,WERN US Equity
2023-03-20,10.4364
2023-03-21,10.5867
2023-03-22,10.4656
2023-03-23,10.3154
2023-03-24,10.329
2023-03-25,10.329
2023-03-26,10.329
2023-03-27,10.5125
2023-03-28,10.6237
2023-03-29,10.6413
2023-03-30,10.6257
2023-03-31,11.9661
2023-04-01,11.9661
2023-04-02,11.9661
2023-04-03,11.8672
2023-04-04,11.6821
2023-04-05,11.7316
2023-04-06,11.7532
2023-04-07,11.7532
2023-04-08,11.7532
2023-04-09,11.7532
2023-04-10,12.0376
2023-04-11,12.2144
2023-04-12,12.2876
2023-04-13,12.251
2023-04-14,12.3286
2023-04-15,12.3286
2023-04-16,12.3286
2023-04-17,12.0635
2023-04-18,12.1907
2023-04-19,12.2144
2023-04-20,12.2294
2023-04-21,12.2057
2023-04-22,12.2057
2023-04-23,12.2057
2023-04-24,12.2144
2023-04-25,11.9062
2023-04-26,11.5592
2023-04-27,11.7834
2023-04-28,11.917
2023-04-29,11.917
2023-04-30,11.917
2023-05-01,12.1411
2023-05-02,12.1109
2023-05-03,12.1303
2023-05-04,11.9945
2023-05-05,12.167
2023-05-06,12.167
2023-05-07,12.167
2023-05-08,12.0032
2023-05-09,11.8868
2023-05-10,11.8631
2023-05-11,11.8286
2023-05-12,12.001
2023-05-13,12.001
2023-05-14,12.001
2023-05-15,11.9105
2023-05-16,11.7015
2023-05-17,11.8308
2023-05-18,11.8027
2023-05-19,11.764
2023-05-20,11.764
2023-05-21,11.764
2023-05-22,11.7834
2023-05-23,11.8846
2023-05-24,11.7165
2023-05-25,11.8868
2023-05-26,11.8243
2023-05-27,11.8243
2023-05-28,11.8243
2023-05-29,11.8243
2023-05-30,11.9277
2023-05-31,11.6476
2023-06-01,11.7316
2023-06-02,11.7898
2023-06-03,11.7898
2023-06-04,11.7898
2023-06-05,11.4515
2023-06-06,11.6627
2023-06-07,11.9644
2023-06-08,11.848
2023-06-09,11.611
2023-06-10,11.611
2023-06-11,11.611
2023-06-12,11.5786
2023-06-13,11.5506
2023-06-14,11.6196
2023-06-15,11.7618
2023-06-16,11.7359
2023-06-17,11.7359
2023-06-18,11.7359
2023-06-19,11.7359
2023-06-20,11.5528
2023-06-21,11.6433
2023-06-22,11.6562
2023-06-23,11.5959
2023-06-24,11.5959
2023-06-25,11.5959
2023-06-26,11.6497
2023-06-27,11.7984
2023-06-28,11.7015
2023-06-29,11.8049
2023-06-30,13.0979
2023-07-01,13.0979
2023-07-02,13.0979
2023-07-03,13.1601
2023-07-04,13.1601
2023-07-05,12.933
2023-07-06,12.9569
2023-07-07,12.8924
2023-07-08,12.8924
2023-07-09,12.8924
2023-07-10,12.9354
2023-07-11,13.0477
2023-07-12,13.0477
2023-07-13,12.9187
2023-07-14,12.8924
2023-07-15,12.8924
2023-07-16,12.8924
2023-07-17,12.7132
2023-07-18,12.8518
2023-07-19,13.1648
2023-07-20,13.3225
2023-07-21,13.4038
2023-07-22,13.4038
2023-07-23,13.4038
2023-07-24,13.5233
2023-07-25,13.4659
2023-07-26,13.7001
2023-07-27,13.5567
2023-07-28,13.8148
2023-07-29,13.8148
2023-07-30,13.8148
2023-07-31,13.7766
2023-08-01,13.6212
2023-08-02,13.6093
2023-08-03,13.681
2023-08-04,13.4657
2023-08-05,13.4657
2023-08-06,13.4657
2023-08-07,13.4968
2023-08-08,13.3989
2023-08-09,13.3439
2023-08-10,13.3033
2023-08-11,13.4013
2023-08-12,13.4013
2023-08-13,13.4013
2023-08-14,13.3296
2023-08-15,13.05
2023-08-16,12.8373
2023-08-17,12.8038
2023-08-18,12.9448
2023-08-19,12.9448
2023-08-20,12.9448
2023-08-21,12.8038
2023-08-22,12.6747
2023-08-23,12.744
2023-08-24,12.7847
2023-08-25,12.7058
2023-08-26,12.7058
2023-08-27,12.7058
2023-08-28,12.7464
2023-08-29,12.8827
2023-08-30,12.8755
2023-08-31,12.4859
2023-09-01,12.4525
2023-09-02,12.4525
2023-09-03,12.4525
2023-09-04,12.4525
2023-09-05,12.2374
2023-09-06,12.2134
2023-09-07,12.1394
2023-09-08,11.9649
2023-09-09,11.9649
2023-09-10,11.9649
2023-09-11,12.0557
2023-09-12,11.8502
2023-09-13,12.1298
2023-09-14,12.1848
2023-09-15,12.1417
2023-09-16,12.1417
2023-09-17,12.1417
2023-09-18,12.1728
2023-09-19,12.1561
2023-09-20,12.18
2023-09-21,12.0055
2023-09-22,11.9123
2023-09-23,11.9123
2023-09-24,11.9123
2023-09-25,11.9625
2023-09-26,11.831
2023-09-27,11.7546
2023-09-28,11.8191
2023-09-29,14.0765
2023-09-30,14.0765
2023-10-01,14.0765
2023-10-02,14.0346
2023-10-03,13.9368
2023-10-04,13.8921
2023-10-05,13.9647
2023-10-06,13.9843
2023-10-07,13.9843
2023-10-08,13.9843
2023-10-09,14.1464
2023-10-10,14.2022
2023-10-11,14.1967
2023-10-12,14.1324
2023-10-13,13.9955
2023-10-14,13.9955
2023-10-15,13.9955
2023-10-16,14.2525
2023-10-17,14.2917
2023-10-18,13.7831
2023-10-19,13.3947
2023-10-20,13.758
2023-10-21,13.758
2023-10-22,13.758
2023-10-23,13.4925
2023-10-24,13.5233
2023-10-25,13.4478
2023-10-26,13.4534
2023-10-27,13.3528
2023-10-28,13.3528
2023-10-29,13.3528
2023-10-30,13.3696
2023-10-31,13.3416
2023-11-01,13.2494
2023-11-02,13.2522
2023-11-03,13.5065
2023-11-04,13.5065
2023-11-05,13.5065
2023-11-06,13.582
2023-11-07,13.5596
2023-11-08,13.4905
2023-11-09,13.3424
2023-11-10,13.4681
2023-11-11,13.4681
2023-11-12,13.4681
2023-11-13,13.5939
2023-11-14,13.8985
2023-11-15,14.2338
2023-11-16,13.9515
2023-11-17,13.9432
2023-11-18,13.9432
2023-11-19,13.9432
2023-11-20,13.9683
2023-11-21,14.1024
2023-11-22,14.1444
2023-11-23,14.1444
2023-11-24,14.2533
2023-11-25,14.2533
2023-11-26,14.2533
2023-11-27,14.2785
2023-11-28,14.2394
2023-11-29,14.2673
2023-11-30,14.3735
2023-12-01,14.6334
2023-12-02,14.6334
2023-12-03,14.6334
2023-12-04,14.6893
2023-12-05,14.4881
2023-12-06,14.4937
2023-12-07,14.5384
2023-12-08,14.4462
2023-12-09,14.4462
2023-12-10,14.4462
2023-12-11,14.5887
2023-12-12,14.5607
2023-12-13,14.5915
2023-12-14,14.8933
2023-12-15,14.9519
2023-12-16,14.9519
2023-12-17,14.9519
2023-12-18,14.6753
2023-12-19,14.9072
2023-12-20,14.8681
2023-12-21,15.1084
2023-12-22,15.142
2023-12-23,15.142
2023-12-24,15.142
2023-12-25,15.142
2023-12-26,15.2146
2023-12-27,15.1475
2023-12-28,15.1923
2023-12-29,18.9789
2023-12-30,18.9789
2023-12-31,18.9789
2024-01-01,18.9789
2024-01-02,18.8029
2024-01-03,18.3932
2024-01-04,18.4004
2024-01-05,18.4004
2024-01-06,18.4004
2024-01-07,18.4004
2024-01-08,18.6807
2024-01-09,18.4184
2024-01-10,18.404
2024-01-11,18.2315
2024-01-12,18.1956
2024-01-13,18.1956
2024-01-14,18.1956
2024-01-15,18.1956
2024-01-16,18.041
2024-01-17,17.9009
2024-01-18,18.1273
2024-01-19,18.1021
2024-01-20,18.1021
2024-01-21,18.1021
2024-01-22,18.731
2024-01-23,18.519
2024-01-24,18.4471
2024-01-25,18.4435
2024-01-26,18.2998
2024-01-27,18.2998
2024-01-28,18.2998
2024-01-29,18.3321
2024-01-30,18.2135
2024-01-31,17.9656
2024-02-01,17.944
2024-02-02,18.1093
2024-02-03,18.1093
2024-02-04,18.1093
2024-02-05,18.0231
2024-02-06,18.2141
2024-02-07,18.8794
2024-02-08,18.6744
2024-02-09,18.7176
2024-02-10,18.7176
2024-02-11,18.7176
2024-02-12,18.9441
2024-02-13,18.527
2024-02-14,18.6025
2024-02-15,18.2321
2024-02-16,18.1278
2024-02-17,18.1278
2024-02-18,18.1278
2024-02-19,18.1278
2024-02-20,18.099
2024-02-21,18.304
2024-02-22,18.6349
2024-02-23,18.3975
2024-02-24,18.3975
2024-02-25,18.3975
2024-02-26,18.1872
2024-02-27,18.3131
2024-02-28,17.9281
2024-02-29,18.1944
2024-03-01,17.777
2024-03-02,17.777
2024-03-03,17.777
2024-03-04,17.4173
2024-03-05,17.2014
2024-03-06,17.3813
2024-03-07,17.8238
2024-03-08,17.6691
2024-03-09,17.6691
2024-03-10,17.6691
2024-03-11,17.8526
2024-03-12,17.7375
2024-03-13,17.7591
2024-03-14,17.4281
2024-03-15,17.3345
2024-03-16,17.3345
2024-03-17,17.3345
2024-03-18,17.169
2024-03-19,17.2734
2024-03-20,17.5684
2024-03-21,17.7734
2024-03-22,17.518
2024-03-23,17.518
2024-03-24,17.518
2024-03-25,17.4137
2024-03-26,17.4569
2024-03-27,17.6295
2024-03-28,17.8274
2024-03-29,17.8274
2024-03-30,17.8274
2024-03-31,17.8274
2024-04-01,17.6259
2024-04-02,17.4353
2024-04-03,17.536
2024-04-04,17.416
2024-04-05,17.4592
2024-04-06,17.4592
2024-04-07,17.4592
2024-04-08,17.4448
