,VCTR US Equity
2023-03-20,8.4475
2023-03-21,8.6863
2023-03-22,8.54
2023-03-23,8.4205
2023-03-24,8.3704
2023-03-25,8.3704
2023-03-26,8.3704
2023-03-27,8.4668
2023-03-28,8.3724
2023-03-29,8.2818
2023-03-30,8.2953
2023-03-31,9.1646
2023-04-01,9.1646
2023-04-02,9.1646
2023-04-03,9.1772
2023-04-04,9.1835
2023-04-05,9.1878
2023-04-06,9.0675
2023-04-07,9.0675
2023-04-08,9.0675
2023-04-09,9.0675
2023-04-10,9.1709
2023-04-11,9.2025
2023-04-12,9.0822
2023-04-13,9.2068
2023-04-14,9.2131
2023-04-15,9.2131
2023-04-16,9.2131
2023-04-17,9.2975
2023-04-18,9.3439
2023-04-19,9.3841
2023-04-20,9.3651
2023-04-21,9.4115
2023-04-22,9.4115
2023-04-23,9.4115
2023-04-24,9.4178
2023-04-25,9.3038
2023-04-26,9.2405
2023-04-27,9.3862
2023-04-28,9.4326
2023-04-29,9.4326
2023-04-30,9.4326
2023-05-01,9.4073
2023-05-02,9.192
2023-05-03,9.2574
2023-05-04,9.0316
2023-05-05,9.2053
2023-05-06,9.2053
2023-05-07,9.2053
2023-05-08,9.2871
2023-05-09,9.3079
2023-05-10,9.2726
2023-05-11,9.2995
2023-05-12,9.2279
2023-05-13,9.2279
2023-05-14,9.2279
2023-05-15,9.4428
2023-05-16,9.5217
2023-05-17,9.7107
2023-05-18,9.7273
2023-05-19,9.7418
2023-05-20,9.7418
2023-05-21,9.7418
2023-05-22,9.7605
2023-05-23,9.3473
2023-05-24,9.3909
2023-05-25,9.3369
2023-05-26,9.4387
2023-05-27,9.4387
2023-05-28,9.4387
2023-05-29,9.4387
2023-05-30,9.4906
2023-05-31,9.4179
2023-06-01,9.4989
2023-06-02,9.7211
2023-06-03,9.7211
2023-06-04,9.7211
2023-06-05,9.6505
2023-06-06,9.7668
2023-06-07,9.962
2023-06-08,9.9225
2023-06-09,9.7252
2023-06-10,9.7252
2023-06-11,9.7252
2023-06-12,9.7107
2023-06-13,9.8062
2023-06-14,9.6546
2023-06-15,9.6692
2023-06-16,9.5653
2023-06-17,9.5653
2023-06-18,9.5653
2023-06-19,9.5653
2023-06-20,9.6712
2023-06-21,9.5736
2023-06-22,9.4906
2023-06-23,9.3535
2023-06-24,9.3535
2023-06-25,9.3535
2023-06-26,9.3971
2023-06-27,9.4657
2023-06-28,9.5176
2023-06-29,9.5799
2023-06-30,10.5118
2023-07-01,10.5118
2023-07-02,10.5118
2023-07-03,10.6907
2023-07-04,10.6907
2023-07-05,10.5187
2023-07-06,10.5073
2023-07-07,10.5554
2023-07-08,10.5554
2023-07-09,10.5554
2023-07-10,10.8329
2023-07-11,10.8879
2023-07-12,10.9613
2023-07-13,10.9911
2023-07-14,10.998
2023-07-15,10.998
2023-07-16,10.998
2023-07-17,10.9178
2023-07-18,11.1563
2023-07-19,11.2205
2023-07-20,11.154
2023-07-21,11.0829
2023-07-22,11.0829
2023-07-23,11.0829
2023-07-24,11.1196
2023-07-25,11.0852
2023-07-26,11.0347
2023-07-27,10.8971
2023-07-28,10.9017
2023-07-29,10.9017
2023-07-30,10.9017
2023-07-31,10.8834
2023-08-01,10.8811
2023-08-02,10.7779
2023-08-03,10.7458
2023-08-04,10.7761
2023-08-05,10.7761
2023-08-06,10.7761
2023-08-07,10.7738
2023-08-08,10.6566
2023-08-09,10.7964
2023-08-10,10.7671
2023-08-11,10.8054
2023-08-12,10.8054
2023-08-13,10.8054
2023-08-14,10.7964
2023-08-15,10.8347
2023-08-16,10.7829
2023-08-17,10.7896
2023-08-18,10.8054
2023-08-19,10.8054
2023-08-20,10.8054
2023-08-21,10.7806
2023-08-22,10.6205
2023-08-23,10.7513
2023-08-24,10.7671
2023-08-25,10.7896
2023-08-26,10.7896
2023-08-27,10.7896
2023-08-28,10.8685
2023-08-29,10.9249
2023-08-30,11.0016
2023-08-31,11.0399
2023-09-01,11.0106
2023-09-02,11.0106
2023-09-03,11.0106
2023-09-04,11.0106
2023-09-05,10.7603
2023-09-06,10.8189
2023-09-07,10.7874
2023-09-08,10.846
2023-09-09,10.846
2023-09-10,10.846
2023-09-11,10.9069
2023-09-12,10.9948
2023-09-13,10.9091
2023-09-14,10.8528
2023-09-15,10.7513
2023-09-16,10.7513
2023-09-17,10.7513
2023-09-18,10.8054
2023-09-19,10.8234
2023-09-20,10.7693
2023-09-21,10.8167
2023-09-22,10.8843
2023-09-23,10.8843
2023-09-24,10.8843
2023-09-25,10.9091
2023-09-26,10.7941
2023-09-27,10.8302
2023-09-28,10.9136
2023-09-29,11.3324
2023-09-30,11.3324
2023-10-01,11.3324
2023-10-02,11.2575
2023-10-03,11.0255
2023-10-04,11.069
2023-10-05,11.1657
2023-10-06,10.999
2023-10-07,10.999
2023-10-08,10.999
2023-10-09,11.0835
2023-10-10,10.9651
2023-10-11,10.8745
2023-10-12,10.7139
2023-10-13,10.7042
2023-10-14,10.7042
2023-10-15,10.7042
2023-10-16,10.7139
2023-10-17,10.6462
2023-10-18,10.436
2023-10-19,10.3659
2023-10-20,10.3297
2023-10-21,10.3297
2023-10-22,10.3297
2023-10-23,10.2475
2023-10-24,10.3104
2023-10-25,10.2524
2023-10-26,10.4577
2023-10-27,10.3587
2023-10-28,10.3587
2023-10-29,10.3587
2023-10-30,10.3925
2023-10-31,10.3949
2023-11-01,10.5568
2023-11-02,10.7574
2023-11-03,11.2287
2023-11-04,11.2287
2023-11-05,11.2287
2023-11-06,11.0081
2023-11-07,10.9644
2023-11-08,10.7074
2023-11-09,10.6129
2023-11-10,10.7535
2023-11-11,10.7535
2023-11-12,10.7535
2023-11-13,10.7293
2023-11-14,10.979
2023-11-15,11.1196
2023-11-16,10.9887
2023-11-17,11.1317
2023-11-18,11.1317
2023-11-19,11.1317
2023-11-20,11.1947
2023-11-21,11.1875
2023-11-22,11.2941
2023-11-23,11.2941
2023-11-24,11.0953
2023-11-25,11.0953
2023-11-26,11.0953
2023-11-27,10.8674
2023-11-28,10.9596
2023-11-29,10.9402
2023-11-30,11.0711
2023-12-01,11.1632
2023-12-02,11.1632
2023-12-03,11.1632
2023-12-04,11.2214
2023-12-05,11.3135
2023-12-06,11.2044
2023-12-07,11.2335
2023-12-08,11.2408
2023-12-09,11.2408
2023-12-10,11.2408
2023-12-11,11.3378
2023-12-12,11.396
2023-12-13,11.3184
2023-12-14,11.6917
2023-12-15,11.6069
2023-12-16,11.6069
2023-12-17,11.6069
2023-12-18,11.5511
2023-12-19,11.762
2023-12-20,11.5341
2023-12-21,11.5681
2023-12-22,11.5972
2023-12-23,11.5972
2023-12-24,11.5972
2023-12-25,11.5972
2023-12-26,11.682
2023-12-27,11.7499
2023-12-28,11.7717
2023-12-29,11.3908
2023-12-30,11.3908
2023-12-31,11.3908
2024-01-01,11.3908
2024-01-02,11.2237
2024-01-03,11.0972
2024-01-04,11.1784
2024-01-05,11.102
2024-01-06,11.102
2024-01-07,11.102
2024-01-08,11.2261
2024-01-09,10.9946
2024-01-10,11.0447
2024-01-11,11.2237
2024-01-12,11.2691
2024-01-13,11.2691
2024-01-14,11.2691
2024-01-15,11.2691
2024-01-16,11.25
2024-01-17,11.2858
2024-01-18,11.3717
2024-01-19,11.5149
2024-01-20,11.5149
2024-01-21,11.5149
2024-01-22,11.5722
2024-01-23,11.3502
2024-01-24,11.3335
2024-01-25,11.3598
2024-01-26,11.4266
2024-01-27,11.4266
2024-01-28,11.4266
2024-01-29,11.4027
2024-01-30,11.4528
2024-01-31,11.2213
2024-02-01,11.3645
2024-02-02,11.3645
2024-02-03,11.3645
2024-02-04,11.3645
2024-02-05,11.4051
2024-02-06,11.3598
2024-02-07,11.5483
2024-02-08,11.5006
2024-02-09,11.7162
2024-02-10,11.7162
2024-02-11,11.7162
2024-02-12,11.7696
2024-02-13,11.2816
2024-02-14,11.5233
2024-02-15,11.6604
2024-02-16,11.6883
2024-02-17,11.6883
2024-02-18,11.6883
2024-02-19,11.6883
2024-02-20,11.6883
2024-02-21,11.7487
2024-02-22,11.8788
2024-02-23,12.002
2024-02-24,12.002
2024-02-25,12.002
2024-02-26,12.002
2024-02-27,12.0252
2024-02-28,11.9788
2024-02-29,12.1106
2024-03-01,12.1385
2024-03-02,12.1385
2024-03-03,12.1385
2024-03-04,12.2269
2024-03-05,12.2455
2024-03-06,12.2618
2024-03-07,12.399
2024-03-08,12.4037
2024-03-09,12.4037
2024-03-10,12.4037
2024-03-11,12.3757
2024-03-12,12.4548
2024-03-13,12.499
2024-03-14,12.399
2024-03-15,12.513
2024-03-16,12.513
2024-03-17,12.513
2024-03-18,12.5572
2024-03-19,12.6781
2024-03-20,12.7898
2024-03-21,12.8642
2024-03-22,12.8293
2024-03-23,12.8293
2024-03-24,12.8293
2024-03-25,12.8735
2024-03-26,12.9014
2024-03-27,13.0364
2024-03-28,13.041
2024-03-29,13.041
2024-03-30,13.041
2024-03-31,13.041
2024-04-01,12.9987
2024-04-02,13.0672
2024-04-03,13.2513
2024-04-04,13.1899
2024-04-05,13.3315
2024-04-06,13.3315
2024-04-07,13.3315
2024-04-08,13.5156
