,ETR US Equity
2023-03-17,24.0022
2023-03-18,24.0022
2023-03-19,24.0022
2023-03-20,24.1574
2023-03-21,23.8554
2023-03-22,23.5741
2023-03-23,23.5658
2023-03-24,23.9112
2023-03-25,23.9112
2023-03-26,23.9112
2023-03-27,23.996
2023-03-28,24.055
2023-03-29,24.1667
2023-03-30,24.2515
2023-03-31,25.065
2023-04-01,25.065
2023-04-02,25.065
2023-04-03,25.004
2023-04-04,25.0367
2023-04-05,25.3734
2023-04-06,25.4169
2023-04-07,25.4169
2023-04-08,25.4169
2023-04-09,25.4169
2023-04-10,25.4213
2023-04-11,25.3592
2023-04-12,25.32
2023-04-13,25.2208
2023-04-14,25.0542
2023-04-15,25.0542
2023-04-16,25.0542
2023-04-17,25.1947
2023-04-18,25.1566
2023-04-19,25.2459
2023-04-20,25.1609
2023-04-21,25.1631
2023-04-22,25.1631
2023-04-23,25.1631
2023-04-24,25.2056
2023-04-25,25.1773
2023-04-26,24.772
2023-04-27,25.004
2023-04-28,25.0476
2023-04-29,25.0476
2023-04-30,25.0476
2023-05-01,25.0291
2023-05-02,24.9223
2023-05-03,24.7698
2023-05-04,24.8864
2023-05-05,24.9881
2023-05-06,24.9881
2023-05-07,24.9881
2023-05-08,24.9392
2023-05-09,24.9458
2023-05-10,25.0142
2023-05-11,24.8741
2023-05-12,24.9642
2023-05-13,24.9642
2023-05-14,24.9642
2023-05-15,24.7796
2023-05-16,24.5146
2023-05-17,24.419
2023-05-18,24.3516
2023-05-19,24.2485
2023-05-20,24.2485
2023-05-21,24.2485
2023-05-22,24.2343
2023-05-23,24.2202
2023-05-24,24.0769
2023-05-25,23.8868
2023-05-26,23.8412
2023-05-27,23.8412
2023-05-28,23.8412
2023-05-29,23.8412
2023-05-30,23.8336
2023-05-31,23.9932
2023-06-01,23.9042
2023-06-02,24.1279
2023-06-03,24.1279
2023-06-04,24.1279
2023-06-05,24.1627
2023-06-06,24.0769
2023-06-07,24.331
2023-06-08,24.3516
2023-06-09,24.3451
2023-06-10,24.3451
2023-06-11,24.3451
2023-06-12,24.3288
2023-06-13,24.2756
2023-06-14,24.3299
2023-06-15,24.4266
2023-06-16,24.407
2023-06-17,24.407
2023-06-18,24.407
2023-06-19,24.407
2023-06-20,24.1377
2023-06-21,24.2528
2023-06-22,24.0997
2023-06-23,23.877
2023-06-24,23.877
2023-06-25,23.877
2023-06-26,24.0747
2023-06-27,24.0584
2023-06-28,23.7293
2023-06-29,23.725
2023-06-30,17.9367
2023-07-01,17.9367
2023-07-02,17.9367
2023-07-03,17.9988
2023-07-04,17.9988
2023-07-05,18.0811
2023-07-06,18.0504
2023-07-07,17.944
2023-07-08,17.944
2023-07-09,17.944
2023-07-10,17.8553
2023-07-11,17.9553
2023-07-12,18.0141
2023-07-13,18.0698
2023-07-14,18.1392
2023-07-15,18.1392
2023-07-16,18.1392
2023-07-17,18.0472
2023-07-18,18.0682
2023-07-19,18.2513
2023-07-20,18.4489
2023-07-21,18.4707
2023-07-22,18.4707
2023-07-23,18.4707
2023-07-24,18.5086
2023-07-25,18.5078
2023-07-26,18.5029
2023-07-27,18.4416
2023-07-28,18.4126
2023-07-29,18.4126
2023-07-30,18.4126
2023-07-31,18.3666
2023-08-01,18.2432
2023-08-02,18.2618
2023-08-03,18.0104
2023-08-04,17.9588
2023-08-05,17.9588
2023-08-06,17.9588
2023-08-07,17.9258
2023-08-08,17.9379
2023-08-09,17.8991
2023-08-10,17.8395
2023-08-11,17.8516
2023-08-12,17.8516
2023-08-13,17.8516
2023-08-14,17.8532
2023-08-15,17.7152
2023-08-16,17.7927
2023-08-17,17.7499
2023-08-18,17.7927
2023-08-19,17.7927
2023-08-20,17.7927
2023-08-21,17.7523
2023-08-22,17.7241
2023-08-23,17.7862
2023-08-24,17.7298
2023-08-25,17.7298
2023-08-26,17.7298
2023-08-27,17.7298
2023-08-28,17.7685
2023-08-29,17.9863
2023-08-30,17.8846
2023-08-31,17.7661
2023-09-01,17.6927
2023-09-02,17.6927
2023-09-03,17.6927
2023-09-04,17.6927
2023-09-05,17.558
2023-09-06,17.6531
2023-09-07,17.6935
2023-09-08,17.7677
2023-09-09,17.7677
2023-09-10,17.7677
2023-09-11,17.7725
2023-09-12,17.8056
2023-09-13,17.9145
2023-09-14,18.0484
2023-09-15,18.0201
2023-09-16,18.0201
2023-09-17,18.0201
2023-09-18,18.0508
2023-09-19,18.025
2023-09-20,18.0048
2023-09-21,17.904
2023-09-22,17.8709
2023-09-23,17.8709
2023-09-24,17.8709
2023-09-25,17.8395
2023-09-26,17.6007
2023-09-27,17.6047
2023-09-28,17.5273
2023-09-29,16.3404
2023-09-30,16.3404
2023-10-01,16.3404
2023-10-02,16.0673
2023-10-03,16.1591
2023-10-04,16.229
2023-10-05,16.2847
2023-10-06,16.302
2023-10-07,16.302
2023-10-08,16.302
2023-10-09,16.3795
2023-10-10,16.4239
2023-10-11,16.5255
2023-10-12,16.4224
2023-10-13,16.4194
2023-10-14,16.4194
2023-10-15,16.4194
2023-10-16,16.5435
2023-10-17,16.5112
2023-10-18,16.5082
2023-10-19,16.4058
2023-10-20,16.384
2023-10-21,16.384
2023-10-22,16.384
2023-10-23,16.2215
2023-10-24,16.3329
2023-10-25,16.3449
2023-10-26,16.3931
2023-10-27,16.2561
2023-10-28,16.2561
2023-10-29,16.2561
2023-10-30,16.5112
2023-10-31,16.5729
2023-11-01,16.7347
2023-11-02,16.8031
2023-11-03,16.7678
2023-11-04,16.7678
2023-11-05,16.7678
2023-11-06,16.7595
2023-11-07,16.7279
2023-11-08,16.679
2023-11-09,16.6662
2023-11-10,16.6496
2023-11-11,16.6496
2023-11-12,16.6496
2023-11-13,16.5345
2023-11-14,16.7806
2023-11-15,16.7783
2023-11-16,16.8182
2023-11-17,16.8377
2023-11-18,16.8377
2023-11-19,16.8377
2023-11-20,16.8265
2023-11-21,16.9499
2023-11-22,16.9942
2023-11-23,16.9942
2023-11-24,16.9875
2023-11-25,16.9875
2023-11-26,16.9875
2023-11-27,17.0274
2023-11-28,17.0289
2023-11-29,16.9491
2023-11-30,17.0108
2023-12-01,17.0575
2023-12-02,17.0575
2023-12-03,17.0575
2023-12-04,17.0093
2023-12-05,16.9363
2023-12-06,17.0213
2023-12-07,17.0469
2023-12-08,17.0559
2023-12-09,17.0559
2023-12-10,17.0559
2023-12-11,17.0635
2023-12-12,17.0243
2023-12-13,17.311
2023-12-14,17.1508
2023-12-15,16.9709
2023-12-16,16.9709
2023-12-17,16.9709
2023-12-18,17.0198
2023-12-19,17.0213
2023-12-20,16.8769
2023-12-21,16.8844
2023-12-22,16.9213
2023-12-23,16.9213
2023-12-24,16.9213
2023-12-25,16.9213
2023-12-26,16.931
2023-12-27,16.928
2023-12-28,16.9732
2023-12-29,18.3569
2023-12-30,18.3569
2023-12-31,18.3569
2024-01-01,18.3569
2024-01-02,18.474
2024-01-03,18.5088
2024-01-04,18.5064
2024-01-05,18.579
2024-01-06,18.579
2024-01-07,18.579
2024-01-08,18.6388
2024-01-09,18.6138
2024-01-10,18.6275
2024-01-11,18.4603
2024-01-12,18.5136
2024-01-13,18.5136
2024-01-14,18.5136
2024-01-15,18.5136
2024-01-16,18.4999
2024-01-17,18.3182
2024-01-18,18.1687
2024-01-19,18.1865
2024-01-20,18.1865
2024-01-21,18.1865
2024-01-22,18.1267
2024-01-23,18.1259
2024-01-24,18.0347
2024-01-25,18.1865
2024-01-26,18.2051
2024-01-27,18.2051
2024-01-28,18.2051
2024-01-29,18.2398
2024-01-30,18.281
2024-01-31,18.2414
2024-02-01,18.4215
2024-02-02,18.3085
2024-02-03,18.3085
2024-02-04,18.3085
2024-02-05,18.2285
2024-02-06,18.2164
2024-02-07,18.1607
2024-02-08,18.0508
2024-02-09,18.0952
2024-02-10,18.0952
2024-02-11,18.0952
2024-02-12,18.1841
2024-02-13,18.1195
2024-02-14,18.1057
2024-02-15,18.2608
2024-02-16,18.2729
2024-02-17,18.2729
2024-02-18,18.2729
2024-02-19,18.2729
2024-02-20,18.2616
2024-02-21,18.3626
2024-02-22,18.4362
2024-02-23,18.5159
2024-02-24,18.5159
2024-02-25,18.5159
2024-02-26,18.3086
2024-02-27,18.3752
2024-02-28,18.359
2024-02-29,18.4403
2024-03-01,18.3508
2024-03-02,18.3508
2024-03-03,18.3508
2024-03-04,18.4768
2024-03-05,18.4785
2024-03-06,18.5321
2024-03-07,18.5435
2024-03-08,18.585
2024-03-09,18.585
2024-03-10,18.585
2024-03-11,18.5858
2024-03-12,18.5378
2024-03-13,18.5557
2024-03-14,18.5151
2024-03-15,18.472
2024-03-16,18.472
2024-03-17,18.472
2024-03-18,18.5248
2024-03-19,18.576
2024-03-20,18.5581
2024-03-21,18.5866
2024-03-22,18.5703
2024-03-23,18.5703
2024-03-24,18.5703
2024-03-25,18.5808
2024-03-26,18.5205
2024-03-27,18.7266
2024-03-28,18.7917
2024-03-29,18.7917
2024-03-30,18.7917
2024-03-31,18.7917
2024-04-01,18.7152
2024-04-02,18.7583
2024-04-03,18.6875
2024-04-04,18.681
2024-04-05,18.6736
2024-04-06,18.6736
2024-04-07,18.6736
2024-04-08,18.7983
