,SNDR US Equity
2023-03-16,7.7306
2023-03-17,7.5171
2023-03-18,7.5171
2023-03-19,7.5171
2023-03-20,7.437
2023-03-21,7.5793
2023-03-22,7.4696
2023-03-23,7.3303
2023-03-24,7.3184
2023-03-25,7.3184
2023-03-26,7.3184
2023-03-27,7.5082
2023-03-28,7.4815
2023-03-29,7.4637
2023-03-30,7.4696
2023-03-31,7.8183
2023-04-01,7.8183
2023-04-02,7.8183
2023-04-03,7.6863
2023-04-04,7.5788
2023-04-05,7.5942
2023-04-06,7.545
2023-04-07,7.545
2023-04-08,7.545
2023-04-09,7.545
2023-04-10,7.6494
2023-04-11,7.7569
2023-04-12,7.7907
2023-04-13,7.6955
2023-04-14,7.7722
2023-04-15,7.7722
2023-04-16,7.7722
2023-04-17,7.7569
2023-04-18,7.8183
2023-04-19,7.9042
2023-04-20,7.9442
2023-04-21,7.9349
2023-04-22,7.9349
2023-04-23,7.9349
2023-04-24,7.9933
2023-04-25,7.763
2023-04-26,7.4529
2023-04-27,7.5593
2023-04-28,7.6578
2023-04-29,7.6578
2023-04-30,7.6578
2023-05-01,7.7654
2023-05-02,7.7193
2023-05-03,7.8178
2023-05-04,7.6855
2023-05-05,7.8147
2023-05-06,7.8147
2023-05-07,7.8147
2023-05-08,7.7593
2023-05-09,7.6578
2023-05-10,7.6824
2023-05-11,7.7439
2023-05-12,7.7378
2023-05-13,7.7378
2023-05-14,7.7378
2023-05-15,7.7285
2023-05-16,7.5778
2023-05-17,7.6731
2023-05-18,7.6978
2023-05-19,7.6455
2023-05-20,7.6455
2023-05-21,7.6455
2023-05-22,7.6455
2023-05-23,7.5839
2023-05-24,7.4455
2023-05-25,7.6793
2023-05-26,7.6855
2023-05-27,7.6855
2023-05-28,7.6855
2023-05-29,7.6855
2023-05-30,7.7747
2023-05-31,7.5808
2023-06-01,7.6547
2023-06-02,7.8054
2023-06-03,7.8054
2023-06-04,7.8054
2023-06-05,7.6178
2023-06-06,7.7716
2023-06-07,7.9593
2023-06-08,7.9316
2023-06-09,7.7747
2023-06-10,7.7747
2023-06-11,7.7747
2023-06-12,7.6916
2023-06-13,7.7839
2023-06-14,7.9162
2023-06-15,8.0239
2023-06-16,7.9285
2023-06-17,7.9285
2023-06-18,7.9285
2023-06-19,7.9285
2023-06-20,7.7993
2023-06-21,7.8485
2023-06-22,7.9439
2023-06-23,7.9531
2023-06-24,7.9531
2023-06-25,7.9531
2023-06-26,8.1162
2023-06-27,8.2393
2023-06-28,8.3193
2023-06-29,8.5162
2023-06-30,9.9316
2023-07-01,9.9316
2023-07-02,9.9316
2023-07-03,9.907
2023-07-04,9.907
2023-07-05,9.6888
2023-07-06,9.6079
2023-07-07,9.6747
2023-07-08,9.6747
2023-07-09,9.6747
2023-07-10,9.7944
2023-07-11,9.9597
2023-07-12,9.9281
2023-07-13,9.8964
2023-07-14,9.7908
2023-07-15,9.7908
2023-07-16,9.7908
2023-07-17,9.5973
2023-07-18,9.9914
2023-07-19,10.3468
2023-07-20,10.2694
2023-07-21,10.2694
2023-07-22,10.2694
2023-07-23,10.2694
2023-07-24,10.3081
2023-07-25,10.3221
2023-07-26,10.586
2023-07-27,10.5156
2023-07-28,10.8042
2023-07-29,10.8042
2023-07-30,10.8042
2023-07-31,10.6669
2023-08-01,10.688
2023-08-02,10.6705
2023-08-03,10.8072
2023-08-04,10.6537
2023-08-05,10.6537
2023-08-06,10.6537
2023-08-07,10.5944
2023-08-08,10.5525
2023-08-09,10.4618
2023-08-10,10.5141
2023-08-11,10.6048
2023-08-12,10.6048
2023-08-13,10.6048
2023-08-14,10.5769
2023-08-15,10.4478
2023-08-16,10.2559
2023-08-17,10.0047
2023-08-18,10.0117
2023-08-19,10.0117
2023-08-20,10.0117
2023-08-21,10.0396
2023-08-22,9.9035
2023-08-23,10.0012
2023-08-24,9.9768
2023-08-25,9.9559
2023-08-26,9.9559
2023-08-27,9.9559
2023-08-28,9.9698
2023-08-29,10.085
2023-08-30,10.0605
2023-08-31,9.914
2023-09-01,9.9977
2023-09-02,9.9977
2023-09-03,9.9977
2023-09-04,9.9977
2023-09-05,9.7744
2023-09-06,9.6174
2023-09-07,9.593
2023-09-08,9.5511
2023-09-09,9.5511
2023-09-10,9.5511
2023-09-11,9.5825
2023-09-12,9.4325
2023-09-13,9.5825
2023-09-14,9.7046
2023-09-15,9.6767
2023-09-16,9.6767
2023-09-17,9.6767
2023-09-18,9.743
2023-09-19,9.6697
2023-09-20,9.6977
2023-09-21,9.5616
2023-09-22,9.5023
2023-09-23,9.5023
2023-09-24,9.5023
2023-09-25,9.6383
2023-09-26,9.3976
2023-09-27,9.3557
2023-09-28,9.422
2023-09-29,12.4229
2023-09-30,12.4229
2023-10-01,12.4229
2023-10-02,12.2236
2023-10-03,12.0287
2023-10-04,12.0243
2023-10-05,11.9463
2023-10-06,12.0763
2023-10-07,12.0763
2023-10-08,12.0763
2023-10-09,12.1976
2023-10-10,12.2843
2023-10-11,12.3536
2023-10-12,12.202
2023-10-13,12.0546
2023-10-14,12.0546
2023-10-15,12.0546
2023-10-16,12.3016
2023-10-17,12.4966
2023-10-18,11.9247
2023-10-19,11.8034
2023-10-20,11.9853
2023-10-21,11.9853
2023-10-22,11.9853
2023-10-23,11.838
2023-10-24,11.7904
2023-10-25,11.6691
2023-10-26,11.5131
2023-10-27,11.2661
2023-10-28,11.2661
2023-10-29,11.2661
2023-10-30,11.4611
2023-10-31,11.4004
2023-11-01,11.4134
2023-11-02,10.0004
2023-11-03,9.9917
2023-11-04,9.9917
2023-11-05,9.9917
2023-11-06,9.9226
2023-11-07,9.9745
2023-11-08,9.8319
2023-11-09,9.7066
2023-11-10,9.9831
2023-11-11,9.9831
2023-11-12,9.9831
2023-11-13,9.9053
2023-11-14,10.1516
2023-11-15,10.4195
2023-11-16,10.2899
2023-11-17,10.225
2023-11-18,10.225
2023-11-19,10.225
2023-11-20,10.2034
2023-11-21,10.251
2023-11-22,10.3244
2023-11-23,10.3244
2023-11-24,10.3676
2023-11-25,10.3676
2023-11-26,10.3676
2023-11-27,10.2899
2023-11-28,10.251
2023-11-29,10.3071
2023-11-30,10.3763
2023-12-01,10.804
2023-12-02,10.804
2023-12-03,10.804
2023-12-04,10.8645
2023-12-05,10.7003
2023-12-06,10.6528
2023-12-07,10.7089
2023-12-08,10.7262
2023-12-09,10.7262
2023-12-10,10.7262
2023-12-11,10.8126
2023-12-12,10.804
2023-12-13,10.8861
2023-12-14,11.1928
2023-12-15,11.2879
2023-12-16,11.2879
2023-12-17,11.2879
2023-12-18,11.1237
2023-12-19,11.3224
2023-12-20,11.2187
2023-12-21,11.4564
2023-12-22,11.5514
2023-12-23,11.5514
2023-12-24,11.5514
2023-12-25,11.5514
2023-12-26,11.586
2023-12-27,11.4521
2023-12-28,11.5298
2023-12-29,15.928
2023-12-30,15.928
2023-12-31,15.928
2024-01-01,15.928
2024-01-02,15.7375
2024-01-03,15.3684
2024-01-04,15.166
2024-01-05,15.2792
2024-01-06,15.2792
2024-01-07,15.2792
2024-01-08,15.7673
2024-01-09,15.4101
2024-01-10,15.428
2024-01-11,15.2375
2024-01-12,15.0887
2024-01-13,15.0887
2024-01-14,15.0887
2024-01-15,15.0887
2024-01-16,15.1839
2024-01-17,15.0529
2024-01-18,15.2792
2024-01-19,15.3982
2024-01-20,15.3982
2024-01-21,15.3982
2024-01-22,15.8268
2024-01-23,15.7018
2024-01-24,15.553
2024-01-25,15.6363
2024-01-26,15.553
2024-01-27,15.553
2024-01-28,15.553
2024-01-29,15.6244
2024-01-30,15.4935
2024-01-31,15.3744
2024-02-01,14.9636
2024-02-02,15.178
2024-02-03,15.178
2024-02-04,15.178
2024-02-05,14.9994
2024-02-06,15.2018
2024-02-07,15.1482
2024-02-08,15.1958
2024-02-09,15.2553
2024-02-10,15.2553
2024-02-11,15.2553
2024-02-12,15.4994
2024-02-13,15.1184
2024-02-14,15.178
2024-02-15,15.1482
2024-02-16,14.9101
2024-02-17,14.9101
2024-02-18,14.9101
2024-02-19,14.9101
2024-02-20,14.7672
2024-02-21,14.8982
2024-02-22,15.0053
2024-02-23,14.9325
2024-02-24,14.9325
2024-02-25,14.9325
2024-02-26,14.9147
2024-02-27,14.9741
2024-02-28,14.5941
2024-02-29,14.7603
2024-03-01,14.3863
2024-03-02,14.3863
2024-03-03,14.3863
2024-03-04,14.2972
2024-03-05,14.1606
2024-03-06,14.2438
2024-03-07,14.5288
2024-03-08,14.5406
2024-03-09,14.5406
2024-03-10,14.5406
2024-03-11,14.5941
2024-03-12,14.4931
2024-03-13,14.4575
2024-03-14,13.9231
2024-03-15,14.1666
2024-03-16,14.1666
2024-03-17,14.1666
2024-03-18,13.724
2024-03-19,13.7002
2024-03-20,13.8965
2024-03-21,13.9441
2024-03-22,13.8073
2024-03-23,13.8073
2024-03-24,13.8073
2024-03-25,13.837
2024-03-26,13.8311
2024-03-27,14.075
2024-03-28,14.2475
2024-03-29,14.2475
2024-03-30,14.2475
2024-03-31,14.2475
2024-04-01,14.075
2024-04-02,14.0214
2024-04-03,14.0869
2024-04-04,14.0452
2024-04-05,14.2237
2024-04-06,14.2237
2024-04-07,14.2237
2024-04-08,14.2475
