,LOW US Equity
2023-03-19,15.2451
2023-03-20,15.2114
2023-03-21,15.2114
2023-03-22,14.9026
2023-03-23,14.7914
2023-03-24,14.7778
2023-03-25,14.7778
2023-03-26,14.7778
2023-03-27,14.754
2023-03-28,14.7317
2023-03-29,14.8368
2023-03-30,14.8784
2023-03-31,15.3081
2023-04-01,15.3081
2023-04-02,15.3081
2023-04-03,15.5441
2023-04-04,15.486
2023-04-05,15.2764
2023-04-06,15.226
2023-04-07,15.226
2023-04-08,15.226
2023-04-09,15.226
2023-04-10,15.297
2023-04-11,15.3886
2023-04-12,15.2964
2023-04-13,15.3962
2023-04-14,15.4379
2023-04-15,15.4379
2023-04-16,15.4379
2023-04-17,15.6034
2023-04-18,15.7854
2023-04-19,15.8282
2023-04-20,15.8828
2023-04-21,15.958
2023-04-22,15.958
2023-04-23,15.958
2023-04-24,15.958
2023-04-25,15.6551
2023-04-26,15.3569
2023-04-27,15.5758
2023-04-28,15.7695
2023-04-29,15.7695
2023-04-30,15.7695
2023-05-01,15.7924
2023-05-02,15.6604
2023-05-03,15.6216
2023-05-04,15.4743
2023-05-05,15.7606
2023-05-06,15.7606
2023-05-07,15.7606
2023-05-08,15.6571
2023-05-09,15.8376
2023-05-10,15.673
2023-05-11,15.613
2023-05-12,15.6107
2023-05-13,15.6107
2023-05-14,15.6107
2023-05-15,15.5102
2023-05-16,15.3732
2023-05-17,15.8423
2023-05-18,15.9575
2023-05-19,15.7876
2023-05-20,15.7876
2023-05-21,15.7876
2023-05-22,15.6042
2023-05-23,15.7212
2023-05-24,15.545
2023-05-25,15.3939
2023-05-26,15.7136
2023-05-27,15.7136
2023-05-28,15.7136
2023-05-29,15.7136
2023-05-30,15.6658
2023-05-31,15.3991
2023-06-01,15.4409
2023-06-02,15.7811
2023-06-03,15.7811
2023-06-04,15.7811
2023-06-05,15.6061
2023-06-06,15.6281
2023-06-07,15.862
2023-06-08,15.8187
2023-06-09,15.7413
2023-06-10,15.7413
2023-06-11,15.7413
2023-06-12,15.9862
2023-06-13,16.2167
2023-06-14,16.0728
2023-06-15,16.3079
2023-06-16,16.2011
2023-06-17,16.2011
2023-06-18,16.2011
2023-06-19,16.2011
2023-06-20,16.1075
2023-06-21,16.0376
2023-06-22,16.0705
2023-06-23,16.0936
2023-06-24,16.0936
2023-06-25,16.0936
2023-06-26,16.2519
2023-06-27,16.5753
2023-06-28,16.5153
2023-06-29,16.5326
2023-06-30,16.699
2023-07-01,16.699
2023-07-02,16.699
2023-07-03,16.6348
2023-07-04,16.6348
2023-07-05,16.6868
2023-07-06,16.4517
2023-07-07,16.4818
2023-07-08,16.4818
2023-07-09,16.4818
2023-07-10,16.8965
2023-07-11,16.9144
2023-07-12,17.0692
2023-07-13,16.9208
2023-07-14,16.8745
2023-07-15,16.8745
2023-07-16,16.8745
2023-07-17,16.8301
2023-07-18,16.9421
2023-07-19,16.9987
2023-07-20,17.0045
2023-07-21,17.1657
2023-07-22,17.1657
2023-07-23,17.1657
2023-07-24,17.1784
2023-07-25,17.1749
2023-07-26,17.1824
2023-07-27,17.2303
2023-07-28,17.2413
2023-07-29,17.2413
2023-07-30,17.2413
2023-07-31,17.194
2023-08-01,17.0831
2023-08-02,16.9179
2023-08-03,16.7579
2023-08-04,17.0835
2023-08-05,17.0835
2023-08-06,17.0835
2023-08-07,17.0942
2023-08-08,16.9513
2023-08-09,16.8754
2023-08-10,16.9483
2023-08-11,17.1175
2023-08-12,17.1175
2023-08-13,17.1175
2023-08-14,17.2491
2023-08-15,17.1265
2023-08-16,17.0255
2023-08-17,16.7863
2023-08-18,16.8581
2023-08-19,16.8581
2023-08-20,16.8581
2023-08-21,16.7529
2023-08-22,17.1484
2023-08-23,17.2345
2023-08-24,16.9839
2023-08-25,16.9899
2023-08-26,16.9899
2023-08-27,16.9899
2023-08-28,16.9691
2023-08-29,17.1882
2023-08-30,17.305
2023-08-31,17.315
2023-09-01,17.4345
2023-09-02,17.4345
2023-09-03,17.4345
2023-09-04,17.4345
2023-09-05,17.312
2023-09-06,17.2638
2023-09-07,17.4993
2023-09-08,17.3627
2023-09-09,17.3627
2023-09-10,17.3627
2023-09-11,17.3992
2023-09-12,17.3126
2023-09-13,17.2173
2023-09-14,17.338
2023-09-15,16.6991
2023-09-16,16.6991
2023-09-17,16.6991
2023-09-18,16.5637
2023-09-19,16.5508
2023-09-20,16.3983
2023-09-21,16.1451
2023-09-22,16.138
2023-09-23,16.138
2023-09-24,16.138
2023-09-25,16.2564
2023-09-26,16.0232
2023-09-27,15.9302
2023-09-28,15.9785
2023-09-29,15.982
2023-09-30,15.982
2023-10-01,15.982
2023-10-02,15.8584
2023-10-03,15.5298
2023-10-04,15.4963
2023-10-05,15.5086
2023-10-06,15.4933
2023-10-07,15.4933
2023-10-08,15.4933
2023-10-09,15.564
2023-10-10,15.6823
2023-10-11,15.7141
2023-10-12,15.3379
2023-10-13,15.2702
2023-10-14,15.2702
2023-10-15,15.2702
2023-10-16,15.4174
2023-10-17,15.4115
2023-10-18,15.1354
2023-10-19,14.9587
2023-10-20,14.9611
2023-10-21,14.9611
2023-10-22,14.9611
2023-10-23,14.8363
2023-10-24,14.7103
2023-10-25,14.7014
2023-10-26,14.6214
2023-10-27,14.556
2023-10-28,14.556
2023-10-29,14.556
2023-10-30,14.7974
2023-10-31,14.9652
2023-11-01,15.0076
2023-11-02,15.186
2023-11-03,13.0486
2023-11-04,13.0486
2023-11-05,13.0486
2023-11-06,13.0132
2023-11-07,13.0307
2023-11-08,13.0357
2023-11-09,12.8267
2023-11-10,13.0317
2023-11-11,13.0317
2023-11-12,13.0317
2023-11-13,12.9938
2023-11-14,13.4126
2023-11-15,13.5428
2023-11-16,13.4146
2023-11-17,13.4854
2023-11-18,13.4854
2023-11-19,13.4854
2023-11-20,13.5223
2023-11-21,13.168
2023-11-22,13.1889
2023-11-23,13.1889
2023-11-24,13.2182
2023-11-25,13.2182
2023-11-26,13.2182
2023-11-27,13.2554
2023-11-28,13.2669
2023-11-29,13.2624
2023-11-30,13.2082
2023-12-01,13.4611
2023-12-02,13.4611
2023-12-03,13.4611
2023-12-04,13.6415
2023-12-05,13.5605
2023-12-06,13.6986
2023-12-07,13.6788
2023-12-08,13.6554
2023-12-09,13.6554
2023-12-10,13.6554
2023-12-11,13.5814
2023-12-12,13.6986
2023-12-13,14.034
2023-12-14,14.5354
2023-12-15,14.5379
2023-12-16,14.5379
2023-12-17,14.5379
2023-12-18,14.4619
2023-12-19,14.5295
2023-12-20,14.36
2023-12-21,14.4365
2023-12-22,14.4092
2023-12-23,14.4092
2023-12-24,14.4092
2023-12-25,14.4092
2023-12-26,14.4003
2023-12-27,14.4037
2023-12-28,14.4042
2023-12-29,14.3868
2023-12-30,14.3868
2023-12-31,14.3868
2024-01-01,14.3868
2024-01-02,14.1931
2024-01-03,13.876
2024-01-04,13.8239
2024-01-05,13.888
2024-01-06,13.888
2024-01-07,13.888
2024-01-08,14.118
2024-01-09,14.1116
2024-01-10,14.2706
2024-01-11,14.2681
2024-01-12,14.206
2024-01-13,14.206
2024-01-14,14.206
2024-01-15,14.206
2024-01-16,14.2815
2024-01-17,14.1632
2024-01-18,14.1722
2024-01-19,14.2606
2024-01-20,14.2606
2024-01-21,14.2606
2024-01-22,14.2532
2024-01-23,13.9853
2024-01-24,13.7906
2024-01-25,13.8666
2024-01-26,13.8616
2024-01-27,13.8616
2024-01-28,13.8616
2024-01-29,13.8547
2024-01-30,13.9878
2024-01-31,13.9044
2024-02-01,14.2716
2024-02-02,14.2899
2024-02-03,14.2899
2024-02-04,14.2899
2024-02-05,14.2163
2024-02-06,14.2217
2024-02-07,14.3994
2024-02-08,14.3347
2024-02-09,14.4278
2024-02-10,14.4278
2024-02-11,14.4278
2024-02-12,14.806
2024-02-13,14.5855
2024-02-14,14.6601
2024-02-15,14.7298
2024-02-16,14.6562
2024-02-17,14.6562
2024-02-18,14.6562
2024-02-19,14.6562
2024-02-20,14.5895
2024-02-21,14.7029
2024-02-22,14.8383
2024-02-23,14.9403
2024-02-24,14.9403
2024-02-25,14.9403
2024-02-26,14.8786
2024-02-27,15.0585
2024-02-28,15.2278
2024-02-29,15.3207
2024-03-01,15.5204
2024-03-02,15.5204
2024-03-03,15.5204
2024-03-04,15.3917
2024-03-05,15.3282
2024-03-06,15.3431
2024-03-07,15.3729
2024-03-08,15.3843
2024-03-09,15.3843
2024-03-10,15.3843
2024-03-11,15.3351
2024-03-12,15.4494
2024-03-13,15.6555
2024-03-14,15.5174
2024-03-15,15.5224
2024-03-16,15.5224
2024-03-17,15.5224
2024-03-18,15.4603
2024-03-19,15.6858
2024-03-20,15.8815
2024-03-21,16.3304
2024-03-22,16.2063
2024-03-23,16.2063
2024-03-24,16.2063
2024-03-25,15.9429
2024-03-26,15.8151
2024-03-27,15.9097
2024-03-28,15.979
2024-03-29,15.979
2024-03-30,15.979
2024-03-31,15.979
2024-04-01,15.7092
2024-04-02,15.4701
2024-04-03,15.2844
2024-04-04,15.1512
2024-04-05,15.2161
2024-04-06,15.2161
2024-04-07,15.2161
2024-04-08,15.378
