,SPB US Equity
2023-03-11,206.5479
2023-03-12,206.5479
2023-03-13,204.5283
2023-03-14,209.1948
2023-03-15,206.2878
2023-03-16,208.4298
2023-03-17,205.6452
2023-03-18,205.6452
2023-03-19,205.6452
2023-03-20,205.6146
2023-03-21,206.7468
2023-03-22,205.0638
2023-03-23,204.0693
2023-03-24,205.5993
2023-03-25,205.5993
2023-03-26,205.5993
2023-03-27,205.5993
2023-03-28,206.3796
2023-03-29,212.1631
2023-03-30,214.3051
2023-03-31,214.3051
2023-04-01,214.3051
2023-04-02,214.3051
2023-04-03,214.3051
2023-04-04,214.3051
2023-04-05,214.3051
2023-04-06,214.3051
2023-04-07,214.3051
2023-04-08,214.3051
2023-04-09,214.3051
2023-04-10,214.3051
2023-04-11,214.3051
2023-04-12,214.3051
2023-04-13,214.3051
2023-04-14,214.3051
2023-04-15,214.3051
2023-04-16,214.3051
2023-04-17,214.3051
2023-04-18,214.3051
2023-04-19,214.3051
2023-04-20,214.3051
2023-04-21,214.3051
2023-04-22,214.3051
2023-04-23,214.3051
2023-04-24,214.3051
2023-04-25,214.3051
2023-04-26,214.3051
2023-04-27,214.3051
2023-04-28,214.3051
2023-04-29,214.3051
2023-04-30,214.3051
2023-05-01,214.3051
2023-05-02,214.3051
2023-05-03,214.3051
2023-05-04,214.3051
2023-05-05,214.3051
2023-05-06,214.3051
2023-05-07,214.3051
2023-05-08,214.3051
2023-05-09,214.3051
2023-05-10,214.3051
2023-05-11,214.3051
2023-05-12,214.3051
2023-05-13,214.3051
2023-05-14,214.3051
2023-05-15,214.3051
2023-05-16,214.3051
2023-05-17,214.3051
2023-05-18,214.3051
2023-05-19,214.3051
2023-05-20,214.3051
2023-05-21,214.3051
2023-05-22,214.3051
2023-05-23,214.3051
2023-05-24,214.3051
2023-05-25,214.3051
2023-05-26,214.3051
2023-05-27,214.3051
2023-05-28,214.3051
2023-05-29,214.3051
2023-05-30,214.3051
2023-05-31,214.3051
2023-06-01,214.3051
2023-06-02,214.3051
2023-06-03,214.3051
2023-06-04,214.3051
2023-06-05,214.3051
2023-06-06,214.3051
2023-06-07,214.3051
2023-06-08,214.3051
2023-06-09,214.3051
2023-06-10,214.3051
2023-06-11,214.3051
2023-06-12,214.3051
2023-06-13,214.3051
2023-06-14,214.3051
2023-06-15,214.3051
2023-06-16,214.3051
2023-06-17,214.3051
2023-06-18,214.3051
2023-06-19,214.3051
2023-06-20,214.3051
2023-06-21,214.3051
2023-06-22,214.3051
2023-06-23,214.3051
2023-06-24,214.3051
2023-06-25,214.3051
2023-06-26,214.3051
2023-06-27,214.3051
2023-06-28,214.3051
2023-06-29,214.3051
2023-06-30,214.3051
2023-07-01,214.3051
2023-07-02,214.3051
2023-07-03,214.3051
2023-07-04,214.3051
2023-07-05,214.3051
2023-07-06,214.3051
2023-07-07,214.3051
2023-07-08,214.3051
2023-07-09,214.3051
2023-07-10,214.3051
2023-07-11,214.3051
2023-07-12,214.3051
2023-07-13,214.3051
2023-07-14,214.3051
2023-07-15,214.3051
2023-07-16,214.3051
2023-07-17,214.3051
2023-07-18,214.3051
2023-07-19,214.3051
2023-07-20,214.3051
2023-07-21,214.3051
2023-07-22,214.3051
2023-07-23,214.3051
2023-07-24,214.3051
2023-07-25,214.3051
2023-07-26,214.3051
2023-07-27,214.3051
2023-07-28,214.3051
2023-07-29,214.3051
2023-07-30,214.3051
2023-07-31,214.3051
2023-08-01,214.3051
2023-08-02,214.3051
2023-08-03,214.3051
2023-08-04,214.3051
2023-08-05,214.3051
2023-08-06,214.3051
2023-08-07,214.3051
2023-08-08,214.3051
2023-08-09,214.3051
2023-08-10,214.3051
2023-08-11,214.3051
2023-08-12,214.3051
2023-08-13,214.3051
2023-08-14,214.3051
2023-08-15,214.3051
2023-08-16,214.3051
2023-08-17,214.3051
2023-08-18,214.3051
2023-08-19,214.3051
2023-08-20,214.3051
2023-08-21,214.3051
2023-08-22,214.3051
2023-08-23,214.3051
2023-08-24,214.3051
2023-08-25,214.3051
2023-08-26,214.3051
2023-08-27,214.3051
2023-08-28,214.3051
2023-08-29,214.3051
2023-08-30,214.3051
2023-08-31,214.3051
2023-09-01,214.3051
2023-09-02,214.3051
2023-09-03,214.3051
2023-09-04,214.3051
2023-09-05,214.3051
2023-09-06,214.3051
2023-09-07,214.3051
2023-09-08,214.3051
2023-09-09,214.3051
2023-09-10,214.3051
2023-09-11,214.3051
2023-09-12,214.3051
2023-09-13,214.3051
2023-09-14,214.3051
2023-09-15,214.3051
2023-09-16,214.3051
2023-09-17,214.3051
2023-09-18,214.3051
2023-09-19,214.3051
2023-09-20,214.3051
2023-09-21,214.3051
2023-09-22,214.3051
2023-09-23,214.3051
2023-09-24,214.3051
2023-09-25,214.3051
2023-09-26,214.3051
2023-09-27,214.3051
2023-09-28,214.3051
2023-09-29,214.3051
2023-09-30,214.3051
2023-10-01,214.3051
2023-10-02,214.3051
2023-10-03,214.3051
2023-10-04,214.3051
2023-10-05,214.3051
2023-10-06,214.3051
2023-10-07,214.3051
2023-10-08,214.3051
2023-10-09,214.3051
2023-10-10,214.3051
2023-10-11,214.3051
2023-10-12,214.3051
2023-10-13,214.3051
2023-10-14,214.3051
2023-10-15,214.3051
2023-10-16,214.3051
2023-10-17,214.3051
2023-10-18,214.3051
2023-10-19,214.3051
2023-10-20,214.3051
2023-10-21,214.3051
2023-10-22,214.3051
2023-10-23,214.3051
2023-10-24,214.3051
2023-10-25,214.3051
2023-10-26,214.3051
2023-10-27,214.3051
2023-10-28,214.3051
2023-10-29,214.3051
2023-10-30,214.3051
2023-10-31,214.3051
2023-11-01,214.3051
2023-11-02,214.3051
2023-11-03,214.3051
2023-11-04,214.3051
2023-11-05,214.3051
2023-11-06,214.3051
2023-11-07,214.3051
2023-11-08,214.3051
2023-11-09,214.3051
2023-11-10,214.3051
2023-11-11,214.3051
2023-11-12,214.3051
2023-11-13,214.3051
2023-11-14,214.3051
2023-11-15,214.3051
2023-11-16,214.3051
2023-11-17,214.3051
2023-11-18,214.3051
2023-11-19,214.3051
2023-11-20,214.3051
2023-11-21,214.3051
2023-11-22,214.3051
2023-11-23,214.3051
2023-11-24,214.3051
2023-11-25,214.3051
2023-11-26,214.3051
2023-11-27,214.3051
2023-11-28,214.3051
2023-11-29,214.3051
2023-11-30,214.3051
2023-12-01,214.3051
2023-12-02,214.3051
2023-12-03,214.3051
2023-12-04,214.3051
2023-12-05,214.3051
2023-12-06,214.3051
2023-12-07,214.3051
2023-12-08,214.3051
2023-12-09,214.3051
2023-12-10,214.3051
2023-12-11,214.3051
2023-12-12,214.3051
2023-12-13,214.3051
2023-12-14,214.3051
2023-12-15,214.3051
2023-12-16,214.3051
2023-12-17,214.3051
2023-12-18,214.3051
2023-12-19,214.3051
2023-12-20,214.3051
2023-12-21,214.3051
2023-12-22,214.3051
2023-12-23,214.3051
2023-12-24,214.3051
2023-12-25,214.3051
2023-12-26,214.3051
2023-12-27,214.3051
2023-12-28,214.3051
2023-12-29,214.3051
2023-12-30,214.3051
2023-12-31,214.3051
2024-01-01,214.3051
2024-01-02,214.3051
2024-01-03,214.3051
2024-01-04,214.3051
2024-01-05,214.3051
2024-01-06,214.3051
2024-01-07,214.3051
2024-01-08,214.3051
2024-01-09,214.3051
2024-01-10,214.3051
2024-01-11,214.3051
2024-01-12,214.3051
2024-01-13,214.3051
2024-01-14,214.3051
2024-01-15,214.3051
2024-01-16,214.3051
2024-01-17,214.3051
2024-01-18,214.3051
2024-01-19,214.3051
2024-01-20,214.3051
2024-01-21,214.3051
2024-01-22,214.3051
2024-01-23,214.3051
2024-01-24,214.3051
2024-01-25,214.3051
2024-01-26,214.3051
2024-01-27,214.3051
2024-01-28,214.3051
2024-01-29,214.3051
2024-01-30,214.3051
2024-01-31,214.3051
2024-02-01,214.3051
2024-02-02,214.3051
2024-02-03,214.3051
2024-02-04,214.3051
2024-02-05,214.3051
2024-02-06,214.3051
2024-02-07,214.3051
2024-02-08,214.3051
2024-02-09,214.3051
2024-02-10,214.3051
2024-02-11,214.3051
2024-02-12,214.3051
2024-02-13,214.3051
2024-02-14,214.3051
2024-02-15,214.3051
2024-02-16,214.3051
2024-02-17,214.3051
2024-02-18,214.3051
2024-02-19,214.3051
2024-02-20,214.3051
2024-02-21,214.3051
2024-02-22,214.3051
2024-02-23,214.3051
2024-02-24,214.3051
2024-02-25,214.3051
2024-02-26,214.3051
2024-02-27,214.3051
2024-02-28,214.3051
2024-02-29,214.3051
2024-03-01,214.3051
2024-03-02,214.3051
2024-03-03,214.3051
2024-03-04,214.3051
2024-03-05,214.3051
2024-03-06,214.3051
2024-03-07,214.3051
2024-03-08,214.3051
2024-03-09,214.3051
2024-03-10,214.3051
2024-03-11,214.3051
2024-03-12,214.3051
2024-03-13,214.3051
2024-03-14,214.3051
2024-03-15,214.3051
2024-03-16,214.3051
2024-03-17,214.3051
2024-03-18,214.3051
2024-03-19,214.3051
2024-03-20,214.3051
2024-03-21,214.3051
2024-03-22,214.3051
2024-03-23,214.3051
2024-03-24,214.3051
2024-03-25,214.3051
2024-03-26,214.3051
2024-03-27,214.3051
2024-03-28,214.3051
2024-03-29,214.3051
2024-03-30,214.3051
2024-03-31,214.3051
2024-04-01,214.3051
2024-04-02,214.3051
2024-04-03,214.3051
2024-04-04,214.3051
2024-04-05,214.3051
2024-04-06,214.3051
2024-04-07,214.3051
2024-04-08,214.3051
