,AEP US Equity
2023-03-19,25.1876
2023-03-20,25.3442
2023-03-21,24.9217
2023-03-22,24.619
2023-03-23,24.4063
2023-03-24,24.9498
2023-03-25,24.9498
2023-03-26,24.9498
2023-03-27,24.8701
2023-03-28,24.9262
2023-03-29,25.099
2023-03-30,25.1477
2023-03-31,28.0884
2023-04-01,28.0884
2023-04-02,28.0884
2023-04-03,28.0739
2023-04-04,28.1173
2023-04-05,28.6592
2023-04-06,28.7154
2023-04-07,28.7154
2023-04-08,28.7154
2023-04-09,28.7154
2023-04-10,28.6431
2023-04-11,28.627
2023-04-12,28.6141
2023-04-13,28.5675
2023-04-14,28.3312
2023-04-15,28.3312
2023-04-16,28.3312
2023-04-17,28.4582
2023-04-18,28.3263
2023-04-19,28.4984
2023-04-20,28.4936
2023-04-21,28.5595
2023-04-22,28.5595
2023-04-23,28.5595
2023-04-24,28.6109
2023-04-25,28.6334
2023-04-26,28.291
2023-04-27,28.381
2023-04-28,28.3183
2023-04-29,28.3183
2023-04-30,28.3183
2023-05-01,28.3553
2023-05-02,28.135
2023-05-03,28.0691
2023-05-04,28.1717
2023-05-05,28.2795
2023-05-06,28.2795
2023-05-07,28.2795
2023-05-08,28.2843
2023-05-09,28.117
2023-05-10,28.2168
2023-05-11,28.0494
2023-05-12,28.2071
2023-05-13,28.2071
2023-05-14,28.2071
2023-05-15,27.9545
2023-05-16,27.6327
2023-05-17,27.4686
2023-05-18,27.3994
2023-05-19,27.3865
2023-05-20,27.3865
2023-05-21,27.3865
2023-05-22,27.3624
2023-05-23,27.2964
2023-05-24,27.1629
2023-05-25,26.7332
2023-05-26,26.693
2023-05-27,26.693
2023-05-28,26.693
2023-05-29,26.693
2023-05-30,26.619
2023-05-31,26.833
2023-06-01,26.656
2023-06-02,26.8861
2023-06-03,26.8861
2023-06-04,26.8861
2023-06-05,26.9746
2023-06-06,26.8845
2023-06-07,27.0679
2023-06-08,27.084
2023-06-09,26.9231
2023-06-10,26.9231
2023-06-11,26.9231
2023-06-12,26.9247
2023-06-13,26.8346
2023-06-14,26.9118
2023-06-15,27.1162
2023-06-16,27.1242
2023-06-17,27.1242
2023-06-18,27.1242
2023-06-19,27.1242
2023-06-20,27.0615
2023-06-21,27.2079
2023-06-22,27.1516
2023-06-23,26.8925
2023-06-24,26.8925
2023-06-25,26.8925
2023-06-26,26.9392
2023-06-27,26.8845
2023-06-28,26.5917
2023-06-29,26.8555
2023-06-30,28.5613
2023-07-01,28.5613
2023-07-02,28.5613
2023-07-03,28.7491
2023-07-04,28.7491
2023-07-05,28.8296
2023-07-06,28.7508
2023-07-07,28.5764
2023-07-08,28.5764
2023-07-09,28.5764
2023-07-10,28.5847
2023-07-11,28.8665
2023-07-12,29.0711
2023-07-13,29.0778
2023-07-14,29.0677
2023-07-15,29.0677
2023-07-16,29.0677
2023-07-17,28.7759
2023-07-18,28.6401
2023-07-19,28.7575
2023-07-20,29.0006
2023-07-21,29.1868
2023-07-22,29.1868
2023-07-23,29.1868
2023-07-24,29.1314
2023-07-25,29.1214
2023-07-26,29.1331
2023-07-27,28.7497
2023-07-28,28.7766
2023-07-29,28.7766
2023-07-30,28.7766
2023-07-31,28.6624
2023-08-01,28.5433
2023-08-02,28.6222
2023-08-03,28.2009
2023-08-04,28.0751
2023-08-05,28.0751
2023-08-06,28.0751
2023-08-07,28.0146
2023-08-08,28.0046
2023-08-09,27.9861
2023-08-10,28.0482
2023-08-11,28.0532
2023-08-12,28.0532
2023-08-13,28.0532
2023-08-14,27.867
2023-08-15,27.7159
2023-08-16,27.731
2023-08-17,27.6622
2023-08-18,27.7025
2023-08-19,27.7025
2023-08-20,27.7025
2023-08-21,27.6253
2023-08-22,27.6354
2023-08-23,27.7713
2023-08-24,27.6706
2023-08-25,27.7545
2023-08-26,27.7545
2023-08-27,27.7545
2023-08-28,27.7327
2023-08-29,27.8049
2023-08-30,27.773
2023-08-31,27.5984
2023-09-01,27.4507
2023-09-02,27.4507
2023-09-03,27.4507
2023-09-04,27.4507
2023-09-05,27.1956
2023-09-06,27.2594
2023-09-07,27.4205
2023-09-08,27.4877
2023-09-09,27.4877
2023-09-10,27.4877
2023-09-11,27.4977
2023-09-12,27.5011
2023-09-13,27.7545
2023-09-14,27.9676
2023-09-15,27.8737
2023-09-16,27.8737
2023-09-17,27.8737
2023-09-18,27.9056
2023-09-19,27.877
2023-09-20,27.9425
2023-09-21,27.8468
2023-09-22,27.7277
2023-09-23,27.7277
2023-09-24,27.7277
2023-09-25,27.6454
2023-09-26,27.2527
2023-09-27,27.1722
2023-09-28,26.9724
2023-09-29,23.1971
2023-09-30,23.1971
2023-10-01,23.1971
2023-10-02,22.6986
2023-10-03,22.8416
2023-10-04,22.9124
2023-10-05,22.6234
2023-10-06,22.7502
2023-10-07,22.7502
2023-10-08,22.7502
2023-10-09,22.967
2023-10-10,23.0511
2023-10-11,23.2059
2023-10-12,22.9405
2023-10-13,23.0865
2023-10-14,23.0865
2023-10-15,23.0865
2023-10-16,23.321
2023-10-17,23.2635
2023-10-18,23.1897
2023-10-19,23.0791
2023-10-20,22.9213
2023-10-21,22.9213
2023-10-22,22.9213
2023-10-23,22.9213
2023-10-24,23.1263
2023-10-25,23.2177
2023-10-26,23.2782
2023-10-27,23.1543
2023-10-28,23.1543
2023-10-29,23.1543
2023-10-30,23.2251
2023-10-31,23.2443
2023-11-01,23.3829
2023-11-02,23.79
2023-11-03,23.8608
2023-11-04,23.8608
2023-11-05,23.8608
2023-11-06,23.7915
2023-11-07,23.7325
2023-11-08,23.6293
2023-11-09,23.498
2023-11-10,23.5629
2023-11-11,23.5629
2023-11-12,23.5629
2023-11-13,23.1676
2023-11-14,23.5201
2023-11-15,23.3903
2023-11-16,23.5157
2023-11-17,23.5172
2023-11-18,23.5172
2023-11-19,23.5172
2023-11-20,23.4877
2023-11-21,23.613
2023-11-22,23.644
2023-11-23,23.644
2023-11-24,23.6809
2023-11-25,23.6809
2023-11-26,23.6809
2023-11-27,23.6868
2023-11-28,23.8623
2023-11-29,23.7863
2023-11-30,23.8357
2023-12-01,23.9773
2023-12-02,23.9773
2023-12-03,23.9773
2023-12-04,23.9213
2023-12-05,23.8003
2023-12-06,23.9552
2023-12-07,23.9316
2023-12-08,23.849
2023-12-09,23.849
2023-12-10,23.849
2023-12-11,23.9744
2023-12-12,23.9021
2023-12-13,24.4287
2023-12-14,24.3933
2023-12-15,24.231
2023-12-16,24.231
2023-12-17,24.231
2023-12-18,24.1573
2023-12-19,24.2163
2023-12-20,23.9493
2023-12-21,23.908
2023-12-22,23.9582
2023-12-23,23.9582
2023-12-24,23.9582
2023-12-25,23.9582
2023-12-26,24.0098
2023-12-27,24.0216
2023-12-28,24.0983
2023-12-29,23.873
2023-12-30,23.873
2023-12-31,23.873
2024-01-01,23.873
2024-01-02,24.1569
2024-01-03,24.1859
2024-01-04,24.1873
2024-01-05,24.2858
2024-01-06,24.2858
2024-01-07,24.2858
2024-01-08,24.3496
2024-01-09,24.2945
2024-01-10,24.0642
2024-01-11,23.7542
2024-01-12,23.9121
2024-01-13,23.9121
2024-01-14,23.9121
2024-01-15,23.9121
2024-01-16,23.8382
2024-01-17,23.6571
2024-01-18,23.4355
2024-01-19,23.363
2024-01-20,23.363
2024-01-21,23.363
2024-01-22,23.2993
2024-01-23,23.4224
2024-01-24,23.2602
2024-01-25,23.4195
2024-01-26,23.3833
2024-01-27,23.3833
2024-01-28,23.3833
2024-01-29,23.4615
2024-01-30,23.4702
2024-01-31,23.4268
2024-02-01,23.6513
2024-02-02,23.4977
2024-02-03,23.4977
2024-02-04,23.4977
2024-02-05,23.2326
2024-02-06,23.2949
2024-02-07,23.3094
2024-02-08,23.1081
2024-02-09,23.2124
2024-02-10,23.2124
2024-02-11,23.2124
2024-02-12,23.3471
2024-02-13,23.5195
2024-02-14,23.5224
2024-02-15,23.8932
2024-02-16,23.8918
2024-02-17,23.8918
2024-02-18,23.8918
2024-02-19,23.8918
2024-02-20,23.8237
2024-02-21,24.0671
2024-02-22,23.986
2024-02-23,24.0511
2024-02-24,24.0511
2024-02-25,24.0511
2024-02-26,23.8078
2024-02-27,24.2858
2024-02-28,24.1772
2024-02-29,24.4481
2024-03-01,24.4191
2024-03-02,24.4191
2024-03-03,24.4191
2024-03-04,24.4133
2024-03-05,24.2829
2024-03-06,24.2641
2024-03-07,24.2902
2024-03-08,24.2525
2024-03-09,24.2525
2024-03-10,24.2525
2024-03-11,24.2366
2024-03-12,24.1873
2024-03-13,24.3972
2024-03-14,24.2284
2024-03-15,24.2654
2024-03-16,24.2654
2024-03-17,24.2654
2024-03-18,24.2728
2024-03-19,24.4446
2024-03-20,24.375
2024-03-21,24.412
2024-03-22,24.3898
2024-03-23,24.3898
2024-03-24,24.3898
2024-03-25,24.378
2024-03-26,24.3202
2024-03-27,24.6638
2024-03-28,24.8563
2024-03-29,24.8563
2024-03-30,24.8563
2024-03-31,24.8563
2024-04-01,24.6282
2024-04-02,24.7245
2024-04-03,24.5942
2024-04-04,24.5394
2024-04-05,24.5379
2024-04-06,24.5379
2024-04-07,24.5379
2024-04-08,24.5853
