,ZBH US Equity
2023-03-02,45.072
2023-03-03,46.0464
2023-03-04,46.0464
2023-03-05,46.0464
2023-03-06,45.5637
2023-03-07,45.1202
2023-03-08,44.7461
2023-03-09,44.8789
2023-03-10,45.2349
2023-03-11,45.2349
2023-03-12,45.2349
2023-03-13,45.4521
2023-03-14,46.1701
2023-03-15,45.7568
2023-03-16,45.8081
2023-03-17,45.4702
2023-03-18,45.4702
2023-03-19,45.4702
2023-03-20,46.0796
2023-03-21,46.52
2023-03-22,45.796
2023-03-23,45.6663
2023-03-24,45.9921
2023-03-25,45.9921
2023-03-26,45.9921
2023-03-27,45.98
2023-03-28,46.0223
2023-03-29,46.2033
2023-03-30,46.2093
2023-03-31,39.5138
2023-04-01,39.5138
2023-04-02,39.5138
2023-04-03,39.2185
2023-04-04,39.188
2023-04-05,39.3585
2023-04-06,39.5062
2023-04-07,39.5062
2023-04-08,39.5062
2023-04-09,39.5062
2023-04-10,39.2465
2023-04-11,40.0688
2023-04-12,40.1222
2023-04-13,40.359
2023-04-14,40.3208
2023-04-15,40.3208
2023-04-16,40.3208
2023-04-17,40.5982
2023-04-18,40.8172
2023-04-19,41.7845
2023-04-20,41.8431
2023-04-21,41.7336
2023-04-22,41.7336
2023-04-23,41.7336
2023-04-24,41.7896
2023-04-25,42.0238
2023-04-26,42.0289
2023-04-27,41.8431
2023-04-28,41.866
2023-04-29,41.866
2023-04-30,41.866
2023-05-01,41.9652
2023-05-02,42.7702
2023-05-03,41.9134
2023-05-04,41.1577
2023-05-05,41.4812
2023-05-06,41.4812
2023-05-07,41.4812
2023-05-08,41.3624
2023-05-09,41.0111
2023-05-10,41.3574
2023-05-11,41.1728
2023-05-12,41.188
2023-05-13,41.188
2023-05-14,41.188
2023-05-15,41.2057
2023-05-16,40.7053
2023-05-17,40.5764
2023-05-18,40.7508
2023-05-19,40.7457
2023-05-20,40.7457
2023-05-21,40.7457
2023-05-22,40.8139
2023-05-23,39.5628
2023-05-24,39.1332
2023-05-25,38.9259
2023-05-26,38.888
2023-05-27,38.888
2023-05-28,38.888
2023-05-29,38.888
2023-05-30,38.5796
2023-05-31,38.8096
2023-06-01,38.8147
2023-06-02,39.4339
2023-06-03,39.4339
2023-06-04,39.4339
2023-06-05,39.6007
2023-06-06,39.5502
2023-06-07,40.2579
2023-06-08,40.819
2023-06-09,41.001
2023-06-10,41.001
2023-06-11,41.001
2023-06-12,40.8847
2023-06-13,41.2082
2023-06-14,42.5175
2023-06-15,42.6615
2023-06-16,43.0457
2023-06-17,43.0457
2023-06-18,43.0457
2023-06-19,43.0457
2023-06-20,42.9345
2023-06-21,42.7399
2023-06-22,43.167
2023-06-23,43.0179
2023-06-24,43.0179
2023-06-25,43.0179
2023-06-26,42.7197
2023-06-27,43.2252
2023-06-28,43.0205
2023-06-29,43.3111
2023-06-30,40.925
2023-07-01,40.925
2023-07-02,40.925
2023-07-03,40.1876
2023-07-04,40.1876
2023-07-05,40.1518
2023-07-06,39.8749
2023-07-07,39.7938
2023-07-08,39.7938
2023-07-09,39.7938
2023-07-10,40.1876
2023-07-11,40.3475
2023-07-12,40.221
2023-07-13,40.3308
2023-07-14,40.1541
2023-07-15,40.1541
2023-07-16,40.1541
2023-07-17,39.746
2023-07-18,39.7938
2023-07-19,39.7771
2023-07-20,40.2401
2023-07-21,40.1207
2023-07-22,40.1207
2023-07-23,40.1207
2023-07-24,39.7961
2023-07-25,39.6601
2023-07-26,40.0229
2023-07-27,39.5551
2023-07-28,39.431
2023-07-29,39.431
2023-07-30,39.431
2023-07-31,39.147
2023-08-01,37.8034
2023-08-02,36.8732
2023-08-03,36.2539
2023-08-04,36.3806
2023-08-05,36.3806
2023-08-06,36.3806
2023-08-07,36.2157
2023-08-08,36.0315
2023-08-09,36.1152
2023-08-10,36.0291
2023-08-11,35.8092
2023-08-12,35.8092
2023-08-13,35.8092
2023-08-14,35.7566
2023-08-15,35.472
2023-08-16,35.1038
2023-08-17,34.7355
2023-08-18,34.6734
2023-08-19,34.6734
2023-08-20,34.6734
2023-08-21,34.9531
2023-08-22,33.8532
2023-08-23,33.638
2023-08-24,33.5112
2023-08-25,33.7312
2023-08-26,33.7312
2023-08-27,33.7312
2023-08-28,34.2788
2023-08-29,34.6853
2023-08-30,34.9268
2023-08-31,34.659
2023-09-01,34.7379
2023-09-02,34.7379
2023-09-03,34.7379
2023-09-04,34.7379
2023-09-05,34.3458
2023-09-06,35.5079
2023-09-07,34.9914
2023-09-08,35.0249
2023-09-09,35.0249
2023-09-10,35.0249
2023-09-11,35.4529
2023-09-12,35.2114
2023-09-13,35.0201
2023-09-14,35.2568
2023-09-15,35.1827
2023-09-16,35.1827
2023-09-17,35.1827
2023-09-18,35.3548
2023-09-19,35.2544
2023-09-20,34.9436
2023-09-21,34.3434
2023-09-22,34.1162
2023-09-23,34.1162
2023-09-24,34.1162
2023-09-25,34.2358
2023-09-26,33.0665
2023-09-27,32.66
2023-09-28,33.0665
2023-09-29,32.0012
2023-09-30,32.0012
2023-10-01,32.0012
2023-10-02,31.8144
2023-10-03,31.5577
2023-10-04,31.4106
2023-10-05,31.3196
2023-10-06,31.6954
2023-10-07,31.6954
2023-10-08,31.6954
2023-10-09,31.644
2023-10-10,31.9942
2023-10-11,30.3975
2023-10-12,29.7836
2023-10-13,30.1524
2023-10-14,30.1524
2023-10-15,30.1524
2023-10-16,30.3275
2023-10-17,30.687
2023-10-18,30.5936
2023-10-19,30.2715
2023-10-20,30.2131
2023-10-21,30.2131
2023-10-22,30.2131
2023-10-23,30.3532
2023-10-24,30.2785
2023-10-25,29.9984
2023-10-26,29.877
2023-10-27,29.8933
2023-10-28,29.8933
2023-10-29,29.8933
2023-10-30,29.9447
2023-10-31,30.1781
2023-11-01,30.3322
2023-11-02,31.5297
2023-11-03,31.1912
2023-11-04,31.1912
2023-11-05,31.1912
2023-11-06,31.3196
2023-11-07,30.5349
2023-11-08,30.2851
2023-11-09,30.1123
2023-11-10,30.4158
2023-11-11,30.4158
2023-11-12,30.4158
2023-11-13,30.5092
2023-11-14,31.0345
2023-11-15,31.6017
2023-11-16,31.8468
2023-11-17,31.8749
2023-11-18,31.8749
2023-11-19,31.8749
2023-11-20,32.0686
2023-11-21,32.162
2023-11-22,32.3791
2023-11-23,32.3791
2023-11-24,32.2857
2023-11-25,32.2857
2023-11-26,32.2857
2023-11-27,32.3814
2023-11-28,32.2064
2023-11-29,32.4001
2023-11-30,32.9581
2023-12-01,33.3456
2023-12-02,33.3456
2023-12-03,33.3456
2023-12-04,33.0934
2023-12-05,32.8437
2023-12-06,32.916
2023-12-07,33.1868
2023-12-08,33.1892
2023-12-09,33.1892
2023-12-10,33.1892
2023-12-11,33.3479
2023-12-12,33.2242
2023-12-13,33.3292
2023-12-14,33.4763
2023-12-15,33.5137
2023-12-16,33.5137
2023-12-17,33.5137
2023-12-18,33.5393
2023-12-19,33.8125
2023-12-20,33.8195
2023-12-21,33.7378
2023-12-22,33.9502
2023-12-23,33.9502
2023-12-24,33.9502
2023-12-25,33.9502
2023-12-26,34.151
2023-12-27,34.0833
2023-12-28,34.2
2023-12-29,24.278
2023-12-30,24.278
2023-12-31,24.278
2024-01-01,24.278
2024-01-02,24.2273
2024-01-03,24.0769
2024-01-04,24.0327
2024-01-05,23.9967
2024-01-06,23.9967
2024-01-07,23.9967
2024-01-08,24.3222
2024-01-09,24.3058
2024-01-10,24.5283
2024-01-11,24.3893
2024-01-12,24.5021
2024-01-13,24.5021
2024-01-14,24.5021
2024-01-15,24.5021
2024-01-16,24.4318
2024-01-17,24.3647
2024-01-18,24.6264
2024-01-19,24.5496
2024-01-20,24.5496
2024-01-21,24.5496
2024-01-22,24.4236
2024-01-23,24.1766
2024-01-24,24.085
2024-01-25,24.3206
2024-01-26,24.2764
2024-01-27,24.2764
2024-01-28,24.2764
2024-01-29,24.4776
2024-01-30,24.3876
2024-01-31,24.9159
2024-02-01,25.1858
2024-02-02,25.0337
2024-02-03,25.0337
2024-02-04,25.0337
2024-02-05,24.8767
2024-02-06,25.243
2024-02-07,25.2349
2024-02-08,24.4972
2024-02-09,24.458
2024-02-10,24.458
2024-02-11,24.458
2024-02-12,24.9568
2024-02-13,24.5168
2024-02-14,24.3009
2024-02-15,24.7197
2024-02-16,24.7704
2024-02-17,24.7704
2024-02-18,24.7704
2024-02-19,24.7704
2024-02-20,24.8145
2024-02-21,25.3657
2024-02-22,25.3968
2024-02-23,25.1075
2024-02-24,25.1075
2024-02-25,25.1075
2024-02-26,24.7383
2024-02-27,24.6565
2024-02-28,24.2969
2024-02-29,24.3338
2024-03-01,24.2777
2024-03-02,24.2777
2024-03-03,24.2777
2024-03-04,24.5184
2024-03-05,24.4013
2024-03-06,24.5698
2024-03-07,24.8154
2024-03-08,24.7159
2024-03-09,24.7159
2024-03-10,24.7159
2024-03-11,24.9245
2024-03-12,24.9518
2024-03-13,24.6918
2024-03-14,24.5537
2024-03-15,24.4639
2024-03-16,24.4639
2024-03-17,24.4639
2024-03-18,24.5907
2024-03-19,24.703
2024-03-20,24.6821
2024-03-21,24.7688
2024-03-22,24.7897
2024-03-23,24.7897
2024-03-24,24.7897
2024-03-25,24.9037
2024-03-26,24.8972
2024-03-27,25.6581
2024-03-28,25.5569
2024-03-29,25.5569
2024-03-30,25.5569
2024-03-31,25.5569
2024-04-01,25.199
2024-04-02,24.9935
2024-04-03,25.2407
2024-04-04,24.8475
2024-04-05,24.8106
2024-04-06,24.8106
2024-04-07,24.8106
2024-04-08,24.7078
