,MSM US Equity
2023-03-20,9.9637
2023-03-21,10.0765
2023-03-22,9.9275
2023-03-23,9.9002
2023-03-24,9.9911
2023-03-25,9.9911
2023-03-26,9.9911
2023-03-27,10.094
2023-03-28,10.152
2023-03-29,10.2101
2023-03-30,10.1685
2023-03-31,10.3316
2023-04-01,10.3316
2023-04-02,10.3316
2023-04-03,10.3733
2023-04-04,10.2823
2023-04-05,10.383
2023-04-06,10.3753
2023-04-07,10.3753
2023-04-08,10.3753
2023-04-09,10.3753
2023-04-10,10.4366
2023-04-11,10.5471
2023-04-12,10.7013
2023-04-13,10.7013
2023-04-14,10.8052
2023-04-15,10.8052
2023-04-16,10.8052
2023-04-17,10.8818
2023-04-18,10.9912
2023-04-19,10.9726
2023-04-20,11.1061
2023-04-21,11.1203
2023-04-22,11.1203
2023-04-23,11.1203
2023-04-24,11.059
2023-04-25,10.9387
2023-04-26,10.7888
2023-04-27,11.0853
2023-04-28,11.0579
2023-04-29,11.0579
2023-04-30,11.0579
2023-05-01,11.1323
2023-05-02,11.1061
2023-05-03,11.0656
2023-05-04,10.9332
2023-05-05,11.0568
2023-05-06,11.0568
2023-05-07,11.0568
2023-05-08,11.0711
2023-05-09,10.9715
2023-05-10,10.9945
2023-05-11,11.0634
2023-05-12,11.0787
2023-05-13,11.0787
2023-05-14,11.0787
2023-05-15,11.0525
2023-05-16,11.0864
2023-05-17,11.1772
2023-05-18,11.2833
2023-05-19,11.3194
2023-05-20,11.3194
2023-05-21,11.3194
2023-05-22,11.4124
2023-05-23,11.2406
2023-05-24,11.047
2023-05-25,11.1083
2023-05-26,11.2417
2023-05-27,11.2417
2023-05-28,11.2417
2023-05-29,11.2417
2023-05-30,11.2111
2023-05-31,10.9693
2023-06-01,11.0842
2023-06-02,11.2048
2023-06-03,11.2048
2023-06-04,11.2048
2023-06-05,11.1379
2023-06-06,11.1259
2023-06-07,11.3771
2023-06-08,11.4451
2023-06-09,11.3979
2023-06-10,11.3979
2023-06-11,11.3979
2023-06-12,11.4144
2023-06-13,11.5131
2023-06-14,11.5296
2023-06-15,11.6404
2023-06-16,11.6568
2023-06-17,11.6568
2023-06-18,11.6568
2023-06-19,11.6568
2023-06-20,11.4901
2023-06-21,11.602
2023-06-22,11.5111
2023-06-23,11.5155
2023-06-24,11.5155
2023-06-25,11.5155
2023-06-26,11.5177
2023-06-27,11.6111
2023-06-28,11.4957
2023-06-29,11.3131
2023-06-30,11.422
2023-07-01,11.422
2023-07-02,11.422
2023-07-03,11.4715
2023-07-04,11.4715
2023-07-05,11.4143
2023-07-06,11.3263
2023-07-07,11.4407
2023-07-08,11.4407
2023-07-09,11.4407
2023-07-10,11.5914
2023-07-11,11.7376
2023-07-12,11.8047
2023-07-13,11.7145
2023-07-14,11.6672
2023-07-15,11.6672
2023-07-16,11.6672
2023-07-17,11.665
2023-07-18,11.6859
2023-07-19,11.8124
2023-07-20,11.8553
2023-07-21,11.8729
2023-07-22,11.8729
2023-07-23,11.8729
2023-07-24,11.9037
2023-07-25,11.9422
2023-07-26,11.9356
2023-07-27,11.8608
2023-07-28,11.929
2023-07-29,11.929
2023-07-30,11.929
2023-07-31,12.0423
2023-08-01,12.0742
2023-08-02,12.0214
2023-08-03,11.8432
2023-08-04,11.8289
2023-08-05,11.8289
2023-08-06,11.8289
2023-08-07,12.0676
2023-08-08,12.1369
2023-08-09,12.2314
2023-08-10,12.1852
2023-08-11,12.2578
2023-08-12,12.2578
2023-08-13,12.2578
2023-08-14,12.1709
2023-08-15,12.0588
2023-08-16,11.9543
2023-08-17,11.9631
2023-08-18,12.0269
2023-08-19,12.0269
2023-08-20,12.0269
2023-08-21,11.9741
2023-08-22,11.9136
2023-08-23,12.0115
2023-08-24,12.0258
2023-08-25,12.0896
2023-08-26,12.0896
2023-08-27,12.0896
2023-08-28,12.1259
2023-08-29,12.2182
2023-08-30,12.1819
2023-08-31,12.1677
2023-09-01,12.7842
2023-09-02,12.7842
2023-09-03,12.7842
2023-09-04,12.7842
2023-09-05,12.3601
2023-09-06,12.0867
2023-09-07,12.1087
2023-09-08,12.118
2023-09-09,12.118
2023-09-10,12.118
2023-09-11,12.169
2023-09-12,12.206
2023-09-13,11.9951
2023-09-14,12.1157
2023-09-15,12.1632
2023-09-16,12.1632
2023-09-17,12.1632
2023-09-18,12.1655
2023-09-19,12.0983
2023-09-20,12.038
2023-09-21,11.9731
2023-09-22,12.0206
2023-09-23,12.0206
2023-09-24,12.0206
2023-09-25,12.0681
2023-09-26,12.0577
2023-09-27,12.2501
2023-09-28,12.3868
2023-09-29,12.3752
2023-09-30,12.3752
2023-10-01,12.3752
2023-10-02,12.308
2023-10-03,12.2141
2023-10-04,12.5258
2023-10-05,12.3643
2023-10-06,12.4933
2023-10-07,12.4933
2023-10-08,12.4933
2023-10-09,12.6777
2023-10-10,12.6258
2023-10-11,12.8943
2023-10-12,13.1029
2023-10-13,12.9911
2023-10-14,12.9911
2023-10-15,12.9911
2023-10-16,13.0061
2023-10-17,13.1006
2023-10-18,12.5809
2023-10-19,12.2663
2023-10-20,12.2744
2023-10-21,12.2744
2023-10-22,12.2744
2023-10-23,11.9886
2023-10-24,11.9978
2023-10-25,11.8512
2023-10-26,11.9825
2023-10-27,12.1231
2023-10-28,12.1231
2023-10-29,12.1231
2023-10-30,12.1065
2023-10-31,12.2142
2023-11-01,12.2935
2023-11-02,12.4769
2023-11-03,12.5728
2023-11-04,12.5728
2023-11-05,12.5728
2023-11-06,12.5195
2023-11-07,12.3976
2023-11-08,12.4923
2023-11-09,12.5586
2023-11-10,12.6674
2023-11-11,12.6674
2023-11-12,12.6674
2023-11-13,12.5538
2023-11-14,12.9183
2023-11-15,12.7503
2023-11-16,12.5917
2023-11-17,12.613
2023-11-18,12.613
2023-11-19,12.613
2023-11-20,12.6828
2023-11-21,12.5834
2023-11-22,12.6828
2023-11-23,12.6828
2023-11-24,12.7183
2023-11-25,12.7183
2023-11-26,12.7183
2023-11-27,12.6875
2023-11-28,12.5195
2023-11-29,12.4414
2023-11-30,12.5302
2023-12-01,13.3075
2023-12-02,13.3075
2023-12-03,13.3075
2023-12-04,13.2331
2023-12-05,13.0758
2023-12-06,13.1355
2023-12-07,13.2331
2023-12-08,13.2587
2023-12-09,13.2587
2023-12-10,13.2587
2023-12-11,13.3649
2023-12-12,13.4039
2023-12-13,13.208
2023-12-14,13.5458
2023-12-15,13.4027
2023-12-16,13.4027
2023-12-17,13.4027
2023-12-18,13.3919
2023-12-19,13.3991
2023-12-20,13.4568
2023-12-21,13.6095
2023-12-22,13.6912
2023-12-23,13.6912
2023-12-24,13.6912
2023-12-25,13.6912
2023-12-26,13.6071
2023-12-27,13.529
2023-12-28,13.4628
2023-12-29,13.4244
2023-12-30,13.4244
2023-12-31,13.4244
2024-01-01,13.4244
2024-01-02,13.2128
2024-01-03,12.9279
2024-01-04,12.9015
2024-01-05,12.7801
2024-01-06,12.7801
2024-01-07,12.7801
2024-01-08,12.7464
2024-01-09,12.3853
2024-01-10,12.5271
2024-01-11,12.7001
2024-01-12,12.7855
2024-01-13,12.7855
2024-01-14,12.7855
2024-01-15,12.7855
2024-01-16,12.7759
2024-01-17,12.6172
2024-01-18,12.842
2024-01-19,12.9105
2024-01-20,12.9105
2024-01-21,12.9105
2024-01-22,12.9946
2024-01-23,12.8792
2024-01-24,12.7038
2024-01-25,12.8876
2024-01-26,12.9141
2024-01-27,12.9141
2024-01-28,12.9141
2024-01-29,13.0054
2024-01-30,13.2229
2024-01-31,13.1124
2024-02-01,13.2914
2024-02-02,13.3768
2024-02-03,13.3768
2024-02-04,13.3768
2024-02-05,13.1376
2024-02-06,13.098
2024-02-07,13.0258
2024-02-08,13.0763
2024-02-09,13.0968
2024-02-10,13.0968
2024-02-11,13.0968
2024-02-12,13.1869
2024-02-13,12.8864
2024-02-14,13.0883
2024-02-15,13.2001
2024-02-16,13.1881
2024-02-17,13.1881
2024-02-18,13.1881
2024-02-19,13.1881
2024-02-20,13.1184
2024-02-21,13.2806
2024-02-22,13.3888
2024-02-23,13.3672
2024-02-24,13.3672
2024-02-25,13.3672
2024-02-26,13.3131
2024-02-27,13.2878
2024-02-28,13.3612
2024-02-29,13.384
2024-03-01,14.0234
2024-03-02,14.0234
2024-03-03,14.0234
2024-03-04,14.3874
2024-03-05,13.8806
2024-03-06,13.8363
2024-03-07,14.0196
2024-03-08,13.8717
2024-03-09,13.8717
2024-03-10,13.8717
2024-03-11,13.5987
2024-03-12,13.6076
2024-03-13,13.6644
2024-03-14,13.5646
2024-03-15,13.5355
2024-03-16,13.5355
2024-03-17,13.5355
2024-03-18,13.4394
2024-03-19,13.5949
2024-03-20,13.7289
2024-03-21,13.9008
2024-03-22,13.8022
2024-03-23,13.8022
2024-03-24,13.8022
2024-03-25,13.873
2024-03-26,13.696
2024-03-27,13.9375
2024-03-28,13.624
2024-03-29,13.624
2024-03-30,13.624
2024-03-31,13.624
2024-04-01,13.4648
2024-04-02,13.3045
2024-04-03,13.3588
2024-04-04,13.408
2024-04-05,13.4168
2024-04-06,13.4168
2024-04-07,13.4168
2024-04-08,13.2717
