,ADP US Equity
2023-03-18,21.9056
2023-03-19,21.9056
2023-03-20,22.1717
2023-03-21,22.3956
2023-03-22,21.9096
2023-03-23,21.9458
2023-03-24,21.997
2023-03-25,21.997
2023-03-26,21.997
2023-03-27,22.0201
2023-03-28,21.999
2023-03-29,22.5763
2023-03-30,22.5351
2023-03-31,21.7657
2023-04-01,21.7657
2023-04-02,21.7657
2023-04-03,21.2061
2023-04-04,20.9398
2023-04-05,20.8562
2023-04-06,21.1388
2023-04-07,21.1388
2023-04-08,21.1388
2023-04-09,21.1388
2023-04-10,20.9571
2023-04-11,21.0523
2023-04-12,21.0908
2023-04-13,21.2484
2023-04-14,21.0994
2023-04-15,21.0994
2023-04-16,21.0994
2023-04-17,21.3359
2023-04-18,21.2552
2023-04-19,21.2282
2023-04-20,21.0917
2023-04-21,21.0523
2023-04-22,21.0523
2023-04-23,21.0523
2023-04-24,21.0773
2023-04-25,20.7139
2023-04-26,20.5895
2023-04-27,21.1009
2023-04-28,21.4693
2023-04-29,21.4693
2023-04-30,21.4693
2023-05-01,21.5574
2023-05-02,21.1184
2023-05-03,21.0647
2023-05-04,20.8567
2023-05-05,21.0168
2023-05-06,21.0168
2023-05-07,21.0168
2023-05-08,20.9008
2023-05-09,20.8424
2023-05-10,20.9718
2023-05-11,20.4733
2023-05-12,20.7542
2023-05-13,20.7542
2023-05-14,20.7542
2023-05-15,20.9123
2023-05-16,20.7158
2023-05-17,20.8711
2023-05-18,21.012
2023-05-19,21.0839
2023-05-20,21.0839
2023-05-21,21.0839
2023-05-22,21.1175
2023-05-23,21.0235
2023-05-24,20.875
2023-05-25,20.5299
2023-05-26,20.7293
2023-05-27,20.7293
2023-05-28,20.7293
2023-05-29,20.7293
2023-05-30,20.503
2023-05-31,20.3947
2023-06-01,20.665
2023-06-02,21.1165
2023-06-03,21.1165
2023-06-04,21.1165
2023-06-05,21.0897
2023-06-06,21.1376
2023-06-07,21.1117
2023-06-08,20.989
2023-06-09,20.9919
2023-06-10,20.9919
2023-06-11,20.9919
2023-06-12,21.2929
2023-06-13,21.4971
2023-06-14,21.0753
2023-06-15,21.5431
2023-06-16,21.5766
2023-06-17,21.5766
2023-06-18,21.5766
2023-06-19,21.5766
2023-06-20,21.4769
2023-06-21,21.5038
2023-06-22,21.4884
2023-06-23,20.8587
2023-06-24,20.8587
2023-06-25,20.8587
2023-06-26,21.0226
2023-06-27,21.0293
2023-06-28,21.0293
2023-06-29,21.1108
2023-06-30,20.4166
2023-07-01,20.4166
2023-07-02,20.4166
2023-07-03,20.3197
2023-07-04,20.3197
2023-07-05,20.4084
2023-07-06,20.5867
2023-07-07,20.3206
2023-07-08,20.3206
2023-07-09,20.3206
2023-07-10,20.8254
2023-07-11,21.0192
2023-07-12,20.8921
2023-07-13,21.0905
2023-07-14,21.3018
2023-07-15,21.3018
2023-07-16,21.3018
2023-07-17,21.6904
2023-07-18,21.8897
2023-07-19,22.0205
2023-07-20,21.9976
2023-07-21,22.0534
2023-07-22,22.0534
2023-07-23,22.0534
2023-07-24,22.2189
2023-07-25,22.3085
2023-07-26,23.4371
2023-07-27,23.2027
2023-07-28,23.1781
2023-07-29,23.1781
2023-07-30,23.1781
2023-07-31,22.8725
2023-08-01,22.9692
2023-08-02,22.8816
2023-08-03,22.9338
2023-08-04,22.7295
2023-08-05,22.7295
2023-08-06,22.7295
2023-08-07,23.1909
2023-08-08,22.9648
2023-08-09,23.1444
2023-08-10,23.1672
2023-08-11,23.3733
2023-08-12,23.3733
2023-08-13,23.3733
2023-08-14,23.2949
2023-08-15,23.2046
2023-08-16,23.1982
2023-08-17,23.1417
2023-08-18,23.2119
2023-08-19,23.2119
2023-08-20,23.2119
2023-08-21,23.2174
2023-08-22,23.0733
2023-08-23,23.2001
2023-08-24,23.0975
2023-08-25,23.3943
2023-08-26,23.3943
2023-08-27,23.3943
2023-08-28,23.5165
2023-08-29,23.5128
2023-08-30,23.5657
2023-08-31,23.5366
2023-09-01,23.6405
2023-09-02,23.6405
2023-09-03,23.6405
2023-09-04,23.6405
2023-09-05,23.3761
2023-09-06,23.2119
2023-09-07,23.1271
2023-09-08,23.0587
2023-09-09,23.0587
2023-09-10,23.0587
2023-09-11,22.952
2023-09-12,22.9356
2023-09-13,22.9165
2023-09-14,22.9602
2023-09-15,22.6885
2023-09-16,22.6885
2023-09-17,22.6885
2023-09-18,22.8681
2023-09-19,22.7368
2023-09-20,22.5567
2023-09-21,22.0876
2023-09-22,22.145
2023-09-23,22.145
2023-09-24,22.145
2023-09-25,22.2061
2023-09-26,21.9526
2023-09-27,22.4441
2023-09-28,22.5061
2023-09-29,21.9549
2023-09-30,21.9549
2023-10-01,21.9549
2023-10-02,21.8469
2023-10-03,21.9407
2023-10-04,22.2586
2023-10-05,22.2032
2023-10-06,22.4729
2023-10-07,22.4729
2023-10-08,22.4729
2023-10-09,22.8122
2023-10-10,22.7202
2023-10-11,22.7479
2023-10-12,22.5863
2023-10-13,22.5729
2023-10-14,22.5729
2023-10-15,22.5729
2023-10-16,22.73
2023-10-17,22.7363
2023-10-18,22.6407
2023-10-19,22.4461
2023-10-20,22.0532
2023-10-21,22.0532
2023-10-22,22.0532
2023-10-23,22.0067
2023-10-24,21.9433
2023-10-25,19.9545
2023-10-26,20.0
2023-10-27,19.6431
2023-10-28,19.6431
2023-10-29,19.6431
2023-10-30,19.7537
2023-10-31,19.9447
2023-11-01,19.2442
2023-11-02,19.9563
2023-11-03,20.0232
2023-11-04,20.0232
2023-11-05,20.0232
2023-11-06,20.1328
2023-11-07,20.2853
2023-11-08,20.5732
2023-11-09,20.6659
2023-11-10,20.8416
2023-11-11,20.8416
2023-11-12,20.8416
2023-11-13,20.6508
2023-11-14,21.0136
2023-11-15,21.0172
2023-11-16,20.9682
2023-11-17,20.9218
2023-11-18,20.9218
2023-11-19,20.9218
2023-11-20,21.1286
2023-11-21,21.084
2023-11-22,21.0787
2023-11-23,21.0787
2023-11-24,21.035
2023-11-25,21.035
2023-11-26,21.035
2023-11-27,20.9013
2023-11-28,20.8861
2023-11-29,20.9013
2023-11-30,20.969
2023-12-01,21.2383
2023-12-02,21.2383
2023-12-03,21.2383
2023-12-04,21.2062
2023-12-05,21.1153
2023-12-06,21.1857
2023-12-07,20.9753
2023-12-08,20.9111
2023-12-09,20.9111
2023-12-10,20.9111
2023-12-11,21.2695
2023-12-12,21.5717
2023-12-13,21.7981
2023-12-14,21.5084
2023-12-15,21.3453
2023-12-16,21.3453
2023-12-17,21.3453
2023-12-18,21.4086
2023-12-19,21.306
2023-12-20,21.175
2023-12-21,20.8861
2023-12-22,21.0627
2023-12-23,21.0627
2023-12-24,21.0627
2023-12-25,21.0627
2023-12-26,21.2026
2023-12-27,21.1197
2023-12-28,21.1982
2023-12-29,20.7038
2023-12-30,20.7038
2023-12-31,20.7038
2024-01-01,20.7038
2024-01-02,20.743
2024-01-03,20.6636
2024-01-04,20.764
2024-01-05,20.8992
2024-01-06,20.8992
2024-01-07,20.8992
2024-01-08,21.0345
2024-01-09,20.9001
2024-01-10,20.9062
2024-01-11,20.9106
2024-01-12,20.9638
2024-01-13,20.9638
2024-01-14,20.9638
2024-01-15,20.9638
2024-01-16,20.9053
2024-01-17,20.9149
2024-01-18,20.9751
2024-01-19,21.1636
2024-01-20,21.1636
2024-01-21,21.1636
2024-01-22,21.2648
2024-01-23,21.3486
2024-01-24,21.1811
2024-01-25,21.031
2024-01-26,20.9769
2024-01-27,20.9769
2024-01-28,20.9769
2024-01-29,21.1174
2024-01-30,21.1941
2024-01-31,21.79
2024-02-01,21.908
2024-02-02,22.0588
2024-02-03,22.0588
2024-02-04,22.0588
2024-02-05,22.0126
2024-02-06,22.2331
2024-02-07,22.186
2024-02-08,22.2566
2024-02-09,22.1616
2024-02-10,22.1616
2024-02-11,22.1616
2024-02-12,22.1686
2024-02-13,22.1268
2024-02-14,22.2409
2024-02-15,22.3411
2024-02-16,22.4213
2024-02-17,22.4213
2024-02-18,22.4213
2024-02-19,22.4213
2024-02-20,22.4187
2024-02-21,22.5041
2024-02-22,22.5773
2024-02-23,22.674
2024-02-24,22.674
2024-02-25,22.674
2024-02-26,22.4719
2024-02-27,22.2767
2024-02-28,22.2984
2024-02-29,22.261
2024-03-01,22.1355
2024-03-02,22.1355
2024-03-03,22.1355
2024-03-04,21.8313
2024-03-05,21.6396
2024-03-06,21.6187
2024-03-07,21.6614
2024-03-08,21.5002
2024-03-09,21.5002
2024-03-10,21.5002
2024-03-11,21.6474
2024-03-12,21.698
2024-03-13,21.6579
2024-03-14,21.5742
2024-03-15,21.4731
2024-03-16,21.4731
2024-03-17,21.4731
2024-03-18,21.4522
2024-03-19,21.6509
2024-03-20,21.9638
2024-03-21,22.071
2024-03-22,21.9542
2024-03-23,21.9542
2024-03-24,21.9542
2024-03-25,21.657
2024-03-26,21.7328
2024-03-27,22.0169
2024-03-28,22.1398
2024-03-29,22.1398
2024-03-30,22.1398
2024-03-31,22.1398
2024-04-01,21.7538
2024-04-02,21.9586
2024-04-03,21.7381
2024-04-04,21.4209
2024-04-05,21.7137
2024-04-06,21.7137
2024-04-07,21.7137
2024-04-08,21.8697
