,CSGS US Equity
2023-03-18,24.7742
2023-03-19,24.7742
2023-03-20,25.3895
2023-03-21,25.4292
2023-03-22,24.933
2023-03-23,24.7622
2023-03-24,24.8795
2023-03-25,24.8795
2023-03-26,24.8795
2023-03-27,25.0065
2023-03-28,25.1295
2023-03-29,25.2167
2023-03-30,25.2921
2023-03-31,20.0512
2023-04-01,20.0512
2023-04-02,20.0512
2023-04-03,20.0948
2023-04-04,20.2284
2023-04-05,20.0761
2023-04-06,20.2781
2023-04-07,20.2781
2023-04-08,20.2781
2023-04-09,20.2781
2023-04-10,20.1973
2023-04-11,20.1507
2023-04-12,19.9984
2023-04-13,20.3931
2023-04-14,20.1445
2023-04-15,20.1445
2023-04-16,20.1445
2023-04-17,20.2439
2023-04-18,20.0357
2023-04-19,19.784
2023-04-20,19.7777
2023-04-21,19.6379
2023-04-22,19.6379
2023-04-23,19.6379
2023-04-24,19.5944
2023-04-25,19.3302
2023-04-26,19.2276
2023-04-27,19.5975
2023-04-28,19.7342
2023-04-29,19.7342
2023-04-30,19.7342
2023-05-01,19.7187
2023-05-02,19.3053
2023-05-03,19.2245
2023-05-04,19.0224
2023-05-05,19.0823
2023-05-06,19.0823
2023-05-07,19.0823
2023-05-08,18.723
2023-05-09,18.868
2023-05-10,18.9972
2023-05-11,18.8301
2023-05-12,19.0445
2023-05-13,19.0445
2023-05-14,19.0445
2023-05-15,18.9152
2023-05-16,18.8995
2023-05-17,18.7923
2023-05-18,18.8301
2023-05-19,18.9215
2023-05-20,18.9215
2023-05-21,18.9215
2023-05-22,18.9688
2023-05-23,19.0098
2023-05-24,18.8081
2023-05-25,18.4456
2023-05-26,18.5906
2023-05-27,18.5906
2023-05-28,18.5906
2023-05-29,18.5906
2023-05-30,18.4267
2023-05-31,18.4835
2023-06-01,18.8112
2023-06-02,19.388
2023-06-03,19.388
2023-06-04,19.388
2023-06-05,18.89
2023-06-06,19.1138
2023-06-07,19.3092
2023-06-08,19.0256
2023-06-09,19.1201
2023-06-10,19.1201
2023-06-11,19.1201
2023-06-12,19.3407
2023-06-13,19.4447
2023-06-14,19.0098
2023-06-15,19.2745
2023-06-16,19.3344
2023-06-17,19.3344
2023-06-18,19.3344
2023-06-19,19.3344
2023-06-20,19.3533
2023-06-21,19.8513
2023-06-22,19.6055
2023-06-23,19.5078
2023-06-24,19.5078
2023-06-25,19.5078
2023-06-26,19.555
2023-06-27,19.7189
2023-06-28,19.5613
2023-06-29,19.9332
2023-06-30,16.5051
2023-07-01,16.5051
2023-07-02,16.5051
2023-07-03,16.4711
2023-07-04,16.4711
2023-07-05,16.3485
2023-07-06,16.2285
2023-07-07,16.2259
2023-07-08,16.2259
2023-07-09,16.2259
2023-07-10,16.2911
2023-07-11,16.2729
2023-07-12,16.2624
2023-07-13,16.3642
2023-07-14,16.4137
2023-07-15,16.4137
2023-07-16,16.4137
2023-07-17,16.2937
2023-07-18,16.3172
2023-07-19,16.4555
2023-07-20,16.4372
2023-07-21,16.5311
2023-07-22,16.5311
2023-07-23,16.5311
2023-07-24,16.6042
2023-07-25,16.6433
2023-07-26,16.5859
2023-07-27,16.2285
2023-07-28,16.145
2023-07-29,16.145
2023-07-30,16.145
2023-07-31,16.205
2023-08-01,16.1946
2023-08-02,16.4659
2023-08-03,18.3193
2023-08-04,17.0096
2023-08-05,17.0096
2023-08-06,17.0096
2023-08-07,17.0148
2023-08-08,17.007
2023-08-09,17.0985
2023-08-10,17.1351
2023-08-11,17.3808
2023-08-12,17.3808
2023-08-13,17.3808
2023-08-14,17.1429
2023-08-15,16.9521
2023-08-16,16.9494
2023-08-17,16.8161
2023-08-18,16.722
2023-08-19,16.722
2023-08-20,16.722
2023-08-21,16.722
2023-08-22,16.8423
2023-08-23,16.8736
2023-08-24,16.9677
2023-08-25,17.007
2023-08-26,17.007
2023-08-27,17.007
2023-08-28,17.0802
2023-08-29,16.9782
2023-08-30,17.2448
2023-08-31,16.9442
2023-09-01,17.0566
2023-09-02,17.0566
2023-09-03,17.0566
2023-09-04,17.0566
2023-09-05,16.4632
2023-09-06,16.7638
2023-09-07,16.8266
2023-09-08,16.6593
2023-09-09,16.6593
2023-09-10,16.6593
2023-09-11,16.8292
2023-09-12,16.8004
2023-09-13,16.5155
2023-09-14,16.654
2023-09-15,16.5233
2023-09-16,16.5233
2023-09-17,16.5233
2023-09-18,16.4501
2023-09-19,16.5181
2023-09-20,16.4554
2023-09-21,16.2881
2023-09-22,16.2175
2023-09-23,16.2175
2023-09-24,16.2175
2023-09-25,16.1469
2023-09-26,16.0685
2023-09-27,16.1678
2023-09-28,16.1887
2023-09-29,15.568
2023-09-30,15.568
2023-10-01,15.568
2023-10-02,15.8353
2023-10-03,15.5987
2023-10-04,15.6295
2023-10-05,15.4686
2023-10-06,15.6461
2023-10-07,15.6461
2023-10-08,15.6461
2023-10-09,15.8637
2023-10-10,15.9631
2023-10-11,15.9583
2023-10-12,15.6295
2023-10-13,15.5349
2023-10-14,15.5349
2023-10-15,15.5349
2023-10-16,15.6792
2023-10-17,15.814
2023-10-18,15.8022
2023-10-19,15.6011
2023-10-20,15.568
2023-10-21,15.568
2023-10-22,15.568
2023-10-23,15.1918
2023-10-24,15.251
2023-10-25,15.0191
2023-10-26,14.915
2023-10-27,14.5058
2023-10-28,14.5058
2023-10-29,14.5058
2023-10-30,14.5578
2023-10-31,14.5602
2023-11-01,14.4987
2023-11-02,14.184
2023-11-03,14.4427
2023-11-04,14.4427
2023-11-05,14.4427
2023-11-06,14.6041
2023-11-07,14.697
2023-11-08,14.6063
2023-11-09,14.4427
2023-11-10,14.498
2023-11-11,14.498
2023-11-12,14.498
2023-11-13,14.5289
2023-11-14,14.781
2023-11-15,14.8252
2023-11-16,14.7589
2023-11-17,14.7191
2023-11-18,14.7191
2023-11-19,14.7191
2023-11-20,14.8937
2023-11-21,14.8097
2023-11-22,14.8296
2023-11-23,14.8296
2023-11-24,14.7876
2023-11-25,14.7876
2023-11-26,14.7876
2023-11-27,14.7965
2023-11-28,14.7323
2023-11-29,14.5046
2023-11-30,14.3499
2023-12-01,15.1392
2023-12-02,15.1392
2023-12-03,15.1392
2023-12-04,15.1104
2023-12-05,14.9004
2023-12-06,15.1745
2023-12-07,15.1104
2023-12-08,15.0198
2023-12-09,15.0198
2023-12-10,15.0198
2023-12-11,15.0264
2023-12-12,14.9357
2023-12-13,15.1369
2023-12-14,15.2961
2023-12-15,15.2232
2023-12-16,15.2232
2023-12-17,15.2232
2023-12-18,15.1458
2023-12-19,15.2409
2023-12-20,15.0728
2023-12-21,15.3227
2023-12-22,15.3426
2023-12-23,15.3426
2023-12-24,15.3426
2023-12-25,15.3426
2023-12-26,15.3558
2023-12-27,15.2895
2023-12-28,15.2696
2023-12-29,16.0267
2023-12-30,16.0267
2023-12-31,16.0267
2024-01-01,16.0267
2024-01-02,16.0051
2024-01-03,15.7465
2024-01-04,15.7273
2024-01-05,15.4686
2024-01-06,15.4686
2024-01-07,15.4686
2024-01-08,15.5357
2024-01-09,15.4375
2024-01-10,15.4255
2024-01-11,15.5812
2024-01-12,15.8662
2024-01-13,15.8662
2024-01-14,15.8662
2024-01-15,15.8662
2024-01-16,15.6482
2024-01-17,15.6387
2024-01-18,15.768
2024-01-19,15.756
2024-01-20,15.756
2024-01-21,15.756
2024-01-22,15.9429
2024-01-23,15.8447
2024-01-24,15.8015
2024-01-25,15.7848
2024-01-26,15.7057
2024-01-27,15.7057
2024-01-28,15.7057
2024-01-29,15.8351
2024-01-30,15.78
2024-01-31,15.3321
2024-02-01,15.4351
2024-02-02,14.7932
2024-02-03,14.7932
2024-02-04,14.7932
2024-02-05,14.3788
2024-02-06,14.4027
2024-02-07,14.3373
2024-02-08,16.0018
2024-02-09,16.0877
2024-02-10,16.0877
2024-02-11,16.0877
2024-02-12,16.3237
2024-02-13,15.8015
2024-02-14,15.9017
2024-02-15,16.071
2024-02-16,15.9003
2024-02-17,15.9003
2024-02-18,15.9003
2024-02-19,15.9003
2024-02-20,15.6603
2024-02-21,15.8932
2024-02-22,15.7268
2024-02-23,16.1
2024-02-24,16.1
2024-02-25,16.1
2024-02-26,15.9526
2024-02-27,16.3044
2024-02-28,16.2521
2024-02-29,16.2497
2024-03-01,16.2402
2024-03-02,16.2402
2024-03-03,16.2402
2024-03-04,16.1142
2024-03-05,15.9574
2024-03-06,15.9407
2024-03-07,15.9431
2024-03-08,15.8979
2024-03-09,15.8979
2024-03-10,15.8979
2024-03-11,16.1071
2024-03-12,15.9383
2024-03-13,15.7054
2024-03-14,15.3822
2024-03-15,15.3893
2024-03-16,15.3893
2024-03-17,15.3893
2024-03-18,15.3489
2024-03-19,15.4154
2024-03-20,15.5295
2024-03-21,15.4963
2024-03-22,15.3465
2024-03-23,15.3465
2024-03-24,15.3465
2024-03-25,15.3394
2024-03-26,15.2372
2024-03-27,15.28
2024-03-28,15.5319
2024-03-29,15.5319
2024-03-30,15.5319
2024-03-31,15.5319
2024-04-01,15.4392
2024-04-02,15.2467
2024-04-03,15.0138
2024-04-04,15.0066
2024-04-05,14.8498
2024-04-06,14.8498
2024-04-07,14.8498
2024-04-08,15.028
