,EFX US Equity
2023-04-16,31.9426
2023-04-17,32.0992
2023-04-18,31.8551
2023-04-19,31.8697
2023-04-20,32.7136
2023-04-21,32.7849
2023-04-22,32.7849
2023-04-23,32.7849
2023-04-24,32.542
2023-04-25,32.1591
2023-04-26,32.2397
2023-04-27,33.1744
2023-04-28,33.5255
2023-04-29,33.5255
2023-04-30,33.5255
2023-05-01,33.1308
2023-05-02,32.3308
2023-05-03,32.4192
2023-05-04,32.0548
2023-05-05,32.4337
2023-05-06,32.4337
2023-05-07,32.4337
2023-05-08,32.5024
2023-05-09,32.3255
2023-05-10,32.8681
2023-05-11,32.9037
2023-05-12,32.9407
2023-05-13,32.9407
2023-05-14,32.9407
2023-05-15,33.1545
2023-05-16,32.8324
2023-05-17,33.1532
2023-05-18,33.7843
2023-05-19,33.7552
2023-05-20,33.7552
2023-05-21,33.7552
2023-05-22,34.4404
2023-05-23,33.7473
2023-05-24,33.441
2023-05-25,33.3605
2023-05-26,33.8239
2023-05-27,33.8239
2023-05-28,33.8239
2023-05-29,33.8239
2023-05-30,33.8397
2023-05-31,33.5572
2023-06-01,33.548
2023-06-02,34.2212
2023-06-03,34.2212
2023-06-04,34.2212
2023-06-05,34.249
2023-06-06,35.0001
2023-06-07,35.284
2023-06-08,35.5639
2023-06-09,35.5665
2023-06-10,35.5665
2023-06-11,35.5665
2023-06-12,36.22
2023-06-13,36.7467
2023-06-14,36.3414
2023-06-15,36.6966
2023-06-16,36.3494
2023-06-17,36.3494
2023-06-18,36.3494
2023-06-19,36.3494
2023-06-20,36.084
2023-06-21,36.216
2023-06-22,35.9111
2023-06-23,35.5916
2023-06-24,35.5916
2023-06-25,35.5916
2023-06-26,35.6074
2023-06-27,36.2134
2023-06-28,36.7269
2023-06-29,36.9659
2023-06-30,39.9201
2023-07-01,39.9201
2023-07-02,39.9201
2023-07-03,39.0415
2023-07-04,39.0415
2023-07-05,39.3477
2023-07-06,38.4492
2023-07-07,38.5403
2023-07-08,38.5403
2023-07-09,38.5403
2023-07-10,39.0415
2023-07-11,39.3135
2023-07-12,39.4203
2023-07-13,39.6139
2023-07-14,40.0938
2023-07-15,40.0938
2023-07-16,40.0938
2023-07-17,40.1821
2023-07-18,40.2775
2023-07-19,40.2319
2023-07-20,37.2246
2023-07-21,36.6522
2023-07-22,36.6522
2023-07-23,36.6522
2023-07-24,35.8263
2023-07-25,36.0498
2023-07-26,35.41
2023-07-27,35.3188
2023-07-28,35.306
2023-07-29,35.306
2023-07-30,35.306
2023-07-31,35.4926
2023-08-01,35.2262
2023-08-02,35.1535
2023-08-03,34.4995
2023-08-04,34.585
2023-08-05,34.585
2023-08-06,34.585
2023-08-07,34.6335
2023-08-08,34.7931
2023-08-09,34.6677
2023-08-10,34.6705
2023-08-11,34.528
2023-08-12,34.528
2023-08-13,34.528
2023-08-14,34.444
2023-08-15,33.9752
2023-08-16,33.9638
2023-08-17,33.6048
2023-08-18,33.7943
2023-08-19,33.7943
2023-08-20,33.7943
2023-08-21,33.7301
2023-08-22,33.7586
2023-08-23,34.3742
2023-08-24,34.4041
2023-08-25,34.6235
2023-08-26,34.6235
2023-08-27,34.6235
2023-08-28,34.8942
2023-08-29,35.6836
2023-08-30,35.9814
2023-08-31,35.866
2023-09-01,35.8845
2023-09-02,35.8845
2023-09-03,35.8845
2023-09-04,35.8845
2023-09-05,35.4898
2023-09-06,35.5083
2023-09-07,35.1222
2023-09-08,34.4212
2023-09-09,34.4212
2023-09-10,34.4212
2023-09-11,34.6278
2023-09-12,34.5565
2023-09-13,34.5181
2023-09-14,34.8686
2023-09-15,34.4639
2023-09-16,34.4639
2023-09-17,34.4639
2023-09-18,34.1918
2023-09-19,34.4126
2023-09-20,34.1063
2023-09-21,32.928
2023-09-22,32.8539
2023-09-23,32.8539
2023-09-24,32.8539
2023-09-25,32.6473
2023-09-26,32.113
2023-09-27,32.1643
2023-09-28,32.4891
2023-09-29,32.678
2023-09-30,32.678
2023-10-01,32.678
2023-10-02,32.0749
2023-10-03,32.0324
2023-10-04,32.2282
2023-10-05,32.336
2023-10-06,32.5418
2023-10-07,32.5418
2023-10-08,32.5418
2023-10-09,33.0073
2023-10-10,33.257
2023-10-11,33.1634
2023-10-12,32.38
2023-10-13,32.0026
2023-10-14,32.0026
2023-10-15,32.0026
2023-10-16,32.2296
2023-10-17,32.3488
2023-10-18,31.54
2023-10-19,32.082
2023-10-20,31.7117
2023-10-21,31.7117
2023-10-22,31.7117
2023-10-23,32.1934
2023-10-24,30.8626
2023-10-25,30.0747
2023-10-26,30.3611
2023-10-27,29.8624
2023-10-28,29.8624
2023-10-29,29.8624
2023-10-30,30.0533
2023-10-31,30.8441
2023-11-01,30.5777
2023-11-02,32.0324
2023-11-03,32.5895
2023-11-04,32.5895
2023-11-05,32.5895
2023-11-06,32.4427
2023-11-07,32.8659
2023-11-08,32.9656
2023-11-09,32.9528
2023-11-10,33.0297
2023-11-11,33.0297
2023-11-12,33.0297
2023-11-13,32.9029
2023-11-14,34.6711
2023-11-15,34.9803
2023-11-16,35.2339
2023-11-17,35.9221
2023-11-18,35.9221
2023-11-19,35.9221
2023-11-20,36.5376
2023-11-21,36.5461
2023-11-22,36.6815
2023-11-23,36.6815
2023-11-24,36.71
2023-11-25,36.71
2023-11-26,36.71
2023-11-27,36.834
2023-11-28,37.0363
2023-11-29,37.5449
2023-11-30,37.7031
2023-12-01,38.3314
2023-12-02,38.3314
2023-12-03,38.3314
2023-12-04,38.7617
2023-12-05,38.5394
2023-12-06,38.6791
2023-12-07,38.6349
2023-12-08,39.2233
2023-12-09,39.2233
2023-12-10,39.2233
2023-12-11,39.7519
2023-12-12,40.0996
2023-12-13,41.1554
2023-12-14,41.8322
2023-12-15,41.5344
2023-12-16,41.5344
2023-12-17,41.5344
2023-12-18,42.1969
2023-12-19,41.7965
2023-12-20,40.5627
2023-12-21,41.1938
2023-12-22,41.4318
2023-12-23,41.4318
2023-12-24,41.4318
2023-12-25,41.4318
2023-12-26,41.9575
2023-12-27,42.3622
2023-12-28,42.2482
2023-12-29,38.8293
2023-12-30,38.8293
2023-12-31,38.8293
2024-01-01,38.8293
2024-01-02,37.8502
2024-01-03,36.9476
2024-01-04,37.0875
2024-01-05,37.4741
2024-01-06,37.4741
2024-01-07,37.4741
2024-01-08,38.7079
2024-01-09,38.2988
2024-01-10,38.5047
2024-01-11,38.2408
2024-01-12,38.3635
2024-01-13,38.3635
2024-01-14,38.3635
2024-01-15,38.3635
2024-01-16,38.7184
2024-01-17,38.4295
2024-01-18,38.5693
2024-01-19,38.572
2024-01-20,38.572
2024-01-21,38.572
2024-01-22,38.9876
2024-01-23,39.0694
2024-01-24,38.8464
2024-01-25,38.9797
2024-01-26,38.6749
2024-01-27,38.6749
2024-01-28,38.6749
2024-01-29,39.2014
2024-01-30,38.9507
2024-01-31,38.44
2024-02-01,39.2304
2024-02-02,39.1737
2024-02-03,39.1737
2024-02-04,39.1737
2024-02-05,38.506
2024-02-06,38.3001
2024-02-07,38.1128
2024-02-08,39.4587
2024-02-09,39.0787
2024-02-10,39.0787
2024-02-11,39.0787
2024-02-12,39.9495
2024-02-13,38.915
2024-02-14,39.2317
2024-02-15,40.575
2024-02-16,40.253
2024-02-17,40.253
2024-02-18,40.253
2024-02-19,40.253
2024-02-20,40.2227
2024-02-21,40.1145
2024-02-22,41.3999
2024-02-23,41.5061
2024-02-24,41.5061
2024-02-25,41.5061
2024-02-26,41.4092
2024-02-27,41.8181
2024-02-28,41.6827
2024-02-29,42.5163
2024-03-01,42.1698
2024-03-02,42.1698
2024-03-03,42.1698
2024-03-04,41.9296
2024-03-05,40.8039
2024-03-06,41.3097
2024-03-07,42.1659
2024-03-08,42.0398
2024-03-09,42.0398
2024-03-10,42.0398
2024-03-11,41.1305
2024-03-12,41.7995
2024-03-13,40.9486
2024-03-14,40.2756
2024-03-15,39.7751
2024-03-16,39.7751
2024-03-17,39.7751
2024-03-18,40.0579
2024-03-19,40.6911
2024-03-20,41.3349
2024-03-21,41.5061
2024-03-22,41.2645
2024-03-23,41.2645
2024-03-24,41.2645
2024-03-25,40.9298
2024-03-26,40.8513
2024-03-27,41.1081
2024-03-28,41.7893
2024-03-29,41.7893
2024-03-30,41.7893
2024-03-31,41.7893
2024-04-01,40.8859
2024-04-02,40.2167
2024-04-03,40.242
2024-04-04,39.7298
2024-04-05,40.2766
2024-04-06,40.2766
2024-04-07,40.2766
2024-04-08,40.6598
