,HZNP US Equity
2023-03-20,40.416
2023-03-21,40.6067
2023-03-22,39.906
2023-03-23,40.0821
2023-03-24,40.3462
2023-03-25,40.3462
2023-03-26,40.3462
2023-03-27,40.5847
2023-03-28,40.5223
2023-03-29,40.482
2023-03-30,40.6104
2023-03-31,54.4796
2023-04-01,54.4796
2023-04-02,54.4796
2023-04-03,54.3615
2023-04-04,54.091
2023-04-05,53.9139
2023-04-06,54.273
2023-04-07,54.273
2023-04-08,54.273
2023-04-09,54.273
2023-04-10,54.5583
2023-04-11,54.6714
2023-04-12,54.7452
2023-04-13,55.2567
2023-04-14,55.6896
2023-04-15,55.6896
2023-04-16,55.6896
2023-04-17,55.8814
2023-04-18,55.8371
2023-04-19,55.8175
2023-04-20,55.7634
2023-04-21,55.5568
2023-04-22,55.5568
2023-04-23,55.5568
2023-04-24,55.3108
2023-04-25,55.1879
2023-04-26,55.1633
2023-04-27,55.4092
2023-04-28,55.4732
2023-04-29,55.4732
2023-04-30,55.4732
2023-05-01,55.8617
2023-05-02,55.7683
2023-05-03,55.3517
2023-05-04,55.1006
2023-05-05,56.1296
2023-05-06,56.1296
2023-05-07,56.1296
2023-05-08,55.3714
2023-05-09,55.3862
2023-05-10,55.1548
2023-05-11,54.9726
2023-05-12,55.4502
2023-05-13,55.4502
2023-05-14,55.4502
2023-05-15,56.0656
2023-05-16,48.2321
2023-05-17,50.2853
2023-05-18,50.8367
2023-05-19,50.4034
2023-05-20,50.4034
2023-05-21,50.4034
2023-05-22,50.3148
2023-05-23,50.0834
2023-05-24,49.788
2023-05-25,49.9751
2023-05-26,49.8421
2023-05-27,49.8421
2023-05-28,49.8421
2023-05-29,49.8421
2023-05-30,49.7141
2023-05-31,50.0489
2023-06-01,50.2311
2023-06-02,49.9997
2023-06-03,49.9997
2023-06-04,49.9997
2023-06-05,49.8717
2023-06-06,49.9357
2023-06-07,49.7584
2023-06-08,49.7486
2023-06-09,49.6649
2023-06-10,49.6649
2023-06-11,49.6649
2023-06-12,49.9455
2023-06-13,50.047
2023-06-14,50.3226
2023-06-15,50.6622
2023-06-16,50.8197
2023-06-17,50.8197
2023-06-18,50.8197
2023-06-19,50.8197
2023-06-20,50.7213
2023-06-21,50.805
2023-06-22,50.7016
2023-06-23,51.2775
2023-06-24,51.2775
2023-06-25,51.2775
2023-06-26,51.2529
2023-06-27,51.3513
2023-06-28,51.4941
2023-06-29,51.5728
2023-06-30,45.7583
2023-07-01,45.7583
2023-07-02,45.7583
2023-07-03,45.8595
2023-07-04,45.8595
2023-07-05,45.8111
2023-07-06,45.6923
2023-07-07,45.6923
2023-07-08,45.6923
2023-07-09,45.6923
2023-07-10,45.6615
2023-07-11,45.8243
2023-07-12,46.0443
2023-07-13,46.1323
2023-07-14,46.2379
2023-07-15,46.2379
2023-07-16,46.2379
2023-07-17,46.2643
2023-07-18,46.2643
2023-07-19,46.2775
2023-07-20,45.3755
2023-07-21,45.0235
2023-07-22,45.0235
2023-07-23,45.0235
2023-07-24,44.6803
2023-07-25,44.6055
2023-07-26,44.4691
2023-07-27,44.3283
2023-07-28,44.4779
2023-07-29,44.4779
2023-07-30,44.4779
2023-07-31,44.6231
2023-08-01,44.3679
2023-08-02,44.0686
2023-08-03,44.0554
2023-08-04,44.5615
2023-08-05,44.5615
2023-08-06,44.5615
2023-08-07,45.0059
2023-08-08,46.3898
2023-08-09,46.6411
2023-08-10,46.6411
2023-08-11,46.4691
2023-08-12,46.4691
2023-08-13,46.4691
2023-08-14,46.3589
2023-08-15,46.3942
2023-08-16,46.403
2023-08-17,46.2531
2023-08-18,46.2928
2023-08-19,46.2928
2023-08-20,46.2928
2023-08-21,46.7865
2023-08-22,46.9144
2023-08-23,47.2892
2023-08-24,47.3861
2023-08-25,47.5316
2023-08-26,47.5316
2023-08-27,47.5316
2023-08-28,49.9477
2023-08-29,50.1461
2023-08-30,50.2431
2023-08-31,50.2078
2023-09-01,51.3364
2023-09-02,51.3364
2023-09-03,51.3364
2023-09-04,51.3364
2023-09-05,51.429
2023-09-06,51.4246
2023-09-07,51.3849
2023-09-08,51.3894
2023-09-09,51.3894
2023-09-10,51.3894
2023-09-11,51.094
2023-09-12,51.3673
2023-09-13,51.3232
2023-09-14,51.3585
2023-09-15,51.3409
2023-09-16,51.3409
2023-09-17,51.3409
2023-09-18,51.3673
2023-09-19,51.429
2023-09-20,51.4687
2023-09-21,51.4246
2023-09-22,51.4731
2023-09-23,51.4731
2023-09-24,51.4731
2023-09-25,51.4952
2023-09-26,51.5304
2023-09-27,51.5128
2023-09-28,51.5084
2023-09-29,51.5084
2023-09-30,51.5084
2023-10-01,51.5084
2023-10-02,51.6142
2023-10-03,51.7465
2023-10-04,51.7553
2023-10-05,51.7773
2023-10-06,51.7773
2023-10-07,51.7773
2023-10-08,51.7773
2023-10-09,51.7773
2023-10-10,51.7773
2023-10-11,51.7773
2023-10-12,51.7773
2023-10-13,51.7773
2023-10-14,51.7773
2023-10-15,51.7773
2023-10-16,51.7773
2023-10-17,51.7773
2023-10-18,51.7773
2023-10-19,51.7773
2023-10-20,51.7773
2023-10-21,51.7773
2023-10-22,51.7773
2023-10-23,51.7773
2023-10-24,51.7773
2023-10-25,51.7773
2023-10-26,51.7773
2023-10-27,51.7773
2023-10-28,51.7773
2023-10-29,51.7773
2023-10-30,51.7773
2023-10-31,51.7773
2023-11-01,51.7773
2023-11-02,51.7773
2023-11-03,51.7773
2023-11-04,51.7773
2023-11-05,51.7773
2023-11-06,51.7773
2023-11-07,51.7773
2023-11-08,51.7773
2023-11-09,51.7773
2023-11-10,51.7773
2023-11-11,51.7773
2023-11-12,51.7773
2023-11-13,51.7773
2023-11-14,51.7773
2023-11-15,51.7773
2023-11-16,51.7773
2023-11-17,51.7773
2023-11-18,51.7773
2023-11-19,51.7773
2023-11-20,51.7773
2023-11-21,51.7773
2023-11-22,51.7773
2023-11-23,51.7773
2023-11-24,51.7773
2023-11-25,51.7773
2023-11-26,51.7773
2023-11-27,51.7773
2023-11-28,51.7773
2023-11-29,51.7773
2023-11-30,51.7773
2023-12-01,51.7773
2023-12-02,51.7773
2023-12-03,51.7773
2023-12-04,51.7773
2023-12-05,51.7773
2023-12-06,51.7773
2023-12-07,51.7773
2023-12-08,51.7773
2023-12-09,51.7773
2023-12-10,51.7773
2023-12-11,51.7773
2023-12-12,51.7773
2023-12-13,51.7773
2023-12-14,51.7773
2023-12-15,51.7773
2023-12-16,51.7773
2023-12-17,51.7773
2023-12-18,51.7773
2023-12-19,51.7773
2023-12-20,51.7773
2023-12-21,51.7773
2023-12-22,51.7773
2023-12-23,51.7773
2023-12-24,51.7773
2023-12-25,51.7773
2023-12-26,51.7773
2023-12-27,51.7773
2023-12-28,51.7773
2023-12-29,51.7773
2023-12-30,51.7773
2023-12-31,51.7773
2024-01-01,51.7773
2024-01-02,51.7773
2024-01-03,51.7773
2024-01-04,51.7773
2024-01-05,51.7773
2024-01-06,51.7773
2024-01-07,51.7773
2024-01-08,51.7773
2024-01-09,51.7773
2024-01-10,51.7773
2024-01-11,51.7773
2024-01-12,51.7773
2024-01-13,51.7773
2024-01-14,51.7773
2024-01-15,51.7773
2024-01-16,51.7773
2024-01-17,51.7773
2024-01-18,51.7773
2024-01-19,51.7773
2024-01-20,51.7773
2024-01-21,51.7773
2024-01-22,51.7773
2024-01-23,51.7773
2024-01-24,51.7773
2024-01-25,51.7773
2024-01-26,51.7773
2024-01-27,51.7773
2024-01-28,51.7773
2024-01-29,51.7773
2024-01-30,51.7773
2024-01-31,51.7773
2024-02-01,51.7773
2024-02-02,51.7773
2024-02-03,51.7773
2024-02-04,51.7773
2024-02-05,51.7773
2024-02-06,51.7773
2024-02-07,51.7773
2024-02-08,51.7773
2024-02-09,51.7773
2024-02-10,51.7773
2024-02-11,51.7773
2024-02-12,51.7773
2024-02-13,51.7773
2024-02-14,51.7773
2024-02-15,51.7773
2024-02-16,51.7773
2024-02-17,51.7773
2024-02-18,51.7773
2024-02-19,51.7773
2024-02-20,51.7773
2024-02-21,51.7773
2024-02-22,51.7773
2024-02-23,51.7773
2024-02-24,51.7773
2024-02-25,51.7773
2024-02-26,51.7773
2024-02-27,51.7773
2024-02-28,51.7773
2024-02-29,51.7773
2024-03-01,51.7773
2024-03-02,51.7773
2024-03-03,51.7773
2024-03-04,51.7773
2024-03-05,51.7773
2024-03-06,51.7773
2024-03-07,51.7773
2024-03-08,51.7773
2024-03-09,51.7773
2024-03-10,51.7773
2024-03-11,51.7773
2024-03-12,51.7773
2024-03-13,51.7773
2024-03-14,51.7773
2024-03-15,51.7773
2024-03-16,51.7773
2024-03-17,51.7773
2024-03-18,51.7773
2024-03-19,51.7773
2024-03-20,51.7773
2024-03-21,51.7773
2024-03-22,51.7773
2024-03-23,51.7773
2024-03-24,51.7773
2024-03-25,51.7773
2024-03-26,51.7773
2024-03-27,51.7773
2024-03-28,51.7773
2024-03-29,51.7773
2024-03-30,51.7773
2024-03-31,51.7773
2024-04-01,51.7773
2024-04-02,51.7773
2024-04-03,51.7773
2024-04-04,51.7773
2024-04-05,51.7773
2024-04-06,51.7773
2024-04-07,51.7773
2024-04-08,51.7773
