,SYNA US Equity
2023-03-12,11.8427
2023-03-13,11.6798
2023-03-14,11.8194
2023-03-15,11.5126
2023-03-16,11.8882
2023-03-17,11.6671
2023-03-18,11.6671
2023-03-19,11.6671
2023-03-20,11.885
2023-03-21,12.1104
2023-03-22,11.6914
2023-03-23,12.0236
2023-03-24,11.9633
2023-03-25,11.9633
2023-03-26,11.9633
2023-03-27,11.8289
2023-03-28,11.6808
2023-03-29,12.1389
2023-03-30,12.1241
2023-03-31,14.0543
2023-04-01,14.0543
2023-04-02,14.0543
2023-04-03,13.6524
2023-04-04,13.0439
2023-04-05,12.7607
2023-04-06,12.6977
2023-04-07,12.6977
2023-04-08,12.6977
2023-04-09,12.6977
2023-04-10,12.919
2023-04-11,12.5641
2023-04-12,12.2253
2023-04-13,12.3551
2023-04-14,12.3267
2023-04-15,12.3267
2023-04-16,12.3267
2023-04-17,12.6049
2023-04-18,12.6915
2023-04-19,12.5419
2023-04-20,12.4132
2023-04-21,12.0732
2023-04-22,12.0732
2023-04-23,12.0732
2023-04-24,11.9174
2023-04-25,11.4734
2023-04-26,11.4672
2023-04-27,11.2891
2023-04-28,11.2607
2023-04-29,11.2607
2023-04-30,11.2607
2023-05-01,11.4746
2023-05-02,11.3423
2023-05-03,11.2867
2023-05-04,9.5358
2023-05-05,9.7715
2023-05-06,9.7715
2023-05-07,9.7715
2023-05-08,9.8422
2023-05-09,9.7095
2023-05-10,9.8088
2023-05-11,9.5494
2023-05-12,9.4341
2023-05-13,9.4341
2023-05-14,9.4341
2023-05-15,9.7939
2023-05-16,9.8832
2023-05-17,10.3609
2023-05-18,10.6747
2023-05-19,10.4874
2023-05-20,10.4874
2023-05-21,10.4874
2023-05-22,10.6189
2023-05-23,10.444
2023-05-24,10.104
2023-05-25,10.346
2023-05-26,10.9402
2023-05-27,10.9402
2023-05-28,10.9402
2023-05-29,10.9402
2023-05-30,11.243
2023-05-31,10.9837
2023-06-01,10.712
2023-06-02,10.5755
2023-06-03,10.5755
2023-06-04,10.5755
2023-06-05,10.1363
2023-06-06,10.3646
2023-06-07,10.5408
2023-06-08,10.4278
2023-06-09,10.4179
2023-06-10,10.4179
2023-06-11,10.4179
2023-06-12,10.8224
2023-06-13,11.0569
2023-06-14,11.0879
2023-06-15,10.872
2023-06-16,10.7963
2023-06-17,10.7963
2023-06-18,10.7963
2023-06-19,10.7963
2023-06-20,10.6958
2023-06-21,10.4936
2023-06-22,10.5742
2023-06-23,10.3782
2023-06-24,10.3782
2023-06-25,10.3782
2023-06-26,10.4973
2023-06-27,10.9241
2023-06-28,10.7479
2023-06-29,10.8795
2023-06-30,22.4864
2023-07-01,22.4864
2023-07-02,22.4864
2023-07-03,22.8681
2023-07-04,22.8681
2023-07-05,22.1944
2023-07-06,21.9485
2023-07-07,22.6222
2023-07-08,22.6222
2023-07-09,22.6222
2023-07-10,23.219
2023-07-11,23.447
2023-07-12,23.8927
2023-07-13,24.7892
2023-07-14,23.5674
2023-07-15,23.5674
2023-07-16,23.5674
2023-07-17,23.7544
2023-07-18,23.7518
2023-07-19,23.9106
2023-07-20,22.9142
2023-07-21,23.1447
2023-07-22,23.1447
2023-07-23,23.1447
2023-07-24,23.5161
2023-07-25,24.1847
2023-07-26,23.4957
2023-07-27,23.2267
2023-07-28,23.2216
2023-07-29,23.2216
2023-07-30,23.2216
2023-07-31,23.7492
2023-08-01,24.3871
2023-08-02,23.2036
2023-08-03,23.6135
2023-08-04,23.8543
2023-08-05,23.8543
2023-08-06,23.8543
2023-08-07,24.6406
2023-08-08,24.6355
2023-08-09,24.3051
2023-08-10,23.9209
2023-08-11,23.4649
2023-08-12,23.4649
2023-08-13,23.4649
2023-08-14,24.3614
2023-08-15,23.5213
2023-08-16,23.0909
2023-08-17,23.3394
2023-08-18,22.6791
2023-08-19,22.6791
2023-08-20,22.6791
2023-08-21,22.6766
2023-08-22,22.274
2023-08-23,22.3465
2023-08-24,21.8689
2023-08-25,22.4958
2023-08-26,22.4958
2023-08-27,22.4958
2023-08-28,22.5059
2023-08-29,22.9081
2023-08-30,22.5262
2023-08-31,22.7614
2023-09-01,23.1409
2023-09-02,23.1409
2023-09-03,23.1409
2023-09-04,23.1409
2023-09-05,22.7614
2023-09-06,23.1535
2023-09-07,22.2327
2023-09-08,22.5085
2023-09-09,22.5085
2023-09-10,22.5085
2023-09-11,21.6812
2023-09-12,21.4156
2023-09-13,21.6458
2023-09-14,22.9689
2023-09-15,22.4149
2023-09-16,22.4149
2023-09-17,22.4149
2023-09-18,22.3794
2023-09-19,21.8684
2023-09-20,21.4789
2023-09-21,21.3498
2023-09-22,21.6534
2023-09-23,21.6534
2023-09-24,21.6534
2023-09-25,21.8153
2023-09-26,21.6079
2023-09-27,21.7015
2023-09-28,22.4376
2023-09-29,520.0353
2023-09-30,520.0353
2023-10-01,520.0353
2023-10-02,511.9538
2023-10-03,524.8733
2023-10-04,522.7842
2023-10-05,523.7738
2023-10-06,540.8165
2023-10-07,540.8165
2023-10-08,540.8165
2023-10-09,539.4971
2023-10-10,542.7407
2023-10-11,551.6469
2023-10-12,558.1892
2023-10-13,550.1626
2023-10-14,550.1626
2023-10-15,550.1626
2023-10-16,563.0271
2023-10-17,559.7835
2023-10-18,554.3958
2023-10-19,536.8582
2023-10-20,525.478
2023-10-21,525.478
2023-10-22,525.478
2023-10-23,505.7964
2023-10-24,504.422
2023-10-25,479.6275
2023-10-26,485.565
2023-10-27,483.3659
2023-10-28,483.3659
2023-10-29,483.3659
2023-10-30,478.9128
2023-10-31,488.2588
2023-11-01,469.6767
2023-11-02,503.1025
2023-11-03,524.9283
2023-11-04,524.9283
2023-11-05,524.9283
2023-11-06,514.0429
2023-11-07,519.6505
2023-11-08,515.6372
2023-11-09,516.943
2023-11-10,569.4488
2023-11-11,569.4488
2023-11-12,569.4488
2023-11-13,555.3148
2023-11-14,592.3063
2023-11-15,605.2809
2023-11-16,607.5445
2023-11-17,611.7958
2023-11-18,611.7958
2023-11-19,611.7958
2023-11-20,613.8938
2023-11-21,600.3671
2023-11-22,603.5141
2023-11-23,603.5141
2023-11-24,602.1891
2023-11-25,602.1891
2023-11-26,602.1891
2023-11-27,608.1519
2023-11-28,590.2634
2023-11-29,593.0792
2023-11-30,587.282
2023-12-01,589.9874
2023-12-02,589.9874
2023-12-03,589.9874
2023-12-04,582.037
2023-12-05,566.0257
2023-12-06,576.9575
2023-12-07,577.8961
2023-12-08,617.7034
2023-12-09,617.7034
2023-12-10,617.7034
2023-12-11,622.0651
2023-12-12,618.8628
2023-12-13,625.709
2023-12-14,660.8233
2023-12-15,679.3191
2023-12-16,679.3191
2023-12-17,679.3191
2023-12-18,684.9506
2023-12-19,689.8644
2023-12-20,661.0994
2023-12-21,678.5461
2023-12-22,679.9816
2023-12-23,679.9816
2023-12-24,679.9816
2023-12-25,679.9816
2023-12-26,684.6746
2023-12-27,682.4109
2023-12-28,674.7918
2023-12-29,674.7918
2023-12-30,674.7918
2023-12-31,674.7918
2024-01-01,674.7918
2024-01-02,674.7918
2024-01-03,674.7918
2024-01-04,674.7918
2024-01-05,674.7918
2024-01-06,674.7918
2024-01-07,674.7918
2024-01-08,674.7918
2024-01-09,674.7918
2024-01-10,674.7918
2024-01-11,674.7918
2024-01-12,674.7918
2024-01-13,674.7918
2024-01-14,674.7918
2024-01-15,674.7918
2024-01-16,674.7918
2024-01-17,674.7918
2024-01-18,674.7918
2024-01-19,674.7918
2024-01-20,674.7918
2024-01-21,674.7918
2024-01-22,674.7918
2024-01-23,674.7918
2024-01-24,674.7918
2024-01-25,674.7918
2024-01-26,674.7918
2024-01-27,674.7918
2024-01-28,674.7918
2024-01-29,674.7918
2024-01-30,674.7918
2024-01-31,674.7918
2024-02-01,674.7918
2024-02-02,674.7918
2024-02-03,674.7918
2024-02-04,674.7918
2024-02-05,674.7918
2024-02-06,674.7918
2024-02-07,674.7918
2024-02-08,674.7918
2024-02-09,674.7918
2024-02-10,674.7918
2024-02-11,674.7918
2024-02-12,674.7918
2024-02-13,674.7918
2024-02-14,674.7918
2024-02-15,674.7918
2024-02-16,674.7918
2024-02-17,674.7918
2024-02-18,674.7918
2024-02-19,674.7918
2024-02-20,674.7918
2024-02-21,674.7918
2024-02-22,674.7918
2024-02-23,674.7918
2024-02-24,674.7918
2024-02-25,674.7918
2024-02-26,674.7918
2024-02-27,674.7918
2024-02-28,674.7918
2024-02-29,674.7918
2024-03-01,674.7918
2024-03-02,674.7918
2024-03-03,674.7918
2024-03-04,674.7918
2024-03-05,674.7918
2024-03-06,674.7918
2024-03-07,674.7918
2024-03-08,674.7918
2024-03-09,674.7918
2024-03-10,674.7918
2024-03-11,674.7918
2024-03-12,674.7918
2024-03-13,674.7918
2024-03-14,674.7918
2024-03-15,674.7918
2024-03-16,674.7918
2024-03-17,674.7918
2024-03-18,674.7918
2024-03-19,674.7918
2024-03-20,674.7918
2024-03-21,674.7918
2024-03-22,674.7918
2024-03-23,674.7918
2024-03-24,674.7918
2024-03-25,674.7918
2024-03-26,674.7918
2024-03-27,674.7918
2024-03-28,674.7918
2024-03-29,674.7918
2024-03-30,674.7918
2024-03-31,674.7918
2024-04-01,674.7918
2024-04-02,674.7918
2024-04-03,674.7918
2024-04-04,674.7918
2024-04-05,674.7918
2024-04-06,674.7918
2024-04-07,674.7918
2024-04-08,674.7918
