,SYY US Equity
2023-03-17,18.3301
2023-03-18,18.3301
2023-03-19,18.3301
2023-03-20,18.5514
2023-03-21,18.765
2023-03-22,18.5456
2023-03-23,18.3859
2023-03-24,18.6573
2023-03-25,18.6573
2023-03-26,18.6573
2023-03-27,18.9267
2023-03-28,18.9883
2023-03-29,19.1865
2023-03-30,19.0999
2023-03-31,17.6962
2023-04-01,17.6962
2023-04-02,17.6962
2023-04-03,17.8626
2023-04-04,17.7875
2023-04-05,17.7356
2023-04-06,17.7033
2023-04-07,17.7033
2023-04-08,17.7033
2023-04-09,17.7033
2023-04-10,17.7821
2023-04-11,17.8913
2023-04-12,17.2666
2023-04-13,17.2362
2023-04-14,17.025
2023-04-15,17.025
2023-04-16,17.025
2023-04-17,17.3472
2023-04-18,17.2559
2023-04-19,17.2541
2023-04-20,17.1897
2023-04-21,17.3973
2023-04-22,17.3973
2023-04-23,17.3973
2023-04-24,17.3865
2023-04-25,17.2917
2023-04-26,17.1127
2023-04-27,17.3114
2023-04-28,17.6085
2023-04-29,17.6085
2023-04-30,17.6085
2023-05-01,17.6228
2023-05-02,17.4156
2023-05-03,17.3299
2023-05-04,17.3709
2023-05-05,17.5889
2023-05-06,17.5889
2023-05-07,17.5889
2023-05-08,17.4656
2023-05-09,17.4478
2023-05-10,16.985
2023-05-11,17.0333
2023-05-12,17.2084
2023-05-13,17.2084
2023-05-14,17.2084
2023-05-15,17.1744
2023-05-16,16.9904
2023-05-17,16.969
2023-05-18,16.9493
2023-05-19,16.9386
2023-05-20,16.9386
2023-05-21,16.9386
2023-05-22,16.701
2023-05-23,16.5223
2023-05-24,16.6045
2023-05-25,16.4705
2023-05-26,16.508
2023-05-27,16.508
2023-05-28,16.508
2023-05-29,16.508
2023-05-30,16.2936
2023-05-31,16.3705
2023-06-01,16.6081
2023-06-02,16.851
2023-06-03,16.851
2023-06-04,16.851
2023-06-05,16.8332
2023-06-06,16.8921
2023-06-07,16.86
2023-06-08,16.751
2023-06-09,16.8332
2023-06-10,16.8332
2023-06-11,16.8332
2023-06-12,16.7957
2023-06-13,16.8725
2023-06-14,16.885
2023-06-15,16.9868
2023-06-16,16.985
2023-06-17,16.985
2023-06-18,16.985
2023-06-19,16.985
2023-06-20,16.8225
2023-06-21,16.8439
2023-06-22,16.9582
2023-06-23,16.8171
2023-06-24,16.8171
2023-06-25,16.8171
2023-06-26,16.8028
2023-06-27,16.9833
2023-06-28,16.8921
2023-06-29,16.9386
2023-06-30,15.8124
2023-07-01,15.8124
2023-07-02,15.8124
2023-07-03,15.9958
2023-07-04,15.9958
2023-07-05,15.8258
2023-07-06,15.8091
2023-07-07,15.8341
2023-07-08,15.8341
2023-07-09,15.8341
2023-07-10,15.7908
2023-07-11,15.7774
2023-07-12,15.7507
2023-07-13,15.6607
2023-07-14,15.629
2023-07-15,15.629
2023-07-16,15.629
2023-07-17,15.6807
2023-07-18,15.5256
2023-07-19,15.8041
2023-07-20,16.0059
2023-07-21,15.9792
2023-07-22,15.9792
2023-07-23,15.9792
2023-07-24,16.0809
2023-07-25,16.0325
2023-07-26,16.0209
2023-07-27,16.0292
2023-07-28,16.1226
2023-07-29,16.1226
2023-07-30,16.1226
2023-07-31,16.1643
2023-08-01,16.1392
2023-08-02,16.0509
2023-08-03,15.8158
2023-08-04,15.7441
2023-08-05,15.7441
2023-08-06,15.7441
2023-08-07,15.8074
2023-08-08,15.6307
2023-08-09,15.7007
2023-08-10,15.4573
2023-08-11,15.4389
2023-08-12,15.4389
2023-08-13,15.4389
2023-08-14,15.2705
2023-08-15,15.3139
2023-08-16,15.4589
2023-08-17,15.3556
2023-08-18,15.3572
2023-08-19,15.3572
2023-08-20,15.3572
2023-08-21,15.2905
2023-08-22,15.1455
2023-08-23,15.1655
2023-08-24,15.0954
2023-08-25,15.0318
2023-08-26,15.0318
2023-08-27,15.0318
2023-08-28,15.1182
2023-08-29,15.1514
2023-08-30,15.0866
2023-08-31,15.0135
2023-09-01,15.1198
2023-09-02,15.1198
2023-09-03,15.1198
2023-09-04,15.1198
2023-09-05,14.849
2023-09-06,14.8141
2023-09-07,14.9321
2023-09-08,15.0633
2023-09-09,15.0633
2023-09-10,15.0633
2023-09-11,15.0999
2023-09-12,15.0633
2023-09-13,15.0567
2023-09-14,15.2494
2023-09-15,15.2411
2023-09-16,15.2411
2023-09-17,15.2411
2023-09-18,15.2079
2023-09-19,15.1564
2023-09-20,15.1697
2023-09-21,14.9919
2023-09-22,14.844
2023-09-23,14.844
2023-09-24,14.844
2023-09-25,14.8706
2023-09-26,14.4452
2023-09-27,14.2757
2023-09-28,14.4934
2023-09-29,14.3225
2023-09-30,14.3225
2023-10-01,14.3225
2023-10-02,14.1812
2023-10-03,14.0349
2023-10-04,14.1519
2023-10-05,13.9326
2023-10-06,13.8047
2023-10-07,13.8047
2023-10-08,13.8047
2023-10-09,13.8826
2023-10-10,14.0188
2023-10-11,13.988
2023-10-12,13.7625
2023-10-13,13.855
2023-10-14,13.855
2023-10-15,13.855
2023-10-16,14.0399
2023-10-17,14.1146
2023-10-18,14.1665
2023-10-19,14.2443
2023-10-20,14.207
2023-10-21,14.207
2023-10-22,14.207
2023-10-23,14.1373
2023-10-24,14.1892
2023-10-25,14.2573
2023-10-26,14.2135
2023-10-27,14.0545
2023-10-28,14.0545
2023-10-29,14.0545
2023-10-30,14.2249
2023-10-31,14.379
2023-11-01,14.2458
2023-11-02,14.2458
2023-11-03,14.4681
2023-11-04,14.4681
2023-11-05,14.4681
2023-11-06,14.4357
2023-11-07,14.5558
2023-11-08,14.4698
2023-11-09,14.4146
2023-11-10,14.5201
2023-11-11,14.5201
2023-11-12,14.5201
2023-11-13,14.5022
2023-11-14,14.7846
2023-11-15,15.0329
2023-11-16,15.0605
2023-11-17,15.0962
2023-11-18,15.0962
2023-11-19,15.0962
2023-11-20,15.1578
2023-11-21,15.1627
2023-11-22,15.2812
2023-11-23,15.2812
2023-11-24,15.3007
2023-11-25,15.3007
2023-11-26,15.3007
2023-11-27,15.2601
2023-11-28,15.2487
2023-11-29,15.2293
2023-11-30,15.3039
2023-12-01,15.4061
2023-12-02,15.4061
2023-12-03,15.4061
2023-12-04,15.4386
2023-12-05,15.4727
2023-12-06,15.4467
2023-12-07,15.6301
2023-12-08,15.5733
2023-12-09,15.5733
2023-12-10,15.5733
2023-12-11,15.5895
2023-12-12,15.5376
2023-12-13,15.8183
2023-12-14,15.6333
2023-12-15,15.5262
2023-12-16,15.5262
2023-12-17,15.5262
2023-12-18,15.4159
2023-12-19,15.4873
2023-12-20,15.4792
2023-12-21,15.5246
2023-12-22,15.5246
2023-12-23,15.5246
2023-12-24,15.5246
2023-12-25,15.5246
2023-12-26,15.4922
2023-12-27,15.4435
2023-12-28,15.4451
2023-12-29,15.4475
2023-12-30,15.4475
2023-12-31,15.4475
2024-01-01,15.4475
2024-01-02,15.6529
2024-01-03,15.7421
2024-01-04,15.7644
2024-01-05,15.8488
2024-01-06,15.8488
2024-01-07,15.8488
2024-01-08,15.8424
2024-01-09,15.8377
2024-01-10,15.7501
2024-01-11,15.817
2024-01-12,15.8647
2024-01-13,15.8647
2024-01-14,15.8647
2024-01-15,15.8647
2024-01-16,15.7294
2024-01-17,15.6927
2024-01-18,15.7771
2024-01-19,15.7787
2024-01-20,15.7787
2024-01-21,15.7787
2024-01-22,15.8424
2024-01-23,15.8281
2024-01-24,15.7437
2024-01-25,15.7883
2024-01-26,15.7692
2024-01-27,15.7692
2024-01-28,15.7692
2024-01-29,15.7724
2024-01-30,16.6721
2024-01-31,16.5225
2024-02-01,16.7472
2024-02-02,16.6089
2024-02-03,16.6089
2024-02-04,16.6089
2024-02-05,16.5083
2024-02-06,16.4407
2024-02-07,16.3244
2024-02-08,16.2694
2024-02-09,16.3056
2024-02-10,16.3056
2024-02-11,16.3056
2024-02-12,16.3826
2024-02-13,16.2411
2024-02-14,16.2191
2024-02-15,16.2788
2024-02-16,16.2977
2024-02-17,16.2977
2024-02-18,16.2977
2024-02-19,16.2977
2024-02-20,16.2301
2024-02-21,16.326
2024-02-22,16.4455
2024-02-23,16.5052
2024-02-24,16.5052
2024-02-25,16.5052
2024-02-26,16.5083
2024-02-27,16.5555
2024-02-28,16.4816
2024-02-29,16.5288
2024-03-01,16.37
2024-03-02,16.37
2024-03-03,16.37
2024-03-04,16.2993
2024-03-05,16.3103
2024-03-06,16.2458
2024-03-07,16.3559
2024-03-08,16.4643
2024-03-09,16.4643
2024-03-10,16.4643
2024-03-11,16.3794
2024-03-12,16.3967
2024-03-13,16.458
2024-03-14,16.381
2024-03-15,16.5209
2024-03-16,16.5209
2024-03-17,16.5209
2024-03-18,16.48
2024-03-19,16.5853
2024-03-20,16.5602
2024-03-21,16.6341
2024-03-22,16.6262
2024-03-23,16.6262
2024-03-24,16.6262
2024-03-25,16.5146
2024-03-26,16.5178
2024-03-27,16.6812
2024-03-28,16.5618
2024-03-29,16.5618
2024-03-30,16.5618
2024-03-31,16.5618
2024-04-01,16.4659
2024-04-02,16.4439
2024-04-03,16.3684
2024-04-04,15.834
2024-04-05,15.8529
2024-04-06,15.8529
2024-04-07,15.8529
2024-04-08,15.8639
