,CIR US Equity
2022-12-17,84.3544
2022-12-18,84.3544
2022-12-19,84.2635
2022-12-20,84.4816
2022-12-21,85.1543
2022-12-22,83.2635
2022-12-23,83.7907
2022-12-24,83.7907
2022-12-25,83.7907
2022-12-26,83.7907
2022-12-27,85.2816
2022-12-28,83.8089
2022-12-29,85.5725
2022-12-30,15.3607
2022-12-31,15.3607
2023-01-01,15.3607
2023-01-02,15.3607
2023-01-03,15.2473
2023-01-04,15.338
2023-01-05,15.2408
2023-01-06,15.4483
2023-01-07,15.4483
2023-01-08,15.4483
2023-01-09,15.6169
2023-01-10,15.9184
2023-01-11,15.8698
2023-01-12,16.0351
2023-01-13,16.1421
2023-01-14,16.1421
2023-01-15,16.1421
2023-01-16,16.1421
2023-01-17,16.0416
2023-01-18,15.9087
2023-01-19,15.7855
2023-01-20,15.6396
2023-01-21,15.6396
2023-01-22,15.6396
2023-01-23,16.0027
2023-01-24,15.967
2023-01-25,15.8892
2023-01-26,15.792
2023-01-27,16.0254
2023-01-28,16.0254
2023-01-29,16.0254
2023-01-30,15.9152
2023-01-31,16.5571
2023-02-01,16.4955
2023-02-02,16.515
2023-02-03,16.5571
2023-02-04,16.5571
2023-02-05,16.5571
2023-02-06,16.2426
2023-02-07,16.4858
2023-02-08,16.3918
2023-02-09,16.2913
2023-02-10,16.2945
2023-02-11,16.2945
2023-02-12,16.2945
2023-02-13,16.3885
2023-02-14,16.4177
2023-02-15,16.421
2023-02-16,16.2848
2023-02-17,16.2653
2023-02-18,16.2653
2023-02-19,16.2653
2023-02-20,16.2653
2023-02-21,16.0189
2023-02-22,16.2037
2023-02-23,16.9235
2023-02-24,16.7679
2023-02-25,16.7679
2023-02-26,16.7679
2023-02-27,17.0078
2023-02-28,17.0824
2023-03-01,16.9819
2023-03-02,17.0046
2023-03-03,17.1537
2023-03-04,17.1537
2023-03-05,17.1537
2023-03-06,16.7744
2023-03-07,16.729
2023-03-08,16.81
2023-03-09,16.596
2023-03-10,16.0513
2023-03-11,16.0513
2023-03-12,16.0513
2023-03-13,15.552
2023-03-14,15.8957
2023-03-15,16.2597
2023-03-16,17.6151
2023-03-17,17.1352
2023-03-18,17.1352
2023-03-19,17.1352
2023-03-20,17.0347
2023-03-21,17.213
2023-03-22,16.9601
2023-03-23,17.1514
2023-03-24,17.2714
2023-03-25,17.2714
2023-03-26,17.2714
2023-03-27,17.534
2023-03-28,17.7318
2023-03-29,17.748
2023-03-30,17.6961
2023-03-31,11.693
2023-04-01,11.693
2023-04-02,11.693
2023-04-03,11.7987
2023-04-04,11.6358
2023-04-05,11.4574
2023-04-06,11.3298
2023-04-07,11.3298
2023-04-08,11.3298
2023-04-09,11.3298
2023-04-10,11.3804
2023-04-11,11.4332
2023-04-12,11.4244
2023-04-13,11.3165
2023-04-14,11.1492
2023-04-15,11.1492
2023-04-16,11.1492
2023-04-17,11.3011
2023-04-18,11.1184
2023-04-19,11.0722
2023-04-20,10.9929
2023-04-21,10.9115
2023-04-22,10.9115
2023-04-23,10.9115
2023-04-24,10.8741
2023-04-25,10.6958
2023-04-26,10.687
2023-04-27,11.0348
2023-04-28,10.9709
2023-04-29,10.9709
2023-04-30,10.9709
2023-05-01,10.8895
2023-05-02,10.8366
2023-05-03,10.7684
2023-05-04,10.6253
2023-05-05,10.841
2023-05-06,10.841
2023-05-07,10.841
2023-05-08,10.7662
2023-05-09,10.7442
2023-05-10,10.7552
2023-05-11,11.3532
2023-05-12,11.5405
2023-05-13,11.5405
2023-05-14,11.5405
2023-05-15,11.5692
2023-05-16,11.254
2023-05-17,11.3444
2023-05-18,11.437
2023-05-19,11.4678
2023-05-20,11.4678
2023-05-21,11.4678
2023-05-22,11.6023
2023-05-23,11.329
2023-05-24,11.2386
2023-05-25,11.2783
2023-05-26,11.4524
2023-05-27,11.4524
2023-05-28,11.4524
2023-05-29,11.4524
2023-05-30,11.4171
2023-05-31,11.2298
2023-06-01,11.2783
2023-06-02,11.8227
2023-06-03,11.8227
2023-06-04,11.8227
2023-06-05,15.387
2023-06-06,15.3671
2023-06-07,15.3473
2023-06-08,15.3627
2023-06-09,15.3671
2023-06-10,15.3671
2023-06-11,15.3671
2023-06-12,15.3649
2023-06-13,15.3583
2023-06-14,15.3693
2023-06-15,15.3759
2023-06-16,15.3561
2023-06-17,15.3561
2023-06-18,15.3561
2023-06-19,15.3561
2023-06-20,15.3936
2023-06-21,15.4068
2023-06-22,15.4002
2023-06-23,15.409
2023-06-24,15.409
2023-06-25,15.409
2023-06-26,15.4046
2023-06-27,16.1915
2023-06-28,16.6742
2023-06-29,16.7006
2023-06-30,17.7793
2023-07-01,17.7793
2023-07-02,17.7793
2023-07-03,17.7001
2023-07-04,17.7001
2023-07-05,17.716
2023-07-06,17.7069
2023-07-07,17.7069
2023-07-08,17.7069
2023-07-09,17.7069
2023-07-10,17.6775
2023-07-11,17.6911
2023-07-12,17.7001
2023-07-13,17.7001
2023-07-14,17.6843
2023-07-15,17.6843
2023-07-16,17.6843
2023-07-17,17.6803
2023-07-18,17.678
2023-07-19,17.6713
2023-07-20,17.66
2023-07-21,17.66
2023-07-22,17.66
2023-07-23,17.66
2023-07-24,17.6441
2023-07-25,17.617
2023-07-26,17.6328
2023-07-27,17.5876
2023-07-28,17.5876
2023-07-29,17.5876
2023-07-30,17.5876
2023-07-31,17.6102
2023-08-01,17.678
2023-08-02,17.6645
2023-08-03,17.6328
2023-08-04,17.5876
2023-08-05,17.5876
2023-08-06,17.5876
2023-08-07,17.6238
2023-08-08,17.6441
2023-08-09,17.6351
2023-08-10,17.6373
2023-08-11,17.617
2023-08-12,17.617
2023-08-13,17.617
2023-08-14,17.6238
2023-08-15,17.6057
2023-08-16,17.5899
2023-08-17,17.6034
2023-08-18,17.5944
2023-08-19,17.5944
2023-08-20,17.5944
2023-08-21,17.6147
2023-08-22,17.5899
2023-08-23,17.5921
2023-08-24,17.5899
2023-08-25,17.5831
2023-08-26,17.5831
2023-08-27,17.5831
2023-08-28,17.5808
2023-08-29,17.565
2023-08-30,17.5876
2023-08-31,17.6079
2023-09-01,17.5831
2023-09-02,17.5831
2023-09-03,17.5831
2023-09-04,17.5831
2023-09-05,17.5899
2023-09-06,17.5831
2023-09-07,17.5831
2023-09-08,17.5944
2023-09-09,17.5944
2023-09-10,17.5944
2023-09-11,17.5831
2023-09-12,17.5831
2023-09-13,17.6125
2023-09-14,17.6215
2023-09-15,17.6283
2023-09-16,17.6283
2023-09-17,17.6283
2023-09-18,17.6125
2023-09-19,17.6125
2023-09-20,17.6193
2023-09-21,17.6102
2023-09-22,17.6193
2023-09-23,17.6193
2023-09-24,17.6193
2023-09-25,17.617
2023-09-26,17.6102
2023-09-27,17.6238
2023-09-28,17.626
2023-09-29,17.6215
2023-09-30,17.6215
2023-10-01,17.6215
2023-10-02,17.6215
2023-10-03,17.6147
2023-10-04,17.5853
2023-10-05,17.5378
2023-10-06,17.3547
2023-10-07,17.3547
2023-10-08,17.3547
2023-10-09,17.3773
2023-10-10,17.3976
2023-10-11,17.427
2023-10-12,17.4542
2023-10-13,16.968
2023-10-14,16.968
2023-10-15,16.968
2023-10-16,17.0562
2023-10-17,17.678
2023-10-18,17.678
2023-10-19,17.678
2023-10-20,17.678
2023-10-21,17.678
2023-10-22,17.678
2023-10-23,17.678
2023-10-24,17.678
2023-10-25,17.678
2023-10-26,17.678
2023-10-27,17.678
2023-10-28,17.678
2023-10-29,17.678
2023-10-30,17.678
2023-10-31,17.678
2023-11-01,17.678
2023-11-02,17.678
2023-11-03,17.678
2023-11-04,17.678
2023-11-05,17.678
2023-11-06,17.678
2023-11-07,17.678
2023-11-08,17.678
2023-11-09,17.678
2023-11-10,17.678
2023-11-11,17.678
2023-11-12,17.678
2023-11-13,17.678
2023-11-14,17.678
2023-11-15,17.678
2023-11-16,17.678
2023-11-17,17.678
2023-11-18,17.678
2023-11-19,17.678
2023-11-20,17.678
2023-11-21,17.678
2023-11-22,17.678
2023-11-23,17.678
2023-11-24,17.678
2023-11-25,17.678
2023-11-26,17.678
2023-11-27,17.678
2023-11-28,17.678
2023-11-29,17.678
2023-11-30,17.678
2023-12-01,17.678
2023-12-02,17.678
2023-12-03,17.678
2023-12-04,17.678
2023-12-05,17.678
2023-12-06,17.678
2023-12-07,17.678
2023-12-08,17.678
2023-12-09,17.678
2023-12-10,17.678
2023-12-11,17.678
2023-12-12,17.678
2023-12-13,17.678
2023-12-14,17.678
2023-12-15,17.678
2023-12-16,17.678
2023-12-17,17.678
2023-12-18,17.678
2023-12-19,17.678
2023-12-20,17.678
2023-12-21,17.678
2023-12-22,17.678
2023-12-23,17.678
2023-12-24,17.678
2023-12-25,17.678
2023-12-26,17.678
2023-12-27,17.678
2023-12-28,17.678
2023-12-29,17.678
2023-12-30,17.678
2023-12-31,17.678
2024-01-01,17.678
2024-01-02,17.678
2024-01-03,17.678
2024-01-04,17.678
2024-01-05,17.678
2024-01-06,17.678
2024-01-07,17.678
2024-01-08,17.678
2024-01-09,17.678
2024-01-10,17.678
2024-01-11,17.678
2024-01-12,17.678
2024-01-13,17.678
2024-01-14,17.678
2024-01-15,17.678
2024-01-16,17.678
2024-01-17,17.678
2024-01-18,17.678
2024-01-19,17.678
2024-01-20,17.678
2024-01-21,17.678
2024-01-22,17.678
2024-01-23,17.678
2024-01-24,17.678
2024-01-25,17.678
2024-01-26,17.678
2024-01-27,17.678
2024-01-28,17.678
2024-01-29,17.678
2024-01-30,17.678
2024-01-31,17.678
2024-02-01,17.678
2024-02-02,17.678
2024-02-03,17.678
2024-02-04,17.678
2024-02-05,17.678
2024-02-06,17.678
2024-02-07,17.678
2024-02-08,17.678
2024-02-09,17.678
2024-02-10,17.678
2024-02-11,17.678
2024-02-12,17.678
2024-02-13,17.678
2024-02-14,17.678
2024-02-15,17.678
2024-02-16,17.678
2024-02-17,17.678
2024-02-18,17.678
2024-02-19,17.678
2024-02-20,17.678
2024-02-21,17.678
2024-02-22,17.678
2024-02-23,17.678
2024-02-24,17.678
2024-02-25,17.678
2024-02-26,17.678
2024-02-27,17.678
2024-02-28,17.678
2024-02-29,17.678
2024-03-01,17.678
2024-03-02,17.678
2024-03-03,17.678
2024-03-04,17.678
2024-03-05,17.678
2024-03-06,17.678
2024-03-07,17.678
2024-03-08,17.678
2024-03-09,17.678
2024-03-10,17.678
2024-03-11,17.678
2024-03-12,17.678
2024-03-13,17.678
2024-03-14,17.678
2024-03-15,17.678
2024-03-16,17.678
2024-03-17,17.678
2024-03-18,17.678
2024-03-19,17.678
2024-03-20,17.678
2024-03-21,17.678
2024-03-22,17.678
2024-03-23,17.678
2024-03-24,17.678
2024-03-25,17.678
2024-03-26,17.678
2024-03-27,17.678
2024-03-28,17.678
2024-03-29,17.678
2024-03-30,17.678
2024-03-31,17.678
2024-04-01,17.678
2024-04-02,17.678
2024-04-03,17.678
2024-04-04,17.678
2024-04-05,17.678
2024-04-06,17.678
2024-04-07,17.678
2024-04-08,17.678
