,ECVT US Equity
2023-03-18,19.449
2023-03-19,19.449
2023-03-20,19.4962
2023-03-21,19.9206
2023-03-22,19.7674
2023-03-23,19.7084
2023-03-24,19.9796
2023-03-25,19.9796
2023-03-26,19.9796
2023-03-27,20.0621
2023-03-28,20.2862
2023-03-29,20.463
2023-03-30,20.463
2023-03-31,22.7528
2023-04-01,22.7528
2023-04-02,22.7528
2023-04-03,22.6637
2023-04-04,22.549
2023-04-05,22.5108
2023-04-06,22.5235
2023-04-07,22.5235
2023-04-08,22.5235
2023-04-09,22.5235
2023-04-10,22.6
2023-04-11,23.4535
2023-04-12,23.4153
2023-04-13,23.5427
2023-04-14,23.3261
2023-04-15,23.3261
2023-04-16,23.3261
2023-04-17,22.9476
2023-04-18,22.6994
2023-04-19,22.8111
2023-04-20,22.7987
2023-04-21,22.687
2023-04-22,22.687
2023-04-23,22.687
2023-04-24,22.7862
2023-04-25,22.3519
2023-04-26,22.203
2023-04-27,22.3023
2023-04-28,22.7614
2023-04-29,22.7614
2023-04-30,22.7614
2023-05-01,23.022
2023-05-02,22.96
2023-05-03,22.8359
2023-05-04,21.8679
2023-05-05,21.8471
2023-05-06,21.8471
2023-05-07,21.8471
2023-05-08,21.7353
2023-05-09,21.3874
2023-05-10,21.5613
2023-05-11,21.611
2023-05-12,21.7105
2023-05-13,21.7105
2023-05-14,21.7105
2023-05-15,22.0335
2023-05-16,21.872
2023-05-17,21.9714
2023-05-18,22.3566
2023-05-19,22.6548
2023-05-20,22.6548
2023-05-21,22.6548
2023-05-22,22.8288
2023-05-23,22.7169
2023-05-24,21.8844
2023-05-25,21.9217
2023-05-26,21.3006
2023-05-27,21.3006
2023-05-28,21.3006
2023-05-29,21.3006
2023-05-30,21.3366
2023-05-31,20.736
2023-06-01,20.676
2023-06-02,21.2165
2023-06-03,21.2165
2023-06-04,21.2165
2023-06-05,21.4808
2023-06-06,21.6369
2023-06-07,21.733
2023-06-08,21.6729
2023-06-09,21.4687
2023-06-10,21.4687
2023-06-11,21.4687
2023-06-12,21.3967
2023-06-13,21.6489
2023-06-14,21.5168
2023-06-15,21.6249
2023-06-16,21.2886
2023-06-17,21.2886
2023-06-18,21.2886
2023-06-19,21.2886
2023-06-20,21.3606
2023-06-21,21.4207
2023-06-22,21.2886
2023-06-23,21.0243
2023-06-24,21.0243
2023-06-25,21.0243
2023-06-26,21.4207
2023-06-27,21.6609
2023-06-28,21.697
2023-06-29,22.0693
2023-06-30,21.4699
2023-07-01,21.4699
2023-07-02,21.4699
2023-07-03,21.5831
2023-07-04,21.5831
2023-07-05,21.3227
2023-07-06,21.5378
2023-07-07,21.6963
2023-07-08,21.6963
2023-07-09,21.6963
2023-07-10,21.7755
2023-07-11,21.9114
2023-07-12,22.0246
2023-07-13,22.0699
2023-07-14,21.9114
2023-07-15,21.9114
2023-07-16,21.9114
2023-07-17,21.7755
2023-07-18,22.0133
2023-07-19,22.0812
2023-07-20,22.0586
2023-07-21,22.1831
2023-07-22,22.1831
2023-07-23,22.1831
2023-07-24,22.0472
2023-07-25,22.2963
2023-07-26,22.2963
2023-07-27,22.3076
2023-07-28,22.3756
2023-07-29,22.3756
2023-07-30,22.3756
2023-07-31,22.4095
2023-08-01,22.4435
2023-08-02,22.1831
2023-08-03,20.1793
2023-08-04,19.8283
2023-08-05,19.8283
2023-08-06,19.8283
2023-08-07,19.8397
2023-08-08,19.7276
2023-08-09,20.0232
2023-08-10,19.9436
2023-08-11,20.08
2023-08-12,20.08
2023-08-13,20.08
2023-08-14,20.3074
2023-08-15,20.0914
2023-08-16,19.9095
2023-08-17,19.5685
2023-08-18,19.6139
2023-08-19,19.6139
2023-08-20,19.6139
2023-08-21,19.3184
2023-08-22,19.4093
2023-08-23,19.3525
2023-08-24,19.3297
2023-08-25,19.7049
2023-08-26,19.7049
2023-08-27,19.7049
2023-08-28,19.864
2023-08-29,19.8981
2023-08-30,20.0005
2023-08-31,20.1369
2023-09-01,20.2619
2023-09-02,20.2619
2023-09-03,20.2619
2023-09-04,20.2619
2023-09-05,20.0118
2023-09-06,20.0573
2023-09-07,19.7731
2023-09-08,19.6367
2023-09-09,19.6367
2023-09-10,19.6367
2023-09-11,19.9664
2023-09-12,20.2392
2023-09-13,20.0687
2023-09-14,20.3983
2023-09-15,20.4552
2023-09-16,20.4552
2023-09-17,20.4552
2023-09-18,20.0687
2023-09-19,19.955
2023-09-20,19.955
2023-09-21,19.864
2023-09-22,19.7617
2023-09-23,19.7617
2023-09-24,19.7617
2023-09-25,19.7504
2023-09-26,19.4662
2023-09-27,19.6026
2023-09-28,19.864
2023-09-29,20.8906
2023-09-30,20.8906
2023-10-01,20.8906
2023-10-02,20.6598
2023-10-03,20.5261
2023-10-04,20.8542
2023-10-05,20.842
2023-10-06,20.9271
2023-10-07,20.9271
2023-10-08,20.9271
2023-10-09,20.8177
2023-10-10,20.9028
2023-10-11,20.9149
2023-10-12,20.5626
2023-10-13,20.2831
2023-10-14,20.2831
2023-10-15,20.2831
2023-10-16,20.4046
2023-10-17,20.6598
2023-10-18,20.1737
2023-10-19,20.0401
2023-10-20,20.198
2023-10-21,20.198
2023-10-22,20.198
2023-10-23,20.0036
2023-10-24,20.0887
2023-10-25,19.8578
2023-10-26,19.9915
2023-10-27,19.9793
2023-10-28,19.9793
2023-10-29,19.9793
2023-10-30,19.955
2023-10-31,20.113
2023-11-01,19.8943
2023-11-02,19.8457
2023-11-03,20.3286
2023-11-04,20.3286
2023-11-05,20.3286
2023-11-06,20.0141
2023-11-07,20.0625
2023-11-08,19.8327
2023-11-09,19.5908
2023-11-10,19.615
2023-11-11,19.615
2023-11-12,19.615
2023-11-13,19.8085
2023-11-14,20.51
2023-11-15,20.4617
2023-11-16,20.2802
2023-11-17,20.4375
2023-11-18,20.4375
2023-11-19,20.4375
2023-11-20,20.7278
2023-11-21,20.5584
2023-11-22,20.6189
2023-11-23,20.6189
2023-11-24,20.8003
2023-11-25,20.8003
2023-11-26,20.8003
2023-11-27,20.6189
2023-11-28,20.5221
2023-11-29,20.5584
2023-11-30,20.4496
2023-12-01,20.8245
2023-12-02,20.8245
2023-12-03,20.8245
2023-12-04,20.8971
2023-12-05,20.6189
2023-12-06,20.6189
2023-12-07,20.6915
2023-12-08,20.631
2023-12-09,20.631
2023-12-10,20.631
2023-12-11,20.4858
2023-12-12,20.2681
2023-12-13,20.6915
2023-12-14,20.885
2023-12-15,20.5463
2023-12-16,20.5463
2023-12-17,20.5463
2023-12-18,20.5221
2023-12-19,20.7882
2023-12-20,20.7278
2023-12-21,20.9334
2023-12-22,21.0906
2023-12-23,21.0906
2023-12-24,21.0906
2023-12-25,21.0906
2023-12-26,21.2721
2023-12-27,21.0664
2023-12-28,20.9818
2023-12-29,20.0451
2023-12-30,20.0451
2023-12-31,20.0451
2024-01-01,20.0451
2024-01-02,20.1292
2024-01-03,19.781
2024-01-04,19.5288
2024-01-05,19.4327
2024-01-06,19.4327
2024-01-07,19.4327
2024-01-08,19.5288
2024-01-09,19.2526
2024-01-10,19.1806
2024-01-11,19.0845
2024-01-12,19.0605
2024-01-13,19.0605
2024-01-14,19.0605
2024-01-15,19.0605
2024-01-16,18.9884
2024-01-17,19.0245
2024-01-18,18.9644
2024-01-19,19.0124
2024-01-20,19.0124
2024-01-21,19.0124
2024-01-22,19.3367
2024-01-23,19.2886
2024-01-24,19.2526
2024-01-25,19.4687
2024-01-26,19.7089
2024-01-27,19.7089
2024-01-28,19.7089
2024-01-29,19.817
2024-01-30,19.7449
2024-01-31,19.4327
2024-02-01,19.4447
2024-02-02,19.3487
2024-02-03,19.3487
2024-02-04,19.3487
2024-02-05,19.2166
2024-02-06,19.4087
2024-02-07,19.3367
2024-02-08,19.5768
2024-02-09,19.6729
2024-02-10,19.6729
2024-02-11,19.6729
2024-02-12,19.9371
2024-02-13,19.3847
2024-02-14,19.5528
2024-02-15,20.1172
2024-02-16,20.2012
2024-02-17,20.2012
2024-02-18,20.2012
2024-02-19,20.2012
2024-02-20,20.1052
2024-02-21,19.9611
2024-02-22,19.9971
2024-02-23,20.2373
2024-02-24,20.2373
2024-02-25,20.2373
2024-02-26,20.3453
2024-02-27,20.0571
2024-02-28,19.817
2024-02-29,19.9875
2024-03-01,19.3464
2024-03-02,19.3464
2024-03-03,19.3464
2024-03-04,19.2496
2024-03-05,19.2375
2024-03-06,19.3343
2024-03-07,19.4553
2024-03-08,19.419
2024-03-09,19.419
2024-03-10,19.419
2024-03-11,19.4553
2024-03-12,19.3706
2024-03-13,19.3948
2024-03-14,19.177
2024-03-15,19.3948
2024-03-16,19.3948
2024-03-17,19.3948
2024-03-18,19.3222
2024-03-19,19.6125
2024-03-20,20.3989
2024-03-21,20.6045
2024-03-22,20.8223
2024-03-23,20.8223
2024-03-24,20.8223
2024-03-25,21.04
2024-03-26,21.3304
2024-03-27,21.6812
2024-03-28,21.8022
2024-03-29,21.8022
2024-03-30,21.8022
2024-03-31,21.8022
2024-04-01,21.5602
2024-04-02,21.4877
2024-04-03,21.6691
2024-04-04,21.3062
2024-04-05,21.282
2024-04-06,21.282
2024-04-07,21.282
2024-04-08,21.2699
