,CAKE US Equity
2023-03-14,89.6846
2023-03-15,90.3081
2023-03-16,92.1522
2023-03-17,91.3429
2023-03-18,91.3429
2023-03-19,91.3429
2023-03-20,89.9234
2023-03-21,90.0826
2023-03-22,90.0959
2023-03-23,89.7111
2023-03-24,89.2468
2023-03-25,89.2468
2023-03-26,89.2468
2023-03-27,89.6713
2023-03-28,90.1755
2023-03-29,90.8123
2023-03-30,91.0245
2023-03-31,90.8255
2023-04-01,90.8255
2023-04-02,90.8255
2023-04-03,90.3081
2023-04-04,78.4105
2023-04-05,77.4827
2023-04-06,77.3088
2023-04-07,77.3088
2023-04-08,77.3088
2023-04-09,77.3088
2023-04-10,78.3293
2023-04-11,78.5729
2023-04-12,76.7405
2023-04-13,76.439
2023-04-14,76.2998
2023-04-15,76.2998
2023-04-16,76.2998
2023-04-17,76.381
2023-04-18,76.5202
2023-04-19,76.5898
2023-04-20,76.5318
2023-04-21,76.9377
2023-04-22,76.9377
2023-04-23,76.9377
2023-04-24,76.2303
2023-04-25,75.5692
2023-04-26,75.7084
2023-04-27,76.7057
2023-04-28,77.4827
2023-04-29,77.4827
2023-04-30,77.4827
2023-05-01,77.1232
2023-05-02,76.9841
2023-05-03,76.1955
2023-05-04,76.3462
2023-05-05,76.439
2023-05-06,76.439
2023-05-07,76.439
2023-05-08,77.1
2023-05-09,76.9841
2023-05-10,76.1702
2023-05-11,75.0519
2023-05-12,74.3601
2023-05-13,74.3601
2023-05-14,74.3601
2023-05-15,74.6829
2023-05-16,75.1556
2023-05-17,77.3577
2023-05-18,78.8104
2023-05-19,78.1878
2023-05-20,78.1878
2023-05-21,78.1878
2023-05-22,76.7005
2023-05-23,76.4699
2023-05-24,76.9426
2023-05-25,75.9281
2023-05-26,76.0203
2023-05-27,76.0203
2023-05-28,76.0203
2023-05-29,76.0203
2023-05-30,75.4554
2023-05-31,74.5331
2023-06-01,74.7175
2023-06-02,76.4584
2023-06-03,76.4584
2023-06-04,76.4584
2023-06-05,75.8243
2023-06-06,76.2394
2023-06-07,77.7497
2023-06-08,77.1156
2023-06-09,76.2624
2023-06-10,76.2624
2023-06-11,76.2624
2023-06-12,76.9888
2023-06-13,77.9803
2023-06-14,77.6344
2023-06-15,77.6113
2023-06-16,77.3231
2023-06-17,77.3231
2023-06-18,77.3231
2023-06-19,77.3231
2023-06-20,77.5191
2023-06-21,77.473
2023-06-22,76.0664
2023-06-23,75.709
2023-06-24,75.709
2023-06-25,75.709
2023-06-26,75.7782
2023-06-27,77.2078
2023-06-28,76.8504
2023-06-29,78.061
2023-06-30,78.28
2023-07-01,78.28
2023-07-02,78.28
2023-07-03,55.6238
2023-07-04,55.6238
2023-07-05,54.6379
2023-07-06,54.5818
2023-07-07,54.7982
2023-07-08,54.7982
2023-07-09,54.7982
2023-07-10,55.4795
2023-07-11,55.7921
2023-07-12,56.5054
2023-07-13,56.8821
2023-07-14,56.0085
2023-07-15,56.0085
2023-07-16,56.0085
2023-07-17,55.5917
2023-07-18,56.2009
2023-07-19,57.1226
2023-07-20,56.9783
2023-07-21,56.834
2023-07-22,56.834
2023-07-23,56.834
2023-07-24,56.9062
2023-07-25,56.6176
2023-07-26,57.3069
2023-07-27,56.794
2023-07-28,56.9863
2023-07-29,56.9863
2023-07-30,56.9863
2023-07-31,56.7699
2023-08-01,56.1447
2023-08-02,56.5535
2023-08-03,56.2329
2023-08-04,56.4413
2023-08-05,56.4413
2023-08-06,56.4413
2023-08-07,56.2066
2023-08-08,55.9825
2023-08-09,56.3347
2023-08-10,55.6464
2023-08-11,55.0302
2023-08-12,55.0302
2023-08-13,55.0302
2023-08-14,54.622
2023-08-15,54.8701
2023-08-16,54.1258
2023-08-17,53.3255
2023-08-18,53.2615
2023-08-19,53.2615
2023-08-20,53.2615
2023-08-21,52.7973
2023-08-22,53.1174
2023-08-23,53.2615
2023-08-24,53.0454
2023-08-25,52.5892
2023-08-26,52.5892
2023-08-27,52.5892
2023-08-28,52.5652
2023-08-29,53.2294
2023-08-30,53.1814
2023-08-31,52.7813
2023-09-01,52.7813
2023-09-02,52.7813
2023-09-03,52.7813
2023-09-04,52.7813
2023-09-05,51.6688
2023-09-06,51.5728
2023-09-07,51.8689
2023-09-08,51.5488
2023-09-09,51.5488
2023-09-10,51.5488
2023-09-11,51.2447
2023-09-12,51.4687
2023-09-13,51.2286
2023-09-14,51.5328
2023-09-15,51.6848
2023-09-16,51.6848
2023-09-17,51.6848
2023-09-18,50.8365
2023-09-19,50.9725
2023-09-20,50.9966
2023-09-21,50.6284
2023-09-22,50.4603
2023-09-23,50.4603
2023-09-24,50.4603
2023-09-25,50.4443
2023-09-26,50.4443
2023-09-27,50.6044
2023-09-28,51.4847
2023-09-29,51.5408
2023-09-30,51.5408
2023-10-01,51.5408
2023-10-02,50.9805
2023-10-03,38.2494
2023-10-04,38.9227
2023-10-05,38.9167
2023-10-06,38.6341
2023-10-07,38.6341
2023-10-08,38.6341
2023-10-09,38.8445
2023-10-10,39.3494
2023-10-11,39.3254
2023-10-12,38.4959
2023-10-13,38.4899
2023-10-14,38.4899
2023-10-15,38.4899
2023-10-16,39.1391
2023-10-17,39.9385
2023-10-18,39.662
2023-10-19,39.7101
2023-10-20,39.5839
2023-10-21,39.5839
2023-10-22,39.5839
2023-10-23,39.3434
2023-10-24,39.3134
2023-10-25,39.3494
2023-10-26,39.1391
2023-10-27,39.0549
2023-10-28,39.0549
2023-10-29,39.0549
2023-10-30,39.4576
2023-10-31,39.7402
2023-11-01,39.6139
2023-11-02,39.2412
2023-11-03,39.7522
2023-11-04,39.7522
2023-11-05,39.7522
2023-11-06,39.4024
2023-11-07,39.3667
2023-11-08,39.1346
2023-11-09,39.3072
2023-11-10,39.3667
2023-11-11,39.3667
2023-11-12,39.3667
2023-11-13,39.7476
2023-11-14,40.45
2023-11-15,40.7595
2023-11-16,40.2059
2023-11-17,40.45
2023-11-18,40.45
2023-11-19,40.45
2023-11-20,40.5452
2023-11-21,40.2297
2023-11-22,40.4916
2023-11-23,40.4916
2023-11-24,40.4143
2023-11-25,40.4143
2023-11-26,40.4143
2023-11-27,40.3964
2023-11-28,40.2476
2023-11-29,40.0333
2023-11-30,39.7238
2023-12-01,40.6404
2023-12-02,40.6404
2023-12-03,40.6404
2023-12-04,40.7119
2023-12-05,40.2595
2023-12-06,40.8309
2023-12-07,41.188
2023-12-08,40.8666
2023-12-09,40.8666
2023-12-10,40.8666
2023-12-11,40.9142
2023-12-12,40.5988
2023-12-13,40.9618
2023-12-14,41.5154
2023-12-15,41.3487
2023-12-16,41.3487
2023-12-17,41.3487
2023-12-18,41.3785
2023-12-19,42.0094
2023-12-20,41.7177
2023-12-21,42.1939
2023-12-22,42.3308
2023-12-23,42.3308
2023-12-24,42.3308
2023-12-25,42.3308
2023-12-26,42.4439
2023-12-27,42.5808
2023-12-28,42.0868
2023-12-29,41.9023
2023-12-30,41.9023
2023-12-31,41.9023
2024-01-01,41.9023
2024-01-02,32.6823
2024-01-03,32.1351
2024-01-04,32.2473
2024-01-05,32.2473
2024-01-06,32.2473
2024-01-07,32.2473
2024-01-08,32.6916
2024-01-09,32.556
2024-01-10,32.6215
2024-01-11,32.0836
2024-01-12,31.7609
2024-01-13,31.7609
2024-01-14,31.7609
2024-01-15,31.7609
2024-01-16,31.63
2024-01-17,31.644
2024-01-18,31.8872
2024-01-19,31.9059
2024-01-20,31.9059
2024-01-21,31.9059
2024-01-22,32.542
2024-01-23,32.397
2024-01-24,32.2146
2024-01-25,32.3362
2024-01-26,32.3081
2024-01-27,32.3081
2024-01-28,32.3081
2024-01-29,32.9114
2024-01-30,32.7711
2024-01-31,32.6869
2024-02-01,33.3276
2024-02-02,33.178
2024-02-03,33.178
2024-02-04,33.178
2024-02-05,32.6027
2024-02-06,32.556
2024-02-07,32.6074
2024-02-08,33.2809
2024-02-09,33.033
2024-02-10,33.033
2024-02-11,33.033
2024-02-12,33.0611
2024-02-13,32.5981
2024-02-14,32.4204
2024-02-15,32.9395
2024-02-16,32.9488
2024-02-17,32.9488
2024-02-18,32.9488
2024-02-19,32.9488
2024-02-20,32.8693
2024-02-21,32.6215
2024-02-22,33.1359
2024-02-23,33.3791
2024-02-24,33.3791
2024-02-25,33.3791
2024-02-26,33.4025
2024-02-27,33.3178
2024-02-28,33.1954
2024-02-29,33.2707
2024-03-01,33.2848
2024-03-02,33.2848
2024-03-03,33.2848
2024-03-04,33.186
2024-03-05,33.492
2024-03-06,34.0193
2024-03-07,33.8969
2024-03-08,33.9911
2024-03-09,33.9911
2024-03-10,33.9911
2024-03-11,33.7086
2024-03-12,33.6379
2024-03-13,33.8734
2024-03-14,33.5438
2024-03-15,33.4496
2024-03-16,33.4496
2024-03-17,33.4496
2024-03-18,33.3978
2024-03-19,33.6285
2024-03-20,33.7839
2024-03-21,33.1954
2024-03-22,32.9411
2024-03-23,32.9411
2024-03-24,32.9411
2024-03-25,32.8328
2024-03-26,32.8941
2024-03-27,33.7368
2024-03-28,33.6332
2024-03-29,33.6332
2024-03-30,33.6332
2024-03-31,33.6332
2024-04-01,33.8187
2024-04-02,33.9738
2024-04-03,34.0349
2024-04-04,33.0148
2024-04-05,32.7328
2024-04-06,32.7328
2024-04-07,32.7328
2024-04-08,32.8315
