,CVX US Equity
2023-01-28,8.808
2023-01-29,8.808
2023-01-30,8.558
2023-01-31,8.5494
2023-02-01,8.4227
2023-02-02,8.3108
2023-02-03,8.3317
2023-02-04,8.3317
2023-02-05,8.3317
2023-02-06,8.3408
2023-02-07,8.5527
2023-02-08,8.3579
2023-02-09,8.2836
2023-02-10,8.4518
2023-02-11,8.4518
2023-02-12,8.4518
2023-02-13,8.406
2023-02-14,8.4684
2023-02-15,8.3108
2023-02-16,8.1946
2023-02-17,8.0174
2023-02-18,8.0174
2023-02-19,8.0174
2023-02-20,8.0174
2023-02-21,7.9293
2023-02-22,7.8983
2023-02-23,7.9966
2023-02-24,8.0195
2023-02-25,8.0195
2023-02-26,8.0195
2023-02-27,8.0391
2023-02-28,7.9412
2023-03-01,8.0023
2023-03-02,8.0267
2023-03-03,8.1414
2023-03-04,8.1414
2023-03-05,8.1414
2023-03-06,8.1992
2023-03-07,8.0969
2023-03-08,8.0472
2023-03-09,7.9288
2023-03-10,7.8887
2023-03-11,7.8887
2023-03-12,7.8887
2023-03-13,7.8428
2023-03-14,7.9407
2023-03-15,7.6082
2023-03-16,7.6317
2023-03-17,7.5385
2023-03-18,7.5385
2023-03-19,7.5385
2023-03-20,7.6455
2023-03-21,7.8715
2023-03-22,7.7167
2023-03-23,7.6426
2023-03-24,7.7162
2023-03-25,7.7162
2023-03-26,7.7162
2023-03-27,7.7922
2023-03-28,7.8801
2023-03-29,7.9455
2023-03-30,8.0186
2023-03-31,7.9002
2023-04-01,7.9002
2023-04-02,7.9002
2023-04-03,8.2204
2023-04-04,8.1775
2023-04-05,8.2171
2023-04-06,8.1119
2023-04-07,8.1119
2023-04-08,8.1119
2023-04-09,8.1119
2023-04-10,8.1421
2023-04-11,8.186
2023-04-12,8.2143
2023-04-13,8.2701
2023-04-14,8.2865
2023-04-15,8.2865
2023-04-16,8.2865
2023-04-17,8.2153
2023-04-18,8.1965
2023-04-19,8.204
2023-04-20,8.1651
2023-04-21,8.1309
2023-04-22,8.1309
2023-04-23,8.1309
2023-04-24,8.2415
2023-04-25,8.1248
2023-04-26,7.9838
2023-04-27,8.0293
2023-04-28,8.1056
2023-04-29,8.1056
2023-04-30,8.1056
2023-05-01,8.0429
2023-05-02,7.7055
2023-05-03,7.5551
2023-05-04,7.5266
2023-05-05,7.7135
2023-05-06,7.7135
2023-05-07,7.7135
2023-05-08,7.684
2023-05-09,7.6624
2023-05-10,7.5673
2023-05-11,7.5266
2023-05-12,7.5453
2023-05-13,7.5453
2023-05-14,7.5453
2023-05-15,7.5725
2023-05-16,7.3996
2023-05-17,7.5027
2023-05-18,7.423
2023-05-19,7.4802
2023-05-20,7.4802
2023-05-21,7.4802
2023-05-22,7.3495
2023-05-23,7.5561
2023-05-24,7.5758
2023-05-25,7.4488
2023-05-26,7.4263
2023-05-27,7.4263
2023-05-28,7.4263
2023-05-29,7.4263
2023-05-30,7.3813
2023-05-31,7.2642
2023-06-01,7.3363
2023-06-02,7.5284
2023-06-03,7.5284
2023-06-04,7.5284
2023-06-05,7.4933
2023-06-06,7.5064
2023-06-07,7.6957
2023-06-08,7.6681
2023-06-09,7.6502
2023-06-10,7.6502
2023-06-11,7.6502
2023-06-12,7.5786
2023-06-13,7.6339
2023-06-14,7.5673
2023-06-15,7.6231
2023-06-16,7.5753
2023-06-17,7.5753
2023-06-18,7.5753
2023-06-19,7.5753
2023-06-20,7.4076
2023-06-21,7.4638
2023-06-22,7.3588
2023-06-23,7.2984
2023-06-24,7.2984
2023-06-25,7.2984
2023-06-26,7.423
2023-06-27,7.4005
2023-06-28,7.4657
2023-06-29,7.5275
2023-06-30,9.1398
2023-07-01,9.1398
2023-07-02,9.1398
2023-07-03,9.132
2023-07-04,9.132
2023-07-05,9.0819
2023-07-06,8.8909
2023-07-07,8.9655
2023-07-08,8.9655
2023-07-09,8.9655
2023-07-10,9.0228
2023-07-11,9.1826
2023-07-12,9.2673
2023-07-13,9.1487
2023-07-14,8.9299
2023-07-15,8.9299
2023-07-16,8.9299
2023-07-17,8.9221
2023-07-18,8.9393
2023-07-19,8.9917
2023-07-20,9.0869
2023-07-21,9.2144
2023-07-22,9.2144
2023-07-23,9.2144
2023-07-24,9.3887
2023-07-25,9.4299
2023-07-26,9.3619
2023-07-27,9.2684
2023-07-28,9.03
2023-07-29,9.03
2023-07-30,9.03
2023-07-31,9.2908
2023-08-01,9.2168
2023-08-02,9.0768
2023-08-03,9.1404
2023-08-04,9.1206
2023-08-05,9.1206
2023-08-06,9.1206
2023-08-07,9.1525
2023-08-08,9.1393
2023-08-09,9.1508
2023-08-10,9.204
2023-08-11,9.3862
2023-08-12,9.3862
2023-08-13,9.3862
2023-08-14,9.3796
2023-08-15,9.1168
2023-08-16,9.0833
2023-08-17,9.1448
2023-08-18,9.2079
2023-08-19,9.2079
2023-08-20,9.2079
2023-08-21,9.1783
2023-08-22,9.1058
2023-08-23,9.1173
2023-08-24,9.0455
2023-08-25,9.1102
2023-08-26,9.1102
2023-08-27,9.1102
2023-08-28,9.17
2023-08-29,9.1563
2023-08-30,9.1684
2023-08-31,9.2189
2023-09-01,9.3945
2023-09-02,9.3945
2023-09-03,9.3945
2023-09-04,9.3945
2023-09-05,9.513
2023-09-06,9.5223
2023-09-07,9.5229
2023-09-08,9.5542
2023-09-09,9.5542
2023-09-10,9.5542
2023-09-11,9.3648
2023-09-12,9.5322
2023-09-13,9.4987
2023-09-14,9.5552
2023-09-15,9.5152
2023-09-16,9.5152
2023-09-17,9.5152
2023-09-18,9.5547
2023-09-19,9.5536
2023-09-20,9.5256
2023-09-21,9.4433
2023-09-22,9.5031
2023-09-23,9.5031
2023-09-24,9.5031
2023-09-25,9.6365
2023-09-26,9.5865
2023-09-27,9.7643
2023-09-28,9.7396
2023-09-29,11.4731
2023-09-30,11.4731
2023-10-01,11.4731
2023-10-02,11.3382
2023-10-03,11.3635
2023-10-04,11.1113
2023-10-05,11.1671
2023-10-06,11.0588
2023-10-07,11.0588
2023-10-08,11.0588
2023-10-09,11.3499
2023-10-10,11.3382
2023-10-11,10.9856
2023-10-12,10.994
2023-10-13,11.1775
2023-10-14,11.1775
2023-10-15,11.1775
2023-10-16,11.2643
2023-10-17,11.4063
2023-10-18,11.4925
2023-10-19,11.5042
2023-10-20,11.357
2023-10-21,11.357
2023-10-22,11.357
2023-10-23,10.9583
2023-10-24,10.6971
2023-10-25,10.6465
2023-10-26,10.5739
2023-10-27,9.8997
2023-10-28,9.8997
2023-10-29,9.8997
2023-10-30,10.0125
2023-10-31,9.9892
2023-11-01,9.8757
2023-11-02,10.2915
2023-11-03,10.2161
2023-11-04,10.2161
2023-11-05,10.2161
2023-11-06,10.1761
2023-11-07,10.0064
2023-11-08,9.8746
2023-11-09,9.8445
2023-11-10,9.9107
2023-11-11,9.9107
2023-11-12,9.9107
2023-11-13,9.9795
2023-11-14,10.0483
2023-11-15,10.0818
2023-11-16,9.8334
2023-11-17,10.0097
2023-11-18,10.0097
2023-11-19,10.0097
2023-11-20,10.0044
2023-11-21,9.9821
2023-11-22,10.0011
2023-11-23,10.0011
2023-11-24,10.0385
2023-11-25,10.0385
2023-11-26,10.0385
2023-11-27,10.0031
2023-11-28,10.0785
2023-11-29,9.9736
2023-11-30,9.9533
2023-12-01,10.0326
2023-12-02,10.0326
2023-12-03,10.0326
2023-12-04,10.0365
2023-12-05,9.9048
2023-12-06,9.8832
2023-12-07,9.876
2023-12-08,9.9998
2023-12-09,9.9998
2023-12-10,9.9998
2023-12-11,10.0024
2023-12-12,9.8812
2023-12-13,10.0195
2023-12-14,10.3682
2023-12-15,10.3301
2023-12-16,10.3301
2023-12-17,10.3301
2023-12-18,10.3518
2023-12-19,10.4802
2023-12-20,10.3891
2023-12-21,10.4193
2023-12-22,10.4416
2023-12-23,10.4416
2023-12-24,10.4416
2023-12-25,10.4416
2023-12-26,10.5307
2023-12-27,10.4979
2023-12-28,10.3577
2023-12-29,11.472
2023-12-30,11.472
2023-12-31,11.472
2024-01-01,11.472
2024-01-02,11.4951
2024-01-03,11.7006
2024-01-04,11.5802
2024-01-05,11.5614
2024-01-06,11.5614
2024-01-07,11.5614
2024-01-08,11.4966
2024-01-09,11.2226
2024-01-10,11.1361
2024-01-11,11.1923
2024-01-12,11.3358
2024-01-13,11.3358
2024-01-14,11.3358
2024-01-15,11.3358
2024-01-16,11.0777
2024-01-17,11.0366
2024-01-18,10.9429
2024-01-19,10.9732
2024-01-20,10.9732
2024-01-21,10.9732
2024-01-22,10.9912
2024-01-23,10.9624
2024-01-24,11.1664
2024-01-25,11.4295
2024-01-26,11.4706
2024-01-27,11.4706
2024-01-28,11.4706
2024-01-29,11.4663
2024-01-30,11.5413
2024-01-31,11.3473
2024-02-01,11.3805
2024-02-02,11.6941
2024-02-03,11.6941
2024-02-04,11.6941
2024-02-05,11.7006
2024-02-06,11.702
2024-02-07,11.6862
2024-02-08,11.8253
2024-02-09,11.6076
2024-02-10,11.6076
2024-02-11,11.6076
2024-02-12,11.6826
2024-02-13,11.5759
2024-02-14,11.6054
2024-02-15,11.8541
2024-02-16,11.8664
2024-02-17,11.8664
2024-02-18,11.8664
2024-02-19,11.8664
2024-02-20,11.821
2024-02-21,11.9248
2024-02-22,11.9241
2024-02-23,11.8686
2024-02-24,11.8686
2024-02-25,11.8686
2024-02-26,11.6736
2024-02-27,11.5112
2024-02-28,11.524
2024-02-29,11.5006
2024-03-01,11.5573
2024-03-02,11.5573
2024-03-03,11.5573
2024-03-04,11.2786
2024-03-05,11.3289
2024-03-06,11.2396
2024-03-07,11.3133
2024-03-08,11.3495
2024-03-09,11.3495
2024-03-10,11.3495
2024-03-11,11.4999
2024-03-12,11.4921
2024-03-13,11.6339
2024-03-14,11.7623
2024-03-15,11.7517
2024-03-16,11.7517
2024-03-17,11.7517
2024-03-18,11.7417
2024-03-19,11.8276
2024-03-20,11.6807
2024-03-21,11.7027
2024-03-22,11.6885
2024-03-23,11.6885
2024-03-24,11.6885
2024-03-25,11.8169
2024-03-26,11.7318
2024-03-27,11.8084
2024-03-28,11.907
2024-03-29,11.907
2024-03-30,11.907
2024-03-31,11.907
2024-04-01,12.002
2024-04-02,12.0517
2024-04-03,12.0985
2024-04-04,12.1162
2024-04-05,12.1808
2024-04-06,12.1808
2024-04-07,12.1808
2024-04-08,12.1574
