,AAPL US Equity
2023-03-18,21.0421
2023-03-19,21.0421
2023-03-20,21.3753
2023-03-21,21.6363
2023-03-22,21.435
2023-03-23,21.5877
2023-03-24,21.771
2023-03-25,21.771
2023-03-26,21.771
2023-03-27,21.4975
2023-03-28,21.41
2023-03-29,21.8431
2023-03-30,22.0639
2023-03-31,22.7269
2023-04-01,22.7269
2023-04-02,22.7269
2023-04-03,22.9058
2023-04-04,22.8297
2023-04-05,22.5663
2023-04-06,22.6931
2023-04-07,22.6931
2023-04-08,22.6931
2023-04-09,22.6931
2023-04-10,22.3226
2023-04-11,22.1493
2023-04-12,22.0506
2023-04-13,22.8199
2023-04-14,22.7706
2023-04-15,22.7706
2023-04-16,22.7706
2023-04-17,22.7734
2023-04-18,22.9481
2023-04-19,23.1115
2023-04-20,22.9734
2023-04-21,22.7438
2023-04-22,22.7438
2023-04-23,22.7438
2023-04-24,22.7875
2023-04-25,22.5677
2023-04-26,22.5663
2023-04-27,23.2214
2023-04-28,23.4003
2023-04-29,23.4003
2023-04-30,23.4003
2023-05-01,23.3876
2023-05-02,23.2397
2023-05-03,23.0861
2023-05-04,22.8523
2023-05-05,23.8043
2023-05-06,23.8043
2023-05-07,23.8043
2023-05-08,23.7944
2023-05-09,23.5522
2023-05-10,23.8022
2023-05-11,23.8295
2023-05-12,23.6642
2023-05-13,23.6642
2023-05-14,23.6642
2023-05-15,23.5942
2023-05-16,23.5942
2023-05-17,23.681
2023-05-18,24.0115
2023-05-19,24.0269
2023-05-20,24.0269
2023-05-21,24.0269
2023-05-22,23.8925
2023-05-23,23.5227
2023-05-24,23.562
2023-05-25,23.723
2023-05-26,24.0648
2023-05-27,24.0648
2023-05-28,24.0648
2023-05-29,24.0648
2023-05-30,24.3267
2023-05-31,24.3197
2023-06-01,24.7174
2023-06-02,24.8379
2023-06-03,24.8379
2023-06-04,24.8379
2023-06-05,24.646
2023-06-06,24.5942
2023-06-07,24.3995
2023-06-08,24.7846
2023-06-09,24.8393
2023-06-10,24.8393
2023-06-11,24.8393
2023-06-12,25.2356
2023-06-13,25.1684
2023-06-14,25.258
2023-06-15,25.5465
2023-06-16,25.3939
2023-06-17,25.3939
2023-06-18,25.3939
2023-06-19,25.3939
2023-06-20,25.4065
2023-06-21,25.2594
2023-06-22,25.6852
2023-06-23,25.6404
2023-06-24,25.6404
2023-06-25,25.6404
2023-06-26,25.4429
2023-06-27,25.8336
2023-06-28,26.0003
2023-06-29,26.0479
2023-06-30,26.675
2023-07-01,26.675
2023-07-02,26.675
2023-07-03,26.4634
2023-07-04,26.4634
2023-07-05,26.305
2023-07-06,26.3723
2023-07-07,26.2139
2023-07-08,26.2139
2023-07-09,26.2139
2023-07-10,25.9238
2023-07-11,25.8495
2023-07-12,26.0864
2023-07-13,26.1943
2023-07-14,26.2153
2023-07-15,26.2153
2023-07-16,26.2153
2023-07-17,26.6778
2023-07-18,26.6414
2023-07-19,26.8334
2023-07-20,26.5573
2023-07-21,26.3905
2023-07-22,26.3905
2023-07-23,26.3905
2023-07-24,26.5041
2023-07-25,26.626
2023-07-26,26.7493
2023-07-27,26.5699
2023-07-28,26.9357
2023-07-29,26.9357
2023-07-30,26.9357
2023-07-31,27.0226
2023-08-01,26.9042
2023-08-02,26.4802
2023-08-03,26.2826
2023-08-04,24.8428
2023-08-05,24.8428
2023-08-06,24.8428
2023-08-07,24.4054
2023-08-08,24.5377
2023-08-09,24.3134
2023-08-10,24.2828
2023-08-11,24.2577
2023-08-12,24.2577
2023-08-13,24.2577
2023-08-14,24.4904
2023-08-15,24.2104
2023-08-16,24.0878
2023-08-17,23.7297
2023-08-18,23.798
2023-08-19,23.798
2023-08-20,23.798
2023-08-21,23.9861
2023-08-22,24.1797
2023-08-23,24.7216
2023-08-24,24.0613
2023-08-25,24.372
2023-08-26,24.372
2023-08-27,24.372
2023-08-28,24.5921
2023-08-29,25.1396
2023-08-30,25.6313
2023-08-31,25.662
2023-09-01,25.8835
2023-09-02,25.8835
2023-09-03,25.8835
2023-09-04,25.8835
2023-09-05,25.9169
2023-09-06,24.971
2023-09-07,24.2257
2023-09-08,24.3121
2023-09-09,24.3121
2023-09-10,24.3121
2023-09-11,24.4764
2023-09-12,24.0501
2023-09-13,23.759
2023-09-14,23.9721
2023-09-15,23.8704
2023-09-16,23.8704
2023-09-17,23.8704
2023-09-18,24.2828
2023-09-19,24.436
2023-09-20,23.9373
2023-09-21,23.72
2023-09-22,23.8398
2023-09-23,23.8398
2023-09-24,23.8398
2023-09-25,24.0195
2023-09-26,23.4455
2023-09-27,23.2324
2023-09-28,23.2686
2023-09-29,23.0844
2023-09-30,23.0844
2023-10-01,23.0844
2023-10-02,23.4318
2023-10-03,23.2472
2023-10-04,23.4195
2023-10-05,23.5905
2023-10-06,23.9434
2023-10-07,23.9434
2023-10-08,23.9434
2023-10-09,24.1485
2023-10-10,24.0665
2023-10-11,24.2593
2023-10-12,24.3838
2023-10-13,24.1294
2023-10-14,24.1294
2023-10-15,24.1294
2023-10-16,24.1116
2023-10-17,23.8969
2023-10-18,23.7177
2023-10-19,23.6657
2023-10-20,23.3128
2023-10-21,23.3128
2023-10-22,23.3128
2023-10-23,23.3292
2023-10-24,23.3894
2023-10-25,23.0693
2023-10-26,22.4935
2023-10-27,22.6754
2023-10-28,22.6754
2023-10-29,22.6754
2023-10-30,22.9585
2023-10-31,23.0242
2023-11-01,23.4619
2023-11-02,23.9543
2023-11-03,23.7025
2023-11-04,23.7025
2023-11-05,23.7025
2023-11-06,24.0536
2023-11-07,24.406
2023-11-08,24.5516
2023-11-09,24.4863
2023-11-10,25.0292
2023-11-11,25.0292
2023-11-12,25.0292
2023-11-13,24.8115
2023-11-14,25.1707
2023-11-15,25.2483
2023-11-16,25.4796
2023-11-17,25.4769
2023-11-18,25.4769
2023-11-19,25.4769
2023-11-20,25.7164
2023-11-21,25.6061
2023-11-22,25.6973
2023-11-23,25.6973
2023-11-24,25.515
2023-11-25,25.515
2023-11-26,25.515
2023-11-27,25.4905
2023-11-28,25.5735
2023-11-29,25.4333
2023-11-30,25.5123
2023-12-01,25.6878
2023-12-02,25.6878
2023-12-03,25.6878
2023-12-04,25.4415
2023-12-05,25.9844
2023-12-06,25.8347
2023-12-07,26.1001
2023-12-08,26.296
2023-12-09,26.296
2023-12-10,26.296
2023-12-11,25.9518
2023-12-12,26.1599
2023-12-13,26.6022
2023-12-14,26.6226
2023-12-15,26.5491
2023-12-16,26.5491
2023-12-17,26.5491
2023-12-18,26.3205
2023-12-19,26.4634
2023-12-20,26.1763
2023-12-21,26.1559
2023-12-22,26.0089
2023-12-23,26.0089
2023-12-24,26.0089
2023-12-25,26.0089
2023-12-26,25.9341
2023-12-27,25.9477
2023-12-28,26.0062
2023-12-29,24.6914
2023-12-30,24.6914
2023-12-31,24.6914
2024-01-01,24.6914
2024-01-02,23.7883
2024-01-03,23.6062
2024-01-04,23.2994
2024-01-05,23.2038
2024-01-06,23.2038
2024-01-07,23.2038
2024-01-08,23.7779
2024-01-09,23.7228
2024-01-10,23.8604
2024-01-11,23.6397
2024-01-12,23.6827
2024-01-13,23.6827
2024-01-14,23.6827
2024-01-15,23.6827
2024-01-16,23.3843
2024-01-17,23.2605
2024-01-18,24.0358
2024-01-19,24.4176
2024-01-20,24.4176
2024-01-21,24.4176
2024-01-22,24.7212
2024-01-23,24.8893
2024-01-24,24.8007
2024-01-25,24.7577
2024-01-26,24.5297
2024-01-27,24.5297
2024-01-28,24.5297
2024-01-29,24.4398
2024-01-30,23.9589
2024-01-31,23.4846
2024-02-01,23.8052
2024-02-02,23.6422
2024-02-03,23.6422
2024-02-04,23.6422
2024-02-05,23.8804
2024-02-06,24.0912
2024-02-07,24.1055
2024-02-08,23.9637
2024-02-09,24.0326
2024-02-10,24.0326
2024-02-11,24.0326
2024-02-12,23.8114
2024-02-13,23.5368
2024-02-14,23.421
2024-02-15,23.3832
2024-02-16,23.1815
2024-02-17,23.1815
2024-02-18,23.1815
2024-02-19,23.1815
2024-02-20,23.0839
2024-02-21,23.1828
2024-02-22,23.4496
2024-02-23,23.2089
2024-02-24,23.2089
2024-02-25,23.2089
2024-02-26,23.0319
2024-02-27,23.2232
2024-02-28,23.0657
2024-02-29,22.9785
2024-03-01,22.8367
2024-03-02,22.8367
2024-03-03,22.8367
2024-03-04,22.2432
2024-03-05,21.5952
2024-03-06,21.465
2024-03-07,21.4494
2024-03-08,21.6745
2024-03-09,21.6745
2024-03-10,21.6745
2024-03-11,21.9374
2024-03-12,21.9999
2024-03-13,21.7266
2024-03-14,21.97
2024-03-15,21.9205
2024-03-16,21.9205
2024-03-17,21.9205
2024-03-18,22.0636
2024-03-19,22.3708
2024-03-20,22.7078
2024-03-21,21.7578
2024-03-22,21.8763
2024-03-23,21.8763
2024-03-24,21.8763
2024-03-25,21.6902
2024-03-26,21.5418
2024-03-27,22.0103
2024-03-28,21.7721
2024-03-29,21.7721
2024-03-30,21.7721
2024-03-31,21.7721
2024-04-01,21.5834
2024-04-02,21.4286
2024-04-03,21.534
2024-04-04,21.426
2024-04-05,21.5249
2024-04-06,21.5249
2024-04-07,21.5249
2024-04-08,21.3778
