,RRX US Equity
2023-03-18,15.3102
2023-03-19,15.3102
2023-03-20,15.6309
2023-03-21,15.8737
2023-03-22,15.4265
2023-03-23,15.0407
2023-03-24,14.9284
2023-03-25,14.9284
2023-03-26,14.9284
2023-03-27,15.2749
2023-03-28,15.3708
2023-03-29,15.63
2023-03-30,15.4793
2023-03-31,26.5749
2023-04-01,26.5749
2023-04-02,26.5749
2023-04-03,26.5491
2023-04-04,25.5935
2023-04-05,25.2743
2023-04-06,25.0472
2023-04-07,25.0472
2023-04-08,25.0472
2023-04-09,25.0472
2023-04-10,25.3687
2023-04-11,25.7599
2023-04-12,25.6947
2023-04-13,25.6363
2023-04-14,25.5553
2023-04-15,25.5553
2023-04-16,25.5553
2023-04-17,25.7667
2023-04-18,25.7037
2023-04-19,25.607
2023-04-20,25.3024
2023-04-21,25.2439
2023-04-22,25.2439
2023-04-23,25.2439
2023-04-24,25.272
2023-04-25,25.0742
2023-04-26,24.9337
2023-04-27,25.3519
2023-04-28,25.3867
2023-04-29,25.3867
2023-04-30,25.3867
2023-05-01,25.6576
2023-05-02,25.3485
2023-05-03,25.5699
2023-05-04,25.0382
2023-05-05,25.2473
2023-05-06,25.2473
2023-05-07,25.2473
2023-05-08,25.3586
2023-05-09,25.2398
2023-05-10,25.2117
2023-05-11,24.9722
2023-05-12,25.0026
2023-05-13,25.0026
2023-05-14,25.0026
2023-05-15,25.1015
2023-05-16,24.88
2023-05-17,25.0385
2023-05-18,25.3691
2023-05-19,25.4108
2023-05-20,25.4108
2023-05-21,25.4108
2023-05-22,25.7222
2023-05-23,25.3736
2023-05-24,25.0442
2023-05-25,25.4332
2023-05-26,25.8583
2023-05-27,25.8583
2023-05-28,25.8583
2023-05-29,25.8583
2023-05-30,25.7796
2023-05-31,25.3613
2023-06-01,25.5502
2023-06-02,26.4948
2023-06-03,26.4948
2023-06-04,26.4948
2023-06-05,26.3171
2023-06-06,26.9525
2023-06-07,27.3314
2023-06-08,27.0986
2023-06-09,27.0964
2023-06-10,27.0964
2023-06-11,27.0964
2023-06-12,27.2729
2023-06-13,27.5754
2023-06-14,27.4023
2023-06-15,27.8464
2023-06-16,27.7621
2023-06-17,27.7621
2023-06-18,27.7621
2023-06-19,27.7621
2023-06-20,27.9162
2023-06-21,27.8262
2023-06-22,27.5282
2023-06-23,27.4405
2023-06-24,27.4405
2023-06-25,27.4405
2023-06-26,27.6103
2023-06-27,27.9713
2023-06-28,27.8554
2023-06-29,27.7835
2023-06-30,30.093
2023-07-01,30.093
2023-07-02,30.093
2023-07-03,30.2848
2023-07-04,30.2848
2023-07-05,30.1015
2023-07-06,29.4728
2023-07-07,29.5893
2023-07-08,29.5893
2023-07-09,29.5893
2023-07-10,29.6779
2023-07-11,29.5019
2023-07-12,29.6063
2023-07-13,29.9558
2023-07-14,29.4595
2023-07-15,29.4595
2023-07-16,29.4595
2023-07-17,29.7301
2023-07-18,30.1003
2023-07-19,30.2204
2023-07-20,30.2338
2023-07-21,30.2131
2023-07-22,30.2131
2023-07-23,30.2131
2023-07-24,30.2047
2023-07-25,29.9328
2023-07-26,29.8078
2023-07-27,29.7726
2023-07-28,30.0711
2023-07-29,30.0711
2023-07-30,30.0711
2023-07-31,30.3697
2023-08-01,31.4972
2023-08-02,30.9826
2023-08-03,30.9134
2023-08-04,30.7689
2023-08-05,30.7689
2023-08-06,30.7689
2023-08-07,31.0748
2023-08-08,31.0214
2023-08-09,30.7701
2023-08-10,30.611
2023-08-11,30.6802
2023-08-12,30.6802
2023-08-13,30.6802
2023-08-14,30.4641
2023-08-15,30.2164
2023-08-16,29.999
2023-08-17,29.5084
2023-08-18,29.3214
2023-08-19,29.3214
2023-08-20,29.3214
2023-08-21,29.3409
2023-08-22,29.5376
2023-08-23,30.1229
2023-08-24,30.1144
2023-08-25,30.2358
2023-08-26,30.2358
2023-08-27,30.2358
2023-08-28,30.4519
2023-08-29,30.6875
2023-08-30,30.8866
2023-08-31,31.1088
2023-09-01,31.4367
2023-09-02,31.4367
2023-09-03,31.4367
2023-09-04,31.4367
2023-09-05,30.9182
2023-09-06,31.0469
2023-09-07,31.1428
2023-09-08,30.5333
2023-09-09,30.5333
2023-09-10,30.5333
2023-09-11,30.1799
2023-09-12,29.7076
2023-09-13,29.5437
2023-09-14,30.0257
2023-09-15,29.7914
2023-09-16,29.7914
2023-09-17,29.7914
2023-09-18,30.458
2023-09-19,30.3086
2023-09-20,29.863
2023-09-21,29.3105
2023-09-22,29.1976
2023-09-23,29.1976
2023-09-24,29.1976
2023-09-25,28.9681
2023-09-26,28.7568
2023-09-27,28.7009
2023-09-28,28.9523
2023-09-29,44.4095
2023-09-30,44.4095
2023-10-01,44.4095
2023-10-02,44.1607
2023-10-03,43.533
2023-10-04,43.3068
2023-10-05,42.7451
2023-10-06,42.9638
2023-10-07,42.9638
2023-10-08,42.9638
2023-10-09,42.6679
2023-10-10,43.4426
2023-10-11,43.4576
2023-10-12,42.8959
2023-10-13,41.9648
2023-10-14,41.9648
2023-10-15,41.9648
2023-10-16,42.2456
2023-10-17,42.4681
2023-10-18,41.1693
2023-10-19,41.0035
2023-10-20,40.619
2023-10-21,40.619
2023-10-22,40.619
2023-10-23,39.914
2023-10-24,39.7952
2023-10-25,39.2071
2023-10-26,39.5445
2023-10-27,39.8612
2023-10-28,39.8612
2023-10-29,39.8612
2023-10-30,39.782
2023-10-31,39.7971
2023-11-01,39.7594
2023-11-02,36.2478
2023-11-03,37.4524
2023-11-04,37.4524
2023-11-05,37.4524
2023-11-06,36.5622
2023-11-07,36.7037
2023-11-08,37.4958
2023-11-09,37.6109
2023-11-10,38.2728
2023-11-11,38.2728
2023-11-12,38.2728
2023-11-13,38.1295
2023-11-14,39.2818
2023-11-15,39.6383
2023-11-16,39.1894
2023-11-17,39.3441
2023-11-18,39.3441
2023-11-19,39.3441
2023-11-20,39.3667
2023-11-21,39.2064
2023-11-22,39.1687
2023-11-23,39.1687
2023-11-24,39.2328
2023-11-25,39.2328
2023-11-26,39.2328
2023-11-27,39.4308
2023-11-28,39.1498
2023-11-29,39.676
2023-11-30,40.0721
2023-12-01,40.9227
2023-12-02,40.9227
2023-12-03,40.9227
2023-12-04,41.3923
2023-12-05,40.8303
2023-12-06,40.951
2023-12-07,40.7322
2023-12-08,40.8189
2023-12-09,40.8189
2023-12-10,40.8189
2023-12-11,42.0844
2023-12-12,41.8355
2023-12-13,43.1312
2023-12-14,45.5339
2023-12-15,45.1002
2023-12-16,45.1002
2023-12-17,45.1002
2023-12-18,44.8814
2023-12-19,45.1907
2023-12-20,44.7682
2023-12-21,45.3416
2023-12-22,45.5339
2023-12-23,45.5339
2023-12-24,45.5339
2023-12-25,45.5339
2023-12-26,46.1148
2023-12-27,46.0356
2023-12-28,45.6735
2023-12-29,41.9468
2023-12-30,41.9468
2023-12-31,41.9468
2024-01-01,41.9468
2024-01-02,41.3715
2024-01-03,40.8014
2024-01-04,40.365
2024-01-05,40.4583
2024-01-06,40.4583
2024-01-07,40.4583
2024-01-08,40.8014
2024-01-09,40.5832
2024-01-10,40.6342
2024-01-11,40.1785
2024-01-12,40.2876
2024-01-13,40.2876
2024-01-14,40.2876
2024-01-15,40.2876
2024-01-16,39.5821
2024-01-17,39.3921
2024-01-18,40.1434
2024-01-19,40.5093
2024-01-20,40.5093
2024-01-21,40.5093
2024-01-22,40.6114
2024-01-23,40.3263
2024-01-24,39.8407
2024-01-25,40.1539
2024-01-26,39.985
2024-01-27,39.985
2024-01-28,39.985
2024-01-29,40.4055
2024-01-30,40.3387
2024-01-31,39.385
2024-02-01,39.9797
2024-02-02,40.4125
2024-02-03,40.4125
2024-02-04,40.4125
2024-02-05,39.8354
2024-02-06,40.0941
2024-02-07,40.6694
2024-02-08,41.9239
2024-02-09,42.6342
2024-02-10,42.6342
2024-02-11,42.6342
2024-02-12,43.035
2024-02-13,42.3124
2024-02-14,42.8751
2024-02-15,43.6135
2024-02-16,44.2781
2024-02-17,44.2781
2024-02-18,44.2781
2024-02-19,44.2781
2024-02-20,43.8139
2024-02-21,44.206
2024-02-22,45.1923
2024-02-23,45.5228
2024-02-24,45.5228
2024-02-25,45.5228
2024-02-26,45.4482
2024-02-27,45.693
2024-02-28,45.9696
2024-02-29,46.1105
2024-03-01,46.0981
2024-03-02,46.0981
2024-03-03,46.0981
2024-03-04,46.1915
2024-03-05,45.2385
2024-03-06,45.3513
2024-03-07,45.6965
2024-03-08,46.3905
2024-03-09,46.3905
2024-03-10,46.3905
2024-03-11,46.1246
2024-03-12,46.808
2024-03-13,46.7031
2024-03-14,46.0665
2024-03-15,46.3539
2024-03-16,46.3539
2024-03-17,46.3539
2024-03-18,46.5038
2024-03-19,46.5779
2024-03-20,47.2357
2024-03-21,48.0645
2024-03-22,47.86
2024-03-23,47.86
2024-03-24,47.86
2024-03-25,47.3697
2024-03-26,47.5514
2024-03-27,47.3538
2024-03-28,47.6642
2024-03-29,47.6642
2024-03-30,47.6642
2024-03-31,47.6642
2024-04-01,46.9429
2024-04-02,46.6537
2024-04-03,46.5867
2024-04-04,46.3663
2024-04-05,46.3063
2024-04-06,46.3063
2024-04-07,46.3063
2024-04-08,46.4086
