,GWW US Equity
2023-03-19,16.2638
2023-03-20,16.4996
2023-03-21,16.6568
2023-03-22,16.3798
2023-03-23,16.3065
2023-03-24,16.2661
2023-03-25,16.2661
2023-03-26,16.2661
2023-03-27,16.449
2023-03-28,16.5438
2023-03-29,16.5257
2023-03-30,16.3947
2023-03-31,15.752
2023-04-01,15.752
2023-04-02,15.752
2023-04-03,15.6319
2023-04-04,15.068
2023-04-05,14.8459
2023-04-06,14.7482
2023-04-07,14.7482
2023-04-08,14.7482
2023-04-09,14.7482
2023-04-10,14.9569
2023-04-11,14.8917
2023-04-12,15.0403
2023-04-13,14.8553
2023-04-14,14.9494
2023-04-15,14.9494
2023-04-16,14.9494
2023-04-17,15.1561
2023-04-18,15.2736
2023-04-19,15.2543
2023-04-20,15.2913
2023-04-21,15.3539
2023-04-22,15.3539
2023-04-23,15.3539
2023-04-24,15.4648
2023-04-25,15.3905
2023-04-26,15.1348
2023-04-27,15.8845
2023-04-28,15.8677
2023-04-29,15.8677
2023-04-30,15.8677
2023-05-01,15.876
2023-05-02,15.7241
2023-05-03,15.6136
2023-05-04,15.2713
2023-05-05,15.4415
2023-05-06,15.4415
2023-05-07,15.4415
2023-05-08,15.499
2023-05-09,15.6327
2023-05-10,15.5679
2023-05-11,15.6297
2023-05-12,15.635
2023-05-13,15.635
2023-05-14,15.635
2023-05-15,15.3327
2023-05-16,15.2024
2023-05-17,15.3514
2023-05-18,15.5218
2023-05-19,15.5747
2023-05-20,15.5747
2023-05-21,15.5747
2023-05-22,15.352
2023-05-23,15.1043
2023-05-24,15.0392
2023-05-25,15.1036
2023-05-26,15.2018
2023-05-27,15.2018
2023-05-28,15.2018
2023-05-29,15.2018
2023-05-30,14.9857
2023-05-31,14.8786
2023-06-01,15.0122
2023-06-02,15.4895
2023-06-03,15.4895
2023-06-04,15.4895
2023-06-05,15.4446
2023-06-06,15.6603
2023-06-07,15.9159
2023-06-08,16.0676
2023-06-09,16.0995
2023-06-10,16.0995
2023-06-11,16.0995
2023-06-12,16.4363
2023-06-13,16.7476
2023-06-14,16.537
2023-06-15,16.8944
2023-06-16,16.6509
2023-06-17,16.6509
2023-06-18,16.6509
2023-06-19,16.6509
2023-06-20,16.6137
2023-06-21,16.8564
2023-06-22,16.7253
2023-06-23,16.7671
2023-06-24,16.7671
2023-06-25,16.7671
2023-06-26,16.9837
2023-06-27,17.4598
2023-06-28,17.5127
2023-06-29,17.7106
2023-06-30,16.9193
2023-07-01,16.9193
2023-07-02,16.9193
2023-07-03,16.7977
2023-07-04,16.7977
2023-07-05,16.8003
2023-07-06,16.7237
2023-07-07,16.669
2023-07-08,16.669
2023-07-09,16.669
2023-07-10,17.0836
2023-07-11,17.0626
2023-07-12,16.6916
2023-07-13,16.3745
2023-07-14,16.4104
2023-07-15,16.4104
2023-07-16,16.4104
2023-07-17,16.4235
2023-07-18,16.347
2023-07-19,16.4648
2023-07-20,16.487
2023-07-21,16.5243
2023-07-22,16.5243
2023-07-23,16.5243
2023-07-24,16.5295
2023-07-25,16.4761
2023-07-26,16.3855
2023-07-27,15.582
2023-07-28,15.7167
2023-07-29,15.7167
2023-07-30,15.7167
2023-07-31,15.8598
2023-08-01,15.5951
2023-08-02,15.5234
2023-08-03,15.5461
2023-08-04,15.2525
2023-08-05,15.2525
2023-08-06,15.2525
2023-08-07,15.4329
2023-08-08,15.3572
2023-08-09,15.3819
2023-08-10,15.3331
2023-08-11,15.3544
2023-08-12,15.3544
2023-08-13,15.3544
2023-08-14,15.4014
2023-08-15,15.3451
2023-08-16,15.2734
2023-08-17,15.1536
2023-08-18,15.1576
2023-08-19,15.1576
2023-08-20,15.1576
2023-08-21,15.1478
2023-08-22,15.0636
2023-08-23,15.2296
2023-08-24,15.2557
2023-08-25,15.3789
2023-08-26,15.3789
2023-08-27,15.3789
2023-08-28,15.2917
2023-08-29,15.444
2023-08-30,15.5949
2023-08-31,15.3704
2023-09-01,15.3029
2023-09-02,15.3029
2023-09-03,15.3029
2023-09-04,15.3029
2023-09-05,14.9458
2023-09-06,14.9564
2023-09-07,14.9213
2023-09-08,14.8839
2023-09-09,14.8839
2023-09-10,14.8839
2023-09-11,14.9253
2023-09-12,14.8156
2023-09-13,14.7838
2023-09-14,15.0111
2023-09-15,14.948
2023-09-16,14.948
2023-09-17,14.948
2023-09-18,14.9619
2023-09-19,14.9066
2023-09-20,14.7846
2023-09-21,14.7338
2023-09-22,14.7141
2023-09-23,14.7141
2023-09-24,14.7141
2023-09-25,14.8831
2023-09-26,14.7955
2023-09-27,15.0885
2023-09-28,15.0631
2023-09-29,14.503
2023-09-30,14.503
2023-10-01,14.503
2023-10-02,14.5575
2023-10-03,14.4087
2023-10-04,14.6399
2023-10-05,14.7128
2023-10-06,14.9826
2023-10-07,14.9826
2023-10-08,14.9826
2023-10-09,15.1705
2023-10-10,14.876
2023-10-11,14.9428
2023-10-12,15.3561
2023-10-13,15.2792
2023-10-14,15.2792
2023-10-15,15.2792
2023-10-16,15.2855
2023-10-17,15.4105
2023-10-18,14.8952
2023-10-19,14.7183
2023-10-20,14.4961
2023-10-21,14.4961
2023-10-22,14.4961
2023-10-23,14.3948
2023-10-24,14.4025
2023-10-25,14.2203
2023-10-26,14.5558
2023-10-27,14.6937
2023-10-28,14.6937
2023-10-29,14.6937
2023-10-30,15.0691
2023-10-31,15.1424
2023-11-01,15.3811
2023-11-02,15.6571
2023-11-03,15.8796
2023-11-04,15.8796
2023-11-05,15.8796
2023-11-06,15.8681
2023-11-07,15.9807
2023-11-08,16.138
2023-11-09,16.1518
2023-11-10,16.3564
2023-11-11,16.3564
2023-11-12,16.3564
2023-11-13,16.3061
2023-11-14,16.5354
2023-11-15,16.406
2023-11-16,16.4109
2023-11-17,16.55
2023-11-18,16.55
2023-11-19,16.55
2023-11-20,16.6777
2023-11-21,16.6388
2023-11-22,16.6818
2023-11-23,16.6818
2023-11-24,16.7464
2023-11-25,16.7464
2023-11-26,16.7464
2023-11-27,16.7087
2023-11-28,16.0237
2023-11-29,16.0344
2023-11-30,16.2386
2023-12-01,16.5768
2023-12-02,16.5768
2023-12-03,16.5768
2023-12-04,16.5344
2023-12-05,16.4794
2023-12-06,16.5564
2023-12-07,16.6511
2023-12-08,16.5859
2023-12-09,16.5859
2023-12-10,16.5859
2023-12-11,16.8464
2023-12-12,16.917
2023-12-13,16.873
2023-12-14,17.0675
2023-12-15,16.965
2023-12-16,16.965
2023-12-17,16.965
2023-12-18,17.1521
2023-12-19,17.0943
2023-12-20,16.8186
2023-12-21,16.9747
2023-12-22,17.0488
2023-12-23,17.0488
2023-12-24,17.0488
2023-12-25,17.0488
2023-12-26,17.0601
2023-12-27,17.1159
2023-12-28,17.0342
2023-12-29,16.9783
2023-12-30,16.9783
2023-12-31,16.9783
2024-01-01,16.9783
2024-01-02,16.6793
2024-01-03,16.5963
2024-01-04,16.7323
2024-01-05,16.7852
2024-01-06,16.7852
2024-01-07,16.7852
2024-01-08,16.8533
2024-01-09,16.8873
2024-01-10,17.0197
2024-01-11,17.1405
2024-01-12,17.2382
2024-01-13,17.2382
2024-01-14,17.2382
2024-01-15,17.2382
2024-01-16,17.2078
2024-01-17,17.1793
2024-01-18,17.8202
2024-01-19,17.6616
2024-01-20,17.6616
2024-01-21,17.6616
2024-01-22,17.9065
2024-01-23,17.8868
2024-01-24,17.8017
2024-01-25,17.9992
2024-01-26,18.0339
2024-01-27,18.0339
2024-01-28,18.0339
2024-01-29,18.2839
2024-01-30,18.6442
2024-01-31,18.2738
2024-02-01,18.7963
2024-02-02,19.7619
2024-02-03,19.7619
2024-02-04,19.7619
2024-02-05,19.2413
2024-02-06,19.1388
2024-02-07,19.229
2024-02-08,19.3244
2024-02-09,19.5001
2024-02-10,19.5001
2024-02-11,19.5001
2024-02-12,19.2717
2024-02-13,19.0434
2024-02-14,19.2173
2024-02-15,19.2036
2024-02-16,19.0509
2024-02-17,19.0509
2024-02-18,19.0509
2024-02-19,19.0509
2024-02-20,19.0384
2024-02-21,19.1523
2024-02-22,19.3119
2024-02-23,19.3262
2024-02-24,19.3262
2024-02-25,19.3262
2024-02-26,19.4163
2024-02-27,19.5296
2024-02-28,19.6286
2024-02-29,19.6048
2024-03-01,19.7474
2024-03-02,19.7474
2024-03-03,19.7474
2024-03-04,19.8759
2024-03-05,19.8406
2024-03-06,19.78
2024-03-07,19.9035
2024-03-08,19.5446
2024-03-09,19.5446
2024-03-10,19.5446
2024-03-11,19.4232
2024-03-12,19.585
2024-03-13,19.6293
2024-03-14,19.9388
2024-03-15,19.9901
2024-03-16,19.9901
2024-03-17,19.9901
2024-03-18,19.9924
2024-03-19,20.1297
2024-03-20,20.4075
2024-03-21,20.664
2024-03-22,20.617
2024-03-23,20.617
2024-03-24,20.617
2024-03-25,20.2462
2024-03-26,20.2008
2024-03-27,20.4843
2024-03-28,20.4293
2024-03-29,20.4293
2024-03-30,20.4293
2024-03-31,20.4293
2024-04-01,20.2826
2024-04-02,20.1075
2024-04-03,20.2263
2024-04-04,19.9671
2024-04-05,20.382
2024-04-06,20.382
2024-04-07,20.382
2024-04-08,20.3799
