,MA US Equity
2023-03-18,27.7866
2023-03-19,27.7866
2023-03-20,27.7602
2023-03-21,28.1682
2023-03-22,27.8931
2023-03-23,28.1527
2023-03-24,27.9397
2023-03-25,27.9397
2023-03-26,27.9397
2023-03-27,28.1721
2023-03-28,28.1496
2023-03-29,28.5538
2023-03-30,28.5328
2023-03-31,28.5217
2023-04-01,28.5217
2023-04-02,28.5217
2023-04-03,28.756
2023-04-04,28.5592
2023-04-05,28.5508
2023-04-06,28.3731
2023-04-07,28.3731
2023-04-08,28.3731
2023-04-09,28.3731
2023-04-10,28.2713
2023-04-11,28.5768
2023-04-12,28.3969
2023-04-13,28.9994
2023-04-14,29.2123
2023-04-15,29.2123
2023-04-16,29.2123
2023-04-17,29.2376
2023-04-18,29.2039
2023-04-19,29.2406
2023-04-20,29.4091
2023-04-21,29.4274
2023-04-22,29.4274
2023-04-23,29.4274
2023-04-24,29.3884
2023-04-25,28.9137
2023-04-26,28.7782
2023-04-27,29.1455
2023-04-28,29.6297
2023-04-29,29.6297
2023-04-30,29.6297
2023-05-01,29.6099
2023-05-02,29.3184
2023-05-03,29.2324
2023-05-04,29.3252
2023-05-05,29.9753
2023-05-06,29.9753
2023-05-07,29.9753
2023-05-08,30.04
2023-05-09,29.8443
2023-05-10,29.8139
2023-05-11,29.8786
2023-05-12,29.7667
2023-05-13,29.7667
2023-05-14,29.7667
2023-05-15,29.8801
2023-05-16,29.6388
2023-05-17,30.1534
2023-05-18,30.5355
2023-05-19,30.0445
2023-05-20,30.0445
2023-05-21,30.0445
2023-05-22,29.9654
2023-05-23,29.1448
2023-05-24,28.7452
2023-05-25,28.8625
2023-05-26,29.192
2023-05-27,29.192
2023-05-28,29.192
2023-05-29,29.192
2023-05-30,28.6691
2023-05-31,28.4804
2023-06-01,28.9264
2023-06-02,29.1433
2023-06-03,29.1433
2023-06-04,29.1433
2023-06-05,28.899
2023-06-06,29.6175
2023-06-07,28.9652
2023-06-08,28.676
2023-06-09,28.8
2023-06-10,28.8
2023-06-11,28.8
2023-06-12,29.2636
2023-06-13,28.9645
2023-06-14,29.2217
2023-06-15,29.5475
2023-06-16,29.3564
2023-06-17,29.3564
2023-06-18,29.3564
2023-06-19,29.3564
2023-06-20,29.2111
2023-06-21,29.3268
2023-06-22,29.4531
2023-06-23,29.6061
2023-06-24,29.6061
2023-06-25,29.6061
2023-06-26,29.4242
2023-06-27,29.7568
2023-06-28,29.6381
2023-06-29,30.2044
2023-06-30,29.1781
2023-07-01,29.1781
2023-07-02,29.1781
2023-07-03,29.2259
2023-07-04,29.2259
2023-07-05,29.2817
2023-07-06,29.1666
2023-07-07,28.8436
2023-07-08,28.8436
2023-07-09,28.8436
2023-07-10,29.0956
2023-07-11,29.504
2023-07-12,29.7132
2023-07-13,29.7038
2023-07-14,29.845
2023-07-15,29.845
2023-07-16,29.845
2023-07-17,29.8225
2023-07-18,29.53
2023-07-19,29.538
2023-07-20,29.5228
2023-07-21,29.4815
2023-07-22,29.4815
2023-07-23,29.4815
2023-07-24,30.0101
2023-07-25,29.7559
2023-07-26,29.8377
2023-07-27,29.1018
2023-07-28,28.9909
2023-07-29,28.9909
2023-07-30,28.9909
2023-07-31,29.0859
2023-08-01,29.2868
2023-08-02,28.7792
2023-08-03,28.9945
2023-08-04,28.875
2023-08-05,28.875
2023-08-06,28.875
2023-08-07,29.2724
2023-08-08,29.0074
2023-08-09,29.042
2023-08-10,29.2918
2023-08-11,29.1363
2023-08-12,29.1363
2023-08-13,29.1363
2023-08-14,29.3955
2023-08-15,29.0982
2023-08-16,29.0924
2023-08-17,28.9664
2023-08-18,28.934
2023-08-19,28.934
2023-08-20,28.934
2023-08-21,29.0082
2023-08-22,29.3422
2023-08-23,29.574
2023-08-24,29.33
2023-08-25,29.7058
2023-08-26,29.7058
2023-08-27,29.7058
2023-08-28,30.0333
2023-08-29,30.3364
2023-08-30,30.4991
2023-08-31,30.4077
2023-09-01,30.6186
2023-09-02,30.6186
2023-09-03,30.6186
2023-09-04,30.6186
2023-09-05,30.3256
2023-09-06,30.4465
2023-09-07,30.5502
2023-09-08,30.566
2023-09-09,30.566
2023-09-10,30.566
2023-09-11,30.6992
2023-09-12,30.669
2023-09-13,30.6711
2023-09-14,30.4581
2023-09-15,30.5279
2023-09-16,30.5279
2023-09-17,30.5279
2023-09-18,30.7309
2023-09-19,30.4717
2023-09-20,30.255
2023-09-21,29.7396
2023-09-22,29.6575
2023-09-23,29.6575
2023-09-24,29.6575
2023-09-25,29.677
2023-09-26,29.1651
2023-09-27,29.1723
2023-09-28,29.4574
2023-09-29,27.5814
2023-09-30,27.5814
2023-10-01,27.5814
2023-10-02,27.5773
2023-10-03,27.2508
2023-10-04,27.4348
2023-10-05,27.4648
2023-10-06,27.7219
2023-10-07,27.7219
2023-10-08,27.7219
2023-10-09,27.5017
2023-10-10,27.8855
2023-10-11,27.8473
2023-10-12,27.8535
2023-10-13,27.726
2023-10-14,27.726
2023-10-15,27.726
2023-10-16,27.9394
2023-10-17,27.9809
2023-10-18,27.3973
2023-10-19,27.0333
2023-10-20,26.7974
2023-10-21,26.7974
2023-10-22,26.7974
2023-10-23,26.7469
2023-10-24,26.9678
2023-10-25,26.9269
2023-10-26,25.3291
2023-10-27,25.2945
2023-10-28,25.2945
2023-10-29,25.2945
2023-10-30,25.8604
2023-10-31,26.1271
2023-11-01,26.2268
2023-11-02,26.5573
2023-11-03,26.7853
2023-11-04,26.7853
2023-11-05,26.7853
2023-11-06,26.7927
2023-11-07,26.9766
2023-11-08,27.0329
2023-11-09,26.9149
2023-11-10,27.3505
2023-11-11,27.3505
2023-11-12,27.3505
2023-11-13,27.3485
2023-11-14,27.5724
2023-11-15,27.5168
2023-11-16,27.5351
2023-11-17,27.7522
2023-11-18,27.7522
2023-11-19,27.7522
2023-11-20,28.0304
2023-11-21,28.3392
2023-11-22,28.4328
2023-11-23,28.4328
2023-11-24,28.5801
2023-11-25,28.5801
2023-11-26,28.5801
2023-11-27,28.3405
2023-11-28,28.3433
2023-11-29,28.3982
2023-11-30,28.6703
2023-12-01,28.7063
2023-12-02,28.7063
2023-12-03,28.7063
2023-12-04,28.2903
2023-12-05,28.3215
2023-12-06,28.4362
2023-12-07,28.6242
2023-12-08,28.557
2023-12-09,28.557
2023-12-10,28.557
2023-12-11,28.7979
2023-12-12,29.1399
2023-12-13,29.4066
2023-12-14,28.9913
2023-12-15,28.992
2023-12-16,28.992
2023-12-17,28.992
2023-12-18,29.3896
2023-12-19,29.4602
2023-12-20,29.0517
2023-12-21,29.3224
2023-12-22,29.3672
2023-12-23,29.3672
2023-12-24,29.3672
2023-12-25,29.3672
2023-12-26,29.338
2023-12-27,29.3849
2023-12-28,29.5179
2023-12-29,29.0773
2023-12-30,29.0773
2023-12-31,29.0773
2024-01-01,29.0773
2024-01-02,28.768
2024-01-03,28.5591
2024-01-04,28.6261
2024-01-05,28.6027
2024-01-06,28.6027
2024-01-07,28.6027
2024-01-08,28.774
2024-01-09,28.8155
2024-01-10,29.1951
2024-01-11,29.0914
2024-01-12,29.2507
2024-01-13,29.2507
2024-01-14,29.2507
2024-01-15,29.2507
2024-01-16,29.2005
2024-01-17,29.1382
2024-01-18,29.3591
2024-01-19,29.7648
2024-01-20,29.7648
2024-01-21,29.7648
2024-01-22,29.9637
2024-01-23,29.8974
2024-01-24,29.8934
2024-01-25,29.7662
2024-01-26,29.882
2024-01-27,29.882
2024-01-28,29.882
2024-01-29,30.0192
2024-01-30,30.3279
2024-01-31,30.5983
2024-02-01,31.2567
2024-02-02,31.234
2024-02-03,31.234
2024-02-04,31.234
2024-02-05,30.9793
2024-02-06,31.2287
2024-02-07,31.3227
2024-02-08,31.0793
2024-02-09,31.054
2024-02-10,31.054
2024-02-11,31.054
2024-02-12,31.1093
2024-02-13,31.1896
2024-02-14,31.5046
2024-02-15,31.9101
2024-02-16,31.7003
2024-02-17,31.7003
2024-02-18,31.7003
2024-02-19,31.7003
2024-02-20,30.6095
2024-02-21,31.0956
2024-02-22,31.9288
2024-02-23,32.0526
2024-02-24,32.0526
2024-02-25,32.0526
2024-02-26,32.1252
2024-02-27,32.1412
2024-02-28,32.4143
2024-02-29,32.1419
2024-03-01,32.2664
2024-03-02,32.2664
2024-03-03,32.2664
2024-03-04,31.7243
2024-03-05,31.6597
2024-03-06,31.9314
2024-03-07,31.6611
2024-03-08,31.7756
2024-03-09,31.7756
2024-03-10,31.7756
2024-03-11,31.7689
2024-03-12,32.016
2024-03-13,32.1985
2024-03-14,32.4562
2024-03-15,32.2131
2024-03-16,32.2131
2024-03-17,32.2131
2024-03-18,32.4169
2024-03-19,32.7572
2024-03-20,33.0263
2024-03-21,33.0663
2024-03-22,32.6021
2024-03-23,32.6021
2024-03-24,32.6021
2024-03-25,32.2271
2024-03-26,32.2777
2024-03-27,32.3543
2024-03-28,32.5954
2024-03-29,32.5954
2024-03-30,32.5954
2024-03-31,32.5954
2024-04-01,32.3843
2024-04-02,32.4529
2024-04-03,32.319
2024-04-04,31.8096
2024-04-05,32.3011
2024-04-06,32.3011
2024-04-07,32.3011
2024-04-08,32.4143
