,NMRK US Equity
2023-03-19,8.1565
2023-03-20,8.1999
2023-03-21,8.3009
2023-03-22,8.041
2023-03-23,8.005
2023-03-24,8.0194
2023-03-25,8.0194
2023-03-26,8.0194
2023-03-27,8.041
2023-03-28,8.0122
2023-03-29,8.3948
2023-03-30,8.3659
2023-03-31,14.2559
2023-04-01,14.2559
2023-04-02,14.2559
2023-04-03,14.2559
2023-04-04,14.1901
2023-04-05,14.1901
2023-04-06,14.2998
2023-04-07,14.2998
2023-04-08,14.2998
2023-04-09,14.2998
2023-04-10,13.9047
2023-04-11,13.8498
2023-04-12,13.6412
2023-04-13,13.6961
2023-04-14,13.5424
2023-04-15,13.5424
2023-04-16,13.5424
2023-04-17,13.6851
2023-04-18,13.5205
2023-04-19,13.5315
2023-04-20,13.4546
2023-04-21,13.4327
2023-04-22,13.4327
2023-04-23,13.4327
2023-04-24,13.3339
2023-04-25,13.1144
2023-04-26,13.0046
2023-04-27,13.279
2023-04-28,13.4437
2023-04-29,13.4437
2023-04-30,13.4437
2023-05-01,13.4546
2023-05-02,13.1473
2023-05-03,13.0924
2023-05-04,12.9717
2023-05-05,12.9058
2023-05-06,12.9058
2023-05-07,12.9058
2023-05-08,12.4009
2023-05-09,12.1704
2023-05-10,12.2452
2023-05-11,12.2892
2023-05-12,12.4324
2023-05-13,12.4324
2023-05-14,12.4324
2023-05-15,12.5646
2023-05-16,12.5977
2023-05-17,12.84
2023-05-18,12.9832
2023-05-19,13.0162
2023-05-20,13.0162
2023-05-21,13.0162
2023-05-22,13.1594
2023-05-23,13.0493
2023-05-24,12.7409
2023-05-25,12.7519
2023-05-26,13.0162
2023-05-27,13.0162
2023-05-28,13.0162
2023-05-29,13.0162
2023-05-30,12.9832
2023-05-31,12.7849
2023-06-01,12.84
2023-06-02,13.1264
2023-06-03,13.1264
2023-06-04,13.1264
2023-06-05,12.9061
2023-06-06,13.3687
2023-06-07,13.8423
2023-06-08,13.8644
2023-06-09,13.8313
2023-06-10,13.8313
2023-06-11,13.8313
2023-06-12,13.7873
2023-06-13,13.8754
2023-06-14,13.6771
2023-06-15,13.578
2023-06-16,13.4458
2023-06-17,13.4458
2023-06-18,13.4458
2023-06-19,13.4458
2023-06-20,13.1484
2023-06-21,13.2255
2023-06-22,13.1594
2023-06-23,12.9722
2023-06-24,12.9722
2023-06-25,12.9722
2023-06-26,13.1374
2023-06-27,13.2696
2023-06-28,13.2586
2023-06-29,13.5339
2023-06-30,21.9762
2023-07-01,21.9762
2023-07-02,21.9762
2023-07-03,22.2092
2023-07-04,22.2092
2023-07-05,21.9583
2023-07-06,21.7253
2023-07-07,22.012
2023-07-08,22.012
2023-07-09,22.012
2023-07-10,22.1733
2023-07-11,22.8903
2023-07-12,23.2846
2023-07-13,23.5893
2023-07-14,23.3205
2023-07-15,23.3205
2023-07-16,23.3205
2023-07-17,23.3742
2023-07-18,23.6968
2023-07-19,23.8402
2023-07-20,23.3563
2023-07-21,23.0874
2023-07-22,23.0874
2023-07-23,23.0874
2023-07-24,23.2129
2023-07-25,23.2308
2023-07-26,23.5176
2023-07-27,23.0516
2023-07-28,23.0158
2023-07-29,23.0158
2023-07-30,23.0158
2023-07-31,23.2308
2023-08-01,23.2846
2023-08-02,24.3063
2023-08-03,24.4496
2023-08-04,24.7364
2023-08-05,24.7364
2023-08-06,24.7364
2023-08-07,24.9515
2023-08-08,24.9694
2023-08-09,24.5865
2023-08-10,24.5686
2023-08-11,24.4972
2023-08-12,24.4972
2023-08-13,24.4972
2023-08-14,24.1582
2023-08-15,23.7656
2023-08-16,23.2212
2023-08-17,23.1498
2023-08-18,23.1319
2023-08-19,23.1319
2023-08-20,23.1319
2023-08-21,22.8641
2023-08-22,22.7033
2023-08-23,22.8462
2023-08-24,22.9176
2023-08-25,22.5962
2023-08-26,22.5962
2023-08-27,22.5962
2023-08-28,22.9712
2023-08-29,23.2748
2023-08-30,23.5962
2023-08-31,23.4891
2023-09-01,23.7391
2023-09-02,23.7391
2023-09-03,23.7391
2023-09-04,23.7391
2023-09-05,23.5248
2023-09-06,23.3462
2023-09-07,23.1498
2023-09-08,23.3641
2023-09-09,23.3641
2023-09-10,23.3641
2023-09-11,23.4891
2023-09-12,23.5784
2023-09-13,22.6319
2023-09-14,23.1051
2023-09-15,23.0069
2023-09-16,23.0069
2023-09-17,23.0069
2023-09-18,22.8462
2023-09-19,23.0069
2023-09-20,22.9176
2023-09-21,22.3997
2023-09-22,22.4176
2023-09-23,22.4176
2023-09-24,22.4176
2023-09-25,22.5605
2023-09-26,22.2212
2023-09-27,22.0069
2023-09-28,22.0604
2023-09-29,26.9618
2023-09-30,26.9618
2023-10-01,26.9618
2023-10-02,26.4889
2023-10-03,25.6141
2023-10-04,25.5431
2023-10-05,25.685
2023-10-06,25.685
2023-10-07,25.685
2023-10-08,25.685
2023-10-09,26.0397
2023-10-10,26.2761
2023-10-11,26.6781
2023-10-12,25.9687
2023-10-13,25.5431
2023-10-14,25.5431
2023-10-15,25.5431
2023-10-16,25.5431
2023-10-17,25.5668
2023-10-18,24.8811
2023-10-19,24.5264
2023-10-20,24.2427
2023-10-21,24.2427
2023-10-22,24.2427
2023-10-23,24.219
2023-10-24,24.2663
2023-10-25,24.1954
2023-10-26,24.6683
2023-10-27,24.621
2023-10-28,24.621
2023-10-29,24.621
2023-10-30,24.8811
2023-10-31,25.1648
2023-11-01,27.151
2023-11-02,27.8603
2023-11-03,29.5391
2023-11-04,29.5391
2023-11-05,29.5391
2023-11-06,28.6878
2023-11-07,28.4514
2023-11-08,28.3805
2023-11-09,27.8839
2023-11-10,27.8134
2023-11-11,27.8134
2023-11-12,27.8134
2023-11-13,27.7664
2023-11-14,29.7438
2023-11-15,30.0969
2023-11-16,29.8851
2023-11-17,30.1911
2023-11-18,30.1911
2023-11-19,30.1911
2023-11-20,30.2146
2023-11-21,30.0969
2023-11-22,30.403
2023-11-23,30.403
2023-11-24,30.3794
2023-11-25,30.3794
2023-11-26,30.3794
2023-11-27,30.3559
2023-11-28,30.5913
2023-11-29,31.2034
2023-11-30,31.1328
2023-12-01,31.5565
2023-12-02,31.5565
2023-12-03,31.5565
2023-12-04,31.8154
2023-12-05,31.3917
2023-12-06,31.3682
2023-12-07,31.8154
2023-12-08,32.1921
2023-12-09,32.1921
2023-12-10,32.1921
2023-12-11,32.3334
2023-12-12,32.3569
2023-12-13,33.6752
2023-12-14,35.276
2023-12-15,35.1112
2023-12-16,35.1112
2023-12-17,35.1112
2023-12-18,35.2289
2023-12-19,35.4643
2023-12-20,35.7704
2023-12-21,36.1941
2023-12-22,36.3589
2023-12-23,36.3589
2023-12-24,36.3589
2023-12-25,36.3589
2023-12-26,37.4182
2023-12-27,37.9597
2023-12-28,37.7714
2023-12-29,24.7035
2023-12-30,24.7035
2023-12-31,24.7035
2024-01-01,24.7035
2024-01-02,24.5319
2024-01-03,23.7677
2024-01-04,23.6274
2024-01-05,23.4091
2024-01-06,23.4091
2024-01-07,23.4091
2024-01-08,23.6898
2024-01-09,23.1751
2024-01-10,23.2063
2024-01-11,22.8164
2024-01-12,22.7385
2024-01-13,22.7385
2024-01-14,22.7385
2024-01-15,22.7385
2024-01-16,22.5669
2024-01-17,22.4889
2024-01-18,22.5981
2024-01-19,22.8008
2024-01-20,22.8008
2024-01-21,22.8008
2024-01-22,23.721
2024-01-23,23.565
2024-01-24,23.5182
2024-01-25,23.643
2024-01-26,23.8301
2024-01-27,23.8301
2024-01-28,23.8301
2024-01-29,23.9549
2024-01-30,23.8145
2024-01-31,23.4402
2024-02-01,23.7989
2024-02-02,23.4246
2024-02-03,23.4246
2024-02-04,23.4246
2024-02-05,23.0971
2024-02-06,23.1595
2024-02-07,23.0971
2024-02-08,23.9705
2024-02-09,24.0329
2024-02-10,24.0329
2024-02-11,24.0329
2024-02-12,24.2668
2024-02-13,23.0504
2024-02-14,24.0329
2024-02-15,24.7814
2024-02-16,24.5943
2024-02-17,24.5943
2024-02-18,24.5943
2024-02-19,24.5943
2024-02-20,24.2356
2024-02-21,23.8145
2024-02-22,24.5631
2024-02-23,23.6586
2024-02-24,23.6586
2024-02-25,23.6586
2024-02-26,24.0017
2024-02-27,24.4072
2024-02-28,23.9549
2024-02-29,24.4383
2024-03-01,24.3916
2024-03-02,24.3916
2024-03-03,24.3916
2024-03-04,26.5975
2024-03-05,26.2523
2024-03-06,26.0279
2024-03-07,26.3041
2024-03-08,26.2523
2024-03-09,26.2523
2024-03-10,26.2523
2024-03-11,25.9589
2024-03-12,26.166
2024-03-13,26.0452
2024-03-14,26.1487
2024-03-15,25.8553
2024-03-16,25.8553
2024-03-17,25.8553
2024-03-18,25.7
2024-03-19,26.1315
2024-03-20,26.7011
2024-03-21,27.1671
2024-03-22,26.4594
2024-03-23,26.4594
2024-03-24,26.4594
2024-03-25,26.3213
2024-03-26,26.4249
2024-03-27,26.7356
2024-03-28,26.7528
2024-03-29,26.7528
2024-03-30,26.7528
2024-03-31,26.7528
2024-04-01,26.3731
2024-04-02,25.9934
2024-04-03,26.2005
2024-04-04,26.0797
2024-04-05,26.5112
2024-04-06,26.5112
2024-04-07,26.5112
2024-04-08,26.6665
