,TROW US Equity
2023-03-19,9.9822
2023-03-20,9.9254
2023-03-21,10.2005
2023-03-22,9.9836
2023-03-23,10.0517
2023-03-24,10.1274
2023-03-25,10.1274
2023-03-26,10.1274
2023-03-27,10.0243
2023-03-28,9.9827
2023-03-29,10.2219
2023-03-30,10.1955
2023-03-31,12.4241
2023-04-01,12.4241
2023-04-02,12.4241
2023-04-03,12.3617
2023-04-04,12.1634
2023-04-05,12.0489
2023-04-06,12.0069
2023-04-07,12.0069
2023-04-08,12.0069
2023-04-09,12.0069
2023-04-10,12.1565
2023-04-11,12.4252
2023-04-12,12.1418
2023-04-13,12.3765
2023-04-14,12.466
2023-04-15,12.466
2023-04-16,12.466
2023-04-17,12.5261
2023-04-18,12.483
2023-04-19,12.4093
2023-04-20,12.3379
2023-04-21,12.3175
2023-04-22,12.3175
2023-04-23,12.3175
2023-04-24,12.3787
2023-04-25,12.0216
2023-04-26,11.9196
2023-04-27,12.1894
2023-04-28,12.3595
2023-04-29,12.3595
2023-04-30,12.3595
2023-05-01,12.2438
2023-05-02,11.6507
2023-05-03,11.6178
2023-05-04,11.6076
2023-05-05,11.8117
2023-05-06,11.8117
2023-05-07,11.8117
2023-05-08,11.6836
2023-05-09,11.5498
2023-05-10,11.6274
2023-05-11,11.6507
2023-05-12,11.5668
2023-05-13,11.5668
2023-05-14,11.5668
2023-05-15,11.6779
2023-05-16,11.4296
2023-05-17,11.5815
2023-05-18,11.8366
2023-05-19,11.7142
2023-05-20,11.7142
2023-05-21,11.7142
2023-05-22,11.7403
2023-05-23,11.6473
2023-05-24,11.3955
2023-05-25,11.4284
2023-05-26,11.7164
2023-05-27,11.7164
2023-05-28,11.7164
2023-05-29,11.7164
2023-05-30,11.9546
2023-05-31,11.7765
2023-06-01,11.9149
2023-06-02,12.2029
2023-06-03,12.2029
2023-06-04,12.2029
2023-06-05,12.1315
2023-06-06,12.3276
2023-06-07,12.4455
2023-06-08,12.5374
2023-06-09,12.6054
2023-06-10,12.6054
2023-06-11,12.6054
2023-06-12,12.1734
2023-06-13,12.3072
2023-06-14,12.2278
2023-06-15,12.6304
2023-06-16,12.5725
2023-06-17,12.5725
2023-06-18,12.5725
2023-06-19,12.5725
2023-06-20,12.3764
2023-06-21,12.1258
2023-06-22,11.7085
2023-06-23,11.6824
2023-06-24,11.6824
2023-06-25,11.6824
2023-06-26,11.7607
2023-06-27,12.0113
2023-06-28,12.1496
2023-06-29,12.2324
2023-06-30,13.2316
2023-07-01,13.2316
2023-07-02,13.2316
2023-07-03,13.3825
2023-07-04,13.3825
2023-07-05,13.2182
2023-07-06,12.9626
2023-07-07,13.0137
2023-07-08,13.0137
2023-07-09,13.0137
2023-07-10,13.3557
2023-07-11,13.5821
2023-07-12,13.7743
2023-07-13,14.0433
2023-07-14,13.7743
2023-07-15,13.7743
2023-07-16,13.7743
2023-07-17,13.9435
2023-07-18,14.1674
2023-07-19,14.3572
2023-07-20,14.2331
2023-07-21,14.1662
2023-07-22,14.1662
2023-07-23,14.1662
2023-07-24,14.2867
2023-07-25,14.126
2023-07-26,14.0567
2023-07-27,13.851
2023-07-28,15.01
2023-07-29,15.01
2023-07-30,15.01
2023-07-31,14.5809
2023-08-01,14.3172
2023-08-02,14.006
2023-08-03,13.8225
2023-08-04,13.645
2023-08-05,13.645
2023-08-06,13.645
2023-08-07,13.7739
2023-08-08,13.5539
2023-08-09,13.3351
2023-08-10,13.4238
2023-08-11,13.2524
2023-08-12,13.2524
2023-08-13,13.2524
2023-08-14,13.2537
2023-08-15,12.9425
2023-08-16,12.8586
2023-08-17,12.8076
2023-08-18,12.6788
2023-08-19,12.6788
2023-08-20,12.6788
2023-08-21,12.663
2023-08-22,12.6545
2023-08-23,13.0142
2023-08-24,12.9097
2023-08-25,12.9328
2023-08-26,12.9328
2023-08-27,12.9328
2023-08-28,13.0167
2023-08-29,13.1807
2023-08-30,13.1674
2023-08-31,13.2403
2023-09-01,13.3217
2023-09-02,13.3217
2023-09-03,13.3217
2023-09-04,13.3217
2023-09-05,13.1892
2023-09-06,13.1516
2023-09-07,12.9729
2023-09-08,12.8769
2023-09-09,12.8769
2023-09-10,12.8769
2023-09-11,12.9814
2023-09-12,13.0033
2023-09-13,12.855
2023-09-14,12.9753
2023-09-15,12.9243
2023-09-16,12.9243
2023-09-17,12.9243
2023-09-18,12.8538
2023-09-19,13.0422
2023-09-20,12.8088
2023-09-21,12.5037
2023-09-22,12.415
2023-09-23,12.415
2023-09-24,12.415
2023-09-25,12.477
2023-09-26,12.1549
2023-09-27,12.1841
2023-09-28,12.257
2023-09-29,11.8969
2023-09-30,11.8969
2023-10-01,11.8969
2023-10-02,11.863
2023-10-03,11.3192
2023-10-04,11.5263
2023-10-05,11.5421
2023-10-06,11.5687
2023-10-07,11.5687
2023-10-08,11.5687
2023-10-09,11.7952
2023-10-10,11.8969
2023-10-11,11.8097
2023-10-12,11.6147
2023-10-13,11.3858
2023-10-14,11.3858
2023-10-15,11.3858
2023-10-16,11.3398
2023-10-17,11.3979
2023-10-18,11.071
2023-10-19,10.9886
2023-10-20,10.8627
2023-10-21,10.8627
2023-10-22,10.8627
2023-10-23,10.7585
2023-10-24,10.813
2023-10-25,10.5163
2023-10-26,10.4315
2023-10-27,9.8617
2023-10-28,9.8617
2023-10-29,9.8617
2023-10-30,10.0584
2023-10-31,10.1163
2023-11-01,10.173
2023-11-02,10.5736
2023-11-03,10.7401
2023-11-04,10.7401
2023-11-05,10.7401
2023-11-06,10.6219
2023-11-07,10.5519
2023-11-08,10.6424
2023-11-09,10.5278
2023-11-10,10.3721
2023-11-11,10.3721
2023-11-12,10.3721
2023-11-13,10.3383
2023-11-14,10.903
2023-11-15,11.0647
2023-11-16,10.9573
2023-11-17,10.9959
2023-11-18,10.9959
2023-11-19,10.9959
2023-11-20,11.1214
2023-11-21,10.9006
2023-11-22,10.9923
2023-11-23,10.9923
2023-11-24,11.0551
2023-11-25,11.0551
2023-11-26,11.0551
2023-11-27,10.9211
2023-11-28,11.0683
2023-11-29,11.1612
2023-11-30,11.2783
2023-12-01,11.5582
2023-12-02,11.5582
2023-12-03,11.5582
2023-12-04,11.5051
2023-12-05,11.3289
2023-12-06,11.2469
2023-12-07,11.2553
2023-12-08,11.0744
2023-12-09,11.0744
2023-12-10,11.0744
2023-12-11,11.125
2023-12-12,11.1854
2023-12-13,11.6499
2023-12-14,12.1458
2023-12-15,12.0203
2023-12-16,12.0203
2023-12-17,12.0203
2023-12-18,12.0794
2023-12-19,12.2544
2023-12-20,11.9841
2023-12-21,12.0939
2023-12-22,12.2146
2023-12-23,12.2146
2023-12-24,12.2146
2023-12-25,12.2146
2023-12-26,12.3111
2023-12-27,12.3111
2023-12-28,12.3497
2023-12-29,11.627
2023-12-30,11.627
2023-12-31,11.627
2024-01-01,11.627
2024-01-02,11.6517
2024-01-03,11.4695
2024-01-04,11.4436
2024-01-05,11.456
2024-01-06,11.456
2024-01-07,11.456
2024-01-08,11.5415
2024-01-09,11.4627
2024-01-10,11.5932
2024-01-11,11.8036
2024-01-12,11.942
2024-01-13,11.942
2024-01-14,11.942
2024-01-15,11.942
2024-01-16,11.4998
2024-01-17,11.4076
2024-01-18,11.4683
2024-01-19,11.8306
2024-01-20,11.8306
2024-01-21,11.8306
2024-01-22,11.9589
2024-01-23,11.8599
2024-01-24,11.8588
2024-01-25,12.0422
2024-01-26,11.897
2024-01-27,11.897
2024-01-28,11.897
2024-01-29,12.0725
2024-01-30,12.0793
2024-01-31,11.7125
2024-02-01,11.8723
2024-02-02,11.8576
2024-02-03,11.8576
2024-02-04,11.8576
2024-02-05,11.6889
2024-02-06,11.7721
2024-02-07,11.8565
2024-02-08,11.7878
2024-02-09,11.497
2024-02-10,11.497
2024-02-11,11.497
2024-02-12,11.9096
2024-02-13,11.3177
2024-02-14,11.5004
2024-02-15,11.7145
2024-02-16,11.7688
2024-02-17,11.7688
2024-02-18,11.7688
2024-02-19,11.7688
2024-02-20,11.8308
2024-02-21,11.8218
2024-02-22,11.9985
2024-02-23,12.0087
2024-02-24,12.0087
2024-02-25,12.0087
2024-02-26,11.949
2024-02-27,11.994
2024-02-28,12.1618
2024-02-29,12.2744
2024-03-01,12.2891
2024-03-02,12.2891
2024-03-03,12.2891
2024-03-04,12.6348
2024-03-05,12.6021
2024-03-06,12.6854
2024-03-07,12.6731
2024-03-08,12.7924
2024-03-09,12.7924
2024-03-10,12.7924
2024-03-11,12.7575
2024-03-12,12.7812
2024-03-13,12.753
2024-03-14,12.4501
2024-03-15,12.4445
2024-03-16,12.4445
2024-03-17,12.4445
2024-03-18,12.4629
2024-03-19,12.4404
2024-03-20,12.7973
2024-03-21,13.0833
2024-03-22,12.8671
2024-03-23,12.8671
2024-03-24,12.8671
2024-03-25,12.8344
2024-03-26,12.7849
2024-03-27,13.1193
2024-03-28,13.2387
2024-03-29,13.2387
2024-03-30,13.2387
2024-03-31,13.2387
2024-04-01,13.0563
2024-04-02,12.8592
2024-04-03,12.8525
2024-04-04,12.6014
2024-04-05,12.6442
2024-04-06,12.6442
2024-04-07,12.6442
2024-04-08,12.7466
