,CLX US Equity
2023-03-17,30.0361
2023-03-18,30.0361
2023-03-19,30.0361
2023-03-20,30.449
2023-03-21,30.496
2023-03-22,30.1452
2023-03-23,30.1402
2023-03-24,30.6252
2023-03-25,30.6252
2023-03-26,30.6252
2023-03-27,30.6689
2023-03-28,30.4725
2023-03-29,30.2896
2023-03-30,30.1117
2023-03-31,73.2853
2023-04-01,73.2853
2023-04-02,73.2853
2023-04-03,72.6858
2023-04-04,72.3438
2023-04-05,72.9554
2023-04-06,73.0922
2023-04-07,73.0922
2023-04-08,73.0922
2023-04-09,73.0922
2023-04-10,73.1646
2023-04-11,73.6353
2023-04-12,72.8789
2023-04-13,73.571
2023-04-14,73.2813
2023-04-15,73.2813
2023-04-16,73.2813
2023-04-17,73.2451
2023-04-18,74.1906
2023-04-19,74.2107
2023-04-20,75.1764
2023-04-21,76.1099
2023-04-22,76.1099
2023-04-23,76.1099
2023-04-24,76.0938
2023-04-25,75.965
2023-04-26,75.3776
2023-04-27,76.4841
2023-04-28,76.2547
2023-04-29,76.2547
2023-04-30,76.2547
2023-05-01,76.8583
2023-05-02,77.1535
2023-05-03,80.3307
2023-05-04,78.4904
2023-05-05,77.9106
2023-05-06,77.9106
2023-05-07,77.9106
2023-05-08,76.9482
2023-05-09,77.3186
2023-05-10,77.4797
2023-05-11,77.7696
2023-05-12,77.7213
2023-05-13,77.7213
2023-05-14,77.7213
2023-05-15,76.8837
2023-05-16,77.673
2023-05-17,76.8556
2023-05-18,76.5052
2023-05-19,76.6059
2023-05-20,76.6059
2023-05-21,76.6059
2023-05-22,75.1804
2023-05-23,74.1455
2023-05-24,73.9039
2023-05-25,73.3764
2023-05-26,73.6784
2023-05-27,73.6784
2023-05-28,73.6784
2023-05-29,73.6784
2023-05-30,72.8126
2023-05-31,73.312
2023-06-01,73.4891
2023-06-02,74.5965
2023-06-03,74.5965
2023-06-04,74.5965
2023-06-05,74.971
2023-06-06,73.473
2023-06-07,72.7401
2023-06-08,73.0059
2023-06-09,72.6999
2023-06-10,72.6999
2023-06-11,72.6999
2023-06-12,72.3294
2023-06-13,72.5831
2023-06-14,71.6046
2023-06-15,72.0153
2023-06-16,72.6516
2023-06-17,72.6516
2023-06-18,72.6516
2023-06-19,72.6516
2023-06-20,72.2207
2023-06-21,72.5348
2023-06-22,72.7724
2023-06-23,72.4905
2023-06-24,72.4905
2023-06-25,72.4905
2023-06-26,72.7603
2023-06-27,73.8515
2023-06-28,72.8126
2023-06-29,73.2032
2023-06-30,54.9414
2023-07-01,54.9414
2023-07-02,54.9414
2023-07-03,55.3353
2023-07-04,55.3353
2023-07-05,55.2141
2023-07-06,55.1868
2023-07-07,54.6232
2023-07-08,54.6232
2023-07-09,54.6232
2023-07-10,54.1566
2023-07-11,53.6718
2023-07-12,53.8203
2023-07-13,53.584
2023-07-14,53.584
2023-07-15,53.584
2023-07-16,53.584
2023-07-17,53.2658
2023-07-18,53.4203
2023-07-19,53.6385
2023-07-20,53.5961
2023-07-21,53.9536
2023-07-22,53.9536
2023-07-23,53.9536
2023-07-24,53.7657
2023-07-25,53.1143
2023-07-26,53.3173
2023-07-27,52.4598
2023-07-28,53.3809
2023-07-29,53.3809
2023-07-30,53.3809
2023-07-31,52.6507
2023-08-01,52.7234
2023-08-02,52.9507
2023-08-03,57.0896
2023-08-04,56.4473
2023-08-05,56.4473
2023-08-06,56.4473
2023-08-07,56.3655
2023-08-08,55.8655
2023-08-09,56.114
2023-08-10,55.4604
2023-08-11,55.6121
2023-08-12,55.6121
2023-08-13,55.6121
2023-08-14,55.3633
2023-08-15,54.5863
2023-08-16,54.3405
2023-08-17,53.5423
2023-08-18,53.4452
2023-08-19,53.4452
2023-08-20,53.4452
2023-08-21,52.298
2023-08-22,52.3981
2023-08-23,52.5741
2023-08-24,53.603
2023-08-25,53.6515
2023-08-26,53.6515
2023-08-27,53.6515
2023-08-28,53.9641
2023-08-29,54.4285
2023-08-30,54.4194
2023-08-31,54.2343
2023-09-01,53.867
2023-09-02,53.867
2023-09-03,53.867
2023-09-04,53.867
2023-09-05,53.3268
2023-09-06,53.3693
2023-09-07,54.0127
2023-09-08,53.7031
2023-09-09,53.7031
2023-09-10,53.7031
2023-09-11,53.5696
2023-09-12,52.1553
2023-09-13,51.4725
2023-09-14,52.1098
2023-09-15,51.1234
2023-09-16,51.1234
2023-09-17,51.1234
2023-09-18,50.0612
2023-09-19,48.7683
2023-09-20,48.1674
2023-09-21,47.609
2023-09-22,47.0141
2023-09-23,47.0141
2023-09-24,47.0141
2023-09-25,46.832
2023-09-26,46.3312
2023-09-27,45.9488
2023-09-28,45.788
2023-09-29,64.0323
2023-09-30,64.0323
2023-10-01,64.0323
2023-10-02,63.7332
2023-10-03,63.6958
2023-10-04,64.3523
2023-10-05,61.4852
2023-10-06,61.5878
2023-10-07,61.5878
2023-10-08,61.5878
2023-10-09,60.8014
2023-10-10,61.1634
2023-10-11,60.4893
2023-10-12,59.5447
2023-10-13,60.5267
2023-10-14,60.5267
2023-10-15,60.5267
2023-10-16,61.5712
2023-10-17,61.1883
2023-10-18,61.4463
2023-10-19,61.1675
2023-10-20,60.6724
2023-10-21,60.6724
2023-10-22,60.6724
2023-10-23,60.3353
2023-10-24,60.1814
2023-10-25,60.327
2023-10-26,60.0107
2023-10-27,58.6459
2023-10-28,58.6459
2023-10-29,58.6459
2023-10-30,58.0717
2023-10-31,58.5502
2023-11-01,57.6072
2023-11-02,60.7836
2023-11-03,61.841
2023-11-04,61.841
2023-11-05,61.841
2023-11-06,63.2773
2023-11-07,64.7427
2023-11-08,64.497
2023-11-09,64.6594
2023-11-10,65.134
2023-11-11,65.134
2023-11-12,65.134
2023-11-13,65.2672
2023-11-14,66.412
2023-11-15,67.0282
2023-11-16,67.4611
2023-11-17,67.5111
2023-11-18,67.5111
2023-11-19,67.5111
2023-11-20,66.6202
2023-11-21,67.586
2023-11-22,68.0689
2023-11-23,68.0689
2023-11-24,68.352
2023-11-25,68.352
2023-11-26,68.352
2023-11-27,68.5852
2023-11-28,69.5676
2023-11-29,68.8308
2023-11-30,69.2512
2023-12-01,69.4552
2023-12-02,69.4552
2023-12-03,69.4552
2023-12-04,69.4427
2023-12-05,68.4561
2023-12-06,68.8724
2023-12-07,69.3761
2023-12-08,68.5019
2023-12-09,68.5019
2023-12-10,68.5019
2023-12-11,67.8608
2023-12-12,68.8308
2023-12-13,70.2004
2023-12-14,68.7642
2023-12-15,68.6518
2023-12-16,68.6518
2023-12-17,68.6518
2023-12-18,69.014
2023-12-19,68.9057
2023-12-20,68.1064
2023-12-21,68.3395
2023-12-22,68.631
2023-12-23,68.631
2023-12-24,68.631
2023-12-25,68.631
2023-12-26,68.6684
2023-12-27,68.5602
2023-12-28,68.7142
2023-12-29,43.4286
2023-12-30,43.4286
2023-12-31,43.4286
2024-01-01,43.4286
2024-01-02,43.9771
2024-01-03,43.1491
2024-01-04,43.392
2024-01-05,43.0891
2024-01-06,43.0891
2024-01-07,43.0891
2024-01-08,43.3346
2024-01-09,43.0995
2024-01-10,43.11
2024-01-11,43.4626
2024-01-12,43.614
2024-01-13,43.614
2024-01-14,43.614
2024-01-15,43.614
2024-01-16,43.6819
2024-01-17,43.8413
2024-01-18,43.6271
2024-01-19,43.332
2024-01-20,43.332
2024-01-21,43.332
2024-01-22,43.4678
2024-01-23,43.6637
2024-01-24,42.6816
2024-01-25,43.836
2024-01-26,43.9745
2024-01-27,43.9745
2024-01-28,43.9745
2024-01-29,43.9823
2024-01-30,44.2487
2024-01-31,44.1233
2024-02-01,44.8667
2024-02-02,47.0406
2024-02-03,47.0406
2024-02-04,47.0406
2024-02-05,46.5337
2024-02-06,46.6251
2024-02-07,46.8263
2024-02-08,46.4814
2024-02-09,46.2149
2024-02-10,46.2149
2024-02-11,46.2149
2024-02-12,46.3586
2024-02-13,46.1783
2024-02-14,45.9563
2024-02-15,46.113
2024-02-16,45.6532
2024-02-17,45.6532
2024-02-18,45.6532
2024-02-19,45.6532
2024-02-20,45.9641
2024-02-21,46.0765
2024-02-22,46.0582
2024-02-23,46.1209
2024-02-24,46.1209
2024-02-25,46.1209
2024-02-26,45.6427
2024-02-27,45.8727
2024-02-28,46.2881
2024-02-29,46.2437
2024-03-01,45.9223
2024-03-02,45.9223
2024-03-03,45.9223
2024-03-04,45.6244
2024-03-05,45.3527
2024-03-06,45.5173
2024-03-07,46.3639
2024-03-08,46.8577
2024-03-09,46.8577
2024-03-10,46.8577
2024-03-11,46.8263
2024-03-12,47.2156
2024-03-13,47.1033
2024-03-14,45.8126
2024-03-15,45.4206
2024-03-16,45.4206
2024-03-17,45.4206
2024-03-18,45.0784
2024-03-19,46.3168
2024-03-20,45.5069
2024-03-21,44.7675
2024-03-22,45.5748
2024-03-23,45.5748
2024-03-24,45.5748
2024-03-25,45.5147
2024-03-26,45.3606
2024-03-27,46.0947
2024-03-28,46.1914
2024-03-29,46.1914
2024-03-30,46.1914
2024-03-31,46.1914
2024-04-01,45.8099
2024-04-02,45.0418
2024-04-03,44.5506
2024-04-04,44.4774
2024-04-05,44.3181
2024-04-06,44.3181
2024-04-07,44.3181
2024-04-08,43.9026
