,BCO US Equity
2023-03-19,15.7777
2023-03-20,15.8694
2023-03-21,16.0952
2023-03-22,15.9068
2023-03-23,15.801
2023-03-24,16.2449
2023-03-25,16.2449
2023-03-26,16.2449
2023-03-27,16.4127
2023-03-28,16.365
2023-03-29,16.3714
2023-03-30,16.4269
2023-03-31,15.9803
2023-04-01,15.9803
2023-04-02,15.9803
2023-04-03,15.8868
2023-04-04,15.7205
2023-04-05,15.6664
2023-04-06,15.707
2023-04-07,15.707
2023-04-08,15.707
2023-04-09,15.707
2023-04-10,15.7846
2023-04-11,15.7747
2023-04-12,15.7969
2023-04-13,15.9434
2023-04-14,15.7686
2023-04-15,15.7686
2023-04-16,15.7686
2023-04-17,15.9163
2023-04-18,15.9372
2023-04-19,15.8831
2023-04-20,15.7796
2023-04-21,15.7747
2023-04-22,15.7747
2023-04-23,15.7747
2023-04-24,15.7489
2023-04-25,15.5063
2023-04-26,15.3696
2023-04-27,15.5137
2023-04-28,15.494
2023-04-29,15.494
2023-04-30,15.494
2023-05-01,15.4694
2023-05-02,15.3881
2023-05-03,15.2256
2023-05-04,15.1874
2023-05-05,15.5482
2023-05-06,15.5482
2023-05-07,15.5482
2023-05-08,15.5272
2023-05-09,15.5223
2023-05-10,15.8518
2023-05-11,15.8113
2023-05-12,15.7501
2023-05-13,15.7501
2023-05-14,15.7501
2023-05-15,15.8015
2023-05-16,15.7611
2023-05-17,15.9388
2023-05-18,16.1079
2023-05-19,16.0099
2023-05-20,16.0099
2023-05-21,16.0099
2023-05-22,16.1778
2023-05-23,16.0283
2023-05-24,15.9302
2023-05-25,15.9878
2023-05-26,16.1288
2023-05-27,16.1288
2023-05-28,16.1288
2023-05-29,16.1288
2023-05-30,15.8996
2023-05-31,15.9094
2023-06-01,15.94
2023-06-02,16.3004
2023-06-03,16.3004
2023-06-04,16.3004
2023-06-05,16.2366
2023-06-06,16.5075
2023-06-07,16.4217
2023-06-08,16.5957
2023-06-09,16.5516
2023-06-10,16.5516
2023-06-11,16.5516
2023-06-12,16.5614
2023-06-13,16.6889
2023-06-14,16.6141
2023-06-15,16.668
2023-06-16,16.6558
2023-06-17,16.6558
2023-06-18,16.6558
2023-06-19,16.6558
2023-06-20,16.5651
2023-06-21,16.4879
2023-06-22,16.5344
2023-06-23,16.1104
2023-06-24,16.1104
2023-06-25,16.1104
2023-06-26,16.266
2023-06-27,16.2281
2023-06-28,16.1043
2023-06-29,16.1692
2023-06-30,15.7758
2023-07-01,15.7758
2023-07-02,15.7758
2023-07-03,15.8907
2023-07-04,15.8907
2023-07-05,15.5556
2023-07-06,15.5293
2023-07-07,15.5316
2023-07-08,15.5316
2023-07-09,15.5316
2023-07-10,15.5556
2023-07-11,15.5364
2023-07-12,15.7052
2023-07-13,15.7447
2023-07-14,15.6992
2023-07-15,15.6992
2023-07-16,15.6992
2023-07-17,15.7949
2023-07-18,15.8644
2023-07-19,15.8668
2023-07-20,15.8931
2023-07-21,15.7112
2023-07-22,15.7112
2023-07-23,15.7112
2023-07-24,15.7435
2023-07-25,15.844
2023-07-26,16.0092
2023-07-27,16.1492
2023-07-28,16.2521
2023-07-29,16.2521
2023-07-30,16.2521
2023-07-31,16.3898
2023-08-01,16.4245
2023-08-02,16.3084
2023-08-03,16.3407
2023-08-04,16.3934
2023-08-05,16.3934
2023-08-06,16.3934
2023-08-07,16.5837
2023-08-08,16.4017
2023-08-09,15.9399
2023-08-10,16.2739
2023-08-11,16.2703
2023-08-12,16.2703
2023-08-13,16.2703
2023-08-14,16.3888
2023-08-15,16.3576
2023-08-16,16.3205
2023-08-17,16.2715
2023-08-18,16.4306
2023-08-19,16.4306
2023-08-20,16.4306
2023-08-21,16.3648
2023-08-22,16.3325
2023-08-23,16.4689
2023-08-24,16.5156
2023-08-25,16.6066
2023-08-26,16.6066
2023-08-27,16.6066
2023-08-28,16.6497
2023-08-29,16.743
2023-08-30,16.7909
2023-08-31,16.7311
2023-09-01,16.8316
2023-09-02,16.8316
2023-09-03,16.8316
2023-09-04,16.8316
2023-09-05,16.6616
2023-09-06,16.7059
2023-09-07,16.7047
2023-09-08,16.7311
2023-09-09,16.7311
2023-09-10,16.7311
2023-09-11,16.7263
2023-09-12,16.7873
2023-09-13,16.7478
2023-09-14,16.889
2023-09-15,16.8136
2023-09-16,16.8136
2023-09-17,16.8136
2023-09-18,16.8412
2023-09-19,16.6305
2023-09-20,16.6281
2023-09-21,16.4678
2023-09-22,16.3469
2023-09-23,16.3469
2023-09-24,16.3469
2023-09-25,16.3768
2023-09-26,15.995
2023-09-27,16.2607
2023-09-28,16.451
2023-09-29,13.4074
2023-09-30,13.4074
2023-10-01,13.4074
2023-10-02,13.3736
2023-10-03,13.2431
2023-10-04,13.3487
2023-10-05,13.3377
2023-10-06,13.4164
2023-10-07,13.4164
2023-10-08,13.4164
2023-10-09,13.4592
2023-10-10,13.4931
2023-10-11,13.1106
2023-10-12,13.2511
2023-10-13,13.1823
2023-10-14,13.1823
2023-10-15,13.1823
2023-10-16,13.3477
2023-10-17,13.262
2023-10-18,13.1903
2023-10-19,13.0299
2023-10-20,12.9024
2023-10-21,12.9024
2023-10-22,12.9024
2023-10-23,12.9174
2023-10-24,13.0518
2023-10-25,12.9114
2023-10-26,12.7729
2023-10-27,12.7172
2023-10-28,12.7172
2023-10-29,12.7172
2023-10-30,12.8168
2023-10-31,12.8317
2023-11-01,12.8158
2023-11-02,12.9373
2023-11-03,13.2351
2023-11-04,13.2351
2023-11-05,13.2351
2023-11-06,13.2082
2023-11-07,13.4377
2023-11-08,13.2376
2023-11-09,13.2463
2023-11-10,13.3371
2023-11-11,13.3371
2023-11-12,13.3371
2023-11-13,13.2878
2023-11-14,13.6445
2023-11-15,13.5652
2023-11-16,13.4918
2023-11-17,13.658
2023-11-18,13.658
2023-11-19,13.658
2023-11-20,13.7151
2023-11-21,13.6252
2023-11-22,13.6899
2023-11-23,13.6899
2023-11-24,13.7673
2023-11-25,13.7673
2023-11-26,13.7673
2023-11-27,13.7837
2023-11-28,13.7373
2023-11-29,13.7499
2023-11-30,13.7982
2023-12-01,14.1297
2023-12-02,14.1297
2023-12-03,14.1297
2023-12-04,14.2467
2023-12-05,14.2167
2023-12-06,14.2177
2023-12-07,14.2776
2023-12-08,14.3134
2023-12-09,14.3134
2023-12-10,14.3134
2023-12-11,14.4023
2023-12-12,14.3491
2023-12-13,14.5579
2023-12-14,14.6807
2023-12-15,14.5579
2023-12-16,14.5579
2023-12-17,14.5579
2023-12-18,14.4844
2023-12-19,14.6169
2023-12-20,14.5956
2023-12-21,14.6894
2023-12-22,14.6758
2023-12-23,14.6758
2023-12-24,14.6758
2023-12-25,14.6758
2023-12-26,14.7531
2023-12-27,14.8063
2023-12-28,14.7522
2023-12-29,15.9573
2023-12-30,15.9573
2023-12-31,15.9573
2024-01-01,15.9573
2024-01-02,15.7782
2024-01-03,15.4551
2024-01-04,15.4127
2024-01-05,15.3777
2024-01-06,15.3777
2024-01-07,15.3777
2024-01-08,15.5335
2024-01-09,15.3799
2024-01-10,15.3905
2024-01-11,15.3121
2024-01-12,15.2442
2024-01-13,15.2442
2024-01-14,15.2442
2024-01-15,15.2442
2024-01-16,15.1627
2024-01-17,15.2008
2024-01-18,15.2676
2024-01-19,15.3142
2024-01-20,15.3142
2024-01-21,15.3142
2024-01-22,15.4699
2024-01-23,15.4371
2024-01-24,15.3311
2024-01-25,15.3714
2024-01-26,15.3852
2024-01-27,15.3852
2024-01-28,15.3852
2024-01-29,15.3936
2024-01-30,15.3269
2024-01-31,15.204
2024-02-01,15.3693
2024-02-02,15.1637
2024-02-03,15.1637
2024-02-04,15.1637
2024-02-05,15.0514
2024-02-06,15.1478
2024-02-07,15.0451
2024-02-08,15.2707
2024-02-09,15.3852
2024-02-10,15.3852
2024-02-11,15.3852
2024-02-12,15.4159
2024-02-13,15.0652
2024-02-14,15.3184
2024-02-15,15.4032
2024-02-16,15.2167
2024-02-17,15.2167
2024-02-18,15.2167
2024-02-19,15.2167
2024-02-20,15.2262
2024-02-21,15.204
2024-02-22,15.2241
2024-02-23,15.3269
2024-02-24,15.3269
2024-02-25,15.3269
2024-02-26,15.1076
2024-02-27,15.1394
2024-02-28,15.0578
2024-02-29,15.2904
2024-03-01,15.2487
2024-03-02,15.2487
2024-03-03,15.2487
2024-03-04,15.3197
2024-03-05,15.3082
2024-03-06,15.4367
2024-03-07,15.4419
2024-03-08,15.4325
2024-03-09,15.4325
2024-03-10,15.4325
2024-03-11,15.4053
2024-03-12,15.4826
2024-03-13,15.5328
2024-03-14,15.4074
2024-03-15,15.4649
2024-03-16,15.4649
2024-03-17,15.4649
2024-03-18,15.5411
2024-03-19,15.6289
2024-03-20,15.7131
2024-03-21,15.8383
2024-03-22,15.8309
2024-03-23,15.8309
2024-03-24,15.8309
2024-03-25,15.9981
2024-03-26,16.137
2024-03-27,16.2243
2024-03-28,16.3558
2024-03-29,16.3558
2024-03-30,16.3558
2024-03-31,16.3558
2024-04-01,16.2274
2024-04-02,16.1601
2024-04-03,16.118
2024-04-04,15.9098
2024-04-05,15.9571
2024-04-06,15.9571
2024-04-07,15.9571
2024-04-08,15.9929
