,LAD US Equity
2023-03-20,6.7495
2023-03-21,6.8273
2023-03-22,6.7651
2023-03-23,6.732
2023-03-24,6.7669
2023-03-25,6.7669
2023-03-26,6.7669
2023-03-27,6.8053
2023-03-28,6.7983
2023-03-29,6.8673
2023-03-30,6.9547
2023-03-31,7.7952
2023-04-01,7.7952
2023-04-02,7.7952
2023-04-03,7.7254
2023-04-04,7.6328
2023-04-05,7.5605
2023-04-06,7.5301
2023-04-07,7.5301
2023-04-08,7.5301
2023-04-09,7.5301
2023-04-10,7.565
2023-04-11,7.7757
2023-04-12,7.6546
2023-04-13,7.7052
2023-04-14,7.7452
2023-04-15,7.7452
2023-04-16,7.7452
2023-04-17,7.749
2023-04-18,7.7579
2023-04-19,7.6834
2023-04-20,7.6807
2023-04-21,7.7687
2023-04-22,7.7687
2023-04-23,7.7687
2023-04-24,7.7413
2023-04-25,7.657
2023-04-26,7.6686
2023-04-27,7.6919
2023-04-28,7.6798
2023-04-29,7.6798
2023-04-30,7.6798
2023-05-01,7.7744
2023-05-02,7.722
2023-05-03,7.6295
2023-05-04,7.4723
2023-05-05,7.6109
2023-05-06,7.6109
2023-05-07,7.6109
2023-05-08,7.6506
2023-05-09,7.6533
2023-05-10,7.6059
2023-05-11,7.5889
2023-05-12,7.5385
2023-05-13,7.5385
2023-05-14,7.5385
2023-05-15,7.608
2023-05-16,7.5468
2023-05-17,7.6759
2023-05-18,7.7821
2023-05-19,7.7619
2023-05-20,7.7619
2023-05-21,7.7619
2023-05-22,7.8279
2023-05-23,7.9113
2023-05-24,7.8909
2023-05-25,7.9113
2023-05-26,7.9977
2023-05-27,7.9977
2023-05-28,7.9977
2023-05-29,7.9977
2023-05-30,8.0579
2023-05-31,7.8667
2023-06-01,7.8952
2023-06-02,8.0708
2023-06-03,8.0708
2023-06-04,8.0708
2023-06-05,8.0155
2023-06-06,8.109
2023-06-07,8.2242
2023-06-08,8.2513
2023-06-09,8.1903
2023-06-10,8.1903
2023-06-11,8.1903
2023-06-12,8.2515
2023-06-13,8.4742
2023-06-14,8.4115
2023-06-15,8.4603
2023-06-16,8.4474
2023-06-17,8.4474
2023-06-18,8.4474
2023-06-19,8.4474
2023-06-20,8.5185
2023-06-21,8.5689
2023-06-22,8.5983
2023-06-23,8.6229
2023-06-24,8.6229
2023-06-25,8.6229
2023-06-26,8.6763
2023-06-27,8.8194
2023-06-28,8.9151
2023-06-29,8.915
2023-06-30,10.0677
2023-07-01,10.0677
2023-07-02,10.0677
2023-07-03,10.0757
2023-07-04,10.0757
2023-07-05,10.0506
2023-07-06,10.06
2023-07-07,10.2094
2023-07-08,10.2094
2023-07-09,10.2094
2023-07-10,10.2422
2023-07-11,10.3904
2023-07-12,10.3482
2023-07-13,10.3133
2023-07-14,10.2125
2023-07-15,10.2125
2023-07-16,10.2125
2023-07-17,10.1937
2023-07-18,10.2488
2023-07-19,10.2669
2023-07-20,10.1432
2023-07-21,9.9857
2023-07-22,9.9857
2023-07-23,9.9857
2023-07-24,9.9319
2023-07-25,9.8885
2023-07-26,10.3191
2023-07-27,10.1276
2023-07-28,10.1061
2023-07-29,10.1061
2023-07-30,10.1061
2023-07-31,10.1656
2023-08-01,10.0988
2023-08-02,10.0622
2023-08-03,10.0378
2023-08-04,10.0148
2023-08-05,10.0148
2023-08-06,10.0148
2023-08-07,10.0245
2023-08-08,9.9994
2023-08-09,10.0888
2023-08-10,10.1201
2023-08-11,10.2602
2023-08-12,10.2602
2023-08-13,10.2602
2023-08-14,10.2722
2023-08-15,10.1697
2023-08-16,10.0895
2023-08-17,9.9733
2023-08-18,10.0422
2023-08-19,10.0422
2023-08-20,10.0422
2023-08-21,10.0206
2023-08-22,9.9935
2023-08-23,10.0909
2023-08-24,10.0501
2023-08-25,10.0274
2023-08-26,10.0274
2023-08-27,10.0274
2023-08-28,10.0669
2023-08-29,10.1248
2023-08-30,10.1829
2023-08-31,10.1331
2023-09-01,10.2571
2023-09-02,10.2571
2023-09-03,10.2571
2023-09-04,10.2571
2023-09-05,10.1422
2023-09-06,10.0668
2023-09-07,9.9771
2023-09-08,9.9733
2023-09-09,9.9733
2023-09-10,9.9733
2023-09-11,9.9501
2023-09-12,9.9837
2023-09-13,9.9053
2023-09-14,10.0917
2023-09-15,9.9192
2023-09-16,9.9192
2023-09-17,9.9192
2023-09-18,10.026
2023-09-19,10.0313
2023-09-20,10.046
2023-09-21,10.0336
2023-09-22,9.9102
2023-09-23,9.9102
2023-09-24,9.9102
2023-09-25,9.8624
2023-09-26,9.8007
2023-09-27,9.9876
2023-09-28,9.9942
2023-09-29,10.3544
2023-09-30,10.3544
2023-10-01,10.3544
2023-10-02,10.2513
2023-10-03,10.0934
2023-10-04,10.1227
2023-10-05,9.9169
2023-10-06,9.8797
2023-10-07,9.8797
2023-10-08,9.8797
2023-10-09,9.9482
2023-10-10,10.0973
2023-10-11,10.0471
2023-10-12,9.9622
2023-10-13,9.8928
2023-10-14,9.8928
2023-10-15,9.8928
2023-10-16,10.0063
2023-10-17,10.0047
2023-10-18,9.916
2023-10-19,9.8273
2023-10-20,9.7784
2023-10-21,9.7784
2023-10-22,9.7784
2023-10-23,9.6801
2023-10-24,9.6328
2023-10-25,9.3949
2023-10-26,9.5339
2023-10-27,9.4297
2023-10-28,9.4297
2023-10-29,9.4297
2023-10-30,9.5167
2023-10-31,9.5123
2023-11-01,9.5774
2023-11-02,9.7076
2023-11-03,9.8893
2023-11-04,9.8893
2023-11-05,9.8893
2023-11-06,9.816
2023-11-07,9.8308
2023-11-08,9.8305
2023-11-09,9.7019
2023-11-10,9.7415
2023-11-11,9.7415
2023-11-12,9.7415
2023-11-13,9.7701
2023-11-14,10.0298
2023-11-15,10.1392
2023-11-16,9.9124
2023-11-17,9.9708
2023-11-18,9.9708
2023-11-19,9.9708
2023-11-20,9.9881
2023-11-21,9.9245
2023-11-22,9.9194
2023-11-23,9.9194
2023-11-24,9.9532
2023-11-25,9.9532
2023-11-26,9.9532
2023-11-27,9.8776
2023-11-28,9.9207
2023-11-29,9.922
2023-11-30,9.9018
2023-12-01,10.0685
2023-12-02,10.0685
2023-12-03,10.0685
2023-12-04,10.1549
2023-12-05,9.8905
2023-12-06,9.9157
2023-12-07,9.9578
2023-12-08,9.9565
2023-12-09,9.9565
2023-12-10,9.9565
2023-12-11,9.9058
2023-12-12,9.8094
2023-12-13,10.1142
2023-12-14,10.474
2023-12-15,10.5529
2023-12-16,10.5529
2023-12-17,10.5529
2023-12-18,10.507
2023-12-19,10.6338
2023-12-20,10.5634
2023-12-21,10.7527
2023-12-22,10.7585
2023-12-23,10.7585
2023-12-24,10.7585
2023-12-25,10.7585
2023-12-26,10.8357
2023-12-27,10.8696
2023-12-28,10.8787
2023-12-29,10.4088
2023-12-30,10.4088
2023-12-31,10.4088
2024-01-01,10.4088
2024-01-02,10.3367
2024-01-03,9.9894
2024-01-04,9.8851
2024-01-05,9.8928
2024-01-06,9.8928
2024-01-07,9.8928
2024-01-08,10.0107
2024-01-09,9.9665
2024-01-10,9.9819
2024-01-11,9.866
2024-01-12,9.7116
2024-01-13,9.7116
2024-01-14,9.7116
2024-01-15,9.7116
2024-01-16,9.7406
2024-01-17,9.7513
2024-01-18,9.8164
2024-01-19,9.8875
2024-01-20,9.8875
2024-01-21,9.8875
2024-01-22,9.9961
2024-01-23,9.979
2024-01-24,9.8606
2024-01-25,9.908
2024-01-26,9.9147
2024-01-27,9.9147
2024-01-28,9.9147
2024-01-29,10.0999
2024-01-30,10.0511
2024-01-31,9.8572
2024-02-01,10.0112
2024-02-02,9.9026
2024-02-03,9.9026
2024-02-04,9.9026
2024-02-05,9.8092
2024-02-06,9.8156
2024-02-07,9.7848
2024-02-08,9.8263
2024-02-09,9.9892
2024-02-10,9.9892
2024-02-11,9.9892
2024-02-12,10.0983
2024-02-13,9.913
2024-02-14,9.9964
2024-02-15,10.0083
2024-02-16,9.8085
2024-02-17,9.8085
2024-02-18,9.8085
2024-02-19,9.8085
2024-02-20,9.6709
2024-02-21,9.6422
2024-02-22,9.7089
2024-02-23,9.7576
2024-02-24,9.7576
2024-02-25,9.7576
2024-02-26,9.7404
2024-02-27,9.8351
2024-02-28,9.7893
2024-02-29,9.9267
2024-03-01,9.9369
2024-03-02,9.9369
2024-03-03,9.9369
2024-03-04,9.8957
2024-03-05,9.8707
2024-03-06,9.85
2024-03-07,9.8012
2024-03-08,9.7568
2024-03-09,9.7568
2024-03-10,9.7568
2024-03-11,9.6728
2024-03-12,9.7177
2024-03-13,9.7704
2024-03-14,9.6617
2024-03-15,9.6526
2024-03-16,9.6526
2024-03-17,9.6526
2024-03-18,9.6798
2024-03-19,9.6989
2024-03-20,9.8531
2024-03-21,10.017
2024-03-22,9.9212
2024-03-23,9.9212
2024-03-24,9.9212
2024-03-25,9.8965
2024-03-26,9.9238
2024-03-27,9.996
2024-03-28,9.9555
2024-03-29,9.9555
2024-03-30,9.9555
2024-03-31,9.9555
2024-04-01,9.8739
2024-04-02,9.6947
2024-04-03,9.6994
2024-04-04,9.5625
2024-04-05,9.5731
2024-04-06,9.5731
2024-04-07,9.5731
2024-04-08,9.6072
