,MKC/V US Equity
2023-03-18,28.3738
2023-03-19,28.3738
2023-03-20,28.6411
2023-03-21,28.4805
2023-03-22,28.2855
2023-03-23,28.0104
2023-03-24,28.4978
2023-03-25,28.4978
2023-03-26,28.4978
2023-03-27,28.8981
2023-03-28,31.1128
2023-03-29,31.1526
2023-03-30,31.0591
2023-03-31,31.7583
2023-04-01,31.7583
2023-04-02,31.7583
2023-04-03,32.1121
2023-04-04,32.3708
2023-04-05,32.4145
2023-04-06,32.574
2023-04-07,32.574
2023-04-08,32.574
2023-04-09,32.574
2023-04-10,32.4112
2023-04-11,32.6523
2023-04-12,32.6192
2023-04-13,32.7848
2023-04-14,32.365
2023-04-15,32.365
2023-04-16,32.365
2023-04-17,32.4881
2023-04-18,32.3605
2023-04-19,32.4039
2023-04-20,32.4439
2023-04-21,32.5541
2023-04-22,32.5541
2023-04-23,32.5541
2023-04-24,32.3865
2023-04-25,32.5921
2023-04-26,32.3062
2023-04-27,33.076
2023-04-28,33.2018
2023-04-29,33.2018
2023-04-30,33.2018
2023-05-01,33.3985
2023-05-02,33.3283
2023-05-03,33.2485
2023-05-04,33.355
2023-05-05,33.5543
2023-05-06,33.5543
2023-05-07,33.5543
2023-05-08,33.3586
2023-05-09,33.4109
2023-05-10,33.5813
2023-05-11,33.7412
2023-05-12,33.9761
2023-05-13,33.9761
2023-05-14,33.9761
2023-05-15,34.1517
2023-05-16,33.8007
2023-05-17,33.531
2023-05-18,33.4367
2023-05-19,33.5611
2023-05-20,33.5611
2023-05-21,33.5611
2023-05-22,33.1872
2023-05-23,33.0426
2023-05-24,33.1687
2023-05-25,33.0243
2023-05-26,32.9422
2023-05-27,32.9422
2023-05-28,32.9422
2023-05-29,32.9422
2023-05-30,32.4996
2023-05-31,30.1732
2023-06-01,30.6869
2023-06-02,30.9409
2023-06-03,30.9409
2023-06-04,30.9409
2023-06-05,31.0337
2023-06-06,31.4425
2023-06-07,31.6095
2023-06-08,31.43
2023-06-09,31.5889
2023-06-10,31.5889
2023-06-11,31.5889
2023-06-12,31.5909
2023-06-13,31.4968
2023-06-14,31.6807
2023-06-15,31.9786
2023-06-16,32.151
2023-06-17,32.151
2023-06-18,32.151
2023-06-19,32.151
2023-06-20,32.2716
2023-06-21,32.3611
2023-06-22,32.5009
2023-06-23,32.4938
2023-06-24,32.4938
2023-06-25,32.4938
2023-06-26,32.3874
2023-06-27,32.3791
2023-06-28,31.9449
2023-06-29,30.5393
2023-06-30,30.5892
2023-07-01,30.5892
2023-07-02,30.5892
2023-07-03,30.848
2023-07-04,30.848
2023-07-05,30.5478
2023-07-06,30.1891
2023-07-07,29.8468
2023-07-08,29.8468
2023-07-09,29.8468
2023-07-10,29.4681
2023-07-11,29.5039
2023-07-12,29.9711
2023-07-13,30.0034
2023-07-14,30.1899
2023-07-15,30.1899
2023-07-16,30.1899
2023-07-17,30.2019
2023-07-18,30.0822
2023-07-19,30.2645
2023-07-20,30.7055
2023-07-21,30.861
2023-07-22,30.861
2023-07-23,30.861
2023-07-24,31.045
2023-07-25,31.3457
2023-07-26,31.3405
2023-07-27,31.2797
2023-07-28,31.36
2023-07-29,31.36
2023-07-30,31.36
2023-07-31,31.2314
2023-08-01,30.8362
2023-08-02,30.9093
2023-08-03,30.8719
2023-08-04,30.638
2023-08-05,30.638
2023-08-06,30.638
2023-08-07,30.7276
2023-08-08,30.186
2023-08-09,30.5542
2023-08-10,30.3277
2023-08-11,30.3504
2023-08-12,30.3504
2023-08-13,30.3504
2023-08-14,30.5318
2023-08-15,30.2048
2023-08-16,30.2155
2023-08-17,30.0834
2023-08-18,29.9479
2023-08-19,29.9479
2023-08-20,29.9479
2023-08-21,29.5717
2023-08-22,29.1786
2023-08-23,28.9975
2023-08-24,28.7819
2023-08-25,28.9155
2023-08-26,28.9155
2023-08-27,28.9155
2023-08-28,29.0799
2023-08-29,29.2944
2023-08-30,29.3803
2023-08-31,28.6747
2023-09-01,28.2374
2023-09-02,28.2374
2023-09-03,28.2374
2023-09-04,28.2374
2023-09-05,28.1973
2023-09-06,28.0902
2023-09-07,28.1135
2023-09-08,28.2701
2023-09-09,28.2701
2023-09-10,28.2701
2023-09-11,28.5875
2023-09-12,28.2871
2023-09-13,28.0134
2023-09-14,28.1591
2023-09-15,27.9963
2023-09-16,27.9963
2023-09-17,27.9963
2023-09-18,28.0588
2023-09-19,27.7348
2023-09-20,27.6603
2023-09-21,27.3504
2023-09-22,27.1183
2023-09-23,27.1183
2023-09-24,27.1183
2023-09-25,26.8144
2023-09-26,26.7864
2023-09-27,26.3686
2023-09-28,26.5604
2023-09-29,26.8737
2023-09-30,26.8737
2023-10-01,26.8737
2023-10-02,26.6627
2023-10-03,24.762
2023-10-04,24.7298
2023-10-05,23.8746
2023-10-06,23.6033
2023-10-07,23.6033
2023-10-08,23.6033
2023-10-09,23.2472
2023-10-10,23.2679
2023-10-11,22.88
2023-10-12,22.167
2023-10-13,22.5695
2023-10-14,22.5695
2023-10-15,22.5695
2023-10-16,22.7842
2023-10-17,22.8652
2023-10-18,22.6896
2023-10-19,22.3376
2023-10-20,22.2863
2023-10-21,22.2863
2023-10-22,22.2863
2023-10-23,22.5528
2023-10-24,22.9784
2023-10-25,23.5735
2023-10-26,23.5905
2023-10-27,23.1988
2023-10-28,23.1988
2023-10-29,23.1988
2023-10-30,23.4111
2023-10-31,23.4336
2023-11-01,23.5097
2023-11-02,23.6867
2023-11-03,23.7245
2023-11-04,23.7245
2023-11-05,23.7245
2023-11-06,23.6936
2023-11-07,23.7073
2023-11-08,23.8164
2023-11-09,23.6138
2023-11-10,23.7348
2023-11-11,23.7348
2023-11-12,23.7348
2023-11-13,23.7642
2023-11-14,24.1014
2023-11-15,23.9948
2023-11-16,24.0427
2023-11-17,24.1541
2023-11-18,24.1541
2023-11-19,24.1541
2023-11-20,23.9202
2023-11-21,23.8527
2023-11-22,24.1058
2023-11-23,24.1058
2023-11-24,24.1841
2023-11-25,24.1841
2023-11-26,24.1841
2023-11-27,23.7411
2023-11-28,23.761
2023-11-29,23.5663
2023-11-30,22.732
2023-12-01,23.0505
2023-12-02,23.0505
2023-12-03,23.0505
2023-12-04,23.2738
2023-12-05,23.2425
2023-12-06,23.5469
2023-12-07,23.5675
2023-12-08,23.3579
2023-12-09,23.3579
2023-12-10,23.3579
2023-12-11,23.5562
2023-12-12,23.529
2023-12-13,24.1012
2023-12-14,23.7298
2023-12-15,23.3627
2023-12-16,23.3627
2023-12-17,23.3627
2023-12-18,23.5793
2023-12-19,23.6638
2023-12-20,23.3271
2023-12-21,23.5819
2023-12-22,23.5811
2023-12-23,23.5811
2023-12-24,23.5811
2023-12-25,23.5811
2023-12-26,23.6631
2023-12-27,23.6611
2023-12-28,23.6729
2023-12-29,23.731
2023-12-30,23.731
2023-12-31,23.731
2024-01-01,23.731
2024-01-02,24.0409
2024-01-03,23.8934
2024-01-04,23.6494
2024-01-05,23.4496
2024-01-06,23.4496
2024-01-07,23.4496
2024-01-08,23.4198
2024-01-09,23.5399
2024-01-10,23.1347
2024-01-11,23.0046
2024-01-12,23.1467
2024-01-13,23.1467
2024-01-14,23.1467
2024-01-15,23.1467
2024-01-16,22.8282
2024-01-17,22.7891
2024-01-18,22.7359
2024-01-19,22.7933
2024-01-20,22.7933
2024-01-21,22.7933
2024-01-22,22.689
2024-01-23,23.2622
2024-01-24,22.9939
2024-01-25,23.7884
2024-01-26,23.8898
2024-01-27,23.8898
2024-01-28,23.8898
2024-01-29,23.7706
2024-01-30,23.9384
2024-01-31,23.6564
2024-02-01,23.7861
2024-02-02,23.5224
2024-02-03,23.5224
2024-02-04,23.5224
2024-02-05,23.0434
2024-02-06,23.3428
2024-02-07,22.9578
2024-02-08,23.0049
2024-02-09,22.7391
2024-02-10,22.7391
2024-02-11,22.7391
2024-02-12,23.0759
2024-02-13,22.865
2024-02-14,22.7806
2024-02-15,22.923
2024-02-16,23.088
2024-02-17,23.088
2024-02-18,23.088
2024-02-19,23.088
2024-02-20,23.6173
2024-02-21,23.4789
2024-02-22,23.5562
2024-02-23,23.6356
2024-02-24,23.6356
2024-02-25,23.6356
2024-02-26,23.5763
2024-02-27,23.5729
2024-02-28,23.5442
2024-02-29,22.8114
2024-03-01,22.5568
2024-03-02,22.5568
2024-03-03,22.5568
2024-03-04,22.7353
2024-03-05,22.8336
2024-03-06,22.676
2024-03-07,22.6924
2024-03-08,22.7425
2024-03-09,22.7425
2024-03-10,22.7425
2024-03-11,23.1089
2024-03-12,22.862
2024-03-13,22.7814
2024-03-14,22.5871
2024-03-15,22.6264
2024-03-16,22.6264
2024-03-17,22.6264
2024-03-18,22.6426
2024-03-19,22.9753
2024-03-20,22.7989
2024-03-21,22.9855
2024-03-22,23.1452
2024-03-23,23.1452
2024-03-24,23.1452
2024-03-25,23.131
2024-03-26,25.1158
2024-03-27,24.7467
2024-03-28,24.9933
2024-03-29,24.9933
2024-03-30,24.9933
2024-03-31,24.9933
2024-04-01,24.9454
2024-04-02,25.3787
2024-04-03,24.8497
2024-04-04,24.8783
2024-04-05,24.6373
2024-04-06,24.6373
2024-04-07,24.6373
2024-04-08,24.6601
