,LECO US Equity
2023-03-17,16.7816
2023-03-18,16.7816
2023-03-19,16.7816
2023-03-20,17.0983
2023-03-21,17.3948
2023-03-22,17.0176
2023-03-23,17.0795
2023-03-24,16.8027
2023-03-25,16.8027
2023-03-26,16.8027
2023-03-27,16.9444
2023-03-28,17.1874
2023-03-29,17.3751
2023-03-30,17.4615
2023-03-31,17.4237
2023-04-01,17.4237
2023-04-02,17.4237
2023-04-03,17.4265
2023-04-04,16.8149
2023-04-05,16.4676
2023-04-06,16.0307
2023-04-07,16.0307
2023-04-08,16.0307
2023-04-09,16.0307
2023-04-10,16.532
2023-04-11,16.6095
2023-04-12,16.5937
2023-04-13,16.5311
2023-04-14,16.4807
2023-04-15,16.4807
2023-04-16,16.4807
2023-04-17,16.5899
2023-04-18,16.6749
2023-04-19,16.6049
2023-04-20,16.5544
2023-04-21,16.5778
2023-04-22,16.5778
2023-04-23,16.5778
2023-04-24,16.6422
2023-04-25,16.4237
2023-04-26,16.2053
2023-04-27,16.9232
2023-04-28,17.2956
2023-04-29,17.2956
2023-04-30,17.2956
2023-05-01,17.5588
2023-05-02,17.5177
2023-05-03,17.4972
2023-05-04,17.1902
2023-05-05,17.5439
2023-05-06,17.5439
2023-05-07,17.5439
2023-05-08,17.4543
2023-05-09,17.4281
2023-05-10,17.3227
2023-05-11,17.2238
2023-05-12,17.3451
2023-05-13,17.3451
2023-05-14,17.3451
2023-05-15,17.4757
2023-05-16,17.262
2023-05-17,17.4188
2023-05-18,17.5383
2023-05-19,17.5196
2023-05-20,17.5196
2023-05-21,17.5196
2023-05-22,17.6204
2023-05-23,17.4795
2023-05-24,17.3656
2023-05-25,17.5933
2023-05-26,17.8406
2023-05-27,17.8406
2023-05-28,17.8406
2023-05-29,17.8406
2023-05-30,17.9993
2023-05-31,17.4692
2023-06-01,17.9909
2023-06-02,18.6022
2023-06-03,18.6022
2023-06-04,18.6022
2023-06-05,18.4977
2023-06-06,18.7758
2023-06-07,19.2872
2023-06-08,19.4244
2023-06-09,19.416
2023-06-10,19.416
2023-06-11,19.416
2023-06-12,19.5578
2023-06-13,19.8584
2023-06-14,19.793
2023-06-15,19.9354
2023-06-16,19.9209
2023-06-17,19.9209
2023-06-18,19.9209
2023-06-19,19.9209
2023-06-20,19.7828
2023-06-21,19.8406
2023-06-22,19.6362
2023-06-23,19.3292
2023-06-24,19.3292
2023-06-25,19.3292
2023-06-26,19.5392
2023-06-27,19.7492
2023-06-28,19.7697
2023-06-29,20.0525
2023-06-30,19.737
2023-07-01,19.737
2023-07-02,19.737
2023-07-03,19.7681
2023-07-04,19.7681
2023-07-05,19.3938
2023-07-06,19.247
2023-07-07,19.2607
2023-07-08,19.2607
2023-07-09,19.2607
2023-07-10,19.5892
2023-07-11,19.6865
2023-07-12,19.7764
2023-07-13,19.8461
2023-07-14,19.8461
2023-07-15,19.8461
2023-07-16,19.8461
2023-07-17,20.1077
2023-07-18,20.5738
2023-07-19,20.6894
2023-07-20,20.7839
2023-07-21,20.583
2023-07-22,20.583
2023-07-23,20.583
2023-07-24,20.4995
2023-07-25,20.3591
2023-07-26,20.226
2023-07-27,19.6066
2023-07-28,19.732
2023-07-29,19.732
2023-07-30,19.732
2023-07-31,19.8765
2023-08-01,19.8244
2023-08-02,19.6039
2023-08-03,19.3422
2023-08-04,19.0164
2023-08-05,19.0164
2023-08-06,19.0164
2023-08-07,19.5361
2023-08-08,19.3348
2023-08-09,19.1061
2023-08-10,18.8901
2023-08-11,18.8306
2023-08-12,18.8306
2023-08-13,18.8306
2023-08-14,18.9642
2023-08-15,18.8069
2023-08-16,18.6687
2023-08-17,18.396
2023-08-18,18.3439
2023-08-19,18.3439
2023-08-20,18.3439
2023-08-21,18.5067
2023-08-22,18.4756
2023-08-23,18.7144
2023-08-24,18.4957
2023-08-25,18.5708
2023-08-26,18.5708
2023-08-27,18.5708
2023-08-28,18.7337
2023-08-29,18.989
2023-08-30,19.1335
2023-08-31,19.1216
2023-09-01,19.2808
2023-09-02,19.2808
2023-09-03,19.2808
2023-09-04,19.2808
2023-09-05,18.5442
2023-09-06,18.5461
2023-09-07,18.0474
2023-09-08,18.0108
2023-09-09,18.0108
2023-09-10,18.0108
2023-09-11,18.0849
2023-09-12,18.2075
2023-09-13,17.8845
2023-09-14,18.0757
2023-09-15,18.0913
2023-09-16,18.0913
2023-09-17,18.0913
2023-09-18,18.0757
2023-09-19,18.0291
2023-09-20,17.9605
2023-09-21,17.6759
2023-09-22,17.6887
2023-09-23,17.6887
2023-09-24,17.6887
2023-09-25,17.9577
2023-09-26,17.7994
2023-09-27,18.0108
2023-09-28,18.3667
2023-09-29,17.1403
2023-09-30,17.1403
2023-10-01,17.1403
2023-10-02,16.8868
2023-10-03,16.9532
2023-10-04,17.0511
2023-10-05,17.0389
2023-10-06,17.3631
2023-10-07,17.3631
2023-10-08,17.3631
2023-10-09,17.3963
2023-10-10,17.4619
2023-10-11,17.6559
2023-10-12,17.3815
2023-10-13,17.2731
2023-10-14,17.2731
2023-10-15,17.2731
2023-10-16,17.4505
2023-10-17,17.7049
2023-10-18,16.6246
2023-10-19,16.4839
2023-10-20,16.2671
2023-10-21,16.2671
2023-10-22,16.2671
2023-10-23,16.2042
2023-10-24,15.935
2023-10-25,15.6273
2023-10-26,15.9455
2023-10-27,16.2872
2023-10-28,16.2872
2023-10-29,16.2872
2023-10-30,16.4535
2023-10-31,16.4727
2023-11-01,16.5998
2023-11-02,16.969
2023-11-03,17.2686
2023-11-04,17.2686
2023-11-05,17.2686
2023-11-06,17.178
2023-11-07,16.9568
2023-11-08,17.1562
2023-11-09,17.279
2023-11-10,17.5646
2023-11-11,17.5646
2023-11-12,17.5646
2023-11-13,17.7135
2023-11-14,18.2273
2023-11-15,18.2891
2023-11-16,18.2012
2023-11-17,18.2482
2023-11-18,18.2482
2023-11-19,18.2482
2023-11-20,18.2377
2023-11-21,18.29
2023-11-22,18.1759
2023-11-23,18.1759
2023-11-24,18.3048
2023-11-25,18.3048
2023-11-26,18.3048
2023-11-27,18.4023
2023-11-28,18.142
2023-11-29,18.3004
2023-11-30,18.4981
2023-12-01,18.8212
2023-12-02,18.8212
2023-12-03,18.8212
2023-12-04,19.038
2023-12-05,18.9344
2023-12-06,18.9152
2023-12-07,19.0807
2023-12-08,19.2592
2023-12-09,19.2592
2023-12-10,19.2592
2023-12-11,19.3863
2023-12-12,19.2417
2023-12-13,19.4829
2023-12-14,20.1021
2023-12-15,20.0995
2023-12-16,20.0995
2023-12-17,20.0995
2023-12-18,20.2266
2023-12-19,20.0603
2023-12-20,19.9201
2023-12-21,20.109
2023-12-22,20.2658
2023-12-23,20.2658
2023-12-24,20.2658
2023-12-25,20.2658
2023-12-26,20.3946
2023-12-27,20.4486
2023-12-28,20.3311
2023-12-29,18.3512
2023-12-30,18.3512
2023-12-31,18.3512
2024-01-01,18.3512
2024-01-02,18.0539
2024-01-03,17.7303
2024-01-04,17.9322
2024-01-05,17.8559
2024-01-06,17.8559
2024-01-07,17.8559
2024-01-08,17.9338
2024-01-09,17.7836
2024-01-10,17.6938
2024-01-11,17.7907
2024-01-12,17.9529
2024-01-13,17.9529
2024-01-14,17.9529
2024-01-15,17.9529
2024-01-16,17.9672
2024-01-17,17.7971
2024-01-18,18.1938
2024-01-19,18.6103
2024-01-20,18.6103
2024-01-21,18.6103
2024-01-22,18.8138
2024-01-23,18.7661
2024-01-24,18.5523
2024-01-25,18.782
2024-01-26,18.875
2024-01-27,18.875
2024-01-28,18.875
2024-01-29,19.0094
2024-01-30,19.1103
2024-01-31,18.7296
2024-02-01,19.0141
2024-02-02,19.0698
2024-02-03,19.0698
2024-02-04,19.0698
2024-02-05,18.7614
2024-02-06,18.8528
2024-02-07,19.0968
2024-02-08,19.356
2024-02-09,19.4768
2024-02-10,19.4768
2024-02-11,19.4768
2024-02-12,19.4824
2024-02-13,19.1294
2024-02-14,19.4712
2024-02-15,20.922
2024-02-16,20.9299
2024-02-17,20.9299
2024-02-18,20.9299
2024-02-19,20.9299
2024-02-20,20.6986
2024-02-21,20.6573
2024-02-22,20.821
2024-02-23,20.9402
2024-02-24,20.9402
2024-02-25,20.9402
2024-02-26,21.1946
2024-02-27,21.0865
2024-02-28,21.3257
2024-02-29,21.3281
2024-03-01,21.1378
2024-03-02,21.1378
2024-03-03,21.1378
2024-03-04,21.2254
2024-03-05,21.0343
2024-03-06,21.1496
2024-03-07,21.2136
2024-03-08,21.1567
2024-03-09,21.1567
2024-03-10,21.1567
2024-03-11,21.0264
2024-03-12,21.0067
2024-03-13,20.7098
2024-03-14,20.5526
2024-03-15,20.6813
2024-03-16,20.6813
2024-03-17,20.6813
2024-03-18,20.7233
2024-03-19,20.9704
2024-03-20,21.2808
2024-03-21,21.3645
2024-03-22,21.4427
2024-03-23,21.4427
2024-03-24,21.4427
2024-03-25,21.2855
2024-03-26,21.0455
2024-03-27,21.4688
2024-03-28,21.2374
2024-03-29,21.2374
2024-03-30,21.2374
2024-03-31,21.2374
2024-04-01,21.0162
2024-04-02,20.7454
2024-04-03,20.8117
2024-04-04,20.5653
2024-04-05,20.6474
2024-04-06,20.6474
2024-04-07,20.6474
2024-04-08,20.5345
