,HUBG US Equity
2023-03-19,6.1199
2023-03-20,6.0756
2023-03-21,6.1754
2023-03-22,6.0953
2023-03-23,6.0707
2023-03-24,6.0707
2023-03-25,6.0707
2023-03-26,6.0707
2023-03-27,6.1684
2023-03-28,6.1403
2023-03-29,6.1396
2023-03-30,6.0826
2023-03-31,6.8023
2023-04-01,6.8023
2023-04-02,6.8023
2023-04-03,6.6971
2023-04-04,6.5058
2023-04-05,6.4112
2023-04-06,6.351
2023-04-07,6.351
2023-04-08,6.351
2023-04-09,6.351
2023-04-10,6.5797
2023-04-11,6.6117
2023-04-12,6.5439
2023-04-13,6.5469
2023-04-14,6.5896
2023-04-15,6.5896
2023-04-16,6.5896
2023-04-17,6.5866
2023-04-18,6.5721
2023-04-19,6.6742
2023-04-20,6.6788
2023-04-21,6.6636
2023-04-22,6.6636
2023-04-23,6.6636
2023-04-24,6.7352
2023-04-25,6.5744
2023-04-26,6.3083
2023-04-27,6.5645
2023-04-28,6.1437
2023-04-29,6.1437
2023-04-30,6.1437
2023-05-01,6.2016
2023-05-02,6.1391
2023-05-03,6.031
2023-05-04,5.926
2023-05-05,6.0424
2023-05-06,6.0424
2023-05-07,6.0424
2023-05-08,5.9944
2023-05-09,5.9632
2023-05-10,5.9853
2023-05-11,6.0546
2023-05-12,6.0751
2023-05-13,6.0751
2023-05-14,6.0751
2023-05-15,5.9799
2023-05-16,5.9144
2023-05-17,6.0333
2023-05-18,6.1269
2023-05-19,6.1254
2023-05-20,6.1254
2023-05-21,6.1254
2023-05-22,6.13
2023-05-23,6.0721
2023-05-24,5.9784
2023-05-25,6.0904
2023-05-26,6.0698
2023-05-27,6.0698
2023-05-28,6.0698
2023-05-29,6.0698
2023-05-30,6.1186
2023-05-31,6.0058
2023-06-01,5.9822
2023-06-02,6.1467
2023-06-03,6.1467
2023-06-04,6.1467
2023-06-05,6.0028
2023-06-06,6.1665
2023-06-07,6.2998
2023-06-08,6.3371
2023-06-09,6.2686
2023-06-10,6.2686
2023-06-11,6.2686
2023-06-12,6.3394
2023-06-13,6.3623
2023-06-14,6.4392
2023-06-15,6.571
2023-06-16,6.5085
2023-06-17,6.5085
2023-06-18,6.5085
2023-06-19,6.5085
2023-06-20,6.3478
2023-06-21,6.3341
2023-06-22,6.3326
2023-06-23,6.2328
2023-06-24,6.2328
2023-06-25,6.2328
2023-06-26,6.2838
2023-06-27,6.4072
2023-06-28,6.4171
2023-06-29,6.5123
2023-06-30,7.8761
2023-07-01,7.8761
2023-07-02,7.8761
2023-07-03,7.9773
2023-07-04,7.9773
2023-07-05,7.8485
2023-07-06,7.7647
2023-07-07,7.8107
2023-07-08,7.8107
2023-07-09,7.8107
2023-07-10,7.9074
2023-07-11,7.9838
2023-07-12,7.9884
2023-07-13,7.8834
2023-07-14,7.8448
2023-07-15,7.8448
2023-07-16,7.8448
2023-07-17,7.7721
2023-07-18,7.9442
2023-07-19,8.2627
2023-07-20,8.2341
2023-07-21,8.2691
2023-07-22,8.2691
2023-07-23,8.2691
2023-07-24,8.2516
2023-07-25,8.2765
2023-07-26,8.4854
2023-07-27,8.1394
2023-07-28,8.4166
2023-07-29,8.4166
2023-07-30,8.4166
2023-07-31,8.4378
2023-08-01,8.4113
2023-08-02,8.3451
2023-08-03,8.3257
2023-08-04,8.2963
2023-08-05,8.2963
2023-08-06,8.2963
2023-08-07,8.2124
2023-08-08,8.1886
2023-08-09,8.2053
2023-08-10,8.0694
2023-08-11,7.9758
2023-08-12,7.9758
2023-08-13,7.9758
2023-08-14,7.9166
2023-08-15,7.7868
2023-08-16,7.6773
2023-08-17,7.5996
2023-08-18,7.6217
2023-08-19,7.6217
2023-08-20,7.6217
2023-08-21,7.6093
2023-08-22,7.3956
2023-08-23,7.5091
2023-08-24,7.5475
2023-08-25,7.5749
2023-08-26,7.5749
2023-08-27,7.5749
2023-08-28,7.6226
2023-08-29,7.6084
2023-08-30,7.6358
2023-08-31,7.3736
2023-09-01,7.4539
2023-09-02,7.4539
2023-09-03,7.4539
2023-09-04,7.4539
2023-09-05,7.3312
2023-09-06,7.4045
2023-09-07,7.355
2023-09-08,7.3347
2023-09-09,7.3347
2023-09-10,7.3347
2023-09-11,7.4283
2023-09-12,7.4751
2023-09-13,7.6049
2023-09-14,7.7188
2023-09-15,7.6005
2023-09-16,7.6005
2023-09-17,7.6005
2023-09-18,7.6164
2023-09-19,7.5978
2023-09-20,7.5404
2023-09-21,7.5484
2023-09-22,7.4989
2023-09-23,7.4989
2023-09-24,7.4989
2023-09-25,7.6385
2023-09-26,7.4981
2023-09-27,7.4265
2023-09-28,7.4875
2023-09-29,9.2868
2023-09-30,9.2868
2023-10-01,9.2868
2023-10-02,9.0963
2023-10-03,9.1498
2023-10-04,9.3559
2023-10-05,9.3214
2023-10-06,9.288
2023-10-07,9.288
2023-10-08,9.288
2023-10-09,9.3481
2023-10-10,9.425
2023-10-11,9.347
2023-10-12,9.279
2023-10-13,9.162
2023-10-14,9.162
2023-10-15,9.162
2023-10-16,9.3503
2023-10-17,9.4662
2023-10-18,9.1309
2023-10-19,9.0395
2023-10-20,9.1108
2023-10-21,9.1108
2023-10-22,9.1108
2023-10-23,9.0038
2023-10-24,8.9236
2023-10-25,8.7676
2023-10-26,8.6718
2023-10-27,8.2889
2023-10-28,8.2889
2023-10-29,8.2889
2023-10-30,8.2845
2023-10-31,8.1417
2023-11-01,8.0654
2023-11-02,8.0754
2023-11-03,8.4073
2023-11-04,8.4073
2023-11-05,8.4073
2023-11-06,8.511
2023-11-07,8.2941
2023-11-08,8.4026
2023-11-09,8.2709
2023-11-10,8.3992
2023-11-11,8.3992
2023-11-12,8.3992
2023-11-13,8.428
2023-11-14,8.8673
2023-11-15,8.9569
2023-11-16,8.813
2023-11-17,8.823
2023-11-18,8.823
2023-11-19,8.823
2023-11-20,8.8407
2023-11-21,8.9104
2023-11-22,8.8562
2023-11-23,8.8562
2023-11-24,8.8772
2023-11-25,8.8772
2023-11-26,8.8772
2023-11-27,8.865
2023-11-28,8.7976
2023-11-29,8.8108
2023-11-30,8.8949
2023-12-01,9.2025
2023-12-02,9.2025
2023-12-03,9.2025
2023-12-04,9.436
2023-12-05,9.3474
2023-12-06,9.4559
2023-12-07,9.4902
2023-12-08,9.4559
2023-12-09,9.4559
2023-12-10,9.4559
2023-12-11,9.79
2023-12-12,9.7114
2023-12-13,9.79
2023-12-14,10.2104
2023-12-15,10.4107
2023-12-16,10.4107
2023-12-17,10.4107
2023-12-18,10.1673
2023-12-19,10.4041
2023-12-20,10.3476
2023-12-21,10.7028
2023-12-22,10.8809
2023-12-23,10.8809
2023-12-24,10.8809
2023-12-25,10.8809
2023-12-26,10.9783
2023-12-27,10.8887
2023-12-28,10.9097
2023-12-29,15.5909
2023-12-30,15.5909
2023-12-31,15.5909
2024-01-01,15.5909
2024-01-02,15.4846
2024-01-03,15.2601
2024-01-04,15.1913
2024-01-05,15.0625
2024-01-06,15.0625
2024-01-07,15.0625
2024-01-08,15.1209
2024-01-09,14.9458
2024-01-10,14.9578
2024-01-11,14.8964
2024-01-12,15.1074
2024-01-13,15.1074
2024-01-14,15.1074
2024-01-15,15.1074
2024-01-16,14.9263
2024-01-17,14.7347
2024-01-18,15.1359
2024-01-19,15.5011
2024-01-20,15.5011
2024-01-21,15.5011
2024-01-22,15.8229
2024-01-23,15.7122
2024-01-24,15.5745
2024-01-25,15.7571
2024-01-26,15.6238
2024-01-27,15.6238
2024-01-28,15.6238
2024-01-29,15.3507
2024-01-30,15.3626
2024-01-31,15.2617
2024-02-01,15.235
2024-02-02,14.9828
2024-02-03,14.9828
2024-02-04,14.9828
2024-02-05,14.6476
2024-02-06,15.0036
2024-02-07,14.885
2024-02-08,14.9828
2024-02-09,15.1757
2024-02-10,15.1757
2024-02-11,15.1757
2024-02-12,15.4397
2024-02-13,15.1223
2024-02-14,15.0926
2024-02-15,15.3299
2024-02-16,15.0333
2024-02-17,15.0333
2024-02-18,15.0333
2024-02-19,15.0333
2024-02-20,14.5764
2024-02-21,14.7841
2024-02-22,14.8612
2024-02-23,15.0155
2024-02-24,15.0155
2024-02-25,15.0155
2024-02-26,14.7989
2024-02-27,14.9087
2024-02-28,14.683
2024-02-29,14.4195
2024-03-01,14.3159
2024-03-02,14.3159
2024-03-03,14.3159
2024-03-04,14.3692
2024-03-05,14.3248
2024-03-06,14.4373
2024-03-07,14.4847
2024-03-08,14.4166
2024-03-09,14.4166
2024-03-10,14.4166
2024-03-11,14.3219
2024-03-12,14.3663
2024-03-13,14.3455
2024-03-14,14.0643
2024-03-15,14.0377
2024-03-16,14.0377
2024-03-17,14.0377
2024-03-18,13.9133
2024-03-19,13.9577
2024-03-20,14.1146
2024-03-21,14.2952
2024-03-22,14.1502
2024-03-23,14.1502
2024-03-24,14.1502
2024-03-25,14.0406
2024-03-26,14.0791
2024-03-27,14.5439
2024-03-28,14.6238
2024-03-29,14.6238
2024-03-30,14.6238
2024-03-31,14.6238
2024-04-01,14.2064
2024-04-02,14.014
2024-04-03,14.2034
2024-04-04,14.1827
2024-04-05,14.3811
2024-04-06,14.3811
2024-04-07,14.3811
2024-04-08,14.5616
