,IP US Equity
2023-03-17,10.419
2023-03-18,10.419
2023-03-19,10.419
2023-03-20,10.583
2023-03-21,10.6703
2023-03-22,10.4914
2023-03-23,10.4297
2023-03-24,10.5085
2023-03-25,10.5085
2023-03-26,10.5085
2023-03-27,10.5127
2023-03-28,10.5316
2023-03-29,10.6188
2023-03-30,10.6549
2023-03-31,11.6392
2023-04-01,11.6392
2023-04-02,11.6392
2023-04-03,11.6168
2023-04-04,11.4824
2023-04-05,11.5071
2023-04-06,11.5765
2023-04-07,11.5765
2023-04-08,11.5765
2023-04-09,11.5765
2023-04-10,11.6011
2023-04-11,11.7467
2023-04-12,11.731
2023-04-13,11.7153
2023-04-14,11.6056
2023-04-15,11.6056
2023-04-16,11.6056
2023-04-17,11.7019
2023-04-18,11.7355
2023-04-19,11.7534
2023-04-20,11.7489
2023-04-21,11.6347
2023-04-22,11.6347
2023-04-23,11.6347
2023-04-24,11.7108
2023-04-25,11.3324
2023-04-26,11.3033
2023-04-27,10.9561
2023-04-28,10.9295
2023-04-29,10.9295
2023-04-30,10.9295
2023-05-01,10.9584
2023-05-02,10.7538
2023-05-03,10.7493
2023-05-04,10.6359
2023-05-05,10.7604
2023-05-06,10.7604
2023-05-07,10.7604
2023-05-08,10.7671
2023-05-09,10.7093
2023-05-10,10.6581
2023-05-11,10.6136
2023-05-12,10.6292
2023-05-13,10.6292
2023-05-14,10.6292
2023-05-15,10.6425
2023-05-16,10.5669
2023-05-17,10.7048
2023-05-18,10.6893
2023-05-19,10.6737
2023-05-20,10.6737
2023-05-21,10.6737
2023-05-22,10.6225
2023-05-23,10.6737
2023-05-24,10.5624
2023-05-25,10.3733
2023-05-26,10.3756
2023-05-27,10.3756
2023-05-28,10.3756
2023-05-29,10.3756
2023-05-30,10.2688
2023-05-31,10.113
2023-06-01,10.053
2023-06-02,10.3222
2023-06-03,10.3222
2023-06-04,10.3222
2023-06-05,10.2999
2023-06-06,10.4223
2023-06-07,10.7115
2023-06-08,10.627
2023-06-09,10.6114
2023-06-10,10.6114
2023-06-11,10.6114
2023-06-12,10.5335
2023-06-13,10.5825
2023-06-14,10.6381
2023-06-15,10.6403
2023-06-16,10.6781
2023-06-17,10.6781
2023-06-18,10.6781
2023-06-19,10.6781
2023-06-20,10.5758
2023-06-21,10.4868
2023-06-22,10.4023
2023-06-23,10.3711
2023-06-24,10.3711
2023-06-25,10.3711
2023-06-26,10.5357
2023-06-27,10.6092
2023-06-28,10.5424
2023-06-29,10.6114
2023-06-30,12.3196
2023-07-01,12.3196
2023-07-02,12.3196
2023-07-03,12.3764
2023-07-04,12.3764
2023-07-05,12.1958
2023-07-06,12.188
2023-07-07,12.317
2023-07-08,12.317
2023-07-09,12.317
2023-07-10,12.1674
2023-07-11,12.2912
2023-07-12,12.3196
2023-07-13,12.3248
2023-07-14,12.2138
2023-07-15,12.2138
2023-07-16,12.2138
2023-07-17,12.108
2023-07-18,12.2035
2023-07-19,12.2551
2023-07-20,12.268
2023-07-21,12.3299
2023-07-22,12.3299
2023-07-23,12.3299
2023-07-24,12.4641
2023-07-25,12.8666
2023-07-26,12.8254
2023-07-27,13.246
2023-07-28,13.3056
2023-07-29,13.3056
2023-07-30,13.3056
2023-07-31,13.3879
2023-08-01,13.357
2023-08-02,13.5242
2023-08-03,13.532
2023-08-04,13.4394
2023-08-05,13.4394
2023-08-06,13.4394
2023-08-07,13.4085
2023-08-08,13.3339
2023-08-09,13.2979
2023-08-10,13.2567
2023-08-11,13.2233
2023-08-12,13.2233
2023-08-13,13.2233
2023-08-14,13.038
2023-08-15,12.9351
2023-08-16,12.8657
2023-08-17,12.9171
2023-08-18,12.9892
2023-08-19,12.9892
2023-08-20,12.9892
2023-08-21,12.8734
2023-08-22,12.7988
2023-08-23,12.8271
2023-08-24,12.7911
2023-08-25,12.84
2023-08-26,12.84
2023-08-27,12.84
2023-08-28,12.9737
2023-08-29,13.0329
2023-08-30,13.0663
2023-08-31,13.0946
2023-09-01,13.1641
2023-09-02,13.1641
2023-09-03,13.1641
2023-09-04,13.1641
2023-09-05,12.9403
2023-09-06,12.8271
2023-09-07,12.7499
2023-09-08,13.02
2023-09-09,13.02
2023-09-10,13.02
2023-09-11,13.0123
2023-09-12,12.9866
2023-09-13,12.8091
2023-09-14,13.0149
2023-09-15,12.9197
2023-09-16,12.9197
2023-09-17,12.9197
2023-09-18,12.8991
2023-09-19,12.8837
2023-09-20,12.7859
2023-09-21,12.8914
2023-09-22,12.876
2023-09-23,12.876
2023-09-24,12.876
2023-09-25,13.0663
2023-09-26,12.9943
2023-09-27,13.1024
2023-09-28,13.2053
2023-09-29,13.6989
2023-09-30,13.6989
2023-10-01,13.6989
2023-10-02,13.6989
2023-10-03,13.611
2023-10-04,13.6906
2023-10-05,13.5561
2023-10-06,13.4462
2023-10-07,13.4462
2023-10-08,13.4462
2023-10-09,13.6138
2023-10-10,13.6714
2023-10-11,13.6879
2023-10-12,13.6028
2023-10-13,13.611
2023-10-14,13.611
2023-10-15,13.611
2023-10-16,13.5726
2023-10-17,13.7099
2023-10-18,13.6412
2023-10-19,13.3666
2023-10-20,13.1112
2023-10-21,13.1112
2023-10-22,13.1112
2023-10-23,12.8586
2023-10-24,13.092
2023-10-25,13.0536
2023-10-26,12.9877
2023-10-27,13.0595
2023-10-28,13.0595
2023-10-29,13.0595
2023-10-30,13.1282
2023-10-31,13.2216
2023-11-01,13.1886
2023-11-02,13.3094
2023-11-03,13.4605
2023-11-04,13.4605
2023-11-05,13.4605
2023-11-06,13.3918
2023-11-07,13.2545
2023-11-08,13.1749
2023-11-09,13.0925
2023-11-10,13.0458
2023-11-11,13.0458
2023-11-12,13.0458
2023-11-13,12.8646
2023-11-14,13.1639
2023-11-15,13.3149
2023-11-16,13.1914
2023-11-17,13.1254
2023-11-18,13.1254
2023-11-19,13.1254
2023-11-20,12.9057
2023-11-21,12.881
2023-11-22,12.9991
2023-11-23,12.9991
2023-11-24,13.0019
2023-11-25,13.0019
2023-11-26,13.0019
2023-11-27,13.3287
2023-11-28,13.3671
2023-11-29,13.7873
2023-11-30,14.1031
2023-12-01,14.1717
2023-12-02,14.1717
2023-12-03,14.1717
2023-12-04,14.2184
2023-12-05,13.9658
2023-12-06,13.996
2023-12-07,14.0701
2023-12-08,14.0756
2023-12-09,14.0756
2023-12-10,14.0756
2023-12-11,14.0948
2023-12-12,13.8587
2023-12-13,14.0948
2023-12-14,14.3035
2023-12-15,14.2376
2023-12-16,14.2376
2023-12-17,14.2376
2023-12-18,14.0756
2023-12-19,14.0811
2023-12-20,14.007
2023-12-21,14.0042
2023-12-22,14.0207
2023-12-23,14.0207
2023-12-24,14.0207
2023-12-25,14.0207
2023-12-26,14.0042
2023-12-27,13.974
2023-12-28,13.9136
2023-12-29,26.1672
2023-12-30,26.1672
2023-12-31,26.1672
2024-01-01,26.1672
2024-01-02,26.3695
2024-01-03,26.271
2024-01-04,26.3332
2024-01-05,26.7482
2024-01-06,26.7482
2024-01-07,26.7482
2024-01-08,26.9505
2024-01-09,26.9557
2024-01-10,26.8987
2024-01-11,27.0335
2024-01-12,26.9557
2024-01-13,26.9557
2024-01-14,26.9557
2024-01-15,26.9557
2024-01-16,26.769
2024-01-17,26.5563
2024-01-18,26.4473
2024-01-19,26.4733
2024-01-20,26.4733
2024-01-21,26.4733
2024-01-22,26.271
2024-01-23,26.354
2024-01-24,26.1828
2024-01-25,26.9454
2024-01-26,26.9039
2024-01-27,26.9039
2024-01-28,26.9039
2024-01-29,26.4629
2024-01-30,26.2554
2024-01-31,26.0012
2024-02-01,25.2386
2024-02-02,24.7717
2024-02-03,24.7717
2024-02-04,24.7717
2024-02-05,24.5175
2024-02-06,24.6057
2024-02-07,24.9792
2024-02-08,25.5136
2024-02-09,25.7055
2024-02-10,25.7055
2024-02-11,25.7055
2024-02-12,25.83
2024-02-13,25.3683
2024-02-14,25.3268
2024-02-15,25.6069
2024-02-16,26.0037
2024-02-17,26.0037
2024-02-18,26.0037
2024-02-19,26.0037
2024-02-20,25.9725
2024-02-21,25.4481
2024-02-22,25.3235
2024-02-23,25.4481
2024-02-24,25.4481
2024-02-25,25.4481
2024-02-26,24.9652
2024-02-27,25.1729
2024-02-28,25.391
2024-02-29,25.7752
2024-03-01,25.6142
2024-03-02,25.6142
2024-03-03,25.6142
2024-03-04,26.0504
2024-03-05,26.0297
2024-03-06,25.957
2024-03-07,26.0452
2024-03-08,26.2322
2024-03-09,26.2322
2024-03-10,26.2322
2024-03-11,26.4295
2024-03-12,26.1751
2024-03-13,26.2581
2024-03-14,26.2062
2024-03-15,26.2893
2024-03-16,26.2893
2024-03-17,26.2893
2024-03-18,25.5571
2024-03-19,27.5459
2024-03-20,27.7848
2024-03-21,28.1223
2024-03-22,27.9406
2024-03-23,27.9406
2024-03-24,27.9406
2024-03-25,28.626
2024-03-26,27.2499
2024-03-27,27.8679
2024-03-28,27.6758
2024-03-29,27.6758
2024-03-30,27.6758
2024-03-31,27.6758
2024-04-01,27.6809
2024-04-02,27.5096
2024-04-03,27.7584
2024-04-04,27.873
2024-04-05,27.5449
2024-04-06,27.5449
2024-04-07,27.5449
2024-04-08,27.3106
