,NKE US Equity
2023-03-18,30.5804
2023-03-19,30.5804
2023-03-20,30.7842
2023-03-21,31.8939
2023-03-22,30.3564
2023-03-23,30.7263
2023-03-24,30.6609
2023-03-25,30.6609
2023-03-26,30.6609
2023-03-27,29.9312
2023-03-28,29.9463
2023-03-29,30.6055
2023-03-30,30.5074
2023-03-31,31.1466
2023-04-01,31.1466
2023-04-02,31.1466
2023-04-03,30.9025
2023-04-04,31.4108
2023-04-05,30.7087
2023-04-06,30.2728
2023-04-07,30.2728
2023-04-08,30.2728
2023-04-09,30.2728
2023-04-10,30.6943
2023-04-11,31.041
2023-04-12,31.1308
2023-04-13,31.8217
2023-04-14,31.702
2023-04-15,31.702
2023-04-16,31.702
2023-04-17,31.7619
2023-04-18,31.7669
2023-04-19,31.6322
2023-04-20,31.3279
2023-04-21,31.5972
2023-04-22,31.5972
2023-04-23,31.5972
2023-04-24,31.9864
2023-04-25,31.3802
2023-04-26,31.1757
2023-04-27,31.6396
2023-04-28,31.8941
2023-04-29,31.8941
2023-04-30,31.8941
2023-05-01,32.1934
2023-05-02,32.0288
2023-05-03,31.8991
2023-05-04,31.1333
2023-05-05,31.8616
2023-05-06,31.8616
2023-05-07,31.8616
2023-05-08,31.934
2023-05-09,31.49
2023-05-10,31.0934
2023-05-11,30.7716
2023-05-12,30.2703
2023-05-13,30.2703
2023-05-14,30.2703
2023-05-15,30.1755
2023-05-16,29.3399
2023-05-17,29.4646
2023-05-18,29.936
2023-05-19,28.9109
2023-05-20,28.9109
2023-05-21,28.9109
2023-05-22,27.7685
2023-05-23,27.4193
2023-05-24,27.2971
2023-05-25,27.095
2023-05-26,27.1025
2023-05-27,27.1025
2023-05-28,27.1025
2023-05-29,27.1025
2023-05-30,26.8556
2023-05-31,27.5997
2023-06-01,27.1762
2023-06-02,28.2545
2023-06-03,28.2545
2023-06-04,28.2545
2023-06-05,27.5841
2023-06-06,27.8414
2023-06-07,28.0753
2023-06-08,27.844
2023-06-09,27.7556
2023-06-10,27.7556
2023-06-11,27.7556
2023-06-12,28.0077
2023-06-13,27.9947
2023-06-14,29.5746
2023-06-15,29.4576
2023-06-16,29.7643
2023-06-17,29.7643
2023-06-18,29.7643
2023-06-19,29.7643
2023-06-20,28.7119
2023-06-21,28.8262
2023-06-22,28.9509
2023-06-23,28.7067
2023-06-24,28.7067
2023-06-25,28.7067
2023-06-26,29.2835
2023-06-27,29.7695
2023-06-28,29.6187
2023-06-29,29.7071
2023-06-30,28.9275
2023-07-01,28.9275
2023-07-02,28.9275
2023-07-03,28.6001
2023-07-04,28.6001
2023-07-05,28.0779
2023-07-06,27.5582
2023-07-07,27.3919
2023-07-08,27.3919
2023-07-09,27.3919
2023-07-10,27.7349
2023-07-11,28.1532
2023-07-12,28.2494
2023-07-13,28.2701
2023-07-14,28.2987
2023-07-15,28.2987
2023-07-16,28.2987
2023-07-17,28.4962
2023-07-18,28.7586
2023-07-19,28.8002
2023-07-20,28.062
2023-07-21,28.4578
2023-07-22,28.4578
2023-07-23,28.4578
2023-07-24,28.3828
2023-07-25,28.2612
2023-07-26,28.5198
2023-07-27,28.0982
2023-07-28,28.344
2023-07-29,28.344
2023-07-30,28.344
2023-07-31,28.8018
2023-08-01,28.5457
2023-08-02,28.0568
2023-08-03,28.3491
2023-08-04,28.3931
2023-08-05,28.3931
2023-08-06,28.3931
2023-08-07,28.8251
2023-08-08,28.6207
2023-08-09,28.6207
2023-08-10,28.45
2023-08-11,28.2069
2023-08-12,28.2069
2023-08-13,28.2069
2023-08-14,28.0905
2023-08-15,27.8085
2023-08-16,27.8034
2023-08-17,27.4205
2023-08-18,27.3585
2023-08-19,27.3585
2023-08-20,27.3585
2023-08-21,26.8541
2023-08-22,26.492
2023-08-23,25.791
2023-08-24,25.5013
2023-08-25,25.8143
2023-08-26,25.8143
2023-08-27,25.8143
2023-08-28,26.0186
2023-08-29,26.5721
2023-08-30,26.6575
2023-08-31,27.3009
2023-09-01,27.4717
2023-09-02,27.4717
2023-09-03,27.4717
2023-09-04,27.4717
2023-09-05,26.9357
2023-09-06,26.899
2023-09-07,26.3079
2023-09-08,26.2396
2023-09-09,26.2396
2023-09-10,26.2396
2023-09-11,26.0084
2023-09-12,25.8797
2023-09-13,25.835
2023-09-14,26.1135
2023-09-15,25.8692
2023-09-16,25.8692
2023-09-17,25.8692
2023-09-18,25.6721
2023-09-19,25.4383
2023-09-20,25.286
2023-09-21,24.6424
2023-09-22,24.448
2023-09-23,24.448
2023-09-24,24.448
2023-09-25,24.3823
2023-09-26,24.2693
2023-09-27,24.0723
2023-09-28,24.1275
2023-09-29,25.701
2023-09-30,25.701
2023-10-01,25.701
2023-10-02,25.4226
2023-10-03,25.5618
2023-10-04,25.772
2023-10-05,25.7457
2023-10-06,25.9581
2023-10-07,25.9581
2023-10-08,25.9581
2023-10-09,25.8979
2023-10-10,26.0913
2023-10-11,26.3605
2023-10-12,26.5173
2023-10-13,26.6897
2023-10-14,26.6897
2023-10-15,26.6897
2023-10-16,27.2463
2023-10-17,27.4998
2023-10-18,27.6984
2023-10-19,27.5103
2023-10-20,27.411
2023-10-21,27.411
2023-10-22,27.411
2023-10-23,27.4476
2023-10-24,28.0669
2023-10-25,27.6383
2023-10-26,26.7185
2023-10-27,26.1854
2023-10-28,26.1854
2023-10-29,26.1854
2023-10-30,27.1836
2023-10-31,27.4371
2023-11-01,26.9432
2023-11-02,28.0407
2023-11-03,28.5582
2023-11-04,28.5582
2023-11-05,28.5582
2023-11-06,28.6078
2023-11-07,29.1592
2023-11-08,29.167
2023-11-09,28.5425
2023-11-10,28.3099
2023-11-11,28.3099
2023-11-12,28.3099
2023-11-13,27.8108
2023-11-14,28.2158
2023-11-15,28.7568
2023-11-16,28.7019
2023-11-17,28.2707
2023-11-18,28.2707
2023-11-19,28.2707
2023-11-20,28.3648
2023-11-21,28.4249
2023-11-22,28.7829
2023-11-23,28.7829
2023-11-24,28.7097
2023-11-25,28.7097
2023-11-26,28.7097
2023-11-27,28.7933
2023-11-28,28.9998
2023-11-29,29.4231
2023-11-30,28.0553
2023-12-01,28.8612
2023-12-02,28.8612
2023-12-03,28.8612
2023-12-04,29.2804
2023-12-05,29.3457
2023-12-06,29.5214
2023-12-07,29.1951
2023-12-08,29.4712
2023-12-09,29.4712
2023-12-10,29.4712
2023-12-11,30.1491
2023-12-12,30.4077
2023-12-13,30.7918
2023-12-14,30.7541
2023-12-15,30.8872
2023-12-16,30.8872
2023-12-17,30.8872
2023-12-18,30.7843
2023-12-19,31.1608
2023-12-20,30.8571
2023-12-21,31.1332
2023-12-22,27.4954
2023-12-23,27.4954
2023-12-24,27.4954
2023-12-25,27.4954
2023-12-26,27.4904
2023-12-27,27.2669
2023-12-28,27.6912
2023-12-29,27.6285
2023-12-30,27.6285
2023-12-31,27.6285
2024-01-01,27.6285
2024-01-02,27.1213
2024-01-03,26.4912
2024-01-04,26.0543
2024-01-05,25.8848
2024-01-06,25.8848
2024-01-07,25.8848
2024-01-08,26.2697
2024-01-09,26.0498
2024-01-10,26.3072
2024-01-11,26.8396
2024-01-12,26.6296
2024-01-13,26.6296
2024-01-14,26.6296
2024-01-15,26.6296
2024-01-16,25.7948
2024-01-17,25.5699
2024-01-18,25.5999
2024-01-19,25.8098
2024-01-20,25.8098
2024-01-21,25.8098
2024-01-22,25.5049
2024-01-23,25.8398
2024-01-24,25.5549
2024-01-25,25.5574
2024-01-26,26.0523
2024-01-27,26.0523
2024-01-28,26.0523
2024-01-29,26.3347
2024-01-30,26.4097
2024-01-31,25.7473
2024-02-01,25.8048
2024-02-02,25.5424
2024-02-03,25.5424
2024-02-04,25.5424
2024-02-05,25.285
2024-02-06,26.0173
2024-02-07,26.3122
2024-02-08,26.3072
2024-02-09,26.4896
2024-02-10,26.4896
2024-02-11,26.4896
2024-02-12,27.1595
2024-02-13,26.6146
2024-02-14,26.947
2024-02-15,26.8771
2024-02-16,26.2422
2024-02-17,26.2422
2024-02-18,26.2422
2024-02-19,26.2422
2024-02-20,26.1897
2024-02-21,26.6821
2024-02-22,26.6346
2024-02-23,26.7721
2024-02-24,26.7721
2024-02-25,26.7721
2024-02-26,26.4996
2024-02-27,26.6521
2024-02-28,26.4522
2024-02-29,26.5611
2024-03-01,26.0422
2024-03-02,26.0422
2024-03-03,26.0422
2024-03-04,25.4499
2024-03-05,25.1386
2024-03-06,24.9665
2024-03-07,25.1082
2024-03-08,25.3537
2024-03-09,25.3537
2024-03-10,25.3537
2024-03-11,25.8397
2024-03-12,25.6119
2024-03-13,25.9106
2024-03-14,25.6322
2024-03-15,25.4752
2024-03-16,25.4752
2024-03-17,25.4752
2024-03-18,25.2474
2024-03-19,25.5562
2024-03-20,25.6347
2024-03-21,25.7739
2024-03-22,24.0123
2024-03-23,24.0123
2024-03-24,24.0123
2024-03-25,23.9844
2024-03-26,23.6883
2024-03-27,24.0806
2024-03-28,24.0426
2024-03-29,24.0426
2024-03-30,24.0426
2024-03-31,24.0426
2024-04-01,23.6832
2024-04-02,23.2757
2024-04-03,23.1188
2024-04-04,22.7141
2024-04-05,22.6561
2024-04-06,22.6561
2024-04-07,22.6561
2024-04-08,22.9486
