,AMGN US Equity
2023-03-17,15.9981
2023-03-18,15.9981
2023-03-19,15.9981
2023-03-20,16.2732
2023-03-21,16.1744
2023-03-22,16.0003
2023-03-23,16.1828
2023-03-24,16.458
2023-03-25,16.458
2023-03-26,16.458
2023-03-27,16.3871
2023-03-28,16.4831
2023-03-29,16.6255
2023-03-30,16.6517
2023-03-31,17.7059
2023-04-01,17.7059
2023-04-02,17.7059
2023-04-03,17.8657
2023-04-04,18.0493
2023-04-05,18.3963
2023-04-06,18.3933
2023-04-07,18.3933
2023-04-08,18.3933
2023-04-09,18.3933
2023-04-10,18.2562
2023-04-11,18.2877
2023-04-12,18.173
2023-04-13,18.2883
2023-04-14,18.2027
2023-04-15,18.2027
2023-04-16,18.2027
2023-04-17,18.088
2023-04-18,17.9703
2023-04-19,17.9774
2023-04-20,17.814
2023-04-21,17.8377
2023-04-22,17.8377
2023-04-23,17.8377
2023-04-24,17.8728
2023-04-25,17.8978
2023-04-26,17.537
2023-04-27,17.6285
2023-04-28,17.5958
2023-04-29,17.5958
2023-04-30,17.5958
2023-05-01,17.5459
2023-05-02,17.3717
2023-05-03,16.9757
2023-05-04,17.1291
2023-05-05,17.4049
2023-05-06,17.4049
2023-05-07,17.4049
2023-05-08,17.2914
2023-05-09,17.2801
2023-05-10,17.2611
2023-05-11,17.1529
2023-05-12,17.1921
2023-05-13,17.1921
2023-05-14,17.1921
2023-05-15,17.2266
2023-05-16,16.8907
2023-05-17,16.7206
2023-05-18,16.6736
2023-05-19,16.6255
2023-05-20,16.6255
2023-05-21,16.6255
2023-05-22,16.6594
2023-05-23,16.6861
2023-05-24,16.5006
2023-05-25,16.2711
2023-05-26,16.2396
2023-05-27,16.2396
2023-05-28,16.2396
2023-05-29,16.2396
2023-05-30,16.3347
2023-05-31,16.4608
2023-06-01,16.0815
2023-06-02,16.3074
2023-06-03,16.3074
2023-06-04,16.3074
2023-06-05,16.5339
2023-06-06,16.4947
2023-06-07,16.4965
2023-06-08,16.4673
2023-06-09,16.3484
2023-06-10,16.3484
2023-06-11,16.3484
2023-06-12,16.2652
2023-06-13,16.5405
2023-06-14,16.5577
2023-06-15,16.924
2023-06-16,16.9965
2023-06-17,16.9965
2023-06-18,16.9965
2023-06-19,16.9965
2023-06-20,16.9329
2023-06-21,16.8407
2023-06-22,16.9965
2023-06-23,16.8449
2023-06-24,16.8449
2023-06-25,16.8449
2023-06-26,16.7034
2023-06-27,16.5773
2023-06-28,16.5
2023-06-29,16.4911
2023-06-30,15.3688
2023-07-01,15.3688
2023-07-02,15.3688
2023-07-03,15.5371
2023-07-04,15.5371
2023-07-05,15.5861
2023-07-06,15.4229
2023-07-07,15.1792
2023-07-08,15.1792
2023-07-09,15.1792
2023-07-10,15.5213
2023-07-11,15.4724
2023-07-12,15.5748
2023-07-13,15.6862
2023-07-14,15.6733
2023-07-15,15.6733
2023-07-16,15.6733
2023-07-17,15.6964
2023-07-18,15.9625
2023-07-19,15.9333
2023-07-20,15.9997
2023-07-21,16.0892
2023-07-22,16.0892
2023-07-23,16.0892
2023-07-24,16.1229
2023-07-25,16.1167
2023-07-26,16.1111
2023-07-27,16.1584
2023-07-28,16.1764
2023-07-29,16.1764
2023-07-30,16.1764
2023-07-31,16.0515
2023-08-01,15.9372
2023-08-02,15.841
2023-08-03,15.8573
2023-08-04,16.58
2023-08-05,16.58
2023-08-06,16.58
2023-08-07,17.1242
2023-08-08,17.567
2023-08-09,17.4836
2023-08-10,17.6379
2023-08-11,17.6633
2023-08-12,17.6633
2023-08-13,17.6633
2023-08-14,17.5765
2023-08-15,17.8605
2023-08-16,17.8047
2023-08-17,17.7388
2023-08-18,17.6244
2023-08-19,17.6244
2023-08-20,17.6244
2023-08-21,17.5613
2023-08-22,17.3878
2023-08-23,17.3732
2023-08-24,17.3315
2023-08-25,17.318
2023-08-26,17.318
2023-08-27,17.318
2023-08-28,17.3275
2023-08-29,17.5016
2023-08-30,17.4025
2023-08-31,17.3157
2023-09-01,17.3365
2023-09-02,17.3365
2023-09-03,17.3365
2023-09-04,17.3365
2023-09-05,17.1844
2023-09-06,16.9028
2023-09-07,17.2058
2023-09-08,17.4898
2023-09-09,17.4898
2023-09-10,17.4898
2023-09-11,17.6188
2023-09-12,17.5393
2023-09-13,17.3658
2023-09-14,17.6515
2023-09-15,17.5624
2023-09-16,17.5624
2023-09-17,17.5624
2023-09-18,17.6993
2023-09-19,17.7647
2023-09-20,18.1675
2023-09-21,18.052
2023-09-22,17.9557
2023-09-23,17.9557
2023-09-24,17.9557
2023-09-25,17.9083
2023-09-26,18.0312
2023-09-27,18.0278
2023-09-28,18.1314
2023-09-29,19.1381
2023-09-30,19.1381
2023-10-01,19.1381
2023-10-02,18.9901
2023-10-03,18.67
2023-10-04,18.9376
2023-10-05,18.9158
2023-10-06,19.0602
2023-10-07,19.0602
2023-10-08,19.0602
2023-10-09,19.306
2023-10-10,19.2885
2023-10-11,20.0344
2023-10-12,20.1214
2023-10-13,20.0646
2023-10-14,20.0646
2023-10-15,20.0646
2023-10-16,20.2325
2023-10-17,20.084
2023-10-18,20.0332
2023-10-19,19.8532
2023-10-20,19.7451
2023-10-21,19.7451
2023-10-22,19.7451
2023-10-23,19.3978
2023-10-24,19.5826
2023-10-25,19.3435
2023-10-26,19.1955
2023-10-27,18.7038
2023-10-28,18.7038
2023-10-29,18.7038
2023-10-30,18.8017
2023-10-31,18.3573
2023-11-01,18.6679
2023-11-02,19.0154
2023-11-03,19.213
2023-11-04,19.213
2023-11-05,19.213
2023-11-06,19.3925
2023-11-07,19.2885
2023-11-08,19.4184
2023-11-09,18.8625
2023-11-10,19.0589
2023-11-11,19.0589
2023-11-12,19.0589
2023-11-13,19.0214
2023-11-14,19.2226
2023-11-15,19.4045
2023-11-16,19.161
2023-11-17,18.9429
2023-11-18,18.9429
2023-11-19,18.9429
2023-11-20,18.9404
2023-11-21,18.7875
2023-11-22,18.8945
2023-11-23,18.8945
2023-11-24,18.9471
2023-11-25,18.9471
2023-11-26,18.9471
2023-11-27,18.8752
2023-11-28,18.9507
2023-11-29,19.016
2023-11-30,19.1997
2023-12-01,19.3695
2023-12-02,19.3695
2023-12-03,19.3695
2023-12-04,19.3749
2023-12-05,19.274
2023-12-06,19.1822
2023-12-07,19.3006
2023-12-08,19.1683
2023-12-09,19.1683
2023-12-10,19.1683
2023-12-11,19.3508
2023-12-12,19.4626
2023-12-13,19.9236
2023-12-14,19.6034
2023-12-15,19.5508
2023-12-16,19.5508
2023-12-17,19.5508
2023-12-18,19.5526
2023-12-19,19.7315
2023-12-20,19.5345
2023-12-21,19.7853
2023-12-22,20.0771
2023-12-23,20.0771
2023-12-24,20.0771
2023-12-25,20.0771
2023-12-26,20.0614
2023-12-27,20.2204
2023-12-28,20.337
2023-12-29,26.4178
2023-12-30,26.4178
2023-12-31,26.4178
2024-01-01,26.4178
2024-01-02,27.0528
2024-01-03,27.2764
2024-01-04,27.4445
2024-01-05,27.4329
2024-01-06,27.4329
2024-01-07,27.4329
2024-01-08,27.967
2024-01-09,27.7216
2024-01-10,27.5393
2024-01-11,27.4397
2024-01-12,27.6708
2024-01-13,27.6708
2024-01-14,27.6708
2024-01-15,27.6708
2024-01-16,27.4655
2024-01-17,27.5061
2024-01-18,27.5339
2024-01-19,27.7589
2024-01-20,27.7589
2024-01-21,27.7589
2024-01-22,27.9182
2024-01-23,27.9012
2024-01-24,27.6024
2024-01-25,27.925
2024-01-26,28.0273
2024-01-27,28.0273
2024-01-28,28.0273
2024-01-29,28.1411
2024-01-30,28.2204
2024-01-31,28.196
2024-02-01,28.8941
2024-02-02,28.8012
2024-02-03,28.8012
2024-02-04,28.8012
2024-02-05,28.7185
2024-02-06,28.3187
2024-02-07,26.9431
2024-02-08,26.874
2024-02-09,26.6213
2024-02-10,26.6213
2024-02-11,26.6213
2024-02-12,26.8455
2024-02-13,26.5779
2024-02-14,26.5839
2024-02-15,26.516
2024-02-16,26.1516
2024-02-17,26.1516
2024-02-18,26.1516
2024-02-19,26.1516
2024-02-20,26.1387
2024-02-21,26.1353
2024-02-22,26.252
2024-02-23,26.5235
2024-02-24,26.5235
2024-02-25,26.5235
2024-02-26,26.3328
2024-02-27,25.798
2024-02-28,25.7281
2024-02-29,25.4818
2024-03-01,25.9229
2024-03-02,25.9229
2024-03-03,25.9229
2024-03-04,25.8591
2024-03-05,25.6732
2024-03-06,25.6691
2024-03-07,25.416
2024-03-08,25.4764
2024-03-09,25.4764
2024-03-10,25.4764
2024-03-11,25.5856
2024-03-12,25.6657
2024-03-13,25.6284
2024-03-14,25.3264
2024-03-15,25.1452
2024-03-16,25.1452
2024-03-17,25.1452
2024-03-18,25.2829
2024-03-19,25.3393
2024-03-20,25.4289
2024-03-21,25.6935
2024-03-22,25.6406
2024-03-23,25.6406
2024-03-24,25.6406
2024-03-25,25.9562
2024-03-26,26.0206
2024-03-27,26.328
2024-03-28,26.1937
2024-03-29,26.1937
2024-03-30,26.1937
2024-03-31,26.1937
2024-04-01,26.1068
2024-04-02,25.6433
2024-04-03,25.5218
2024-04-04,25.0922
2024-04-05,25.2185
2024-04-06,25.2185
2024-04-07,25.2185
2024-04-08,25.1676
