,DUK US Equity
2023-03-19,25.3617
2023-03-20,25.4775
2023-03-21,25.1577
2023-03-22,24.9286
2023-03-23,24.7621
2023-03-24,25.1174
2023-03-25,25.1174
2023-03-26,25.1174
2023-03-27,25.1577
2023-03-28,25.1653
2023-03-29,25.3568
2023-03-30,25.3429
2023-03-31,23.889
2023-04-01,23.889
2023-04-02,23.889
2023-04-03,23.7257
2023-04-04,23.8606
2023-04-05,24.1695
2023-04-06,24.276
2023-04-07,24.276
2023-04-08,24.276
2023-04-09,24.276
2023-04-10,24.2038
2023-04-11,24.2299
2023-04-12,24.237
2023-04-13,24.205
2023-04-14,24.0275
2023-04-15,24.0275
2023-04-16,24.0275
2023-04-17,24.1186
2023-04-18,24.0003
2023-04-19,24.1174
2023-04-20,24.0961
2023-04-21,24.1127
2023-04-22,24.1127
2023-04-23,24.1127
2023-04-24,24.1766
2023-04-25,24.276
2023-04-26,24.1115
2023-04-27,24.2441
2023-04-28,24.1742
2023-04-29,24.1742
2023-04-30,24.1742
2023-05-01,24.1991
2023-05-02,24.0228
2023-05-03,23.9908
2023-05-04,24.0831
2023-05-05,24.2311
2023-05-06,24.2311
2023-05-07,24.2311
2023-05-08,24.1766
2023-05-09,24.076
2023-05-10,24.2104
2023-05-11,23.9961
2023-05-12,24.0103
2023-05-13,24.0103
2023-05-14,24.0103
2023-05-15,23.8777
2023-05-16,23.603
2023-05-17,23.4858
2023-05-18,23.4609
2023-05-19,23.4254
2023-05-20,23.4254
2023-05-21,23.4254
2023-05-22,23.3615
2023-05-23,23.217
2023-05-24,23.1472
2023-05-25,22.9968
2023-05-26,22.9743
2023-05-27,22.9743
2023-05-28,22.9743
2023-05-29,22.9743
2023-05-30,22.8926
2023-05-31,23.0442
2023-06-01,22.9056
2023-06-02,23.0903
2023-06-03,23.0903
2023-06-04,23.0903
2023-06-05,23.1472
2023-06-06,23.0986
2023-06-07,23.3141
2023-06-08,23.365
2023-06-09,23.3082
2023-06-10,23.3082
2023-06-11,23.3082
2023-06-12,23.2928
2023-06-13,23.2182
2023-06-14,23.2289
2023-06-15,23.3283
2023-06-16,23.3863
2023-06-17,23.3863
2023-06-18,23.3863
2023-06-19,23.3863
2023-06-20,23.2407
2023-06-21,23.3236
2023-06-22,23.2348
2023-06-23,23.0951
2023-06-24,23.0951
2023-06-25,23.0951
2023-06-26,23.2277
2023-06-27,23.1898
2023-06-28,23.0217
2023-06-29,22.9956
2023-06-30,23.3315
2023-07-01,23.3315
2023-07-02,23.3315
2023-07-03,23.4473
2023-07-04,23.4473
2023-07-05,23.5524
2023-07-06,23.4284
2023-07-07,23.3351
2023-07-08,23.3351
2023-07-09,23.3351
2023-07-10,23.2701
2023-07-11,23.4661
2023-07-12,23.6409
2023-07-13,23.7531
2023-07-14,23.7177
2023-07-15,23.7177
2023-07-16,23.7177
2023-07-17,23.5724
2023-07-18,23.4697
2023-07-19,23.5571
2023-07-20,23.7401
2023-07-21,23.9267
2023-07-22,23.9267
2023-07-23,23.9267
2023-07-24,23.9255
2023-07-25,23.9869
2023-07-26,24.0188
2023-07-27,23.8865
2023-07-28,23.7566
2023-07-29,23.7566
2023-07-30,23.7566
2023-07-31,23.7897
2023-08-01,23.6161
2023-08-02,23.661
2023-08-03,23.4059
2023-08-04,23.2985
2023-08-05,23.2985
2023-08-06,23.2985
2023-08-07,23.3221
2023-08-08,23.6138
2023-08-09,23.6952
2023-08-10,23.7059
2023-08-11,23.8133
2023-08-12,23.8133
2023-08-13,23.8133
2023-08-14,23.6917
2023-08-15,23.5323
2023-08-16,23.563
2023-08-17,23.4449
2023-08-18,23.5039
2023-08-19,23.5039
2023-08-20,23.5039
2023-08-21,23.3185
2023-08-22,23.3138
2023-08-23,23.4024
2023-08-24,23.361
2023-08-25,23.4307
2023-08-26,23.4307
2023-08-27,23.4307
2023-08-28,23.3646
2023-08-29,23.3965
2023-08-30,23.3563
2023-08-31,23.2205
2023-09-01,23.1178
2023-09-02,23.1178
2023-09-03,23.1178
2023-09-04,23.1178
2023-09-05,22.9666
2023-09-06,23.0658
2023-09-07,23.2914
2023-09-08,23.4827
2023-09-09,23.4827
2023-09-10,23.4827
2023-09-11,23.5724
2023-09-12,23.6126
2023-09-13,23.8204
2023-09-14,24.0058
2023-09-15,23.9739
2023-09-16,23.9739
2023-09-17,23.9739
2023-09-18,23.9479
2023-09-19,23.8157
2023-09-20,23.8783
2023-09-21,23.7649
2023-09-22,23.7555
2023-09-23,23.7555
2023-09-24,23.7555
2023-09-25,23.7531
2023-09-26,23.4945
2023-09-27,23.3729
2023-09-28,23.2064
2023-09-29,23.0778
2023-09-30,23.0778
2023-10-01,23.0778
2023-10-02,22.7476
2023-10-03,22.7851
2023-10-04,22.8272
2023-10-05,22.7523
2023-10-06,22.9209
2023-10-07,22.9209
2023-10-08,22.9209
2023-10-09,23.0743
2023-10-10,23.1575
2023-10-11,23.2664
2023-10-12,23.0509
2023-10-13,23.127
2023-10-14,23.127
2023-10-15,23.127
2023-10-16,23.2184
2023-10-17,23.1598
2023-10-18,23.0696
2023-10-19,23.0216
2023-10-20,22.9338
2023-10-21,22.9338
2023-10-22,22.9338
2023-10-23,22.8518
2023-10-24,23.0193
2023-10-25,23.065
2023-10-26,23.1879
2023-10-27,22.9923
2023-10-28,22.9923
2023-10-29,22.9923
2023-10-30,23.0357
2023-10-31,23.1516
2023-11-01,23.2277
2023-11-02,23.2687
2023-11-03,23.3144
2023-11-04,23.3144
2023-11-05,23.3144
2023-11-06,23.2488
2023-11-07,23.1973
2023-11-08,23.0895
2023-11-09,23.0427
2023-11-10,23.079
2023-11-11,23.079
2023-11-12,23.079
2023-11-13,22.9326
2023-11-14,23.264
2023-11-15,23.2359
2023-11-16,23.3027
2023-11-17,23.2828
2023-11-18,23.2828
2023-11-19,23.2828
2023-11-20,23.1996
2023-11-21,23.2675
2023-11-22,23.3237
2023-11-23,23.3237
2023-11-24,23.3682
2023-11-25,23.3682
2023-11-26,23.3682
2023-11-27,23.3905
2023-11-28,23.4139
2023-11-29,23.3647
2023-11-30,23.5486
2023-12-01,23.5907
2023-12-02,23.5907
2023-12-03,23.5907
2023-12-04,23.6013
2023-12-05,23.5708
2023-12-06,23.743
2023-12-07,23.8039
2023-12-08,23.7957
2023-12-09,23.7957
2023-12-10,23.7957
2023-12-11,23.9093
2023-12-12,23.9057
2023-12-13,24.2278
2023-12-14,24.2547
2023-12-15,24.058
2023-12-16,24.058
2023-12-17,24.058
2023-12-18,24.1212
2023-12-19,24.0791
2023-12-20,23.9467
2023-12-21,24.0264
2023-12-22,24.0849
2023-12-23,24.0849
2023-12-24,24.0849
2023-12-25,24.0849
2023-12-26,24.0697
2023-12-27,24.0193
2023-12-28,24.0919
2023-12-29,22.457
2023-12-30,22.457
2023-12-31,22.457
2024-01-01,22.457
2024-01-02,22.5409
2024-01-03,22.6467
2024-01-04,22.6151
2024-01-05,22.6206
2024-01-06,22.6206
2024-01-07,22.6206
2024-01-08,22.7133
2024-01-09,22.6805
2024-01-10,22.7013
2024-01-11,22.469
2024-01-12,22.6118
2024-01-13,22.6118
2024-01-14,22.6118
2024-01-15,22.6118
2024-01-16,22.5649
2024-01-17,22.4341
2024-01-18,22.3283
2024-01-19,22.2956
2024-01-20,22.2956
2024-01-21,22.2956
2024-01-22,22.2411
2024-01-23,22.301
2024-01-24,22.1843
2024-01-25,22.3141
2024-01-26,22.3294
2024-01-27,22.3294
2024-01-28,22.3294
2024-01-29,22.3185
2024-01-30,22.2923
2024-01-31,22.325
2024-02-01,22.5388
2024-02-02,22.3676
2024-02-03,22.3676
2024-02-04,22.3676
2024-02-05,22.2618
2024-02-06,22.2411
2024-02-07,22.289
2024-02-08,21.9782
2024-02-09,21.8735
2024-02-10,21.8735
2024-02-11,21.8735
2024-02-12,21.9782
2024-02-13,21.8648
2024-02-14,21.8354
2024-02-15,21.9466
2024-02-16,21.8943
2024-02-17,21.8943
2024-02-18,21.8943
2024-02-19,21.8943
2024-02-20,21.9008
2024-02-21,22.0153
2024-02-22,21.9215
2024-02-23,21.987
2024-02-24,21.987
2024-02-25,21.987
2024-02-26,21.7601
2024-02-27,21.7819
2024-02-28,21.7699
2024-02-29,21.8888
2024-03-01,21.783
2024-03-02,21.783
2024-03-03,21.783
2024-03-04,21.9532
2024-03-05,21.9826
2024-03-06,22.1331
2024-03-07,22.1778
2024-03-08,22.228
2024-03-09,22.228
2024-03-10,22.228
2024-03-11,22.3261
2024-03-12,22.2356
2024-03-13,22.289
2024-03-14,22.24
2024-03-15,22.2029
2024-03-16,22.2029
2024-03-17,22.2029
2024-03-18,22.228
2024-03-19,22.2498
2024-03-20,22.2792
2024-03-21,22.2301
2024-03-22,22.192
2024-03-23,22.192
2024-03-24,22.192
2024-03-25,22.2171
2024-03-26,22.0895
2024-03-27,22.3534
2024-03-28,22.421
2024-03-29,22.421
2024-03-30,22.421
2024-03-31,22.421
2024-04-01,22.3512
2024-04-02,22.4025
2024-04-03,22.3403
2024-04-04,22.3567
2024-04-05,22.3337
2024-04-06,22.3337
2024-04-07,22.3337
2024-04-08,22.3774
