,AXP US Equity
2023-03-20,13.3667
2023-03-21,13.8185
2023-03-22,13.678
2023-03-23,13.6788
2023-03-24,13.4475
2023-03-25,13.4475
2023-03-26,13.4475
2023-03-27,13.7067
2023-03-28,13.4032
2023-03-29,13.7432
2023-03-30,13.6516
2023-03-31,13.8008
2023-04-01,13.8008
2023-04-02,13.8008
2023-04-03,13.7045
2023-04-04,13.6041
2023-04-05,13.4823
2023-04-06,13.2971
2023-04-07,13.2971
2023-04-08,13.2971
2023-04-09,13.2971
2023-04-10,13.4873
2023-04-11,13.544
2023-04-12,13.335
2023-04-13,13.5827
2023-04-14,13.6585
2023-04-15,13.6585
2023-04-16,13.6585
2023-04-17,13.6988
2023-04-18,13.7556
2023-04-19,13.8008
2023-04-20,13.6634
2023-04-21,13.6896
2023-04-22,13.6896
2023-04-23,13.6896
2023-04-24,13.4273
2023-04-25,13.0598
2023-04-26,13.0269
2023-04-27,13.2514
2023-04-28,13.489
2023-04-29,13.489
2023-04-30,13.489
2023-05-01,13.3229
2023-05-02,12.8239
2023-05-03,12.7383
2023-05-04,12.4588
2023-05-05,12.7745
2023-05-06,12.7745
2023-05-07,12.7745
2023-05-08,12.8066
2023-05-09,12.8345
2023-05-10,12.4481
2023-05-11,12.3914
2023-05-12,12.3865
2023-05-13,12.3865
2023-05-14,12.3865
2023-05-15,12.5566
2023-05-16,12.4259
2023-05-17,12.7285
2023-05-18,12.8428
2023-05-19,12.7992
2023-05-20,12.7992
2023-05-21,12.7992
2023-05-22,13.0097
2023-05-23,12.7671
2023-05-24,12.6158
2023-05-25,12.6454
2023-05-26,13.1519
2023-05-27,13.1519
2023-05-28,13.1519
2023-05-29,13.1519
2023-05-30,13.2152
2023-05-31,13.2604
2023-06-01,13.6024
2023-06-02,14.0826
2023-06-03,14.0826
2023-06-04,14.0826
2023-06-05,13.9897
2023-06-06,14.3506
2023-06-07,14.3284
2023-06-08,14.2947
2023-06-09,14.3424
2023-06-10,14.3424
2023-06-11,14.3424
2023-06-12,14.5003
2023-06-13,14.6236
2023-06-14,14.5685
2023-06-15,14.5142
2023-06-16,14.3827
2023-06-17,14.3827
2023-06-18,14.3827
2023-06-19,14.3827
2023-06-20,14.1525
2023-06-21,14.03
2023-06-22,14.0579
2023-06-23,14.0423
2023-06-24,14.0423
2023-06-25,14.0423
2023-06-26,13.9634
2023-06-27,14.0522
2023-06-28,14.1829
2023-06-29,14.372
2023-06-30,14.6054
2023-07-01,14.6054
2023-07-02,14.6054
2023-07-03,14.7052
2023-07-04,14.7052
2023-07-05,14.7157
2023-07-06,14.3429
2023-07-07,14.2511
2023-07-08,14.2511
2023-07-09,14.2511
2023-07-10,14.4049
2023-07-11,14.6408
2023-07-12,14.6159
2023-07-13,14.6086
2023-07-14,14.5402
2023-07-15,14.5402
2023-07-16,14.5402
2023-07-17,14.7012
2023-07-18,14.9146
2023-07-19,14.8405
2023-07-20,14.8397
2023-07-21,14.1514
2023-07-22,14.1514
2023-07-23,14.1514
2023-07-24,13.9577
2023-07-25,13.8631
2023-07-26,13.9628
2023-07-27,13.6317
2023-07-28,13.7777
2023-07-29,13.7777
2023-07-30,13.7777
2023-07-31,14.053
2023-08-01,14.1144
2023-08-02,13.8831
2023-08-03,13.8559
2023-08-04,13.7762
2023-08-05,13.7762
2023-08-06,13.7762
2023-08-07,13.8998
2023-08-08,13.8129
2023-08-09,13.6493
2023-08-10,13.627
2023-08-11,13.765
2023-08-12,13.765
2023-08-13,13.765
2023-08-14,13.8296
2023-08-15,13.4969
2023-08-16,13.4052
2023-08-17,13.3908
2023-08-18,13.3629
2023-08-19,13.3629
2023-08-20,13.3629
2023-08-21,13.4147
2023-08-22,13.2711
2023-08-23,13.2999
2023-08-24,13.1682
2023-08-25,13.2105
2023-08-26,13.2105
2023-08-27,13.2105
2023-08-28,13.2799
2023-08-29,13.3637
2023-08-30,13.3581
2023-08-31,13.1842
2023-09-01,13.3142
2023-09-02,13.3142
2023-09-03,13.3142
2023-09-04,13.3142
2023-09-05,13.3445
2023-09-06,13.185
2023-09-07,13.0876
2023-09-08,13.1395
2023-09-09,13.1395
2023-09-10,13.1395
2023-09-11,13.1714
2023-09-12,13.2249
2023-09-13,13.2759
2023-09-14,13.4865
2023-09-15,13.6437
2023-09-16,13.6437
2023-09-17,13.6437
2023-09-18,13.315
2023-09-19,13.2927
2023-09-20,13.1235
2023-09-21,12.9225
2023-09-22,12.7925
2023-09-23,12.7925
2023-09-24,12.7925
2023-09-25,12.8044
2023-09-26,12.6361
2023-09-27,12.5387
2023-09-28,12.5651
2023-09-29,11.5503
2023-09-30,11.5503
2023-10-01,11.5503
2023-10-02,11.5719
2023-10-03,11.2414
2023-10-04,11.3593
2023-10-05,11.3936
2023-10-06,11.56
2023-10-07,11.56
2023-10-08,11.56
2023-10-09,11.5227
2023-10-10,11.6801
2023-10-11,11.7233
2023-10-12,11.7062
2023-10-13,11.6928
2023-10-14,11.6928
2023-10-15,11.6928
2023-10-16,11.8188
2023-10-17,11.9382
2023-10-18,11.7248
2023-10-19,11.5824
2023-10-20,10.8712
2023-10-21,10.8712
2023-10-22,10.8712
2023-10-23,11.0941
2023-10-24,11.0816
2023-10-25,11.0152
2023-10-26,11.0019
2023-10-27,10.852
2023-10-28,10.852
2023-10-29,10.852
2023-10-30,10.9967
2023-10-31,11.2004
2023-11-01,11.2314
2023-11-02,11.5562
2023-11-03,11.6972
2023-11-04,11.6972
2023-11-05,11.6972
2023-11-06,11.7142
2023-11-07,11.7135
2023-11-08,11.7157
2023-11-09,11.6685
2023-11-10,11.8168
2023-11-11,11.8168
2023-11-12,11.8168
2023-11-13,11.8139
2023-11-14,12.0036
2023-11-15,12.1896
2023-11-16,12.1616
2023-11-17,12.4207
2023-11-18,12.4207
2023-11-19,12.4207
2023-11-20,12.5159
2023-11-21,12.4007
2023-11-22,12.5115
2023-11-23,12.5115
2023-11-24,12.558
2023-11-25,12.558
2023-11-26,12.558
2023-11-27,12.5299
2023-11-28,12.6495
2023-11-29,12.7802
2023-11-30,13.0267
2023-12-01,13.2475
2023-12-02,13.2475
2023-12-03,13.2475
2023-12-04,13.2098
2023-12-05,13.0201
2023-12-06,12.7861
2023-12-07,12.868
2023-12-08,12.854
2023-12-09,12.854
2023-12-10,12.854
2023-12-11,12.851
2023-12-12,13.0467
2023-12-13,13.3065
2023-12-14,13.6239
2023-12-15,13.7457
2023-12-16,13.7457
2023-12-17,13.7457
2023-12-18,13.9118
2023-12-19,14.1325
2023-12-20,13.7561
2023-12-21,14.0617
2023-12-22,14.1193
2023-12-23,14.1193
2023-12-24,14.1193
2023-12-25,14.1193
2023-12-26,14.148
2023-12-27,14.2292
2023-12-28,14.2839
2023-12-29,13.2299
2023-12-30,13.2299
2023-12-31,13.2299
2024-01-01,13.2299
2024-01-02,13.2972
2024-01-03,13.1592
2024-01-04,13.2161
2024-01-05,13.3492
2024-01-06,13.3492
2024-01-07,13.3492
2024-01-08,13.3596
2024-01-09,13.1904
2024-01-10,13.0656
2024-01-11,13.0698
2024-01-12,12.8625
2024-01-13,12.8625
2024-01-14,12.8625
2024-01-15,12.8625
2024-01-16,12.7884
2024-01-17,12.7904
2024-01-18,12.7066
2024-01-19,12.9409
2024-01-20,12.9409
2024-01-21,12.9409
2024-01-22,13.0684
2024-01-23,13.1003
2024-01-24,13.1246
2024-01-25,13.2805
2024-01-26,14.0965
2024-01-27,14.0965
2024-01-28,14.0965
2024-01-29,14.0573
2024-01-30,14.2836
2024-01-31,14.0491
2024-02-01,14.2196
2024-02-02,14.439
2024-02-03,14.439
2024-02-04,14.439
2024-02-05,14.4067
2024-02-06,14.3868
2024-02-07,14.6226
2024-02-08,14.7691
2024-02-09,14.8734
2024-02-10,14.8734
2024-02-11,14.8734
2024-02-12,14.8589
2024-02-13,14.6806
2024-02-14,14.7653
2024-02-15,14.8775
2024-02-16,14.8796
2024-02-17,14.8796
2024-02-18,14.8796
2024-02-19,14.8796
2024-02-20,14.8747
2024-02-21,14.7646
2024-02-22,14.978
2024-02-23,15.0173
2024-02-24,15.0173
2024-02-25,15.0173
2024-02-26,15.1825
2024-02-27,15.2527
2024-02-28,15.2562
2024-02-29,15.3519
2024-03-01,15.3684
2024-03-02,15.3684
2024-03-03,15.3684
2024-03-04,15.3168
2024-03-05,15.199
2024-03-06,15.2851
2024-03-07,15.6273
2024-03-08,15.6239
2024-03-09,15.6239
2024-03-10,15.6239
2024-03-11,15.4049
2024-03-12,15.5743
2024-03-13,15.5853
2024-03-14,15.4242
2024-03-15,15.2062
2024-03-16,15.2062
2024-03-17,15.2062
2024-03-18,15.3781
2024-03-19,15.4274
2024-03-20,15.8534
2024-03-21,15.9363
2024-03-22,15.7199
2024-03-23,15.7199
2024-03-24,15.7199
2024-03-25,15.7247
2024-03-26,15.6171
2024-03-27,15.8425
2024-03-28,15.8384
2024-03-29,15.8384
2024-03-30,15.8384
2024-03-31,15.8384
2024-04-01,15.8329
2024-04-02,15.6904
2024-04-03,15.7658
2024-04-04,15.2836
2024-04-05,15.4801
2024-04-06,15.4801
2024-04-07,15.4801
2024-04-08,15.5932
