,NI US Equity
2023-03-18,19.3406
2023-03-19,19.3406
2023-03-20,19.4546
2023-03-21,19.1809
2023-03-22,18.9821
2023-03-23,18.855
2023-03-24,19.1059
2023-03-25,19.1059
2023-03-26,19.1059
2023-03-27,19.2037
2023-03-28,19.2591
2023-03-29,19.3829
2023-03-30,19.4611
2023-03-31,20.7589
2023-04-01,20.7589
2023-04-02,20.7589
2023-04-03,20.6899
2023-04-04,20.6899
2023-04-05,21.0106
2023-04-06,21.0554
2023-04-07,21.0554
2023-04-08,21.0554
2023-04-09,21.0554
2023-04-10,21.0106
2023-04-11,20.9933
2023-04-12,21.0002
2023-04-13,20.8899
2023-04-14,20.721
2023-04-15,20.721
2023-04-16,20.721
2023-04-17,20.8761
2023-04-18,20.8382
2023-04-19,20.9623
2023-04-20,20.9761
2023-04-21,20.9933
2023-04-22,20.9933
2023-04-23,20.9933
2023-04-24,20.9554
2023-04-25,20.9968
2023-04-26,20.8727
2023-04-27,20.9623
2023-04-28,20.9313
2023-04-29,20.9313
2023-04-30,20.9313
2023-05-01,20.9485
2023-05-02,20.7417
2023-05-03,20.8271
2023-05-04,20.9134
2023-05-05,20.9721
2023-05-06,20.9721
2023-05-07,20.9721
2023-05-08,20.941
2023-05-09,20.941
2023-05-10,21.0929
2023-05-11,20.8409
2023-05-12,20.9548
2023-05-13,20.9548
2023-05-14,20.9548
2023-05-15,20.7995
2023-05-16,20.6269
2023-05-17,20.5889
2023-05-18,20.5647
2023-05-19,20.5647
2023-05-20,20.5647
2023-05-21,20.5647
2023-05-22,20.5751
2023-05-23,20.5647
2023-05-24,20.5268
2023-05-25,20.4439
2023-05-26,20.3887
2023-05-27,20.3887
2023-05-28,20.3887
2023-05-29,20.3887
2023-05-30,20.3024
2023-05-31,20.4025
2023-06-01,20.3265
2023-06-02,20.3576
2023-06-03,20.3576
2023-06-04,20.3576
2023-06-05,20.3611
2023-06-06,20.4266
2023-06-07,20.5785
2023-06-08,20.5544
2023-06-09,20.4715
2023-06-10,20.4715
2023-06-11,20.4715
2023-06-12,20.4819
2023-06-13,20.4577
2023-06-14,20.4957
2023-06-15,20.5578
2023-06-16,20.5716
2023-06-17,20.5716
2023-06-18,20.5716
2023-06-19,20.5716
2023-06-20,20.5164
2023-06-21,20.6131
2023-06-22,20.4922
2023-06-23,20.3438
2023-06-24,20.3438
2023-06-25,20.3438
2023-06-26,20.5268
2023-06-27,20.5924
2023-06-28,20.4853
2023-06-29,20.4991
2023-06-30,20.6381
2023-07-01,20.6381
2023-07-02,20.6381
2023-07-03,20.6618
2023-07-04,20.6618
2023-07-05,20.8173
2023-07-06,20.7666
2023-07-07,20.6956
2023-07-08,20.6956
2023-07-09,20.6956
2023-07-10,20.5908
2023-07-11,20.7091
2023-07-12,20.8815
2023-07-13,20.9119
2023-07-14,20.8376
2023-07-15,20.8376
2023-07-16,20.8376
2023-07-17,20.6787
2023-07-18,20.6179
2023-07-19,20.7564
2023-07-20,20.8646
2023-07-21,20.8849
2023-07-22,20.8849
2023-07-23,20.8849
2023-07-24,20.8747
2023-07-25,20.8984
2023-07-26,21.0032
2023-07-27,20.8511
2023-07-28,20.7733
2023-07-29,20.7733
2023-07-30,20.7733
2023-07-31,20.8038
2023-08-01,20.6821
2023-08-02,20.7642
2023-08-03,20.5072
2023-08-04,20.3584
2023-08-05,20.3584
2023-08-06,20.3584
2023-08-07,20.4125
2023-08-08,20.4362
2023-08-09,20.5173
2023-08-10,20.4328
2023-08-11,20.4666
2023-08-12,20.4666
2023-08-13,20.4666
2023-08-14,20.3584
2023-08-15,20.2164
2023-08-16,20.2603
2023-08-17,20.2536
2023-08-18,20.3347
2023-08-19,20.3347
2023-08-20,20.3347
2023-08-21,20.3009
2023-08-22,20.311
2023-08-23,20.3618
2023-08-24,20.2975
2023-08-25,20.3821
2023-08-26,20.3821
2023-08-27,20.3821
2023-08-28,20.3888
2023-08-29,20.4395
2023-08-30,20.4395
2023-08-31,20.4429
2023-09-01,20.3753
2023-09-02,20.3753
2023-09-03,20.3753
2023-09-04,20.3753
2023-09-05,20.2502
2023-09-06,20.2908
2023-09-07,20.4598
2023-09-08,20.5139
2023-09-09,20.5139
2023-09-10,20.5139
2023-09-11,20.5511
2023-09-12,20.568
2023-09-13,20.6627
2023-09-14,20.7743
2023-09-15,20.7506
2023-09-16,20.7506
2023-09-17,20.7506
2023-09-18,20.7101
2023-09-19,20.7101
2023-09-20,20.7236
2023-09-21,20.5444
2023-09-22,20.4193
2023-09-23,20.4193
2023-09-24,20.4193
2023-09-25,20.4226
2023-09-26,20.098
2023-09-27,19.9086
2023-09-28,19.7125
2023-09-29,19.3007
2023-09-30,19.3007
2023-10-01,19.3007
2023-10-02,18.8233
2023-10-03,19.0715
2023-10-04,19.0875
2023-10-05,19.0302
2023-10-06,19.2721
2023-10-07,19.2721
2023-10-08,19.2721
2023-10-09,19.4471
2023-10-10,19.549
2023-10-11,19.7367
2023-10-12,19.5267
2023-10-13,19.6508
2023-10-14,19.6508
2023-10-15,19.6508
2023-10-16,19.7558
2023-10-17,19.7622
2023-10-18,19.7145
2023-10-19,19.6031
2023-10-20,19.4726
2023-10-21,19.4726
2023-10-22,19.4726
2023-10-23,19.3007
2023-10-24,19.4758
2023-10-25,19.5012
2023-10-26,19.6317
2023-10-27,19.4503
2023-10-28,19.4503
2023-10-29,19.4503
2023-10-30,19.4407
2023-10-31,19.4535
2023-11-01,19.533
2023-11-02,19.654
2023-11-03,19.6349
2023-11-04,19.6349
2023-11-05,19.6349
2023-11-06,19.498
2023-11-07,19.4247
2023-11-08,19.3993
2023-11-09,19.3483
2023-11-10,19.4056
2023-11-11,19.4056
2023-11-12,19.4056
2023-11-13,19.3451
2023-11-14,19.7145
2023-11-15,19.6444
2023-11-16,19.6508
2023-11-17,19.7495
2023-11-18,19.7495
2023-11-19,19.7495
2023-11-20,19.7432
2023-11-21,19.7272
2023-11-22,19.7845
2023-11-23,19.7845
2023-11-24,19.7559
2023-11-25,19.7559
2023-11-26,19.7559
2023-11-27,19.7877
2023-11-28,19.7814
2023-11-29,19.6635
2023-11-30,19.6094
2023-12-01,19.7877
2023-12-02,19.7877
2023-12-03,19.7877
2023-12-04,19.8641
2023-12-05,19.7686
2023-12-06,19.8546
2023-12-07,19.861
2023-12-08,19.8196
2023-12-09,19.8196
2023-12-10,19.8196
2023-12-11,19.8323
2023-12-12,19.7814
2023-12-13,20.052
2023-12-14,19.9406
2023-12-15,19.8769
2023-12-16,19.8769
2023-12-17,19.8769
2023-12-18,19.8482
2023-12-19,19.896
2023-12-20,19.7495
2023-12-21,19.7368
2023-12-22,19.8036
2023-12-23,19.8036
2023-12-24,19.8036
2023-12-25,19.8036
2023-12-26,19.861
2023-12-27,19.8132
2023-12-28,19.8992
2023-12-29,19.4596
2023-12-30,19.4596
2023-12-31,19.4596
2024-01-01,19.4596
2024-01-02,19.6064
2024-01-03,19.5681
2024-01-04,19.5585
2024-01-05,19.6159
2024-01-06,19.6159
2024-01-07,19.6159
2024-01-08,19.6957
2024-01-09,19.6479
2024-01-10,19.7117
2024-01-11,19.4436
2024-01-12,19.5202
2024-01-13,19.5202
2024-01-14,19.5202
2024-01-15,19.5202
2024-01-16,19.3734
2024-01-17,19.2649
2024-01-18,19.1724
2024-01-19,19.1564
2024-01-20,19.1564
2024-01-21,19.1564
2024-01-22,19.1532
2024-01-23,19.1819
2024-01-24,19.0224
2024-01-25,19.1437
2024-01-26,19.2266
2024-01-27,19.2266
2024-01-28,19.2266
2024-01-29,19.3128
2024-01-30,19.3224
2024-01-31,19.2745
2024-02-01,19.3958
2024-02-02,19.1564
2024-02-03,19.1564
2024-02-04,19.1564
2024-02-05,19.0447
2024-02-06,18.9905
2024-02-07,18.9937
2024-02-08,18.9841
2024-02-09,19.0447
2024-02-10,19.0447
2024-02-11,19.0447
2024-02-12,19.166
2024-02-13,19.0543
2024-02-14,19.0862
2024-02-15,19.2745
2024-02-16,19.2521
2024-02-17,19.2521
2024-02-18,19.2521
2024-02-19,19.2521
2024-02-20,19.2904
2024-02-21,20.055
2024-02-22,19.9824
2024-02-23,20.0101
2024-02-24,20.0101
2024-02-25,20.0101
2024-02-26,19.8684
2024-02-27,19.9755
2024-02-28,19.9168
2024-02-29,19.9893
2024-03-01,20.0135
2024-03-02,20.0135
2024-03-03,20.0135
2024-03-04,20.1793
2024-03-05,20.1724
2024-03-06,20.2692
2024-03-07,20.3037
2024-03-08,20.3175
2024-03-09,20.3175
2024-03-10,20.3175
2024-03-11,20.3417
2024-03-12,20.2519
2024-03-13,20.1932
2024-03-14,20.093
2024-03-15,20.1413
2024-03-16,20.1413
2024-03-17,20.1413
2024-03-18,20.1932
2024-03-19,20.2588
2024-03-20,20.2657
2024-03-21,20.3486
2024-03-22,20.3486
2024-03-23,20.3486
2024-03-24,20.3486
2024-03-25,20.3659
2024-03-26,20.3037
2024-03-27,20.473
2024-03-28,20.5421
2024-03-29,20.5421
2024-03-30,20.5421
2024-03-31,20.5421
2024-04-01,20.4939
2024-04-02,20.5009
2024-04-03,20.4455
2024-04-04,20.3867
2024-04-05,20.3936
2024-04-06,20.3936
2024-04-07,20.3936
2024-04-08,20.4836
