,AWI US Equity
2023-03-18,13.1744
2023-03-19,13.1744
2023-03-20,13.4076
2023-03-21,13.3978
2023-03-22,13.1956
2023-03-23,13.194
2023-03-24,13.15
2023-03-25,13.15
2023-03-26,13.15
2023-03-27,13.2608
2023-03-28,13.2135
2023-03-29,13.3978
2023-03-30,13.4092
2023-03-31,13.4414
2023-04-01,13.4414
2023-04-02,13.4414
2023-04-03,13.513
2023-04-04,12.9866
2023-04-05,12.958
2023-04-06,12.958
2023-04-07,12.958
2023-04-08,12.958
2023-04-09,12.958
2023-04-10,12.9755
2023-04-11,13.2411
2023-04-12,13.2665
2023-04-13,13.2681
2023-04-14,13.2236
2023-04-15,13.2236
2023-04-16,13.2236
2023-04-17,13.3413
2023-04-18,13.3937
2023-04-19,13.5623
2023-04-20,13.6275
2023-04-21,13.5639
2023-04-22,13.5639
2023-04-23,13.5639
2023-04-24,13.7118
2023-04-25,12.877
2023-04-26,12.5706
2023-04-27,12.8628
2023-04-28,12.9544
2023-04-29,12.9544
2023-04-30,12.9544
2023-05-01,12.8233
2023-05-02,12.7522
2023-05-03,12.6543
2023-05-04,12.6117
2023-05-05,12.7633
2023-05-06,12.7633
2023-05-07,12.7633
2023-05-08,12.6717
2023-05-09,12.6954
2023-05-10,12.6622
2023-05-11,12.4838
2023-05-12,12.449
2023-05-13,12.449
2023-05-14,12.449
2023-05-15,12.498
2023-05-16,12.2469
2023-05-17,12.2658
2023-05-18,12.5738
2023-05-19,12.4553
2023-05-20,12.4553
2023-05-21,12.4553
2023-05-22,12.4743
2023-05-23,12.4222
2023-05-24,12.1711
2023-05-25,12.0905
2023-05-26,12.149
2023-05-27,12.149
2023-05-28,12.149
2023-05-29,12.149
2023-05-30,12.0747
2023-05-31,11.9721
2023-06-01,11.9389
2023-06-02,12.329
2023-06-03,12.329
2023-06-04,12.329
2023-06-05,12.4174
2023-06-06,12.5864
2023-06-07,12.7949
2023-06-08,12.6875
2023-06-09,12.6211
2023-06-10,12.6211
2023-06-11,12.6211
2023-06-12,12.9338
2023-06-13,13.0807
2023-06-14,13.0918
2023-06-15,13.3018
2023-06-16,13.2165
2023-06-17,13.2165
2023-06-18,13.2165
2023-06-19,13.2165
2023-06-20,13.2402
2023-06-21,13.2055
2023-06-22,13.2292
2023-06-23,13.2434
2023-06-24,13.2434
2023-06-25,13.2434
2023-06-26,13.3697
2023-06-27,13.6366
2023-06-28,13.5403
2023-06-29,13.7013
2023-06-30,12.9931
2023-07-01,12.9931
2023-07-02,12.9931
2023-07-03,13.1295
2023-07-04,13.1295
2023-07-05,12.8792
2023-07-06,12.7474
2023-07-07,12.8403
2023-07-08,12.8403
2023-07-09,12.8403
2023-07-10,12.9152
2023-07-11,13.0471
2023-07-12,13.2029
2023-07-13,13.1789
2023-07-14,13.0636
2023-07-15,13.0636
2023-07-16,13.0636
2023-07-17,12.9512
2023-07-18,12.9796
2023-07-19,13.1115
2023-07-20,13.3108
2023-07-21,13.2494
2023-07-22,13.2494
2023-07-23,13.2494
2023-07-24,13.3932
2023-07-25,13.5748
2023-07-26,13.658
2023-07-27,13.4961
2023-07-28,13.6327
2023-07-29,13.6327
2023-07-30,13.6327
2023-07-31,13.4753
2023-08-01,13.4367
2023-08-02,13.4871
2023-08-03,13.4634
2023-08-04,13.6134
2023-08-05,13.6134
2023-08-06,13.6134
2023-08-07,13.6639
2023-08-08,13.4931
2023-08-09,13.4634
2023-08-10,13.3371
2023-08-11,13.2376
2023-08-12,13.2376
2023-08-13,13.2376
2023-08-14,13.4173
2023-08-15,13.3446
2023-08-16,13.3282
2023-08-17,12.9955
2023-08-18,13.0609
2023-08-19,13.0609
2023-08-20,13.0609
2023-08-21,12.9079
2023-08-22,12.9109
2023-08-23,12.948
2023-08-24,12.9539
2023-08-25,12.9242
2023-08-26,12.9242
2023-08-27,12.9242
2023-08-28,13.1723
2023-08-29,13.4515
2023-08-30,13.4411
2023-08-31,13.3609
2023-09-01,13.4159
2023-09-02,13.4159
2023-09-03,13.4159
2023-09-04,13.4159
2023-09-05,12.8975
2023-09-06,12.7104
2023-09-07,12.6732
2023-09-08,12.7787
2023-09-09,12.7787
2023-09-10,12.7787
2023-09-11,12.8693
2023-09-12,12.8366
2023-09-13,12.7579
2023-09-14,12.8589
2023-09-15,12.8292
2023-09-16,12.8292
2023-09-17,12.8292
2023-09-18,12.893
2023-09-19,12.896
2023-09-20,12.8737
2023-09-21,12.694
2023-09-22,12.5485
2023-09-23,12.5485
2023-09-24,12.5485
2023-09-25,12.4742
2023-09-26,12.3598
2023-09-27,12.5708
2023-09-28,12.8529
2023-09-29,11.5875
2023-09-30,11.5875
2023-10-01,11.5875
2023-10-02,11.4689
2023-10-03,11.3775
2023-10-04,11.4471
2023-10-05,11.4757
2023-10-06,11.398
2023-10-07,11.398
2023-10-08,11.398
2023-10-09,11.4975
2023-10-10,11.627
2023-10-11,11.7934
2023-10-12,11.5275
2023-10-13,11.4171
2023-10-14,11.4171
2023-10-15,11.4171
2023-10-16,11.6557
2023-10-17,11.6052
2023-10-18,11.3693
2023-10-19,11.278
2023-10-20,11.2153
2023-10-21,11.2153
2023-10-22,11.2153
2023-10-23,11.1866
2023-10-24,11.7288
2023-10-25,11.5389
2023-10-26,11.6345
2023-10-27,11.6035
2023-10-28,11.6035
2023-10-29,11.6035
2023-10-30,11.8675
2023-10-31,11.9928
2023-11-01,12.1693
2023-11-02,12.3875
2023-11-03,12.6394
2023-11-04,12.6394
2023-11-05,12.6394
2023-11-06,12.5235
2023-11-07,12.6555
2023-11-08,12.5949
2023-11-09,12.5033
2023-11-10,12.6703
2023-11-11,12.6703
2023-11-12,12.6703
2023-11-13,12.5666
2023-11-14,13.0165
2023-11-15,12.9047
2023-11-16,12.8629
2023-11-17,12.9599
2023-11-18,12.9599
2023-11-19,12.9599
2023-11-20,13.0071
2023-11-21,12.9923
2023-11-22,13.0017
2023-11-23,13.0017
2023-11-24,12.9963
2023-11-25,12.9963
2023-11-26,12.9963
2023-11-27,13.1067
2023-11-28,12.937
2023-11-29,13.1054
2023-11-30,13.1943
2023-12-01,13.4502
2023-12-02,13.4502
2023-12-03,13.4502
2023-12-04,14.09
2023-12-05,13.9109
2023-12-06,14.0294
2023-12-07,14.1372
2023-12-08,14.1978
2023-12-09,14.1978
2023-12-10,14.1978
2023-12-11,14.3298
2023-12-12,14.513
2023-12-13,14.5466
2023-12-14,14.9682
2023-12-15,15.0949
2023-12-16,15.0949
2023-12-17,15.0949
2023-12-18,14.8618
2023-12-19,15.014
2023-12-20,14.8874
2023-12-21,15.0437
2023-12-22,15.1124
2023-12-23,15.1124
2023-12-24,15.1124
2023-12-25,15.1124
2023-12-26,15.1016
2023-12-27,15.1393
2023-12-28,15.1393
2023-12-29,15.1789
2023-12-30,15.1789
2023-12-31,15.1789
2024-01-01,15.1789
2024-01-02,15.0779
2024-01-03,14.7872
2024-01-04,14.8104
2024-01-05,15.0847
2024-01-06,15.0847
2024-01-07,15.0847
2024-01-08,15.2075
2024-01-09,15.2922
2024-01-10,15.4696
2024-01-11,15.3563
2024-01-12,15.2157
2024-01-13,15.2157
2024-01-14,15.2157
2024-01-15,15.2157
2024-01-16,15.2198
2024-01-17,15.1188
2024-01-18,15.2212
2024-01-19,15.3386
2024-01-20,15.3386
2024-01-21,15.3386
2024-01-22,15.4955
2024-01-23,15.1721
2024-01-24,14.9646
2024-01-25,15.157
2024-01-26,15.2308
2024-01-27,15.2308
2024-01-28,15.2308
2024-01-29,15.4423
2024-01-30,15.5051
2024-01-31,15.3004
2024-02-01,15.7153
2024-02-02,15.718
2024-02-03,15.718
2024-02-04,15.718
2024-02-05,15.4996
2024-02-06,15.5146
2024-02-07,15.8108
2024-02-08,16.0374
2024-02-09,16.0701
2024-02-10,16.0701
2024-02-11,16.0701
2024-02-12,16.1602
2024-02-13,15.9255
2024-02-14,16.1002
2024-02-15,16.2175
2024-02-16,16.1029
2024-02-17,16.1029
2024-02-18,16.1029
2024-02-19,16.1029
2024-02-20,17.6549
2024-02-21,17.8728
2024-02-22,18.088
2024-02-23,18.3207
2024-02-24,18.3207
2024-02-25,18.3207
2024-02-26,18.3289
2024-02-27,18.4344
2024-02-28,18.2368
2024-02-29,18.0826
2024-03-01,18.1272
2024-03-02,18.1272
2024-03-03,18.1272
2024-03-04,18.2111
2024-03-05,18.0257
2024-03-06,18.2138
2024-03-07,18.3235
2024-03-08,18.2856
2024-03-09,18.2856
2024-03-10,18.2856
2024-03-11,18.0907
2024-03-12,18.2328
2024-03-13,18.2247
2024-03-14,18.2084
2024-03-15,18.3221
2024-03-16,18.3221
2024-03-17,18.3221
2024-03-18,18.2585
2024-03-19,18.5089
2024-03-20,18.3776
2024-03-21,18.6428
2024-03-22,18.6185
2024-03-23,18.6185
2024-03-24,18.6185
2024-03-25,18.4615
2024-03-26,18.4588
2024-03-27,18.605
2024-03-28,18.5711
2024-03-29,18.5711
2024-03-30,18.5711
2024-03-31,18.5711
2024-04-01,18.4385
2024-04-02,18.0528
2024-04-03,18.3451
2024-04-04,18.0541
2024-04-05,18.2233
2024-04-06,18.2233
2024-04-07,18.2233
2024-04-08,18.1814
