,BAH US Equity
2023-03-18,22.5877
2023-03-19,22.5877
2023-03-20,22.9837
2023-03-21,23.1889
2023-03-22,22.9339
2023-03-23,22.9111
2023-03-24,23.0811
2023-03-25,23.0811
2023-03-26,23.0811
2023-03-27,23.249
2023-03-28,23.2283
2023-03-29,23.3962
2023-03-30,23.2573
2023-03-31,33.3834
2023-04-01,33.3834
2023-04-02,33.3834
2023-04-03,34.0702
2023-04-04,34.0406
2023-04-05,34.0731
2023-04-06,34.2537
2023-04-07,34.2537
2023-04-08,34.2537
2023-04-09,34.2537
2023-04-10,34.6089
2023-04-11,34.4284
2023-04-12,34.5468
2023-04-13,34.7333
2023-04-14,34.6563
2023-04-15,34.6563
2023-04-16,34.6563
2023-04-17,34.6385
2023-04-18,34.8398
2023-04-19,35.0352
2023-04-20,35.1092
2023-04-21,35.2454
2023-04-22,35.2454
2023-04-23,35.2454
2023-04-24,34.5024
2023-04-25,34.4017
2023-04-26,33.7979
2023-04-27,34.3307
2023-04-28,34.2804
2023-04-29,34.2804
2023-04-30,34.2804
2023-05-01,34.6474
2023-05-02,33.3716
2023-05-03,33.6084
2023-05-04,33.2029
2023-05-05,33.4989
2023-05-06,33.4989
2023-05-07,33.4989
2023-05-08,33.0164
2023-05-09,33.2917
2023-05-10,33.5551
2023-05-11,33.2177
2023-05-12,33.4308
2023-05-13,33.4308
2023-05-14,33.4308
2023-05-15,33.4219
2023-05-16,33.0904
2023-05-17,33.4959
2023-05-18,33.5788
2023-05-19,33.3745
2023-05-20,33.3745
2023-05-21,33.3745
2023-05-22,33.5255
2023-05-23,33.6232
2023-05-24,33.0785
2023-05-25,32.5427
2023-05-26,34.1246
2023-05-27,34.1246
2023-05-28,34.1246
2023-05-29,34.1246
2023-05-30,34.6194
2023-05-31,35.3923
2023-06-01,35.445
2023-06-02,36.3058
2023-06-03,36.3058
2023-06-04,36.3058
2023-06-05,36.1535
2023-06-06,36.1887
2023-06-07,36.2004
2023-06-08,36.3936
2023-06-09,36.2502
2023-06-10,36.2502
2023-06-11,36.2502
2023-06-12,36.4434
2023-06-13,37.0611
2023-06-14,36.906
2023-06-15,37.4229
2023-06-16,37.7835
2023-06-17,37.7835
2023-06-18,37.7835
2023-06-19,37.7835
2023-06-20,38.059
2023-06-21,38.0503
2023-06-22,38.1118
2023-06-23,37.4405
2023-06-24,37.4405
2023-06-25,37.4405
2023-06-26,37.8392
2023-06-27,37.9183
2023-06-28,37.7982
2023-06-29,38.1968
2023-06-30,36.9737
2023-07-01,36.9737
2023-07-02,36.9737
2023-07-03,37.0815
2023-07-04,37.0815
2023-07-05,37.1561
2023-07-06,36.9571
2023-07-07,37.0953
2023-07-08,37.0953
2023-07-09,37.0953
2023-07-10,37.2528
2023-07-11,37.5595
2023-07-12,37.1533
2023-07-13,37.2473
2023-07-14,37.4407
2023-07-15,37.4407
2023-07-16,37.4407
2023-07-17,37.7308
2023-07-18,38.0707
2023-07-19,38.2005
2023-07-20,38.2586
2023-07-21,38.1425
2023-07-22,38.1425
2023-07-23,38.1425
2023-07-24,38.1536
2023-07-25,38.2503
2023-07-26,38.3359
2023-07-27,37.6258
2023-07-28,39.5867
2023-07-29,39.5867
2023-07-30,39.5867
2023-07-31,39.6254
2023-08-01,40.2477
2023-08-02,40.3528
2023-08-03,40.5824
2023-08-04,40.0707
2023-08-05,40.0707
2023-08-06,40.0707
2023-08-07,40.2477
2023-08-08,39.8716
2023-08-09,39.761
2023-08-10,39.5176
2023-08-11,39.512
2023-08-12,39.512
2023-08-13,39.512
2023-08-14,39.9131
2023-08-15,39.8273
2023-08-16,39.2576
2023-08-17,37.9162
2023-08-18,37.6037
2023-08-19,37.6037
2023-08-20,37.6037
2023-08-21,37.4045
2023-08-22,37.3741
2023-08-23,37.5843
2023-08-24,37.8775
2023-08-25,37.8166
2023-08-26,37.8166
2023-08-27,37.8166
2023-08-28,37.9577
2023-08-29,37.7834
2023-08-30,37.8222
2023-08-31,37.4764
2023-09-01,37.883
2023-09-02,37.883
2023-09-03,37.883
2023-09-04,37.883
2023-09-05,37.8719
2023-09-06,37.7779
2023-09-07,37.3105
2023-09-08,37.1003
2023-09-09,37.1003
2023-09-10,37.1003
2023-09-11,37.3216
2023-09-12,37.4598
2023-09-13,37.4543
2023-09-14,37.4156
2023-09-15,36.9565
2023-09-16,36.9565
2023-09-17,36.9565
2023-09-18,37.0229
2023-09-19,36.9731
2023-09-20,36.998
2023-09-21,35.9083
2023-09-22,35.8336
2023-09-23,35.8336
2023-09-24,35.8336
2023-09-25,36.0327
2023-09-26,36.0991
2023-09-27,36.4835
2023-09-28,36.2125
2023-09-29,33.6976
2023-09-30,33.6976
2023-10-01,33.6976
2023-10-02,34.7879
2023-10-03,35.087
2023-10-04,35.3609
2023-10-05,35.584
2023-10-06,36.2863
2023-10-07,36.2863
2023-10-08,36.2863
2023-10-09,37.1179
2023-10-10,37.5565
2023-10-11,38.1042
2023-10-12,38.1955
2023-10-13,38.4211
2023-10-14,38.4211
2023-10-15,38.4211
2023-10-16,38.624
2023-10-17,38.6189
2023-10-18,37.7619
2023-10-19,37.2574
2023-10-20,36.8872
2023-10-21,36.8872
2023-10-22,36.8872
2023-10-23,36.7401
2023-10-24,36.3497
2023-10-25,36.2686
2023-10-26,36.7604
2023-10-27,35.582
2023-10-28,35.582
2023-10-29,35.582
2023-10-30,35.708
2023-10-31,36.2299
2023-11-01,37.1955
2023-11-02,36.9384
2023-11-03,37.0064
2023-11-04,37.0064
2023-11-05,37.0064
2023-11-06,37.1653
2023-11-07,37.0417
2023-11-08,37.4552
2023-11-09,37.4073
2023-11-10,37.7603
2023-11-11,37.7603
2023-11-12,37.7603
2023-11-13,38.0981
2023-11-14,38.5973
2023-11-15,37.9519
2023-11-16,38.2217
2023-11-17,37.967
2023-11-18,37.967
2023-11-19,37.967
2023-11-20,38.1485
2023-11-21,37.8561
2023-11-22,38.1183
2023-11-23,38.1183
2023-11-24,38.3023
2023-11-25,38.3023
2023-11-26,38.3023
2023-11-27,38.2343
2023-11-28,37.7451
2023-11-29,37.3745
2023-11-30,37.5409
2023-12-01,38.3049
2023-12-02,38.3049
2023-12-03,38.3049
2023-12-04,39.0763
2023-12-05,38.2771
2023-12-06,37.9872
2023-12-07,37.5939
2023-12-08,37.5813
2023-12-09,37.5813
2023-12-10,37.5813
2023-12-11,37.9342
2023-12-12,38.2217
2023-12-13,38.5116
2023-12-14,37.5636
2023-12-15,37.5132
2023-12-16,37.5132
2023-12-17,37.5132
2023-12-18,37.5787
2023-12-19,37.7023
2023-12-20,37.4577
2023-12-21,37.7023
2023-12-22,38.0124
2023-12-23,38.0124
2023-12-24,38.0124
2023-12-25,38.0124
2023-12-26,38.1158
2023-12-27,38.0855
2023-12-28,38.0502
2023-12-29,27.9142
2023-12-30,27.9142
2023-12-31,27.9142
2024-01-01,27.9142
2024-01-02,27.8348
2024-01-03,27.5818
2024-01-04,27.447
2024-01-05,27.1497
2024-01-06,27.1497
2024-01-07,27.1497
2024-01-08,27.7406
2024-01-09,27.7942
2024-01-10,27.7868
2024-01-11,27.6575
2024-01-12,28.0471
2024-01-13,28.0471
2024-01-14,28.0471
2024-01-15,28.0471
2024-01-16,27.6852
2024-01-17,27.6612
2024-01-18,27.8699
2024-01-19,27.8366
2024-01-20,27.8366
2024-01-21,27.8366
2024-01-22,28.2964
2024-01-23,28.0933
2024-01-24,28.1432
2024-01-25,28.0933
2024-01-26,31.1932
2024-01-27,31.1932
2024-01-28,31.1932
2024-01-29,30.8293
2024-01-30,30.8808
2024-01-31,30.1623
2024-02-01,30.4195
2024-02-02,30.471
2024-02-03,30.471
2024-02-04,30.471
2024-02-05,30.3644
2024-02-06,30.765
2024-02-07,30.6933
2024-02-08,30.8697
2024-02-09,31.2501
2024-02-10,31.2501
2024-02-11,31.2501
2024-02-12,31.1031
2024-02-13,30.8293
2024-02-14,30.9635
2024-02-15,31.0076
2024-02-16,31.048
2024-02-17,31.048
2024-02-18,31.048
2024-02-19,31.048
2024-02-20,30.9579
2024-02-21,30.9193
2024-02-22,31.4063
2024-02-23,31.6581
2024-02-24,31.6581
2024-02-25,31.6581
2024-02-26,31.4412
2024-02-27,31.2207
2024-02-28,31.364
2024-02-29,31.4376
2024-03-01,31.5239
2024-03-02,31.5239
2024-03-03,31.5239
2024-03-04,31.6838
2024-03-05,31.7095
2024-03-06,31.6562
2024-03-07,31.5625
2024-03-08,31.3328
2024-03-09,31.3328
2024-03-10,31.3328
2024-03-11,30.8624
2024-03-12,31.0572
2024-03-13,31.1417
2024-03-14,30.9708
2024-03-15,30.901
2024-03-16,30.901
2024-03-17,30.901
2024-03-18,30.8458
2024-03-19,31.1546
2024-03-20,31.2758
2024-03-21,31.5368
2024-03-22,31.4192
2024-03-23,31.4192
2024-03-24,31.4192
2024-03-25,31.1472
2024-03-26,31.3402
2024-03-27,31.5313
2024-03-28,31.5717
2024-03-29,31.5717
2024-03-30,31.5717
2024-03-31,31.5717
2024-04-01,31.6856
2024-04-02,31.2795
2024-04-03,31.4431
2024-04-04,31.1876
2024-04-05,31.2758
2024-04-06,31.2758
2024-04-07,31.2758
2024-04-08,31.3659
