,PNM US Equity
2023-03-19,21.9173
2023-03-20,21.9958
2023-03-21,21.9783
2023-03-22,21.9217
2023-03-23,21.8737
2023-03-24,21.9108
2023-03-25,21.9108
2023-03-26,21.9108
2023-03-27,21.913
2023-03-28,21.9064
2023-03-29,21.8999
2023-03-30,21.9478
2023-03-31,20.7211
2023-04-01,20.7211
2023-04-02,20.7211
2023-04-03,20.6848
2023-04-04,20.7353
2023-04-05,20.7656
2023-04-06,20.7454
2023-04-07,20.7454
2023-04-08,20.7454
2023-04-09,20.7454
2023-04-10,20.7818
2023-04-11,20.7272
2023-04-12,20.7413
2023-04-13,20.7636
2023-04-14,20.7434
2023-04-15,20.7434
2023-04-16,20.7434
2023-04-17,20.7737
2023-04-18,20.7818
2023-04-19,20.7979
2023-04-20,20.7656
2023-04-21,20.7535
2023-04-22,20.7535
2023-04-23,20.7535
2023-04-24,20.7474
2023-04-25,20.7393
2023-04-26,20.7151
2023-04-27,20.6443
2023-04-28,20.61
2023-04-29,20.61
2023-04-30,20.61
2023-05-01,20.5898
2023-05-02,20.5938
2023-05-03,20.5857
2023-05-04,20.5474
2023-05-05,20.6625
2023-05-06,20.6625
2023-05-07,20.6625
2023-05-08,20.6646
2023-05-09,20.614
2023-05-10,20.5878
2023-05-11,20.5453
2023-05-12,20.5352
2023-05-13,20.5352
2023-05-14,20.5352
2023-05-15,20.0018
2023-05-16,20.0179
2023-05-17,20.1614
2023-05-18,20.1574
2023-05-19,20.0866
2023-05-20,20.0866
2023-05-21,20.0866
2023-05-22,20.1109
2023-05-23,20.1291
2023-05-24,20.1028
2023-05-25,20.0523
2023-05-26,20.0139
2023-05-27,20.0139
2023-05-28,20.0139
2023-05-29,20.0139
2023-05-30,20.0866
2023-05-31,20.1634
2023-06-01,20.1432
2023-06-02,20.3089
2023-06-03,20.3089
2023-06-04,20.3089
2023-06-05,20.2705
2023-06-06,20.2907
2023-06-07,20.313
2023-06-08,20.2705
2023-06-09,20.2443
2023-06-10,20.2443
2023-06-11,20.2443
2023-06-12,20.3089
2023-06-13,20.2907
2023-06-14,20.2382
2023-06-15,20.2624
2023-06-16,20.2119
2023-06-17,20.2119
2023-06-18,20.2119
2023-06-19,20.2119
2023-06-20,20.1392
2023-06-21,20.1372
2023-06-22,20.0786
2023-06-23,19.9735
2023-06-24,19.9735
2023-06-25,19.9735
2023-06-26,19.9614
2023-06-27,20.0099
2023-06-28,19.9856
2023-06-29,20.0119
2023-06-30,20.1339
2023-07-01,20.1339
2023-07-02,20.1339
2023-07-03,20.1897
2023-07-04,20.1897
2023-07-05,20.2495
2023-07-06,20.2236
2023-07-07,20.1897
2023-07-08,20.1897
2023-07-09,20.1897
2023-07-10,20.1738
2023-07-11,20.1758
2023-07-12,20.2535
2023-07-13,20.2734
2023-07-14,20.2774
2023-07-15,20.2774
2023-07-16,20.2774
2023-07-17,20.2714
2023-07-18,20.1758
2023-07-19,20.1837
2023-07-20,20.2335
2023-07-21,20.2734
2023-07-22,20.2734
2023-07-23,20.2734
2023-07-24,20.2335
2023-07-25,20.1678
2023-07-26,20.1937
2023-07-27,20.102
2023-07-28,20.094
2023-07-29,20.094
2023-07-30,20.094
2023-07-31,20.0781
2023-08-01,20.0183
2023-08-02,19.9645
2023-08-03,20.0223
2023-08-04,19.9805
2023-08-05,19.9805
2023-08-06,19.9805
2023-08-07,20.0243
2023-08-08,20.0283
2023-08-09,19.9904
2023-08-10,19.8908
2023-08-11,19.9306
2023-08-12,19.9306
2023-08-13,19.9306
2023-08-14,19.9087
2023-08-15,19.8748
2023-08-16,19.9207
2023-08-17,19.9187
2023-08-18,20.0183
2023-08-19,20.0183
2023-08-20,20.0183
2023-08-21,20.0323
2023-08-22,20.0323
2023-08-23,19.9864
2023-08-24,19.9306
2023-08-25,19.9147
2023-08-26,19.9147
2023-08-27,19.9147
2023-08-28,19.9167
2023-08-29,19.9546
2023-08-30,19.9785
2023-08-31,19.9765
2023-09-01,19.9904
2023-09-02,19.9904
2023-09-03,19.9904
2023-09-04,19.9904
2023-09-05,19.9486
2023-09-06,19.9745
2023-09-07,19.9665
2023-09-08,19.9645
2023-09-09,19.9645
2023-09-10,19.9645
2023-09-11,20.0004
2023-09-12,19.9745
2023-09-13,19.9127
2023-09-14,19.9147
2023-09-15,19.8689
2023-09-16,19.8689
2023-09-17,19.8689
2023-09-18,19.8748
2023-09-19,19.9725
2023-09-20,20.0721
2023-09-21,20.0841
2023-09-22,20.0661
2023-09-23,20.0661
2023-09-24,20.0661
2023-09-25,20.0681
2023-09-26,20.0642
2023-09-27,20.0143
2023-09-28,19.9625
2023-09-29,26.6034
2023-09-30,26.6034
2023-10-01,26.6034
2023-10-02,26.3572
2023-10-03,26.3161
2023-10-04,26.311
2023-10-05,26.3623
2023-10-06,26.37
2023-10-07,26.37
2023-10-08,26.37
2023-10-09,26.4085
2023-10-10,26.37
2023-10-11,26.4059
2023-10-12,26.2982
2023-10-13,26.3803
2023-10-14,26.3803
2023-10-15,26.3803
2023-10-16,26.5752
2023-10-17,26.6368
2023-10-18,26.5573
2023-10-19,26.6009
2023-10-20,26.6265
2023-10-21,26.6265
2023-10-22,26.6265
2023-10-23,26.5444
2023-10-24,26.5521
2023-10-25,26.5239
2023-10-26,26.388
2023-10-27,26.1751
2023-10-28,26.1751
2023-10-29,26.1751
2023-10-30,26.075
2023-10-31,26.0006
2023-11-01,25.9878
2023-11-02,26.0186
2023-11-03,26.0365
2023-11-04,26.0365
2023-11-05,26.0365
2023-11-06,25.9904
2023-11-07,26.016
2023-11-08,26.0058
2023-11-09,26.0058
2023-11-10,25.975
2023-11-11,25.975
2023-11-12,25.975
2023-11-13,25.8698
2023-11-14,26.1802
2023-11-15,26.252
2023-11-16,26.3392
2023-11-17,26.2418
2023-11-18,26.2418
2023-11-19,26.2418
2023-11-20,26.0058
2023-11-21,25.916
2023-11-22,25.9621
2023-11-23,25.9621
2023-11-24,25.9339
2023-11-25,25.9339
2023-11-26,25.9339
2023-11-27,25.957
2023-11-28,25.8954
2023-11-29,25.8441
2023-11-30,25.8236
2023-12-01,25.9981
2023-12-02,25.9981
2023-12-03,25.9981
2023-12-04,25.9981
2023-12-05,25.9416
2023-12-06,26.0853
2023-12-07,26.1032
2023-12-08,26.0981
2023-12-09,26.0981
2023-12-10,26.0981
2023-12-11,26.0468
2023-12-12,25.916
2023-12-13,26.075
2023-12-14,25.8647
2023-12-15,26.1828
2023-12-16,26.1828
2023-12-17,26.1828
2023-12-18,26.2161
2023-12-19,26.1904
2023-12-20,26.0365
2023-12-21,26.1058
2023-12-22,25.9468
2023-12-23,25.9468
2023-12-24,25.9468
2023-12-25,25.9468
2023-12-26,25.9237
2023-12-27,25.8313
2023-12-28,25.839
2023-12-29,37.2572
2023-12-30,37.2572
2023-12-31,37.2572
2024-01-01,37.2572
2024-01-02,36.3333
2024-01-03,36.4409
2024-01-04,36.3259
2024-01-05,36.363
2024-01-06,36.363
2024-01-07,36.363
2024-01-08,36.3779
2024-01-09,36.248
2024-01-10,36.0847
2024-01-11,35.8955
2024-01-12,35.6135
2024-01-13,35.6135
2024-01-14,35.6135
2024-01-15,35.6135
2024-01-16,35.3575
2024-01-17,35.1163
2024-01-18,35.1646
2024-01-19,35.1831
2024-01-20,35.1831
2024-01-21,35.1831
2024-01-22,35.3872
2024-01-23,35.3353
2024-01-24,35.1906
2024-01-25,35.5356
2024-01-26,35.5616
2024-01-27,35.5616
2024-01-28,35.5616
2024-01-29,35.6247
2024-01-30,35.3835
2024-01-31,35.2648
2024-02-01,35.2944
2024-02-02,35.0458
2024-02-03,35.0458
2024-02-04,35.0458
2024-02-05,34.7119
2024-02-06,35.2536
2024-02-07,35.5356
2024-02-08,35.5801
2024-02-09,35.5467
2024-02-10,35.5467
2024-02-11,35.5467
2024-02-12,35.7026
2024-02-13,35.2833
2024-02-14,35.4874
2024-02-15,35.7731
2024-02-16,35.7211
2024-02-17,35.7211
2024-02-18,35.7211
2024-02-19,35.7211
2024-02-20,35.7731
2024-02-21,35.9289
2024-02-22,35.7657
2024-02-23,35.825
2024-02-24,35.825
2024-02-25,35.825
2024-02-26,35.5653
2024-02-27,35.9289
2024-02-28,35.7768
2024-02-29,35.3686
2024-03-01,35.4762
2024-03-02,35.4762
2024-03-03,35.4762
2024-03-04,35.877
2024-03-05,35.6952
2024-03-06,35.6135
2024-03-07,35.825
2024-03-08,35.8065
2024-03-09,35.8065
2024-03-10,35.8065
2024-03-11,35.8139
2024-03-12,35.6989
2024-03-13,35.5208
2024-03-14,35.4132
2024-03-15,35.4391
2024-03-16,35.4391
2024-03-17,35.4391
2024-03-18,35.5319
2024-03-19,35.4762
2024-03-20,35.5764
2024-03-21,35.621
2024-03-22,35.6135
2024-03-23,35.6135
2024-03-24,35.6135
2024-03-25,35.4948
2024-03-26,35.5171
2024-03-27,35.7174
2024-03-28,35.7879
2024-03-29,35.7879
2024-03-30,35.7879
2024-03-31,35.7879
2024-04-01,35.6877
2024-04-02,35.6655
2024-04-03,35.6135
2024-04-04,35.6172
2024-04-05,35.6247
2024-04-06,35.6247
2024-04-07,35.6247
2024-04-08,35.7174
