,FDS US Equity
2023-03-18,29.2591
2023-03-19,29.2591
2023-03-20,29.6369
2023-03-21,30.1403
2023-03-22,29.9067
2023-03-23,28.3891
2023-03-24,28.8017
2023-03-25,28.8017
2023-03-26,28.8017
2023-03-27,28.5089
2023-03-28,28.9735
2023-03-29,29.3789
2023-03-30,29.5796
2023-03-31,29.8698
2023-04-01,29.8698
2023-04-02,29.8698
2023-04-03,29.9821
2023-04-04,29.5674
2023-04-05,29.0578
2023-04-06,29.2384
2023-04-07,29.2384
2023-04-08,29.2384
2023-04-09,29.2384
2023-04-10,29.1672
2023-04-11,29.3222
2023-04-12,29.696
2023-04-13,30.0612
2023-04-14,29.8443
2023-04-15,29.8443
2023-04-16,29.8443
2023-04-17,30.0071
2023-04-18,30.0414
2023-04-19,30.0131
2023-04-20,30.0243
2023-04-21,30.3394
2023-04-22,30.3394
2023-04-23,30.3394
2023-04-24,30.3869
2023-04-25,29.719
2023-04-26,29.0156
2023-04-27,29.5931
2023-04-28,29.694
2023-04-29,29.694
2023-04-30,29.694
2023-05-01,29.6571
2023-05-02,28.7967
2023-05-03,28.5047
2023-05-04,28.5943
2023-05-05,29.309
2023-05-06,29.309
2023-05-07,29.309
2023-05-08,29.0993
2023-05-09,29.0558
2023-05-10,29.2127
2023-05-11,28.9411
2023-05-12,28.8152
2023-05-13,28.8152
2023-05-14,28.8152
2023-05-15,28.6616
2023-05-16,28.1678
2023-05-17,28.5449
2023-05-18,28.4981
2023-05-19,28.6721
2023-05-20,28.6721
2023-05-21,28.6721
2023-05-22,28.8079
2023-05-23,28.2007
2023-05-24,27.9067
2023-05-25,27.939
2023-05-26,28.1612
2023-05-27,28.1612
2023-05-28,28.1612
2023-05-29,28.1612
2023-05-30,28.2548
2023-05-31,24.6066
2023-06-01,24.9222
2023-06-02,25.4201
2023-06-03,25.4201
2023-06-04,25.4201
2023-06-05,25.3839
2023-06-06,25.3494
2023-06-07,25.3459
2023-06-08,25.6913
2023-06-09,25.3483
2023-06-10,25.3483
2023-06-11,25.3483
2023-06-12,25.506
2023-06-13,25.8666
2023-06-14,26.1319
2023-06-15,26.7941
2023-06-16,26.7117
2023-06-17,26.7117
2023-06-18,26.7117
2023-06-19,26.7117
2023-06-20,26.7491
2023-06-21,26.8537
2023-06-22,25.7322
2023-06-23,25.142
2023-06-24,25.142
2023-06-25,25.142
2023-06-26,25.2361
2023-06-27,25.5096
2023-06-28,25.2255
2023-06-29,25.2296
2023-06-30,25.5277
2023-07-01,25.5277
2023-07-02,25.5277
2023-07-03,25.0082
2023-07-04,25.0082
2023-07-05,25.1193
2023-07-06,24.872
2023-07-07,24.6609
2023-07-08,24.6609
2023-07-09,24.6609
2023-07-10,25.1181
2023-07-11,25.4247
2023-07-12,25.3561
2023-07-13,26.1892
2023-07-14,26.0082
2023-07-15,26.0082
2023-07-16,26.0082
2023-07-17,26.5533
2023-07-18,26.8012
2023-07-19,26.8489
2023-07-20,27.106
2023-07-21,27.2422
2023-07-22,27.2422
2023-07-23,27.2422
2023-07-24,27.5214
2023-07-25,27.6668
2023-07-26,27.7355
2023-07-27,27.4458
2023-07-28,27.508
2023-07-29,27.508
2023-07-30,27.508
2023-07-31,27.4225
2023-08-01,27.3381
2023-08-02,27.3678
2023-08-03,27.1898
2023-08-04,26.6691
2023-08-05,26.6691
2023-08-06,26.6691
2023-08-07,26.8262
2023-08-08,26.5673
2023-08-09,26.6627
2023-08-10,26.6866
2023-08-11,26.7791
2023-08-12,26.7791
2023-08-13,26.7791
2023-08-14,26.8628
2023-08-15,26.761
2023-08-16,26.8442
2023-08-17,27.152
2023-08-18,27.0944
2023-08-19,27.0944
2023-08-20,27.0944
2023-08-21,27.1293
2023-08-22,27.1305
2023-08-23,27.5685
2023-08-24,27.7384
2023-08-25,27.1043
2023-08-26,27.1043
2023-08-27,27.1043
2023-08-28,27.074
2023-08-29,27.1764
2023-08-30,27.4173
2023-08-31,28.6546
2023-09-01,28.5982
2023-09-02,28.5982
2023-09-03,28.5982
2023-09-04,28.5982
2023-09-05,28.4187
2023-09-06,28.2969
2023-09-07,28.3217
2023-09-08,28.2053
2023-09-09,28.2053
2023-09-10,28.2053
2023-09-11,28.0501
2023-09-12,27.8731
2023-09-13,28.2138
2023-09-14,28.3666
2023-09-15,28.1247
2023-09-16,28.1247
2023-09-17,28.1247
2023-09-18,28.2163
2023-09-19,28.0423
2023-09-20,27.8883
2023-09-21,28.0695
2023-09-22,28.6188
2023-09-23,28.6188
2023-09-24,28.6188
2023-09-25,28.6885
2023-09-26,28.3927
2023-09-27,28.5806
2023-09-28,28.985
2023-09-29,28.7061
2023-09-30,28.7061
2023-10-01,28.7061
2023-10-02,28.634
2023-10-03,28.6134
2023-10-04,29.3148
2023-10-05,29.4294
2023-10-06,29.6185
2023-10-07,29.6185
2023-10-08,29.6185
2023-10-09,29.5646
2023-10-10,29.681
2023-10-11,29.895
2023-10-12,29.316
2023-10-13,29.2742
2023-10-14,29.2742
2023-10-15,29.2742
2023-10-16,29.3518
2023-10-17,29.4827
2023-10-18,29.1026
2023-10-19,28.6825
2023-10-20,28.2732
2023-10-21,28.2732
2023-10-22,28.2732
2023-10-23,28.3678
2023-10-24,28.2605
2023-10-25,27.9131
2023-10-26,28.209
2023-10-27,27.5798
2023-10-28,27.5798
2023-10-29,27.5798
2023-10-30,27.9921
2023-10-31,28.2723
2023-11-01,28.5548
2023-11-02,28.8983
2023-11-03,28.9907
2023-11-04,28.9907
2023-11-05,28.9907
2023-11-06,29.1586
2023-11-07,29.2974
2023-11-08,29.1078
2023-11-09,29.2781
2023-11-10,29.548
2023-11-11,29.548
2023-11-12,29.548
2023-11-13,29.5745
2023-11-14,29.935
2023-11-15,29.8813
2023-11-16,30.2278
2023-11-17,29.8088
2023-11-18,29.8088
2023-11-19,29.8088
2023-11-20,29.7279
2023-11-21,29.813
2023-11-22,29.8342
2023-11-23,29.8342
2023-11-24,29.976
2023-11-25,29.976
2023-11-26,29.976
2023-11-27,29.9863
2023-11-28,29.7605
2023-11-29,29.6307
2023-11-30,28.7072
2023-12-01,28.8077
2023-12-02,28.8077
2023-12-03,28.8077
2023-12-04,28.7565
2023-12-05,28.2981
2023-12-06,28.1241
2023-12-07,28.0418
2023-12-08,28.1447
2023-12-09,28.1447
2023-12-10,28.1447
2023-12-11,28.4533
2023-12-12,28.6919
2023-12-13,29.0316
2023-12-14,28.7389
2023-12-15,28.9129
2023-12-16,28.9129
2023-12-17,28.9129
2023-12-18,29.0022
2023-12-19,28.4245
2023-12-20,28.6402
2023-12-21,29.6899
2023-12-22,29.6281
2023-12-23,29.6281
2023-12-24,29.6281
2023-12-25,29.6281
2023-12-26,29.815
2023-12-27,29.9267
2023-12-28,30.0784
2023-12-29,30.0936
2023-12-30,30.0936
2023-12-31,30.0936
2024-01-01,30.0936
2024-01-02,29.2526
2024-01-03,28.7812
2024-01-04,28.9834
2024-01-05,28.9597
2024-01-06,28.9597
2024-01-07,28.9597
2024-01-08,29.0882
2024-01-09,28.8377
2024-01-10,29.3245
2024-01-11,29.4535
2024-01-12,29.5478
2024-01-13,29.5478
2024-01-14,29.5478
2024-01-15,29.5478
2024-01-16,29.2926
2024-01-17,29.0681
2024-01-18,29.2308
2024-01-19,29.3645
2024-01-20,29.3645
2024-01-21,29.3645
2024-01-22,29.6191
2024-01-23,29.8041
2024-01-24,29.8006
2024-01-25,29.8141
2024-01-26,29.79
2024-01-27,29.79
2024-01-28,29.79
2024-01-29,29.9096
2024-01-30,30.295
2024-01-31,30.0993
2024-02-01,30.609
2024-02-02,30.7387
2024-02-03,30.7387
2024-02-04,30.7387
2024-02-05,30.1865
2024-02-06,30.1871
2024-02-07,30.5201
2024-02-08,29.754
2024-02-09,30.1977
2024-02-10,30.1977
2024-02-11,30.1977
2024-02-12,29.8224
2024-02-13,29.3575
2024-02-14,29.2661
2024-02-15,29.3981
2024-02-16,29.0681
2024-02-17,29.0681
2024-02-18,29.0681
2024-02-19,29.0681
2024-02-20,28.9762
2024-02-21,28.7694
2024-02-22,29.0947
2024-02-23,29.3657
2024-02-24,29.3657
2024-02-25,29.3657
2024-02-26,29.1064
2024-02-27,29.252
2024-02-28,29.5142
2024-02-29,28.6354
2024-03-01,28.5626
2024-03-02,28.5626
2024-03-03,28.5626
2024-03-04,28.7741
2024-03-05,28.7365
2024-03-06,28.7724
2024-03-07,28.9059
2024-03-08,28.84
2024-03-09,28.84
2024-03-10,28.84
2024-03-11,29.4601
2024-03-12,29.6537
2024-03-13,29.7357
2024-03-14,29.5774
2024-03-15,29.4086
2024-03-16,29.4086
2024-03-17,29.4086
2024-03-18,29.5069
2024-03-19,29.7502
2024-03-20,30.0986
2024-03-21,27.9465
2024-03-22,27.7616
2024-03-23,27.7616
2024-03-24,27.7616
2024-03-25,27.6038
2024-03-26,27.5536
2024-03-27,27.757
2024-03-28,28.1621
2024-03-29,28.1621
2024-03-30,28.1621
2024-03-31,28.1621
2024-04-01,27.4969
2024-04-02,27.3074
2024-04-03,27.1107
2024-04-04,26.9621
2024-04-05,26.9551
2024-04-06,26.9551
2024-04-07,26.9551
2024-04-08,27.3658
