,HES US Equity
2023-03-13,11.6912
2023-03-14,11.6951
2023-03-15,11.0598
2023-03-16,11.3735
2023-03-17,11.1801
2023-03-18,11.1801
2023-03-19,11.1801
2023-03-20,11.4498
2023-03-21,11.7903
2023-03-22,11.5992
2023-03-23,11.3554
2023-03-24,11.5072
2023-03-25,11.5072
2023-03-26,11.5072
2023-03-27,11.8508
2023-03-28,12.0663
2023-03-29,12.3336
2023-03-30,12.2919
2023-03-31,12.725
2023-04-01,12.725
2023-04-02,12.725
2023-04-03,13.6274
2023-04-04,13.4182
2023-04-05,13.5224
2023-04-06,13.415
2023-04-07,13.415
2023-04-08,13.415
2023-04-09,13.415
2023-04-10,13.5648
2023-04-11,13.7649
2023-04-12,13.8759
2023-04-13,13.9634
2023-04-14,14.0995
2023-04-15,14.0995
2023-04-16,14.0995
2023-04-17,13.8338
2023-04-18,13.8459
2023-04-19,13.7762
2023-04-20,13.6993
2023-04-21,13.6871
2023-04-22,13.6871
2023-04-23,13.6871
2023-04-24,13.8402
2023-04-25,13.4708
2023-04-26,13.615
2023-04-27,13.4959
2023-04-28,13.786
2023-04-29,13.786
2023-04-30,13.786
2023-05-01,13.6442
2023-05-02,13.1394
2023-05-03,12.996
2023-05-04,12.6421
2023-05-05,13.0763
2023-05-06,13.0763
2023-05-07,13.0763
2023-05-08,13.1233
2023-05-09,13.065
2023-05-10,12.9904
2023-05-11,12.7709
2023-05-12,12.7919
2023-05-13,12.7919
2023-05-14,12.7919
2023-05-15,12.9418
2023-05-16,12.5748
2023-05-17,12.7433
2023-05-18,12.8179
2023-05-19,12.8535
2023-05-20,12.8535
2023-05-21,12.8535
2023-05-22,12.8154
2023-05-23,12.7247
2023-05-24,12.8179
2023-05-25,12.4938
2023-05-26,12.5821
2023-05-27,12.5821
2023-05-28,12.5821
2023-05-29,12.5821
2023-05-30,12.395
2023-05-31,12.2961
2023-06-01,12.4889
2023-06-02,12.8632
2023-06-03,12.8632
2023-06-04,12.8632
2023-06-05,12.7036
2023-06-06,12.7482
2023-06-07,13.1395
2023-06-08,13.1346
2023-06-09,13.0836
2023-06-10,13.0836
2023-06-11,13.0836
2023-06-12,12.9515
2023-06-13,13.0974
2023-06-14,12.8924
2023-06-15,13.0366
2023-06-16,13.0163
2023-06-17,13.0163
2023-06-18,13.0163
2023-06-19,13.0163
2023-06-20,12.7571
2023-06-21,12.8154
2023-06-22,12.8616
2023-06-23,12.6963
2023-06-24,12.6963
2023-06-25,12.6963
2023-06-26,12.9702
2023-06-27,12.7984
2023-06-28,12.8535
2023-06-29,12.8786
2023-06-30,16.0793
2023-07-01,16.0793
2023-07-02,16.0793
2023-07-03,16.2252
2023-07-04,16.2252
2023-07-05,15.9284
2023-07-06,15.4938
2023-07-07,15.9254
2023-07-08,15.9254
2023-07-09,15.9254
2023-07-10,16.0833
2023-07-11,16.403
2023-07-12,16.5689
2023-07-13,16.457
2023-07-14,16.0104
2023-07-15,16.0104
2023-07-16,16.0104
2023-07-17,15.9344
2023-07-18,16.1492
2023-07-19,16.2102
2023-07-20,16.518
2023-07-21,16.7038
2023-07-22,16.7038
2023-07-23,16.7038
2023-07-24,17.0495
2023-07-25,17.2174
2023-07-26,17.2454
2023-07-27,17.2753
2023-07-28,17.3852
2023-07-29,17.3852
2023-07-30,17.3852
2023-07-31,17.656
2023-08-01,17.643
2023-08-02,17.4292
2023-08-03,17.6775
2023-08-04,17.7774
2023-08-05,17.7774
2023-08-06,17.7774
2023-08-07,17.6675
2023-08-08,17.8244
2023-08-09,18.1231
2023-08-10,18.1401
2023-08-11,18.251
2023-08-12,18.251
2023-08-13,18.251
2023-08-14,18.2001
2023-08-15,18.0402
2023-08-16,17.7584
2023-08-17,17.9123
2023-08-18,18.0392
2023-08-19,18.0392
2023-08-20,18.0392
2023-08-21,17.8503
2023-08-22,17.6855
2023-08-23,17.5656
2023-08-24,17.4856
2023-08-25,17.5436
2023-08-26,17.5436
2023-08-27,17.5436
2023-08-28,17.8224
2023-08-29,17.9513
2023-08-30,17.9533
2023-08-31,17.9333
2023-09-01,18.2031
2023-09-02,18.2031
2023-09-03,18.2031
2023-09-04,18.2031
2023-09-05,18.266
2023-09-06,18.264
2023-09-07,18.316
2023-09-08,18.5348
2023-09-09,18.5348
2023-09-10,18.5348
2023-09-11,18.278
2023-09-12,18.6077
2023-09-13,18.5278
2023-09-14,18.9705
2023-09-15,18.5178
2023-09-16,18.5178
2023-09-17,18.5178
2023-09-18,18.7426
2023-09-19,18.3869
2023-09-20,18.1111
2023-09-21,17.5765
2023-09-22,17.4956
2023-09-23,17.4956
2023-09-24,17.4956
2023-09-25,17.6775
2023-09-26,17.6875
2023-09-27,18.287
2023-09-28,18.1471
2023-09-29,18.3478
2023-09-30,18.3478
2023-10-01,18.3478
2023-10-02,17.9499
2023-10-03,17.9889
2023-10-04,17.3489
2023-10-05,17.2135
2023-10-06,17.594
2023-10-07,17.594
2023-10-08,17.594
2023-10-09,18.3868
2023-10-10,18.4145
2023-10-11,18.5509
2023-10-12,18.6914
2023-10-13,19.1662
2023-10-14,19.1662
2023-10-15,19.1662
2023-10-16,19.2103
2023-10-17,19.478
2023-10-18,19.5754
2023-10-19,19.6893
2023-10-20,19.3754
2023-10-21,19.3754
2023-10-22,19.3754
2023-10-23,19.199
2023-10-24,18.5755
2023-10-25,18.4914
2023-10-26,18.3663
2023-10-27,17.352
2023-10-28,17.352
2023-10-29,17.352
2023-10-30,17.5448
2023-10-31,17.4658
2023-11-01,17.2453
2023-11-02,17.8149
2023-11-03,17.661
2023-11-04,17.661
2023-11-05,17.661
2023-11-06,17.6076
2023-11-07,17.3214
2023-11-08,17.0978
2023-11-09,17.0393
2023-11-10,17.1819
2023-11-11,17.1819
2023-11-12,17.1819
2023-11-13,17.2937
2023-11-14,17.4045
2023-11-15,17.4466
2023-11-16,17.1686
2023-11-17,17.4753
2023-11-18,17.4753
2023-11-19,17.4753
2023-11-20,17.4804
2023-11-21,17.462
2023-11-22,17.4702
2023-11-23,17.4702
2023-11-24,17.5738
2023-11-25,17.5738
2023-11-26,17.5738
2023-11-27,17.4815
2023-11-28,17.5933
2023-11-29,16.9736
2023-11-30,17.0762
2023-12-01,17.1286
2023-12-02,17.1286
2023-12-03,17.1286
2023-12-04,17.1922
2023-12-05,16.8536
2023-12-06,16.6372
2023-12-07,16.2217
2023-12-08,16.4545
2023-12-09,16.4545
2023-12-10,16.4545
2023-12-11,16.6289
2023-12-12,16.4853
2023-12-13,16.6833
2023-12-14,17.3368
2023-12-15,17.4917
2023-12-16,17.4917
2023-12-17,17.4917
2023-12-18,17.6066
2023-12-19,17.7451
2023-12-20,17.6107
2023-12-21,17.6497
2023-12-22,17.6918
2023-12-23,17.6918
2023-12-24,17.6918
2023-12-25,17.6918
2023-12-26,17.9041
2023-12-27,17.899
2023-12-28,17.5051
2023-12-29,18.7451
2023-12-30,18.7451
2023-12-31,18.7451
2024-01-01,18.7451
2024-01-02,18.8127
2024-01-03,19.1431
2024-01-04,18.9185
2024-01-05,18.8432
2024-01-06,18.8432
2024-01-07,18.8432
2024-01-08,18.7124
2024-01-09,18.3101
2024-01-10,18.1738
2024-01-11,18.2686
2024-01-12,18.4845
2024-01-13,18.4845
2024-01-14,18.4845
2024-01-15,18.4845
2024-01-16,18.1051
2024-01-17,18.0833
2024-01-18,17.9764
2024-01-19,17.9993
2024-01-20,17.9993
2024-01-21,17.9993
2024-01-22,18.0495
2024-01-23,18.0037
2024-01-24,18.321
2024-01-25,18.7309
2024-01-26,18.756
2024-01-27,18.756
2024-01-28,18.756
2024-01-29,18.6132
2024-01-30,18.6753
2024-01-31,18.3493
2024-02-01,18.4551
2024-02-02,18.9414
2024-02-03,18.9414
2024-02-04,18.9414
2024-02-05,18.8869
2024-02-06,18.9512
2024-02-07,18.8585
2024-02-08,18.9752
2024-02-09,18.5172
2024-02-10,18.5172
2024-02-11,18.5172
2024-02-12,18.6742
2024-02-13,18.6175
2024-02-14,18.5892
2024-02-15,19.1627
2024-02-16,19.2107
2024-02-17,19.2107
2024-02-18,19.2107
2024-02-19,19.2107
2024-02-20,19.0199
2024-02-21,19.2183
2024-02-22,19.3426
2024-02-23,19.2848
2024-02-24,19.2848
2024-02-25,19.2848
2024-02-26,19.3775
2024-02-27,18.8716
2024-02-28,18.8803
2024-02-29,18.9185
2024-03-01,19.1845
2024-03-02,19.1845
2024-03-03,19.1845
2024-03-04,18.9032
2024-03-05,18.985
2024-03-06,18.6208
2024-03-07,18.7637
2024-03-08,18.8236
2024-03-09,18.8236
2024-03-10,18.8236
2024-03-11,19.0504
2024-03-12,19.0145
2024-03-13,19.2696
2024-03-14,19.4539
2024-03-15,19.4757
2024-03-16,19.4757
2024-03-17,19.4757
2024-03-18,19.4037
2024-03-19,19.5989
2024-03-20,19.3088
2024-03-21,19.3099
2024-03-22,19.3416
2024-03-23,19.3416
2024-03-24,19.3416
2024-03-25,19.5324
2024-03-26,19.3383
2024-03-27,19.4419
2024-03-28,19.6698
2024-03-29,19.6698
2024-03-30,19.6698
2024-03-31,19.6698
2024-04-01,19.9031
2024-04-02,19.9827
2024-04-03,20.0557
2024-04-04,20.0492
2024-04-05,20.1942
2024-04-06,20.1942
2024-04-07,20.1942
2024-04-08,20.0636
