,PINC US Equity
2023-03-18,16.5386
2023-03-19,16.5386
2023-03-20,16.5478
2023-03-21,16.7135
2023-03-22,16.4696
2023-03-23,16.3545
2023-03-24,16.5709
2023-03-25,16.5709
2023-03-26,16.5709
2023-03-27,16.6583
2023-03-28,16.7043
2023-03-29,16.7274
2023-03-30,16.7135
2023-03-31,16.123
2023-04-01,16.123
2023-04-02,16.123
2023-04-03,16.1545
2023-04-04,16.1635
2023-04-05,16.3257
2023-04-06,16.3167
2023-04-07,16.3167
2023-04-08,16.3167
2023-04-09,16.3167
2023-04-10,16.2851
2023-04-11,16.159
2023-04-12,16.0419
2023-04-13,15.9743
2023-04-14,16.0149
2023-04-15,16.0149
2023-04-16,16.0149
2023-04-17,16.0734
2023-04-18,15.9788
2023-04-19,16.0644
2023-04-20,16.0419
2023-04-21,16.4113
2023-04-22,16.4113
2023-04-23,16.4113
2023-04-24,16.3572
2023-04-25,16.2086
2023-04-26,16.2806
2023-04-27,16.3977
2023-04-28,16.5554
2023-04-29,16.5554
2023-04-30,16.5554
2023-05-01,16.5914
2023-05-02,13.686
2023-05-03,13.7978
2023-05-04,13.5677
2023-05-05,13.5902
2023-05-06,13.5902
2023-05-07,13.5902
2023-05-08,13.4729
2023-05-09,13.7888
2023-05-10,13.9106
2023-05-11,13.7301
2023-05-12,13.7617
2023-05-13,13.7617
2023-05-14,13.7617
2023-05-15,13.8159
2023-05-16,13.7121
2023-05-17,13.6805
2023-05-18,13.5767
2023-05-19,13.5993
2023-05-20,13.5993
2023-05-21,13.5993
2023-05-22,13.5451
2023-05-23,13.4233
2023-05-24,13.1931
2023-05-25,13.0307
2023-05-26,13.1029
2023-05-27,13.1029
2023-05-28,13.1029
2023-05-29,13.1029
2023-05-30,12.9314
2023-05-31,12.8231
2023-06-01,12.8502
2023-06-02,13.1931
2023-06-03,13.1931
2023-06-04,13.1931
2023-06-05,13.3104
2023-06-06,13.1841
2023-06-07,13.2112
2023-06-08,13.2337
2023-06-09,13.3059
2023-06-10,13.3059
2023-06-11,13.3059
2023-06-12,13.324
2023-06-13,13.3466
2023-06-14,13.2067
2023-06-15,13.9828
2023-06-16,14.1723
2023-06-17,14.1723
2023-06-18,14.1723
2023-06-19,14.1723
2023-06-20,13.9918
2023-06-21,13.9828
2023-06-22,13.8881
2023-06-23,13.8023
2023-06-24,13.8023
2023-06-25,13.8023
2023-06-26,13.8113
2023-06-27,13.852
2023-06-28,13.8204
2023-06-29,13.9196
2023-06-30,15.0049
2023-07-01,15.0049
2023-07-02,15.0049
2023-07-03,14.9903
2023-07-04,14.9903
2023-07-05,14.7263
2023-07-06,14.6921
2023-07-07,14.6237
2023-07-08,14.6237
2023-07-09,14.6237
2023-07-10,14.6335
2023-07-11,14.8241
2023-07-12,14.9023
2023-07-13,14.9218
2023-07-14,15.0343
2023-07-15,15.0343
2023-07-16,15.0343
2023-07-17,15.0489
2023-07-18,15.1027
2023-07-19,15.1613
2023-07-20,15.0929
2023-07-21,14.9609
2023-07-22,14.9609
2023-07-23,14.9609
2023-07-24,14.9169
2023-07-25,14.9707
2023-07-26,14.9072
2023-07-27,14.7801
2023-07-28,14.8632
2023-07-29,14.8632
2023-07-30,14.8632
2023-07-31,15.0489
2023-08-01,15.2053
2023-08-02,15.0538
2023-08-03,15.044
2023-08-04,14.9365
2023-08-05,14.9365
2023-08-06,14.9365
2023-08-07,14.9561
2023-08-08,14.8436
2023-08-09,14.7508
2023-08-10,14.5797
2023-08-11,14.6432
2023-08-12,14.6432
2023-08-13,14.6432
2023-08-14,14.5357
2023-08-15,14.3988
2023-08-16,14.1349
2023-08-17,14.0762
2023-08-18,13.8807
2023-08-19,13.8807
2023-08-20,13.8807
2023-08-21,13.6461
2023-08-22,13.2404
2023-08-23,12.193
2023-08-24,11.8408
2023-08-25,12.0707
2023-08-26,12.0707
2023-08-27,12.0707
2023-08-28,12.1783
2023-08-29,12.3691
2023-08-30,12.3739
2023-08-31,12.0169
2023-09-01,12.3593
2023-09-02,12.3593
2023-09-03,12.3593
2023-09-04,12.3593
2023-09-05,12.7164
2023-09-06,12.7604
2023-09-07,12.7653
2023-09-08,12.8093
2023-09-09,12.8093
2023-09-10,12.8093
2023-09-11,12.8044
2023-09-12,12.3691
2023-09-13,12.1636
2023-09-14,12.0022
2023-09-15,12.2125
2023-09-16,12.2125
2023-09-17,12.2125
2023-09-18,12.2223
2023-09-19,12.2517
2023-09-20,12.144
2023-09-21,12.0707
2023-09-22,12.1343
2023-09-23,12.1343
2023-09-24,12.1343
2023-09-25,12.0756
2023-09-26,12.1343
2023-09-27,12.2419
2023-09-28,12.1832
2023-09-29,9.4965
2023-09-30,9.4965
2023-10-01,9.4965
2023-10-02,9.35
2023-10-03,9.1546
2023-10-04,9.1595
2023-10-05,9.1302
2023-10-06,9.0667
2023-10-07,9.0667
2023-10-08,9.0667
2023-10-09,9.1741
2023-10-10,9.223
2023-10-11,9.1009
2023-10-12,8.7931
2023-10-13,8.7541
2023-10-14,8.7541
2023-10-15,8.7541
2023-10-16,8.8225
2023-10-17,8.9397
2023-10-18,8.8785
2023-10-19,8.8099
2023-10-20,8.6676
2023-10-21,8.6676
2023-10-22,8.6676
2023-10-23,8.6088
2023-10-24,8.6529
2023-10-25,8.4763
2023-10-26,8.4126
2023-10-27,8.3194
2023-10-28,8.3194
2023-10-29,8.3194
2023-10-30,8.3537
2023-10-31,8.4224
2023-11-01,8.388
2023-11-02,8.5107
2023-11-03,8.6971
2023-11-04,8.6971
2023-11-05,8.6971
2023-11-06,8.599
2023-11-07,8.6725
2023-11-08,8.7069
2023-11-09,8.4126
2023-11-10,8.4126
2023-11-11,8.4126
2023-11-12,8.4126
2023-11-13,8.4812
2023-11-14,8.7265
2023-11-15,9.0355
2023-11-16,9.06
2023-11-17,9.1385
2023-11-18,9.1385
2023-11-19,9.1385
2023-11-20,9.3151
2023-11-21,9.3592
2023-11-22,9.3053
2023-11-23,9.3053
2023-11-24,9.2562
2023-11-25,9.2562
2023-11-26,9.2562
2023-11-27,9.2317
2023-11-28,9.1434
2023-11-29,9.0649
2023-11-30,9.0944
2023-12-01,9.2317
2023-12-02,9.2317
2023-12-03,9.2317
2023-12-04,9.3641
2023-12-05,9.163
2023-12-06,9.3445
2023-12-07,9.3249
2023-12-08,9.2955
2023-12-09,9.2955
2023-12-10,9.2955
2023-12-11,9.4475
2023-12-12,9.5702
2023-12-13,9.8154
2023-12-14,10.0018
2023-12-15,9.8743
2023-12-16,9.8743
2023-12-17,9.8743
2023-12-18,9.6732
2023-12-19,10.0361
2023-12-20,9.8595
2023-12-21,10.0656
2023-12-22,10.1538
2023-12-23,10.1538
2023-12-24,10.1538
2023-12-25,10.1538
2023-12-26,10.0803
2023-12-27,9.9527
2023-12-28,10.0214
2023-12-29,11.2298
2023-12-30,11.2298
2023-12-31,11.2298
2024-01-01,11.2298
2024-01-02,11.4299
2024-01-03,11.1109
2024-01-04,11.219
2024-01-05,11.3759
2024-01-06,11.3759
2024-01-07,11.3759
2024-01-08,11.4462
2024-01-09,11.2244
2024-01-10,11.2515
2024-01-11,11.1649
2024-01-12,11.073
2024-01-13,11.073
2024-01-14,11.073
2024-01-15,11.073
2024-01-16,11.1649
2024-01-17,10.9865
2024-01-18,11.0838
2024-01-19,11.0892
2024-01-20,11.0892
2024-01-21,11.0892
2024-01-22,11.2082
2024-01-23,11.0838
2024-01-24,10.9594
2024-01-25,10.9919
2024-01-26,10.9054
2024-01-27,10.9054
2024-01-28,10.9054
2024-01-29,11.0568
2024-01-30,11.1
2024-01-31,10.8296
2024-02-01,10.9054
2024-02-02,10.635
2024-02-03,10.635
2024-02-04,10.635
2024-02-05,10.4673
2024-02-06,10.7951
2024-02-07,10.6652
2024-02-08,10.5352
2024-02-09,10.6381
2024-02-10,10.6381
2024-02-11,10.6381
2024-02-12,10.963
2024-02-13,10.5081
2024-02-14,10.768
2024-02-15,10.8547
2024-02-16,10.6922
2024-02-17,10.6922
2024-02-18,10.6922
2024-02-19,10.6922
2024-02-20,10.7464
2024-02-21,10.6706
2024-02-22,10.7031
2024-02-23,10.8439
2024-02-24,10.8439
2024-02-25,10.8439
2024-02-26,10.6598
2024-02-27,10.8439
2024-02-28,10.4919
2024-02-29,10.4323
2024-03-01,10.4215
2024-03-02,10.4215
2024-03-03,10.4215
2024-03-04,10.4215
2024-03-05,10.4269
2024-03-06,10.4702
2024-03-07,10.5569
2024-03-08,10.6814
2024-03-09,10.6814
2024-03-10,10.6814
2024-03-11,10.741
2024-03-12,10.6598
2024-03-13,10.519
2024-03-14,10.5731
2024-03-15,10.5785
2024-03-16,10.5785
2024-03-17,10.5785
2024-03-18,10.9359
2024-03-19,10.7356
2024-03-20,10.768
2024-03-21,10.9467
2024-03-22,10.9088
2024-03-23,10.9088
2024-03-24,10.9088
2024-03-25,10.8168
2024-03-26,10.8276
2024-03-27,10.9413
2024-03-28,11.1038
2024-03-29,11.1038
2024-03-30,11.1038
2024-03-31,11.1038
2024-04-01,10.7897
2024-04-02,10.7085
2024-04-03,10.4648
2024-04-04,10.5785
2024-04-05,10.5298
2024-04-06,10.5298
2024-04-07,10.5298
2024-04-08,10.6977
