,ASIX US Equity
2023-03-19,5.0565
2023-03-20,5.1182
2023-03-21,5.169
2023-03-22,5.1073
2023-03-23,5.1411
2023-03-24,5.2513
2023-03-25,5.2513
2023-03-26,5.2513
2023-03-27,5.2791
2023-03-28,5.3287
2023-03-29,5.388
2023-03-30,5.4243
2023-03-31,6.7859
2023-04-01,6.7859
2023-04-02,6.7859
2023-04-03,6.8436
2023-04-04,6.8769
2023-04-05,6.991
2023-04-06,6.8465
2023-04-07,6.8465
2023-04-08,6.8465
2023-04-09,6.8465
2023-04-10,6.8292
2023-04-11,6.8523
2023-04-12,7.0546
2023-04-13,7.108
2023-04-14,7.0098
2023-04-15,7.0098
2023-04-16,7.0098
2023-04-17,6.9982
2023-04-18,6.9375
2023-04-19,7.004
2023-04-20,6.9896
2023-04-21,6.8566
2023-04-22,6.8566
2023-04-23,6.8566
2023-04-24,6.9202
2023-04-25,6.7021
2023-04-26,6.5908
2023-04-27,6.6111
2023-04-28,6.7006
2023-04-29,6.7006
2023-04-30,6.7006
2023-05-01,6.666
2023-05-02,6.6024
2023-05-03,6.5114
2023-05-04,6.3207
2023-05-05,6.6627
2023-05-06,6.6627
2023-05-07,6.6627
2023-05-08,6.31
2023-05-09,6.1823
2023-05-10,6.2853
2023-05-11,6.1881
2023-05-12,6.1228
2023-05-13,6.1228
2023-05-14,6.1228
2023-05-15,6.1895
2023-05-16,6.1039
2023-05-17,6.191
2023-05-18,6.2955
2023-05-19,6.371
2023-05-20,6.371
2023-05-21,6.371
2023-05-22,6.384
2023-05-23,6.4508
2023-05-24,6.4334
2023-05-25,6.2708
2023-05-26,6.2244
2023-05-27,6.2244
2023-05-28,6.2244
2023-05-29,6.2244
2023-05-30,6.1692
2023-05-31,6.0328
2023-06-01,6.0981
2023-06-02,6.4014
2023-06-03,6.4014
2023-06-04,6.4014
2023-06-05,6.3695
2023-06-06,6.5408
2023-06-07,6.7237
2023-06-08,6.5495
2023-06-09,6.4116
2023-06-10,6.4116
2023-06-11,6.4116
2023-06-12,6.3869
2023-06-13,6.4406
2023-06-14,6.3695
2023-06-15,6.4276
2023-06-16,6.4319
2023-06-17,6.4319
2023-06-18,6.4319
2023-06-19,6.4319
2023-06-20,6.371
2023-06-21,6.4072
2023-06-22,6.3405
2023-06-23,6.1794
2023-06-24,6.1794
2023-06-25,6.1794
2023-06-26,6.2098
2023-06-27,6.265
2023-06-28,6.2766
2023-06-29,6.3782
2023-06-30,8.1476
2023-07-01,8.1476
2023-07-02,8.1476
2023-07-03,8.3323
2023-07-04,8.3323
2023-07-05,8.1271
2023-07-06,8.0935
2023-07-07,8.3211
2023-07-08,8.3211
2023-07-09,8.3211
2023-07-10,8.3864
2023-07-11,8.4013
2023-07-12,8.5487
2023-07-13,8.6718
2023-07-14,8.5916
2023-07-15,8.5916
2023-07-16,8.5916
2023-07-17,8.6102
2023-07-18,8.6774
2023-07-19,8.6457
2023-07-20,8.711
2023-07-21,8.642
2023-07-22,8.642
2023-07-23,8.642
2023-07-24,8.7688
2023-07-25,8.9442
2023-07-26,9.0095
2023-07-27,9.0673
2023-07-28,8.9498
2023-07-29,8.9498
2023-07-30,8.9498
2023-07-31,9.1046
2023-08-01,9.1345
2023-08-02,9.0374
2023-08-03,8.9684
2023-08-04,8.9373
2023-08-05,8.9373
2023-08-06,8.9373
2023-08-07,8.289
2023-08-08,8.2467
2023-08-09,8.488
2023-08-10,8.5266
2023-08-11,8.5708
2023-08-12,8.5708
2023-08-13,8.5708
2023-08-14,8.3774
2023-08-15,8.0128
2023-08-16,7.882
2023-08-17,7.9023
2023-08-18,7.9925
2023-08-19,7.9925
2023-08-20,7.9925
2023-08-21,7.847
2023-08-22,7.7181
2023-08-23,7.5984
2023-08-24,7.6021
2023-08-25,7.6702
2023-08-26,7.6702
2023-08-27,7.6702
2023-08-28,7.6942
2023-08-29,7.6997
2023-08-30,7.6647
2023-08-31,7.7144
2023-09-01,7.8618
2023-09-02,7.8618
2023-09-03,7.8618
2023-09-04,7.8618
2023-09-05,7.591
2023-09-06,7.5376
2023-09-07,7.2724
2023-09-08,7.2798
2023-09-09,7.2798
2023-09-10,7.2798
2023-09-11,7.2227
2023-09-12,7.2245
2023-09-13,7.1637
2023-09-14,7.4455
2023-09-15,7.4197
2023-09-16,7.4197
2023-09-17,7.4197
2023-09-18,7.359
2023-09-19,7.3184
2023-09-20,7.3
2023-09-21,7.3129
2023-09-22,7.2577
2023-09-23,7.2577
2023-09-24,7.2577
2023-09-25,7.2779
2023-09-26,7.1508
2023-09-27,7.2577
2023-09-28,7.3184
2023-09-29,8.9681
2023-09-30,8.9681
2023-10-01,8.9681
2023-10-02,8.692
2023-10-03,8.4738
2023-10-04,8.4671
2023-10-05,8.3915
2023-10-06,8.4694
2023-10-07,8.4694
2023-10-08,8.4694
2023-10-09,8.6185
2023-10-10,8.7566
2023-10-11,8.6475
2023-10-12,8.6252
2023-10-13,8.4582
2023-10-14,8.4582
2023-10-15,8.4582
2023-10-16,8.5362
2023-10-17,8.6675
2023-10-18,8.4671
2023-10-19,8.3848
2023-10-20,8.2779
2023-10-21,8.2779
2023-10-22,8.2779
2023-10-23,8.1243
2023-10-24,8.1065
2023-10-25,8.111
2023-10-26,8.2957
2023-10-27,8.2334
2023-10-28,8.2334
2023-10-29,8.2334
2023-10-30,8.2757
2023-10-31,8.1822
2023-11-01,8.111
2023-11-02,8.298
2023-11-03,7.7555
2023-11-04,7.7555
2023-11-05,7.7555
2023-11-06,7.6519
2023-11-07,7.4733
2023-11-08,7.4203
2023-11-09,7.3498
2023-11-10,7.4733
2023-11-11,7.4733
2023-11-12,7.4733
2023-11-13,7.4622
2023-11-14,7.7665
2023-11-15,7.8657
2023-11-16,7.8062
2023-11-17,8.0025
2023-11-18,8.0025
2023-11-19,8.0025
2023-11-20,8.0554
2023-11-21,7.8084
2023-11-22,7.8635
2023-11-23,7.8635
2023-11-24,7.9165
2023-11-25,7.9165
2023-11-26,7.9165
2023-11-27,7.8812
2023-11-28,7.7974
2023-11-29,7.8746
2023-11-30,7.8106
2023-12-01,7.9319
2023-12-02,7.9319
2023-12-03,7.9319
2023-12-04,8.051
2023-12-05,7.8547
2023-12-06,7.8657
2023-12-07,8.0686
2023-12-08,8.0333
2023-12-09,8.0333
2023-12-10,8.0333
2023-12-11,7.9341
2023-12-12,7.9385
2023-12-13,8.1987
2023-12-14,8.4435
2023-12-15,8.5228
2023-12-16,8.5228
2023-12-17,8.5228
2023-12-18,8.6529
2023-12-19,8.7191
2023-12-20,8.6992
2023-12-21,8.8315
2023-12-22,8.8624
2023-12-23,8.8624
2023-12-24,8.8624
2023-12-25,8.8624
2023-12-26,8.9087
2023-12-27,8.847
2023-12-28,8.8051
2023-12-29,15.0392
2023-12-30,15.0392
2023-12-31,15.0392
2024-01-01,15.0392
2024-01-02,14.9733
2024-01-03,14.5935
2024-01-04,14.516
2024-01-05,14.3765
2024-01-06,14.3765
2024-01-07,14.3765
2024-01-08,14.4656
2024-01-09,13.9037
2024-01-10,13.7913
2024-01-11,13.6557
2024-01-12,13.5278
2024-01-13,13.5278
2024-01-14,13.5278
2024-01-15,13.5278
2024-01-16,13.3495
2024-01-17,13.0937
2024-01-18,13.179
2024-01-19,13.2022
2024-01-20,13.2022
2024-01-21,13.2022
2024-01-22,13.4193
2024-01-23,13.4037
2024-01-24,13.3611
2024-01-25,13.4968
2024-01-26,13.6324
2024-01-27,13.6324
2024-01-28,13.6324
2024-01-29,13.644
2024-01-30,13.644
2024-01-31,13.2642
2024-02-01,13.5316
2024-02-02,13.1867
2024-02-03,13.1867
2024-02-04,13.1867
2024-02-05,13.1751
2024-02-06,13.2294
2024-02-07,13.2642
2024-02-08,13.3611
2024-02-09,13.5045
2024-02-10,13.5045
2024-02-11,13.5045
2024-02-12,13.8455
2024-02-13,13.4348
2024-02-14,13.6169
2024-02-15,14.0509
2024-02-16,14.5537
2024-02-17,14.5537
2024-02-18,14.5537
2024-02-19,14.5537
2024-02-20,14.0316
2024-02-21,13.8896
2024-02-22,14.1007
2024-02-23,14.1928
2024-02-24,14.1928
2024-02-25,14.1928
2024-02-26,13.8396
2024-02-27,13.9894
2024-02-28,13.9855
2024-02-29,14.1698
2024-03-01,13.8972
2024-03-02,13.8972
2024-03-03,13.8972
2024-03-04,13.9855
2024-03-05,13.6055
2024-03-06,13.6285
2024-03-07,13.7744
2024-03-08,13.7475
2024-03-09,13.7475
2024-03-10,13.7475
2024-03-11,13.8281
2024-03-12,13.7091
2024-03-13,13.8704
2024-03-14,13.3751
2024-03-15,13.5095
2024-03-16,13.5095
2024-03-17,13.5095
2024-03-18,13.26
2024-03-19,13.283
2024-03-20,13.8243
2024-03-21,13.8665
2024-03-22,13.6938
2024-03-23,13.6938
2024-03-24,13.6938
2024-03-25,13.6746
2024-03-26,13.544
2024-03-27,14.0047
2024-03-28,14.4078
2024-03-29,14.4078
2024-03-30,14.4078
2024-03-31,14.4078
2024-04-01,13.8704
2024-04-02,13.9625
2024-04-03,14.0815
2024-04-04,14.0623
2024-04-05,14.3502
2024-04-06,14.3502
2024-04-07,14.3502
2024-04-08,14.1736
