,NFG US Equity
2023-03-18,8.7608
2023-03-19,8.7608
2023-03-20,8.8762
2023-03-21,8.9317
2023-03-22,8.7341
2023-03-23,8.7383
2023-03-24,8.8463
2023-03-25,8.8463
2023-03-26,8.8463
2023-03-27,8.9071
2023-03-28,8.9563
2023-03-29,9.0012
2023-03-30,8.983
2023-03-31,9.2587
2023-04-01,9.2587
2023-04-02,9.2587
2023-04-03,9.2202
2023-04-04,9.1618
2023-04-05,9.2664
2023-04-06,9.2301
2023-04-07,9.2301
2023-04-08,9.2301
2023-04-09,9.2301
2023-04-10,9.2356
2023-04-11,9.2312
2023-04-12,9.1915
2023-04-13,9.1299
2023-04-14,9.0793
2023-04-15,9.0793
2023-04-16,9.0793
2023-04-17,9.076
2023-04-18,9.0265
2023-04-19,9.0386
2023-04-20,8.9429
2023-04-21,8.9605
2023-04-22,8.9605
2023-04-23,8.9605
2023-04-24,8.9913
2023-04-25,8.9561
2023-04-26,8.9242
2023-04-27,9.0056
2023-04-28,9.0562
2023-04-29,9.0562
2023-04-30,9.0562
2023-05-01,8.9803
2023-05-02,8.6227
2023-05-03,8.6876
2023-05-04,8.7036
2023-05-05,8.8609
2023-05-06,8.8609
2023-05-07,8.8609
2023-05-08,8.8081
2023-05-09,8.8433
2023-05-10,8.774
2023-05-11,8.5968
2023-05-12,8.5913
2023-05-13,8.5913
2023-05-14,8.5913
2023-05-15,8.5979
2023-05-16,8.4538
2023-05-17,8.544
2023-05-18,8.5462
2023-05-19,8.6067
2023-05-20,8.6067
2023-05-21,8.6067
2023-05-22,8.5946
2023-05-23,8.6276
2023-05-24,8.577
2023-05-25,8.4956
2023-05-26,8.5396
2023-05-27,8.5396
2023-05-28,8.5396
2023-05-29,8.5396
2023-05-30,8.5616
2023-05-31,8.5077
2023-06-01,8.5187
2023-06-02,8.6683
2023-06-03,8.6683
2023-06-04,8.6683
2023-06-05,8.6254
2023-06-06,8.6342
2023-06-07,8.7861
2023-06-08,8.7344
2023-06-09,8.6893
2023-06-10,8.6893
2023-06-11,8.6893
2023-06-12,8.5924
2023-06-13,8.5968
2023-06-14,8.5198
2023-06-15,8.5759
2023-06-16,8.6188
2023-06-17,8.6188
2023-06-18,8.6188
2023-06-19,8.6188
2023-06-20,8.5176
2023-06-21,8.5616
2023-06-22,8.4934
2023-06-23,8.3646
2023-06-24,8.3646
2023-06-25,8.3646
2023-06-26,8.4306
2023-06-27,8.478
2023-06-28,8.4857
2023-06-29,8.5429
2023-06-30,8.8948
2023-07-01,8.8948
2023-07-02,8.8948
2023-07-03,8.9073
2023-07-04,8.9073
2023-07-05,8.9017
2023-07-06,8.7846
2023-07-07,8.7607
2023-07-08,8.7607
2023-07-09,8.7607
2023-07-10,8.7289
2023-07-11,8.8539
2023-07-12,8.9358
2023-07-13,8.963
2023-07-14,8.8096
2023-07-15,8.8096
2023-07-16,8.8096
2023-07-17,8.7789
2023-07-18,8.9028
2023-07-19,8.9528
2023-07-20,8.9812
2023-07-21,8.9596
2023-07-22,8.9596
2023-07-23,8.9596
2023-07-24,8.9528
2023-07-25,9.0017
2023-07-26,9.0187
2023-07-27,8.9187
2023-07-28,9.0074
2023-07-29,9.0074
2023-07-30,9.0074
2023-07-31,9.0938
2023-08-01,9.0028
2023-08-02,9.0176
2023-08-03,9.1289
2023-08-04,9.2051
2023-08-05,9.2051
2023-08-06,9.2051
2023-08-07,9.2335
2023-08-08,9.1835
2023-08-09,9.3858
2023-08-10,9.3426
2023-08-11,9.3324
2023-08-12,9.3324
2023-08-13,9.3324
2023-08-14,9.2289
2023-08-15,9.1266
2023-08-16,9.1368
2023-08-17,9.1425
2023-08-18,9.1505
2023-08-19,9.1505
2023-08-20,9.1505
2023-08-21,9.1505
2023-08-22,9.0516
2023-08-23,9.1266
2023-08-24,9.0709
2023-08-25,9.0675
2023-08-26,9.0675
2023-08-27,9.0675
2023-08-28,9.0868
2023-08-29,9.0925
2023-08-30,9.1027
2023-08-31,9.1664
2023-09-01,9.1675
2023-09-02,9.1675
2023-09-03,9.1675
2023-09-04,9.1675
2023-09-05,8.9674
2023-09-06,8.9026
2023-09-07,8.9049
2023-09-08,8.9527
2023-09-09,8.9527
2023-09-10,8.9527
2023-09-11,8.9208
2023-09-12,8.9879
2023-09-13,9.0664
2023-09-14,9.2392
2023-09-15,9.2198
2023-09-16,9.2198
2023-09-17,9.2198
2023-09-18,9.2812
2023-09-19,9.1573
2023-09-20,9.1141
2023-09-21,9.0425
2023-09-22,8.9868
2023-09-23,8.9868
2023-09-24,8.9868
2023-09-25,9.0379
2023-09-26,8.9913
2023-09-27,9.047
2023-09-28,8.9845
2023-09-29,9.829
2023-09-30,9.829
2023-10-01,9.829
2023-10-02,9.6552
2023-10-03,9.6989
2023-10-04,9.6649
2023-10-05,9.7318
2023-10-06,9.8303
2023-10-07,9.8303
2023-10-08,9.8303
2023-10-09,10.0515
2023-10-10,10.0978
2023-10-11,10.116
2023-10-12,10.105
2023-10-13,10.0722
2023-10-14,10.0722
2023-10-15,10.0722
2023-10-16,10.1269
2023-10-17,10.2619
2023-10-18,10.133
2023-10-19,10.0795
2023-10-20,9.9968
2023-10-21,9.9968
2023-10-22,9.9968
2023-10-23,9.8789
2023-10-24,9.936
2023-10-25,9.8898
2023-10-26,9.8534
2023-10-27,9.7573
2023-10-28,9.7573
2023-10-29,9.7573
2023-10-30,9.6649
2023-10-31,9.7123
2023-11-01,9.8011
2023-11-02,9.9713
2023-11-03,10.1038
2023-11-04,10.1038
2023-11-05,10.1038
2023-11-06,9.9397
2023-11-07,9.8327
2023-11-08,9.6941
2023-11-09,9.6284
2023-11-10,9.671
2023-11-11,9.671
2023-11-12,9.671
2023-11-13,9.6892
2023-11-14,9.8582
2023-11-15,9.8497
2023-11-16,9.7755
2023-11-17,9.7398
2023-11-18,9.7398
2023-11-19,9.7398
2023-11-20,9.6826
2023-11-21,9.6376
2023-11-22,9.7325
2023-11-23,9.7325
2023-11-24,9.7483
2023-11-25,9.7483
2023-11-26,9.7483
2023-11-27,9.7106
2023-11-28,9.6899
2023-11-29,9.6486
2023-11-30,9.6935
2023-12-01,9.7811
2023-12-02,9.7811
2023-12-03,9.7811
2023-12-04,9.7738
2023-12-05,9.6194
2023-12-06,9.6145
2023-12-07,9.6753
2023-12-08,9.685
2023-12-09,9.685
2023-12-10,9.685
2023-12-11,9.6996
2023-12-12,9.5707
2023-12-13,9.7446
2023-12-14,9.7531
2023-12-15,9.6704
2023-12-16,9.6704
2023-12-17,9.6704
2023-12-18,9.7057
2023-12-19,9.7312
2023-12-20,9.5865
2023-12-21,9.6498
2023-12-22,9.6923
2023-12-23,9.6923
2023-12-24,9.6923
2023-12-25,9.6923
2023-12-26,9.6826
2023-12-27,9.6254
2023-12-28,9.6121
2023-12-29,10.2431
2023-12-30,10.2431
2023-12-31,10.2431
2024-01-01,10.2431
2024-01-02,10.3261
2024-01-03,10.2989
2024-01-04,10.3027
2024-01-05,10.2963
2024-01-06,10.2963
2024-01-07,10.2963
2024-01-08,10.3417
2024-01-09,10.3313
2024-01-10,10.2976
2024-01-11,10.2055
2024-01-12,10.2703
2024-01-13,10.2703
2024-01-14,10.2703
2024-01-15,10.2703
2024-01-16,10.1108
2024-01-17,10.042
2024-01-18,9.9253
2024-01-19,9.9356
2024-01-20,9.9356
2024-01-21,9.9356
2024-01-22,9.9097
2024-01-23,9.8967
2024-01-24,9.8215
2024-01-25,9.8837
2024-01-26,9.9123
2024-01-27,9.9123
2024-01-28,9.9123
2024-01-29,9.9265
2024-01-30,9.9421
2024-01-31,9.8526
2024-02-01,9.8967
2024-02-02,9.8059
2024-02-03,9.8059
2024-02-04,9.8059
2024-02-05,9.6606
2024-02-06,9.7177
2024-02-07,9.6775
2024-02-08,10.0833
2024-02-09,9.9401
2024-02-10,9.9401
2024-02-11,9.9401
2024-02-12,10.0508
2024-02-13,9.8555
2024-02-14,9.8204
2024-02-15,9.9623
2024-02-16,9.9818
2024-02-17,9.9818
2024-02-18,9.9818
2024-02-19,9.9818
2024-02-20,10.0469
2024-02-21,10.1913
2024-02-22,10.1393
2024-02-23,10.108
2024-02-24,10.108
2024-02-25,10.108
2024-02-26,10.0495
2024-02-27,10.1119
2024-02-28,10.0729
2024-02-29,10.0781
2024-03-01,10.0807
2024-03-02,10.0807
2024-03-03,10.0807
2024-03-04,10.2525
2024-03-05,10.2525
2024-03-06,10.3397
2024-03-07,10.3761
2024-03-08,10.3488
2024-03-09,10.3488
2024-03-10,10.3488
2024-03-11,10.488
2024-03-12,10.4464
2024-03-13,10.462
2024-03-14,10.3631
2024-03-15,10.4152
2024-03-16,10.4152
2024-03-17,10.4152
2024-03-18,10.4165
2024-03-19,10.5089
2024-03-20,10.5141
2024-03-21,10.5726
2024-03-22,10.4893
2024-03-23,10.4893
2024-03-24,10.4893
2024-03-25,10.5492
2024-03-26,10.5258
2024-03-27,10.6299
2024-03-28,10.7262
2024-03-29,10.7262
2024-03-30,10.7262
2024-03-31,10.7262
2024-04-01,10.6781
2024-04-02,10.6442
2024-04-03,10.6572
2024-04-04,10.6234
2024-04-05,10.5948
2024-04-06,10.5948
2024-04-07,10.5948
2024-04-08,10.6846
