,ALB US Equity
2023-03-19,10.8733
2023-03-20,11.0963
2023-03-21,11.5662
2023-03-22,11.243
2023-03-23,11.2207
2023-03-24,11.3226
2023-03-25,11.3226
2023-03-26,11.3226
2023-03-27,11.3742
2023-03-28,11.3401
2023-03-29,11.6387
2023-03-30,11.543
2023-03-31,8.5657
2023-04-01,8.5657
2023-04-02,8.5657
2023-04-03,8.4719
2023-04-04,8.1536
2023-04-05,7.6915
2023-04-06,7.6186
2023-04-07,7.6186
2023-04-08,7.6186
2023-04-09,7.6186
2023-04-10,7.8033
2023-04-11,7.8712
2023-04-12,7.8708
2023-04-13,7.9179
2023-04-14,7.9534
2023-04-15,7.9534
2023-04-16,7.9534
2023-04-17,8.0217
2023-04-18,7.9991
2023-04-19,7.9455
2023-04-20,7.56
2023-04-21,6.8666
2023-04-22,6.8666
2023-04-23,6.8666
2023-04-24,7.2334
2023-04-25,6.9712
2023-04-26,7.1343
2023-04-27,7.3067
2023-04-28,7.2873
2023-04-29,7.2873
2023-04-30,7.2873
2023-05-01,6.9931
2023-05-02,6.854
2023-05-03,6.8384
2023-05-04,6.9369
2023-05-05,7.0824
2023-05-06,7.0824
2023-05-07,7.0824
2023-05-08,7.3045
2023-05-09,7.6384
2023-05-10,7.6147
2023-05-11,7.7588
2023-05-12,7.6607
2023-05-13,7.6607
2023-05-14,7.6607
2023-05-15,7.9468
2023-05-16,8.0158
2023-05-17,8.0992
2023-05-18,8.1764
2023-05-19,7.9611
2023-05-20,7.9611
2023-05-21,7.9611
2023-05-22,8.0456
2023-05-23,8.3895
2023-05-24,8.2515
2023-05-25,7.9906
2023-05-26,7.9554
2023-05-27,7.9554
2023-05-28,7.9554
2023-05-29,7.9554
2023-05-30,7.8788
2023-05-31,7.5795
2023-06-01,7.6517
2023-06-02,8.1125
2023-06-03,8.1125
2023-06-04,8.1125
2023-06-05,8.0337
2023-06-06,8.2832
2023-06-07,8.4884
2023-06-08,8.5171
2023-06-09,8.5488
2023-06-10,8.5488
2023-06-11,8.5488
2023-06-12,8.4787
2023-06-13,8.8489
2023-06-14,8.7752
2023-06-15,8.9229
2023-06-16,8.8244
2023-06-17,8.8244
2023-06-18,8.8244
2023-06-19,8.8244
2023-06-20,8.97
2023-06-21,8.9038
2023-06-22,8.7464
2023-06-23,8.5373
2023-06-24,8.5373
2023-06-25,8.5373
2023-06-26,8.7184
2023-06-27,8.7849
2023-06-28,8.423
2023-06-29,8.4941
2023-06-30,9.6005
2023-07-01,9.6005
2023-07-02,9.6005
2023-07-03,9.8442
2023-07-04,9.8442
2023-07-05,9.8347
2023-07-06,9.7775
2023-07-07,10.1704
2023-07-08,10.1704
2023-07-09,10.1704
2023-07-10,10.2628
2023-07-11,10.2324
2023-07-12,10.4042
2023-07-13,10.3343
2023-07-14,10.0816
2023-07-15,10.0816
2023-07-16,10.0816
2023-07-17,10.176
2023-07-18,10.1511
2023-07-19,9.973
2023-07-20,9.6013
2023-07-21,9.3201
2023-07-22,9.3201
2023-07-23,9.3201
2023-07-24,9.1151
2023-07-25,9.1827
2023-07-26,9.0843
2023-07-27,8.9236
2023-07-28,9.0065
2023-07-29,9.0065
2023-07-30,9.0065
2023-07-31,9.1736
2023-08-01,9.0042
2023-08-02,8.8034
2023-08-03,8.6636
2023-08-04,8.6928
2023-08-05,8.6928
2023-08-06,8.6928
2023-08-07,8.5609
2023-08-08,8.5175
2023-08-09,8.461
2023-08-10,8.3603
2023-08-11,8.1952
2023-08-12,8.1952
2023-08-13,8.1952
2023-08-14,8.1182
2023-08-15,8.0589
2023-08-16,7.9598
2023-08-17,8.0052
2023-08-18,8.0332
2023-08-19,8.0332
2023-08-20,8.0332
2023-08-21,8.2181
2023-08-22,8.2216
2023-08-23,8.3646
2023-08-24,8.3235
2023-08-25,8.284
2023-08-26,8.284
2023-08-27,8.284
2023-08-28,8.2801
2023-08-29,8.6004
2023-08-30,8.6336
2023-08-31,8.6383
2023-09-01,8.6996
2023-09-02,8.6996
2023-09-03,8.6996
2023-09-04,8.6996
2023-09-05,8.7209
2023-09-06,8.2876
2023-09-07,8.1983
2023-09-08,8.0743
2023-09-09,8.0743
2023-09-10,8.0743
2023-09-11,8.149
2023-09-12,8.0712
2023-09-13,8.0802
2023-09-14,8.0956
2023-09-15,8.051
2023-09-16,8.051
2023-09-17,8.051
2023-09-18,7.9633
2023-09-19,7.8989
2023-09-20,7.6797
2023-09-21,7.4625
2023-09-22,7.4337
2023-09-23,7.4337
2023-09-24,7.4337
2023-09-25,7.3815
2023-09-26,7.2536
2023-09-27,7.2133
2023-09-28,7.5992
2023-09-29,11.5612
2023-09-30,11.5612
2023-10-01,11.5612
2023-10-02,11.0998
2023-10-03,10.7587
2023-10-04,10.8573
2023-10-05,10.6535
2023-10-06,10.9443
2023-10-07,10.9443
2023-10-08,10.9443
2023-10-09,10.697
2023-10-10,11.0798
2023-10-11,11.2443
2023-10-12,11.6071
2023-10-13,11.1584
2023-10-14,11.1584
2023-10-15,11.1584
2023-10-16,11.4215
2023-10-17,11.5273
2023-10-18,10.5241
2023-10-19,10.0203
2023-10-20,9.6647
2023-10-21,9.6647
2023-10-22,9.6647
2023-10-23,9.5196
2023-10-24,9.6986
2023-10-25,9.4615
2023-10-26,9.4549
2023-10-27,9.4083
2023-10-28,9.4083
2023-10-29,9.4083
2023-10-30,8.9832
2023-10-31,8.9451
2023-11-01,8.7145
2023-11-02,8.8149
2023-11-03,9.0181
2023-11-04,9.0181
2023-11-05,9.0181
2023-11-06,8.5028
2023-11-07,8.6631
2023-11-08,8.4756
2023-11-09,8.2089
2023-11-10,8.3529
2023-11-11,8.3529
2023-11-12,8.3529
2023-11-13,8.1841
2023-11-14,8.8572
2023-11-15,9.0024
2023-11-16,8.6927
2023-11-17,8.9824
2023-11-18,8.9824
2023-11-19,8.9824
2023-11-20,9.162
2023-11-21,8.9062
2023-11-22,8.934
2023-11-23,8.934
2023-11-24,9.0719
2023-11-25,9.0719
2023-11-26,9.0719
2023-11-27,8.5827
2023-11-28,8.772
2023-11-29,8.7399
2023-11-30,8.6123
2023-12-01,8.908
2023-12-02,8.908
2023-12-03,8.908
2023-12-04,8.5343
2023-12-05,8.1279
2023-12-06,8.4327
2023-12-07,8.859
2023-12-08,9.0187
2023-12-09,9.0187
2023-12-10,9.0187
2023-12-11,8.931
2023-12-12,9.0157
2023-12-13,9.7487
2023-12-14,10.1012
2023-12-15,10.172
2023-12-16,10.172
2023-12-17,10.172
2023-12-18,10.1024
2023-12-19,10.2851
2023-12-20,9.898
2023-12-21,10.0746
2023-12-22,10.3552
2023-12-23,10.3552
2023-12-24,10.3552
2023-12-25,10.3552
2023-12-26,10.4943
2023-12-27,10.3087
2023-12-28,10.3153
2023-12-29,81.9071
2023-12-30,81.9071
2023-12-31,81.9071
2024-01-01,81.9071
2024-01-02,83.0027
2024-01-03,79.9523
2024-01-04,78.0202
2024-01-05,77.9747
2024-01-06,77.9747
2024-01-07,77.9747
2024-01-08,78.3157
2024-01-09,76.9928
2024-01-10,76.6609
2024-01-11,74.7106
2024-01-12,73.5286
2024-01-13,73.5286
2024-01-14,73.5286
2024-01-15,73.5286
2024-01-16,73.4832
2024-01-17,71.0965
2024-01-18,69.8645
2024-01-19,68.5643
2024-01-20,68.5643
2024-01-21,68.5643
2024-01-22,71.1192
2024-01-23,71.9557
2024-01-24,71.5465
2024-01-25,70.0736
2024-01-26,70.7055
2024-01-27,70.7055
2024-01-28,70.7055
2024-01-29,72.233
2024-01-30,70.9192
2024-01-31,68.387
2024-02-01,69.3144
2024-02-02,68.1642
2024-02-03,68.1642
2024-02-04,68.1642
2024-02-05,65.6548
2024-02-06,67.6051
2024-02-07,68.5279
2024-02-08,68.2006
2024-02-09,68.8598
2024-02-10,68.8598
2024-02-11,68.8598
2024-02-12,70.8192
2024-02-13,67.2323
2024-02-14,68.2279
2024-02-15,69.6643
2024-02-16,71.9793
2024-02-17,71.9793
2024-02-18,71.9793
2024-02-19,71.9793
2024-02-20,68.4454
2024-02-21,70.1419
2024-02-22,69.9736
2024-02-23,71.097
2024-02-24,71.097
2024-02-25,71.097
2024-02-26,71.4926
2024-02-27,74.7081
2024-02-28,76.2863
2024-02-29,78.9196
2024-03-01,81.1709
2024-03-02,81.1709
2024-03-03,81.1709
2024-03-04,76.8047
2024-03-05,65.9804
2024-03-06,70.6149
2024-03-07,72.0111
2024-03-08,70.0418
2024-03-09,70.0418
2024-03-10,70.0418
2024-03-11,72.9616
2024-03-12,72.5887
2024-03-13,73.4346
2024-03-14,70.7513
2024-03-15,71.7746
2024-03-16,71.7746
2024-03-17,71.7746
2024-03-18,72.8843
2024-03-19,71.0469
2024-03-20,72.8252
2024-03-21,73.0117
2024-03-22,71.1925
2024-03-23,71.1925
2024-03-24,71.1925
2024-03-25,70.0509
2024-03-26,70.3511
2024-03-27,74.8643
2024-03-28,76.2028
2024-03-29,76.2028
2024-03-30,76.2028
2024-03-31,76.2028
2024-04-01,75.0373
2024-04-02,73.8081
2024-04-03,74.8962
2024-04-04,71.3678
2024-04-05,72.4286
2024-04-06,72.4286
2024-04-07,72.4286
2024-04-08,76.1801
