,KNX US Equity
2023-03-17,9.6521
2023-03-18,9.6521
2023-03-19,9.6521
2023-03-20,9.5666
2023-03-21,10.1002
2023-03-22,9.9911
2023-03-23,9.9322
2023-03-24,9.9101
2023-03-25,9.9101
2023-03-26,9.9101
2023-03-27,9.9071
2023-03-28,9.9322
2023-03-29,9.8541
2023-03-30,9.8452
2023-03-31,11.642
2023-04-01,11.642
2023-04-02,11.642
2023-04-03,11.4585
2023-04-04,11.3436
2023-04-05,11.3625
2023-04-06,11.299
2023-04-07,11.299
2023-04-08,11.299
2023-04-09,11.299
2023-04-10,11.473
2023-04-11,11.6532
2023-04-12,11.6446
2023-04-13,11.3495
2023-04-14,11.5074
2023-04-15,11.5074
2023-04-16,11.5074
2023-04-17,11.4628
2023-04-18,11.54
2023-04-19,11.6841
2023-04-20,11.739
2023-04-21,11.6326
2023-04-22,11.6326
2023-04-23,11.6326
2023-04-24,11.6823
2023-04-25,11.3753
2023-04-26,11.0888
2023-04-27,11.4405
2023-04-28,11.6017
2023-04-29,11.6017
2023-04-30,11.6017
2023-05-01,11.7698
2023-05-02,11.8144
2023-05-03,11.8088
2023-05-04,11.6956
2023-05-05,11.9049
2023-05-06,11.9049
2023-05-07,11.9049
2023-05-08,11.7728
2023-05-09,11.6527
2023-05-10,11.7059
2023-05-11,11.7419
2023-05-12,11.7677
2023-05-13,11.7677
2023-05-14,11.7677
2023-05-15,11.6098
2023-05-16,11.3971
2023-05-17,11.5052
2023-05-18,11.4091
2023-05-19,11.3061
2023-05-20,11.3061
2023-05-21,11.3061
2023-05-22,11.3542
2023-05-23,11.4194
2023-05-24,11.3473
2023-05-25,11.6098
2023-05-26,11.5412
2023-05-27,11.5412
2023-05-28,11.5412
2023-05-29,11.5412
2023-05-30,11.6664
2023-05-31,11.3748
2023-06-01,11.5086
2023-06-02,11.7076
2023-06-03,11.7076
2023-06-04,11.7076
2023-06-05,11.4571
2023-06-06,11.6493
2023-06-07,11.862
2023-06-08,11.7694
2023-06-09,11.5034
2023-06-10,11.5034
2023-06-11,11.5034
2023-06-12,11.3336
2023-06-13,11.2426
2023-06-14,11.5481
2023-06-15,11.5481
2023-06-16,11.3713
2023-06-17,11.3713
2023-06-18,11.3713
2023-06-19,11.3713
2023-06-20,11.0968
2023-06-21,11.1877
2023-06-22,11.2135
2023-06-23,11.2049
2023-06-24,11.2049
2023-06-25,11.2049
2023-06-26,11.3181
2023-06-27,11.4726
2023-06-28,11.4434
2023-06-29,11.5034
2023-06-30,15.7674
2023-07-01,15.7674
2023-07-02,15.7674
2023-07-03,15.8472
2023-07-04,15.8472
2023-07-05,15.428
2023-07-06,15.4986
2023-07-07,15.5806
2023-07-08,15.5806
2023-07-09,15.5806
2023-07-10,15.7674
2023-07-11,16.0203
2023-07-12,16.0317
2023-07-13,15.7811
2023-07-14,15.6307
2023-07-15,15.6307
2023-07-16,15.6307
2023-07-17,15.412
2023-07-18,15.7105
2023-07-19,15.952
2023-07-20,15.8335
2023-07-21,15.9406
2023-07-22,15.9406
2023-07-23,15.9406
2023-07-24,16.2049
2023-07-25,16.2732
2023-07-26,16.5147
2023-07-27,16.6492
2023-07-28,16.8633
2023-07-29,16.8633
2023-07-30,16.8633
2023-07-31,16.9499
2023-08-01,16.7175
2023-08-02,16.6577
2023-08-03,16.9178
2023-08-04,16.7855
2023-08-05,16.7855
2023-08-06,16.7855
2023-08-07,16.9292
2023-08-08,16.7147
2023-08-09,16.6075
2023-08-10,16.644
2023-08-11,16.7193
2023-08-12,16.7193
2023-08-13,16.7193
2023-08-14,16.8334
2023-08-15,16.4637
2023-08-16,16.1122
2023-08-17,15.8817
2023-08-18,15.9776
2023-08-19,15.9776
2023-08-20,15.9776
2023-08-21,16.0187
2023-08-22,15.7791
2023-08-23,15.8635
2023-08-24,15.7357
2023-08-25,15.56
2023-08-26,15.56
2023-08-27,15.56
2023-08-28,15.4527
2023-08-29,15.7129
2023-08-30,15.6193
2023-08-31,15.6193
2023-09-01,15.7152
2023-09-02,15.7152
2023-09-03,15.7152
2023-09-04,15.7152
2023-09-05,15.3158
2023-09-06,15.1469
2023-09-07,15.0762
2023-09-08,15.0351
2023-09-09,15.0351
2023-09-10,15.0351
2023-09-11,14.9872
2023-09-12,14.8
2023-09-13,15.2199
2023-09-14,15.334
2023-09-15,15.3021
2023-09-16,15.3021
2023-09-17,15.3021
2023-09-18,15.35
2023-09-19,15.172
2023-09-20,15.1538
2023-09-21,14.7498
2023-09-22,14.6334
2023-09-23,14.6334
2023-09-24,14.6334
2023-09-25,14.743
2023-09-26,14.5353
2023-09-27,14.4714
2023-09-28,14.4691
2023-09-29,21.3015
2023-09-30,21.3015
2023-10-01,21.3015
2023-10-02,20.9711
2023-10-03,20.8754
2023-10-04,20.8785
2023-10-05,20.8291
2023-10-06,20.8692
2023-10-07,20.8692
2023-10-08,20.8692
2023-10-09,21.0668
2023-10-10,21.0884
2023-10-11,20.931
2023-10-12,20.5759
2023-10-13,20.5913
2023-10-14,20.5913
2023-10-15,20.5913
2023-10-16,21.1595
2023-10-17,21.3756
2023-10-18,20.4277
2023-10-19,19.9831
2023-10-20,21.6473
2023-10-21,21.6473
2023-10-22,21.6473
2023-10-23,21.2583
2023-10-24,21.3324
2023-10-25,21.0854
2023-10-26,21.039
2023-10-27,20.613
2023-10-28,20.613
2023-10-29,20.613
2023-10-30,20.9742
2023-10-31,20.9125
2023-11-01,20.7928
2023-11-02,20.9782
2023-11-03,21.5342
2023-11-04,21.5342
2023-11-05,21.5342
2023-11-06,21.4971
2023-11-07,21.4323
2023-11-08,21.2963
2023-11-09,21.1388
2023-11-10,21.2222
2023-11-11,21.2222
2023-11-12,21.2222
2023-11-13,21.1913
2023-11-14,21.8554
2023-11-15,22.2539
2023-11-16,21.7659
2023-11-17,21.7195
2023-11-18,21.7195
2023-11-19,21.7195
2023-11-20,21.5898
2023-11-21,21.772
2023-11-22,21.84
2023-11-23,21.84
2023-11-24,21.8585
2023-11-25,21.8585
2023-11-26,21.8585
2023-11-27,21.8987
2023-11-28,21.9172
2023-11-29,22.2601
2023-11-30,22.43
2023-12-01,23.1158
2023-12-02,23.1158
2023-12-03,23.1158
2023-12-04,23.4278
2023-12-05,23.2579
2023-12-06,23.261
2023-12-07,23.2053
2023-12-08,23.02
2023-12-09,23.02
2023-12-10,23.02
2023-12-11,23.2702
2023-12-12,23.3289
2023-12-13,23.3474
2023-12-14,23.6872
2023-12-15,23.6718
2023-12-16,23.6718
2023-12-17,23.6718
2023-12-18,23.2949
2023-12-19,23.8633
2023-12-20,23.6131
2023-12-21,23.9745
2023-12-22,24.0054
2023-12-23,24.0054
2023-12-24,24.0054
2023-12-25,24.0054
2023-12-26,23.9436
2023-12-27,23.7892
2023-12-28,23.8602
2023-12-29,36.5244
2023-12-30,36.5244
2023-12-31,36.5244
2024-01-01,36.5244
2024-01-02,36.4099
2024-01-03,35.6272
2024-01-04,35.5079
2024-01-05,35.9231
2024-01-06,35.9231
2024-01-07,35.9231
2024-01-08,36.4433
2024-01-09,35.9804
2024-01-10,36.1522
2024-01-11,35.4745
2024-01-12,34.9592
2024-01-13,34.9592
2024-01-14,34.9592
2024-01-15,34.9592
2024-01-16,34.8971
2024-01-17,34.5822
2024-01-18,35.4555
2024-01-19,35.2646
2024-01-20,35.2646
2024-01-21,35.2646
2024-01-22,36.2381
2024-01-23,36.2333
2024-01-24,36.2047
2024-01-25,36.6437
2024-01-26,36.3717
2024-01-27,36.3717
2024-01-28,36.3717
2024-01-29,36.5387
2024-01-30,36.6676
2024-01-31,36.3956
2024-02-01,36.6246
2024-02-02,37.3452
2024-02-03,37.3452
2024-02-04,37.3452
2024-02-05,37.3595
2024-02-06,37.7079
2024-02-07,37.7938
2024-02-08,37.6124
2024-02-09,37.5456
2024-02-10,37.5456
2024-02-11,37.5456
2024-02-12,37.7556
2024-02-13,37.3213
2024-02-14,37.2211
2024-02-15,36.7821
2024-02-16,36.1283
2024-02-17,36.1283
2024-02-18,36.1283
2024-02-19,36.1283
2024-02-20,36.1188
2024-02-21,36.5339
2024-02-22,36.6938
2024-02-23,36.818
2024-02-24,36.818
2024-02-25,36.818
2024-02-26,36.627
2024-02-27,36.455
2024-02-28,35.7053
2024-02-29,35.9202
2024-03-01,35.3757
2024-03-02,35.3757
2024-03-03,35.3757
2024-03-04,35.1704
2024-03-05,35.5429
2024-03-06,35.4092
2024-03-07,35.944
2024-03-08,35.9631
2024-03-09,35.9631
2024-03-10,35.9631
2024-03-11,36.0778
2024-03-12,36.1112
2024-03-13,35.8199
2024-03-14,35.1083
2024-03-15,34.8695
2024-03-16,34.8695
2024-03-17,34.8695
2024-03-18,34.1436
2024-03-19,33.8857
2024-03-20,34.54
2024-03-21,34.5543
2024-03-22,34.1245
2024-03-23,34.1245
2024-03-24,34.1245
2024-03-25,33.9
2024-03-26,34.1961
2024-03-27,34.6116
2024-03-28,35.2898
2024-03-29,35.2898
2024-03-30,35.2898
2024-03-31,35.2898
2024-04-01,35.1751
2024-04-02,34.5065
2024-04-03,34.9602
2024-04-04,34.4922
2024-04-05,34.33
2024-04-06,34.33
2024-04-07,34.33
2024-04-08,34.3157
