,BLMN US Equity
2023-03-15,13.0028
2023-03-16,13.2031
2023-03-17,13.0239
2023-03-18,13.0239
2023-03-19,13.0239
2023-03-20,13.0555
2023-03-21,13.19
2023-03-22,13.1372
2023-03-23,12.9712
2023-03-24,12.1237
2023-03-25,12.1237
2023-03-26,12.1237
2023-03-27,12.1592
2023-03-28,12.0983
2023-03-29,12.2098
2023-03-30,12.2732
2023-03-31,12.3036
2023-04-01,12.3036
2023-04-02,12.3036
2023-04-03,12.2048
2023-04-04,12.1693
2023-04-05,12.1135
2023-04-06,12.0679
2023-04-07,12.0679
2023-04-08,12.0679
2023-04-09,12.0679
2023-04-10,12.1338
2023-04-11,12.2402
2023-04-12,12.1034
2023-04-13,12.1135
2023-04-14,12.0451
2023-04-15,12.0451
2023-04-16,12.0451
2023-04-17,11.9945
2023-04-18,12.0781
2023-04-19,11.9843
2023-04-20,11.9261
2023-04-21,11.9463
2023-04-22,11.9463
2023-04-23,11.9463
2023-04-24,11.8475
2023-04-25,11.6829
2023-04-26,11.6803
2023-04-27,11.7766
2023-04-28,12.0806
2023-04-29,12.0806
2023-04-30,12.0806
2023-05-01,12.0553
2023-05-02,12.115
2023-05-03,12.0515
2023-05-04,11.9982
2023-05-05,11.9296
2023-05-06,11.9296
2023-05-07,11.9296
2023-05-08,11.7417
2023-05-09,11.6884
2023-05-10,11.6401
2023-05-11,11.5614
2023-05-12,11.7087
2023-05-13,11.7087
2023-05-14,11.7087
2023-05-15,11.7696
2023-05-16,11.79
2023-05-17,12.1911
2023-05-18,12.473
2023-05-19,12.4781
2023-05-20,12.4781
2023-05-21,12.4781
2023-05-22,12.3638
2023-05-23,12.3181
2023-05-24,12.3003
2023-05-25,12.1226
2023-05-26,12.1124
2023-05-27,12.1124
2023-05-28,12.1124
2023-05-29,12.1124
2023-05-30,11.9347
2023-05-31,11.8712
2023-06-01,11.9525
2023-06-02,12.2724
2023-06-03,12.2724
2023-06-04,12.2724
2023-06-05,12.1353
2023-06-06,12.2622
2023-06-07,12.473
2023-06-08,12.5441
2023-06-09,12.3003
2023-06-10,12.3003
2023-06-11,12.3003
2023-06-12,12.5034
2023-06-13,12.5695
2023-06-14,12.5542
2023-06-15,12.5238
2023-06-16,12.5365
2023-06-17,12.5365
2023-06-18,12.5365
2023-06-19,12.5365
2023-06-20,12.5618
2023-06-21,12.6634
2023-06-22,12.5695
2023-06-23,12.8198
2023-06-24,12.8198
2023-06-25,12.8198
2023-06-26,12.8148
2023-06-27,12.9891
2023-06-28,12.9613
2023-06-29,13.1584
2023-06-30,13.1053
2023-07-01,13.1053
2023-07-02,13.1053
2023-07-03,13.219
2023-07-04,13.219
2023-07-05,12.8805
2023-07-06,12.8502
2023-07-07,12.9032
2023-07-08,12.9032
2023-07-09,12.9032
2023-07-10,13.0472
2023-07-11,13.0649
2023-07-12,13.2089
2023-07-13,13.3175
2023-07-14,13.2089
2023-07-15,13.2089
2023-07-16,13.2089
2023-07-17,13.2898
2023-07-18,13.3883
2023-07-19,13.4994
2023-07-20,13.4388
2023-07-21,13.3352
2023-07-22,13.3352
2023-07-23,13.3352
2023-07-24,13.2645
2023-07-25,13.2468
2023-07-26,13.3554
2023-07-27,13.2923
2023-07-28,13.2266
2023-07-29,13.2266
2023-07-30,13.2266
2023-07-31,13.1003
2023-08-01,12.8682
2023-08-02,12.722
2023-08-03,12.6842
2023-08-04,12.6187
2023-08-05,12.6187
2023-08-06,12.6187
2023-08-07,12.6439
2023-08-08,12.8077
2023-08-09,12.9035
2023-08-10,12.8531
2023-08-11,12.6161
2023-08-12,12.6161
2023-08-13,12.6161
2023-08-14,12.664
2023-08-15,12.8884
2023-08-16,13.0018
2023-08-17,12.7699
2023-08-18,13.332
2023-08-19,13.332
2023-08-20,13.332
2023-08-21,13.2488
2023-08-22,13.2892
2023-08-23,13.3648
2023-08-24,13.2337
2023-08-25,13.0547
2023-08-26,13.0547
2023-08-27,13.0547
2023-08-28,13.1228
2023-08-29,13.3144
2023-08-30,13.4681
2023-08-31,13.385
2023-09-01,13.4253
2023-09-02,13.4253
2023-09-03,13.4253
2023-09-04,13.4253
2023-09-05,13.0346
2023-09-06,13.1253
2023-09-07,13.274
2023-09-08,13.1127
2023-09-09,13.1127
2023-09-10,13.1127
2023-09-11,13.0875
2023-09-12,13.0522
2023-09-13,12.9564
2023-09-14,13.143
2023-09-15,13.0169
2023-09-16,13.0169
2023-09-17,13.0169
2023-09-18,12.9262
2023-09-19,12.8077
2023-09-20,12.7447
2023-09-21,12.6313
2023-09-22,12.3288
2023-09-23,12.3288
2023-09-24,12.3288
2023-09-25,12.2349
2023-09-26,12.1953
2023-09-27,12.2522
2023-09-28,12.398
2023-09-29,12.4004
2023-09-30,12.4004
2023-10-01,12.4004
2023-10-02,12.3288
2023-10-03,12.1261
2023-10-04,12.2324
2023-10-05,12.183
2023-10-06,12.089
2023-10-07,12.089
2023-10-08,12.089
2023-10-09,12.0075
2023-10-10,12.1484
2023-10-11,12.1805
2023-10-12,11.9877
2023-10-13,11.9704
2023-10-14,11.9704
2023-10-15,11.9704
2023-10-16,12.1236
2023-10-17,12.2522
2023-10-18,12.22
2023-10-19,12.1904
2023-10-20,12.1286
2023-10-21,12.1286
2023-10-22,12.1286
2023-10-23,12.0396
2023-10-24,12.0915
2023-10-25,12.0446
2023-10-26,12.0594
2023-10-27,12.0668
2023-10-28,12.0668
2023-10-29,12.0668
2023-10-30,12.0446
2023-10-31,12.0915
2023-11-01,12.1162
2023-11-02,12.1484
2023-11-03,12.1442
2023-11-04,12.1442
2023-11-05,12.1442
2023-11-06,12.0186
2023-11-07,12.0161
2023-11-08,11.9324
2023-11-09,11.8314
2023-11-10,11.925
2023-11-11,11.925
2023-11-12,11.925
2023-11-13,11.8954
2023-11-14,12.1516
2023-11-15,12.3068
2023-11-16,12.1442
2023-11-17,12.2674
2023-11-18,12.2674
2023-11-19,12.2674
2023-11-20,12.2477
2023-11-21,12.1984
2023-11-22,12.2895
2023-11-23,12.2895
2023-11-24,12.2329
2023-11-25,12.2329
2023-11-26,12.2329
2023-11-27,12.1811
2023-11-28,12.1516
2023-11-29,12.0383
2023-11-30,12.0728
2023-12-01,12.2501
2023-12-02,12.2501
2023-12-03,12.2501
2023-12-04,12.3216
2023-12-05,12.1787
2023-12-06,12.3191
2023-12-07,12.4225
2023-12-08,12.3733
2023-12-09,12.3733
2023-12-10,12.3733
2023-12-11,12.5531
2023-12-12,12.5432
2023-12-13,12.7723
2023-12-14,12.8512
2023-12-15,12.7699
2023-12-16,12.7699
2023-12-17,12.7699
2023-12-18,12.797
2023-12-19,12.8906
2023-12-20,12.8955
2023-12-21,12.9226
2023-12-22,13.0113
2023-12-23,13.0113
2023-12-24,13.0113
2023-12-25,13.0113
2023-12-26,13.2231
2023-12-27,13.3758
2023-12-28,13.3069
2023-12-29,14.1427
2023-12-30,14.1427
2023-12-31,14.1427
2024-01-01,14.1427
2024-01-02,13.9184
2024-01-03,13.7102
2024-01-04,13.857
2024-01-05,13.7182
2024-01-06,13.7182
2024-01-07,13.7182
2024-01-08,13.7796
2024-01-09,13.7262
2024-01-10,13.6915
2024-01-11,13.4031
2024-01-12,13.2456
2024-01-13,13.2456
2024-01-14,13.2456
2024-01-15,13.2456
2024-01-16,13.2563
2024-01-17,13.2683
2024-01-18,13.3871
2024-01-19,13.3978
2024-01-20,13.3978
2024-01-21,13.3978
2024-01-22,13.6541
2024-01-23,13.5446
2024-01-24,13.5153
2024-01-25,13.6568
2024-01-26,13.6221
2024-01-27,13.6221
2024-01-28,13.6221
2024-01-29,13.8784
2024-01-30,13.8544
2024-01-31,13.7342
2024-02-01,13.9451
2024-02-02,13.9184
2024-02-03,13.9184
2024-02-04,13.9184
2024-02-05,13.6942
2024-02-06,13.7315
2024-02-07,13.7716
2024-02-08,13.9291
2024-02-09,13.8811
2024-02-10,13.8811
2024-02-11,13.8811
2024-02-12,13.9665
2024-02-13,13.6221
2024-02-14,13.606
2024-02-15,13.7876
2024-02-16,13.6541
2024-02-17,13.6541
2024-02-18,13.6541
2024-02-19,13.6541
2024-02-20,13.8063
2024-02-21,13.7689
2024-02-22,13.7289
2024-02-23,13.9345
2024-02-24,13.9345
2024-02-25,13.9345
2024-02-26,14.068
2024-02-27,13.873
2024-02-28,14.0434
2024-02-29,13.9041
2024-03-01,14.121
2024-03-02,14.121
2024-03-03,14.121
2024-03-04,14.2442
2024-03-05,14.354
2024-03-06,14.5387
2024-03-07,14.5842
2024-03-08,14.5842
2024-03-09,14.5842
2024-03-10,14.5842
2024-03-11,14.2924
2024-03-12,14.3084
2024-03-13,14.3566
2024-03-14,14.2602
2024-03-15,14.2067
2024-03-16,14.2067
2024-03-17,14.2067
2024-03-18,14.2522
2024-03-19,14.2469
2024-03-20,14.3111
2024-03-21,13.9871
2024-03-22,13.9389
2024-03-23,13.9389
2024-03-24,13.9389
2024-03-25,13.8854
2024-03-26,14.0568
2024-03-27,14.2951
2024-03-28,14.3058
2024-03-29,14.3058
2024-03-30,14.3058
2024-03-31,14.3058
2024-04-01,14.362
2024-04-02,14.3192
2024-04-03,14.2977
2024-04-04,14.0942
2024-04-05,13.8318
2024-04-06,13.8318
2024-04-07,13.8318
2024-04-08,13.9015
