,CNP US Equity
2023-03-19,22.8563
2023-03-20,22.8965
2023-03-21,22.5308
2023-03-22,22.2936
2023-03-23,22.161
2023-03-24,22.571
2023-03-25,22.571
2023-03-26,22.571
2023-03-27,22.6353
2023-03-28,22.7036
2023-03-29,22.9568
2023-03-30,22.9729
2023-03-31,21.8583
2023-04-01,21.8583
2023-04-02,21.8583
2023-04-03,21.8159
2023-04-04,21.8506
2023-04-05,22.2175
2023-04-06,22.3642
2023-04-07,22.3642
2023-04-08,22.3642
2023-04-09,22.3642
2023-04-10,22.3294
2023-04-11,22.3101
2023-04-12,22.3256
2023-04-13,22.341
2023-04-14,22.2213
2023-04-15,22.2213
2023-04-16,22.2213
2023-04-17,22.314
2023-04-18,22.1557
2023-04-19,22.2638
2023-04-20,22.2561
2023-04-21,22.2715
2023-04-22,22.2715
2023-04-23,22.2715
2023-04-24,22.3796
2023-04-25,22.3874
2023-04-26,22.202
2023-04-27,22.3835
2023-04-28,22.2483
2023-04-29,22.2483
2023-04-30,22.2483
2023-05-01,22.3294
2023-05-02,22.0862
2023-05-03,22.0475
2023-05-04,22.1441
2023-05-05,22.2677
2023-05-06,22.2677
2023-05-07,22.2677
2023-05-08,22.1634
2023-05-09,22.1479
2023-05-10,22.175
2023-05-11,22.0321
2023-05-12,22.0862
2023-05-13,22.0862
2023-05-14,22.0862
2023-05-15,21.8776
2023-05-16,21.6575
2023-05-17,21.5726
2023-05-18,21.4645
2023-05-19,21.5224
2023-05-20,21.5224
2023-05-21,21.5224
2023-05-22,21.5069
2023-05-23,21.6266
2023-05-24,21.534
2023-05-25,21.3949
2023-05-26,21.4258
2023-05-27,21.4258
2023-05-28,21.4258
2023-05-29,21.4258
2023-05-30,21.3641
2023-05-31,21.3756
2023-06-01,21.4413
2023-06-02,21.5262
2023-06-03,21.5262
2023-06-04,21.5262
2023-06-05,21.5842
2023-06-06,21.5108
2023-06-07,21.6691
2023-06-08,21.7348
2023-06-09,21.6614
2023-06-10,21.6614
2023-06-11,21.6614
2023-06-12,21.727
2023-06-13,21.7541
2023-06-14,21.6923
2023-06-15,21.785
2023-06-16,21.7502
2023-06-17,21.7502
2023-06-18,21.7502
2023-06-19,21.7502
2023-06-20,21.7116
2023-06-21,21.8467
2023-06-22,21.7232
2023-06-23,21.476
2023-06-24,21.476
2023-06-25,21.476
2023-06-26,21.6498
2023-06-27,21.7618
2023-06-28,21.5764
2023-06-29,21.5726
2023-06-30,21.4273
2023-07-01,21.4273
2023-07-02,21.4273
2023-07-03,21.5412
2023-07-04,21.5412
2023-07-05,21.6095
2023-07-06,21.545
2023-07-07,21.5525
2023-07-08,21.5525
2023-07-09,21.5525
2023-07-10,21.545
2023-07-11,21.7043
2023-07-12,21.8864
2023-07-13,21.913
2023-07-14,21.7954
2023-07-15,21.7954
2023-07-16,21.7954
2023-07-17,21.6284
2023-07-18,21.5374
2023-07-19,21.6815
2023-07-20,21.8902
2023-07-21,22.0951
2023-07-22,22.0951
2023-07-23,22.0951
2023-07-24,22.0799
2023-07-25,22.1672
2023-07-26,22.2051
2023-07-27,21.8864
2023-07-28,21.7878
2023-07-29,21.7878
2023-07-30,21.7878
2023-07-31,21.784
2023-08-01,21.5563
2023-08-02,21.6512
2023-08-03,21.5032
2023-08-04,21.3818
2023-08-05,21.3818
2023-08-06,21.3818
2023-08-07,21.3704
2023-08-08,21.3401
2023-08-09,21.3666
2023-08-10,21.2756
2023-08-11,21.3515
2023-08-12,21.3515
2023-08-13,21.3515
2023-08-14,21.2832
2023-08-15,21.0859
2023-08-16,21.0328
2023-08-17,20.991
2023-08-18,21.0631
2023-08-19,21.0631
2023-08-20,21.0631
2023-08-21,21.0973
2023-08-22,21.0897
2023-08-23,21.0517
2023-08-24,20.9341
2023-08-25,21.0745
2023-08-26,21.0745
2023-08-27,21.0745
2023-08-28,21.0745
2023-08-29,21.0403
2023-08-30,20.9607
2023-08-31,20.9493
2023-09-01,20.8582
2023-09-02,20.8582
2023-09-03,20.8582
2023-09-04,20.8582
2023-09-05,20.7368
2023-09-06,20.7482
2023-09-07,20.9721
2023-09-08,21.1011
2023-09-09,21.1011
2023-09-10,21.1011
2023-09-11,21.1086
2023-09-12,21.1048
2023-09-13,21.2338
2023-09-14,21.3628
2023-09-15,21.4008
2023-09-16,21.4008
2023-09-17,21.4008
2023-09-18,21.4273
2023-09-19,21.3628
2023-09-20,21.3021
2023-09-21,21.139
2023-09-22,21.1048
2023-09-23,21.1048
2023-09-24,21.1048
2023-09-25,21.1011
2023-09-26,20.7216
2023-09-27,20.6685
2023-09-28,20.4978
2023-09-29,19.3576
2023-09-30,19.3576
2023-10-01,19.3576
2023-10-02,18.9715
2023-10-03,19.1821
2023-10-04,19.2488
2023-10-05,19.2769
2023-10-06,19.3647
2023-10-07,19.3647
2023-10-08,19.3647
2023-10-09,19.5121
2023-10-10,19.5753
2023-10-11,19.6736
2023-10-12,19.5964
2023-10-13,19.6104
2023-10-14,19.6104
2023-10-15,19.6104
2023-10-16,19.6841
2023-10-17,19.7403
2023-10-18,19.649
2023-10-19,19.5753
2023-10-20,19.4595
2023-10-21,19.4595
2023-10-22,19.4595
2023-10-23,19.3401
2023-10-24,19.5226
2023-10-25,19.5718
2023-10-26,19.6209
2023-10-27,19.3015
2023-10-28,19.3015
2023-10-29,19.3015
2023-10-30,19.3717
2023-10-31,19.3682
2023-11-01,19.5226
2023-11-02,19.5823
2023-11-03,19.5472
2023-11-04,19.5472
2023-11-05,19.5472
2023-11-06,19.4946
2023-11-07,19.477
2023-11-08,19.3612
2023-11-09,19.3261
2023-11-10,19.4524
2023-11-11,19.4524
2023-11-12,19.4524
2023-11-13,19.3155
2023-11-14,19.6455
2023-11-15,19.5613
2023-11-16,19.642
2023-11-17,19.6911
2023-11-18,19.6911
2023-11-19,19.6911
2023-11-20,19.6174
2023-11-21,19.5858
2023-11-22,19.6876
2023-11-23,19.6876
2023-11-24,19.7368
2023-11-25,19.7368
2023-11-26,19.7368
2023-11-27,19.7438
2023-11-28,19.814
2023-11-29,19.7227
2023-11-30,19.8561
2023-12-01,20.0387
2023-12-02,20.0387
2023-12-03,20.0387
2023-12-04,20.0597
2023-12-05,19.9579
2023-12-06,20.0352
2023-12-07,20.0282
2023-12-08,20.0317
2023-12-09,20.0317
2023-12-10,20.0317
2023-12-11,20.13
2023-12-12,20.1159
2023-12-13,20.5337
2023-12-14,20.3581
2023-12-15,20.0633
2023-12-16,20.0633
2023-12-17,20.0633
2023-12-18,20.0457
2023-12-19,20.1019
2023-12-20,19.8667
2023-12-21,19.8667
2023-12-22,19.8948
2023-12-23,19.8948
2023-12-24,19.8948
2023-12-25,19.8948
2023-12-26,19.9369
2023-12-27,19.8948
2023-12-28,19.9579
2023-12-29,20.6068
2023-12-30,20.6068
2023-12-31,20.6068
2024-01-01,20.6068
2024-01-02,20.7641
2024-01-03,20.807
2024-01-04,20.7891
2024-01-05,20.8464
2024-01-06,20.8464
2024-01-07,20.8464
2024-01-08,20.9072
2024-01-09,20.8428
2024-01-10,20.8499
2024-01-11,20.5281
2024-01-12,20.6068
2024-01-13,20.6068
2024-01-14,20.6068
2024-01-15,20.6068
2024-01-16,20.5924
2024-01-17,20.4208
2024-01-18,20.3206
2024-01-19,20.3206
2024-01-20,20.3206
2024-01-21,20.3206
2024-01-22,20.2134
2024-01-23,20.2241
2024-01-24,20.0953
2024-01-25,20.2312
2024-01-26,20.2491
2024-01-27,20.2491
2024-01-28,20.2491
2024-01-29,20.3707
2024-01-30,20.3922
2024-01-31,20.3814
2024-02-01,20.5388
2024-02-02,20.385
2024-02-03,20.385
2024-02-04,20.385
2024-02-05,20.2348
2024-02-06,20.2634
2024-02-07,20.2491
2024-02-08,20.1991
2024-02-09,20.2348
2024-02-10,20.2348
2024-02-11,20.2348
2024-02-12,20.3135
2024-02-13,20.2026
2024-02-14,20.1704
2024-02-15,20.3564
2024-02-16,20.36
2024-02-17,20.36
2024-02-18,20.36
2024-02-19,20.36
2024-02-20,20.3278
2024-02-21,20.503
2024-02-22,20.3564
2024-02-23,20.3707
2024-02-24,20.3707
2024-02-25,20.3707
2024-02-26,20.1526
2024-02-27,20.2777
2024-02-28,20.2169
2024-02-29,20.2241
2024-03-01,20.2026
2024-03-02,20.2026
2024-03-03,20.2026
2024-03-04,20.3814
2024-03-05,20.3636
2024-03-06,20.5102
2024-03-07,20.5138
2024-03-08,20.5209
2024-03-09,20.5209
2024-03-10,20.5209
2024-03-11,20.5889
2024-03-12,20.4494
2024-03-13,20.4029
2024-03-14,20.3636
2024-03-15,20.3564
2024-03-16,20.3564
2024-03-17,20.3564
2024-03-18,20.4386
2024-03-19,20.5249
2024-03-20,20.4961
2024-03-21,20.4566
2024-03-22,20.399
2024-03-23,20.399
2024-03-24,20.399
2024-03-25,20.3163
2024-03-26,20.1832
2024-03-27,20.5645
2024-03-28,20.6364
2024-03-29,20.6364
2024-03-30,20.6364
2024-03-31,20.6364
2024-04-01,20.6112
2024-04-02,20.6184
2024-04-03,20.5141
2024-04-04,20.4961
2024-04-05,20.4781
2024-04-06,20.4781
2024-04-07,20.4781
2024-04-08,20.5393
