,ALLY US Equity
2023-03-19,10.1435
2023-03-20,10.2989
2023-03-21,10.5301
2023-03-22,10.4338
2023-03-23,10.3644
2023-03-24,10.3914
2023-03-25,10.3914
2023-03-26,10.3914
2023-03-27,10.3914
2023-03-28,10.3927
2023-03-29,10.4839
2023-03-30,10.5096
2023-03-31,11.7551
2023-04-01,11.7551
2023-04-02,11.7551
2023-04-03,11.7344
2023-04-04,11.8142
2023-04-05,11.7647
2023-04-06,11.8461
2023-04-07,11.8461
2023-04-08,11.8461
2023-04-09,11.8461
2023-04-10,11.8845
2023-04-11,12.0266
2023-04-12,11.8956
2023-04-13,11.9196
2023-04-14,11.9707
2023-04-15,11.9707
2023-04-16,11.9707
2023-04-17,12.0106
2023-04-18,11.9723
2023-04-19,12.0682
2023-04-20,11.8974
2023-04-21,11.8143
2023-04-22,11.8143
2023-04-23,11.8143
2023-04-24,11.8543
2023-04-25,11.7696
2023-04-26,11.8112
2023-04-27,11.8367
2023-04-28,11.8974
2023-04-29,11.8974
2023-04-30,11.8974
2023-05-01,11.8415
2023-05-02,11.6914
2023-05-03,11.6627
2023-05-04,11.57
2023-05-05,11.7281
2023-05-06,11.7281
2023-05-07,11.7281
2023-05-08,11.6866
2023-05-09,11.7217
2023-05-10,11.7265
2023-05-11,11.7233
2023-05-12,11.6882
2023-05-13,11.6882
2023-05-14,11.6882
2023-05-15,11.7664
2023-05-16,11.6882
2023-05-17,11.8575
2023-05-18,12.0411
2023-05-19,11.9054
2023-05-20,11.9054
2023-05-21,11.9054
2023-05-22,11.9772
2023-05-23,11.9868
2023-05-24,11.9149
2023-05-25,11.8846
2023-05-26,11.9357
2023-05-27,11.9357
2023-05-28,11.9357
2023-05-29,11.9357
2023-05-30,12.0044
2023-05-31,11.9437
2023-06-01,12.0155
2023-06-02,12.1912
2023-06-03,12.1912
2023-06-04,12.1912
2023-06-05,12.0986
2023-06-06,12.1848
2023-06-07,12.2407
2023-06-08,12.2199
2023-06-09,12.156
2023-06-10,12.156
2023-06-11,12.156
2023-06-12,12.1497
2023-06-13,12.3029
2023-06-14,12.2151
2023-06-15,12.2646
2023-06-16,12.2151
2023-06-17,12.2151
2023-06-18,12.2151
2023-06-19,12.2151
2023-06-20,12.1241
2023-06-21,12.0666
2023-06-22,11.9772
2023-06-23,11.8958
2023-06-24,11.8958
2023-06-25,11.8958
2023-06-26,11.8016
2023-06-27,11.9293
2023-06-28,11.998
2023-06-29,11.9836
2023-06-30,10.0983
2023-07-01,10.0983
2023-07-02,10.0983
2023-07-03,10.1476
2023-07-04,10.1476
2023-07-05,10.0824
2023-07-06,10.0025
2023-07-07,10.0477
2023-07-08,10.0477
2023-07-09,10.0477
2023-07-10,10.0824
2023-07-11,10.1609
2023-07-12,10.2382
2023-07-13,10.2834
2023-07-14,10.1623
2023-07-15,10.1623
2023-07-16,10.1623
2023-07-17,10.1769
2023-07-18,10.2488
2023-07-19,10.4617
2023-07-20,10.3696
2023-07-21,10.3335
2023-07-22,10.3335
2023-07-23,10.3335
2023-07-24,10.455
2023-07-25,10.3589
2023-07-26,10.403
2023-07-27,10.4177
2023-07-28,10.5004
2023-07-29,10.5004
2023-07-30,10.5004
2023-07-31,10.5792
2023-08-01,10.5632
2023-08-02,10.3936
2023-08-03,10.3242
2023-08-04,10.4083
2023-08-05,10.4083
2023-08-06,10.4083
2023-08-07,10.4136
2023-08-08,10.443
2023-08-09,10.3602
2023-08-10,10.3375
2023-08-11,10.3496
2023-08-12,10.3496
2023-08-13,10.3496
2023-08-14,10.2801
2023-08-15,10.156
2023-08-16,10.0972
2023-08-17,10.0945
2023-08-18,10.1373
2023-08-19,10.1373
2023-08-20,10.1373
2023-08-21,10.1266
2023-08-22,9.9744
2023-08-23,10.0104
2023-08-24,10.0345
2023-08-25,9.9624
2023-08-26,9.9624
2023-08-27,9.9624
2023-08-28,9.973
2023-08-29,10.0091
2023-08-30,10.0999
2023-08-31,10.1987
2023-09-01,10.3656
2023-09-02,10.3656
2023-09-03,10.3656
2023-09-04,10.3656
2023-09-05,10.2988
2023-09-06,10.2401
2023-09-07,10.1506
2023-09-08,10.2374
2023-09-09,10.2374
2023-09-10,10.2374
2023-09-11,10.2881
2023-09-12,10.3349
2023-09-13,10.2868
2023-09-14,10.3068
2023-09-15,10.3869
2023-09-16,10.3869
2023-09-17,10.3869
2023-09-18,10.3162
2023-09-19,10.2921
2023-09-20,10.188
2023-09-21,10.1132
2023-09-22,10.0879
2023-09-23,10.0879
2023-09-24,10.0879
2023-09-25,10.0678
2023-09-26,10.0051
2023-09-27,10.0318
2023-09-28,10.0572
2023-09-29,11.7692
2023-09-30,11.7692
2023-10-01,11.7692
2023-10-02,11.6205
2023-10-03,11.5011
2023-10-04,11.504
2023-10-05,11.5433
2023-10-06,11.5594
2023-10-07,11.5594
2023-10-08,11.5594
2023-10-09,11.5914
2023-10-10,11.6643
2023-10-11,11.5841
2023-10-12,11.4778
2023-10-13,11.4632
2023-10-14,11.4632
2023-10-15,11.4632
2023-10-16,11.5433
2023-10-17,11.5827
2023-10-18,11.6149
2023-10-19,11.4691
2023-10-20,11.3861
2023-10-21,11.3861
2023-10-22,11.3861
2023-10-23,11.2768
2023-10-24,11.1981
2023-10-25,11.2972
2023-10-26,11.3132
2023-10-27,11.3103
2023-10-28,11.3103
2023-10-29,11.3103
2023-10-30,11.3628
2023-10-31,11.4065
2023-11-01,11.4225
2023-11-02,11.6644
2023-11-03,11.8364
2023-11-04,11.8364
2023-11-05,11.8364
2023-11-06,11.7475
2023-11-07,11.7198
2023-11-08,11.6936
2023-11-09,11.6222
2023-11-10,11.6018
2023-11-11,11.6018
2023-11-12,11.6018
2023-11-13,11.5916
2023-11-14,11.8218
2023-11-15,11.9165
2023-11-16,11.8393
2023-11-17,11.8903
2023-11-18,11.8903
2023-11-19,11.8903
2023-11-20,11.9063
2023-11-21,11.8058
2023-11-22,11.8305
2023-11-23,11.8305
2023-11-24,11.8466
2023-11-25,11.8466
2023-11-26,11.8466
2023-11-27,11.781
2023-11-28,11.9471
2023-11-29,12.0549
2023-11-30,12.1394
2023-12-01,12.3784
2023-12-02,12.3784
2023-12-03,12.3784
2023-12-04,12.3668
2023-12-05,12.3711
2023-12-06,12.1875
2023-12-07,12.1613
2023-12-08,12.2648
2023-12-09,12.2648
2023-12-10,12.2648
2023-12-11,12.256
2023-12-12,12.2531
2023-12-13,12.6174
2023-12-14,12.9496
2023-12-15,12.9642
2023-12-16,12.9642
2023-12-17,12.9642
2023-12-18,12.8418
2023-12-19,12.9452
2023-12-20,12.8185
2023-12-21,12.8753
2023-12-22,12.8826
2023-12-23,12.8826
2023-12-24,12.8826
2023-12-25,12.8826
2023-12-26,12.9365
2023-12-27,12.9613
2023-12-28,12.9992
2023-12-29,15.9218
2023-12-30,15.9218
2023-12-31,15.9218
2024-01-01,15.9218
2024-01-02,16.0004
2024-01-03,15.8736
2024-01-04,15.8057
2024-01-05,15.9682
2024-01-06,15.9682
2024-01-07,15.9682
2024-01-08,15.8861
2024-01-09,15.7789
2024-01-10,15.7504
2024-01-11,15.6825
2024-01-12,15.5843
2024-01-13,15.5843
2024-01-14,15.5843
2024-01-15,15.5843
2024-01-16,15.5861
2024-01-17,15.4986
2024-01-18,15.4236
2024-01-19,16.0553
2024-01-20,16.0553
2024-01-21,16.0553
2024-01-22,16.1896
2024-01-23,16.2308
2024-01-24,16.2183
2024-01-25,16.2935
2024-01-26,16.4224
2024-01-27,16.4224
2024-01-28,16.4224
2024-01-29,16.4439
2024-01-30,16.4153
2024-01-31,16.2541
2024-02-01,16.3275
2024-02-02,16.204
2024-02-03,16.204
2024-02-04,16.204
2024-02-05,16.0894
2024-02-06,16.1091
2024-02-07,16.075
2024-02-08,16.1664
2024-02-09,16.1485
2024-02-10,16.1485
2024-02-11,16.1485
2024-02-12,16.3168
2024-02-13,16.0142
2024-02-14,16.1395
2024-02-15,16.2774
2024-02-16,16.1288
2024-02-17,16.1288
2024-02-18,16.1288
2024-02-19,16.1288
2024-02-20,16.2885
2024-02-21,16.2183
2024-02-22,16.1643
2024-02-23,16.2021
2024-02-24,16.2021
2024-02-25,16.2021
2024-02-26,16.1715
2024-02-27,16.2723
2024-02-28,16.2057
2024-02-29,16.3425
2024-03-01,16.4037
2024-03-02,16.4037
2024-03-03,16.4037
2024-03-04,16.3209
2024-03-05,16.2543
2024-03-06,16.1751
2024-03-07,16.2615
2024-03-08,16.4217
2024-03-09,16.4217
2024-03-10,16.4217
2024-03-11,16.4289
2024-03-12,16.5458
2024-03-13,16.5908
2024-03-14,16.4505
2024-03-15,16.4559
2024-03-16,16.4559
2024-03-17,16.4559
2024-03-18,16.5207
2024-03-19,16.5009
2024-03-20,16.8752
2024-03-21,16.9922
2024-03-22,16.7564
2024-03-23,16.7564
2024-03-24,16.7564
2024-03-25,16.7816
2024-03-26,16.7366
2024-03-27,16.85
2024-03-28,16.9904
2024-03-29,16.9904
2024-03-30,16.9904
2024-03-31,16.9904
2024-04-01,16.8104
2024-04-02,16.7078
2024-04-03,16.7114
2024-04-04,16.6106
2024-04-05,16.5926
2024-04-06,16.5926
2024-04-07,16.5926
2024-04-08,16.6269
