,FLO US Equity
2023-03-18,21.1693
2023-03-19,21.1693
2023-03-20,21.4116
2023-03-21,21.4587
2023-03-22,21.2905
2023-03-23,21.3039
2023-03-24,21.5933
2023-03-25,21.5933
2023-03-26,21.5933
2023-03-27,21.6942
2023-03-28,21.6538
2023-03-29,21.4991
2023-03-30,21.4991
2023-03-31,21.6606
2023-04-01,21.6606
2023-04-02,21.6606
2023-04-03,21.9096
2023-04-04,21.5462
2023-04-05,21.6269
2023-04-06,21.5933
2023-04-07,21.5933
2023-04-08,21.5933
2023-04-09,21.5933
2023-04-10,21.5125
2023-04-11,21.5738
2023-04-12,21.5873
2023-04-13,21.5401
2023-04-14,21.3444
2023-04-15,21.3444
2023-04-16,21.3444
2023-04-17,21.5131
2023-04-18,21.5671
2023-04-19,21.4456
2023-04-20,21.4726
2023-04-21,23.9272
2023-04-22,23.9272
2023-04-23,23.9272
2023-04-24,23.8485
2023-04-25,23.9702
2023-04-26,23.9344
2023-04-27,24.2066
2023-04-28,24.1779
2023-04-29,24.1779
2023-04-30,24.1779
2023-05-01,24.3999
2023-05-02,24.1994
2023-05-03,24.7008
2023-05-04,24.887
2023-05-05,24.844
2023-05-06,24.844
2023-05-07,24.844
2023-05-08,24.9156
2023-05-09,25.1735
2023-05-10,25.0517
2023-05-11,25.0875
2023-05-12,25.0016
2023-05-13,25.0016
2023-05-14,25.0016
2023-05-15,24.9156
2023-05-16,24.8798
2023-05-17,24.9729
2023-05-18,25.1324
2023-05-19,23.091
2023-05-20,23.091
2023-05-21,23.091
2023-05-22,22.8045
2023-05-23,23.1053
2023-05-24,23.0982
2023-05-25,23.177
2023-05-26,22.9549
2023-05-27,22.9549
2023-05-28,22.9549
2023-05-29,22.9549
2023-05-30,22.5395
2023-05-31,22.3675
2023-06-01,22.2959
2023-06-02,22.6827
2023-06-03,22.6827
2023-06-04,22.6827
2023-06-05,22.5108
2023-06-06,22.3389
2023-06-07,22.6183
2023-06-08,22.5251
2023-06-09,22.475
2023-06-10,22.475
2023-06-11,22.475
2023-06-12,22.0524
2023-06-13,22.1813
2023-06-14,22.081
2023-06-15,22.0954
2023-06-16,22.3246
2023-06-17,22.3246
2023-06-18,22.3246
2023-06-19,22.3246
2023-06-20,22.0166
2023-06-21,22.0022
2023-06-22,22.0739
2023-06-23,21.9879
2023-06-24,21.9879
2023-06-25,21.9879
2023-06-26,21.9879
2023-06-27,22.0739
2023-06-28,22.0309
2023-06-29,22.3102
2023-06-30,22.2959
2023-07-01,22.2959
2023-07-02,22.2959
2023-07-03,22.475
2023-07-04,22.475
2023-07-05,22.2243
2023-07-06,22.1383
2023-07-07,21.7945
2023-07-08,21.7945
2023-07-09,21.7945
2023-07-10,21.8232
2023-07-11,21.816
2023-07-12,21.9807
2023-07-13,21.8303
2023-07-14,20.6747
2023-07-15,20.6747
2023-07-16,20.6747
2023-07-17,20.5054
2023-07-18,20.6815
2023-07-19,20.8644
2023-07-20,21.0201
2023-07-21,21.0404
2023-07-22,21.0404
2023-07-23,21.0404
2023-07-24,21.0337
2023-07-25,21.0472
2023-07-26,21.054
2023-07-27,20.9253
2023-07-28,21.0675
2023-07-29,21.0675
2023-07-30,21.0675
2023-07-31,21.0337
2023-08-01,21.0404
2023-08-02,21.3046
2023-08-03,21.2301
2023-08-04,21.1895
2023-08-05,21.1895
2023-08-06,21.1895
2023-08-07,21.2504
2023-08-08,21.0269
2023-08-09,21.1217
2023-08-10,21.0326
2023-08-11,21.742
2023-08-12,21.742
2023-08-13,21.742
2023-08-14,21.5055
2023-08-15,21.161
2023-08-16,20.9786
2023-08-17,20.5935
2023-08-18,20.688
2023-08-19,20.688
2023-08-20,20.688
2023-08-21,20.3097
2023-08-22,20.1746
2023-08-23,20.2286
2023-08-24,20.1543
2023-08-25,20.3503
2023-08-26,20.3503
2023-08-27,20.3503
2023-08-28,20.2827
2023-08-29,20.2151
2023-08-30,20.2489
2023-08-31,20.2151
2023-09-01,19.8638
2023-09-02,19.8638
2023-09-03,19.8638
2023-09-04,19.8638
2023-09-05,19.6138
2023-09-06,19.5395
2023-09-07,19.8368
2023-09-08,19.8773
2023-09-09,19.8773
2023-09-10,19.8773
2023-09-11,20.1003
2023-09-12,19.8976
2023-09-13,19.776
2023-09-14,19.9111
2023-09-15,19.7692
2023-09-16,19.7692
2023-09-17,19.7692
2023-09-18,20.0057
2023-09-19,19.8976
2023-09-20,20.053
2023-09-21,19.9652
2023-09-22,19.7827
2023-09-23,19.7827
2023-09-24,19.7827
2023-09-25,19.6341
2023-09-26,19.5666
2023-09-27,19.3098
2023-09-28,19.3369
2023-09-29,19.2828
2023-09-30,19.2828
2023-10-01,19.2828
2023-10-02,19.0801
2023-10-03,18.9518
2023-10-04,19.1815
2023-10-05,18.9045
2023-10-06,29.4281
2023-10-07,29.4281
2023-10-08,29.4281
2023-10-09,29.5455
2023-10-10,29.6309
2023-10-11,29.2787
2023-10-12,28.2757
2023-10-13,28.4571
2023-10-14,28.4571
2023-10-15,28.4571
2023-10-16,28.5638
2023-10-17,28.8839
2023-10-18,28.8732
2023-10-19,28.7985
2023-10-20,28.7985
2023-10-21,28.7985
2023-10-22,28.7985
2023-10-23,28.6491
2023-10-24,28.9159
2023-10-25,29.4495
2023-10-26,29.5775
2023-10-27,29.6522
2023-10-28,29.6522
2023-10-29,29.6522
2023-10-30,29.887
2023-10-31,29.9403
2023-11-01,29.919
2023-11-02,30.3245
2023-11-03,30.2925
2023-11-04,30.2925
2023-11-05,30.2925
2023-11-06,30.1324
2023-11-07,30.1004
2023-11-08,30.1751
2023-11-09,30.1634
2023-11-10,28.5323
2023-11-11,28.5323
2023-11-12,28.5323
2023-11-13,28.5643
2023-11-14,29.044
2023-11-15,29.0334
2023-11-16,28.7562
2023-11-17,28.8415
2023-11-18,28.8415
2023-11-19,28.8415
2023-11-20,28.9054
2023-11-21,28.8628
2023-11-22,29.2253
2023-11-23,29.2253
2023-11-24,29.3532
2023-11-25,29.3532
2023-11-26,29.3532
2023-11-27,29.1187
2023-11-28,28.9268
2023-11-29,28.7029
2023-11-30,28.7242
2023-12-01,29.1826
2023-12-02,29.1826
2023-12-03,29.1826
2023-12-04,29.5771
2023-12-05,29.4065
2023-12-06,29.6411
2023-12-07,29.8863
2023-12-08,29.673
2023-12-09,29.673
2023-12-10,29.673
2023-12-11,29.9289
2023-12-12,30.0355
2023-12-13,30.6219
2023-12-14,30.27
2023-12-15,29.8436
2023-12-16,29.8436
2023-12-17,29.8436
2023-12-18,30.2487
2023-12-19,30.4833
2023-12-20,30.1101
2023-12-21,30.3447
2023-12-22,30.6005
2023-12-23,30.6005
2023-12-24,30.6005
2023-12-25,30.6005
2023-12-26,30.5259
2023-12-27,30.4833
2023-12-28,30.5046
2023-12-29,32.9341
2023-12-30,32.9341
2023-12-31,32.9341
2024-01-01,32.9341
2024-01-02,33.4731
2024-01-03,33.324
2024-01-04,33.152
2024-01-05,33.2667
2024-01-06,33.2667
2024-01-07,33.2667
2024-01-08,33.3699
2024-01-09,33.4616
2024-01-10,32.9685
2024-01-11,32.8882
2024-01-12,33.0029
2024-01-13,33.0029
2024-01-14,33.0029
2024-01-15,33.0029
2024-01-16,32.9111
2024-01-17,32.8996
2024-01-18,32.957
2024-01-19,32.7735
2024-01-20,32.7735
2024-01-21,32.7735
2024-01-22,32.8538
2024-01-23,33.2781
2024-01-24,32.9341
2024-01-25,33.2667
2024-01-26,33.3011
2024-01-27,33.3011
2024-01-28,33.3011
2024-01-29,33.1176
2024-01-30,33.4846
2024-01-31,33.2667
2024-02-01,34.1612
2024-02-02,34.081
2024-02-03,34.081
2024-02-04,34.081
2024-02-05,33.6451
2024-02-06,33.9089
2024-02-07,33.6795
2024-02-08,33.9433
2024-02-09,32.567
2024-02-10,32.567
2024-02-11,32.567
2024-02-12,33.0487
2024-02-13,32.5326
2024-02-14,32.567
2024-02-15,32.7391
2024-02-16,32.8308
2024-02-17,32.8308
2024-02-18,32.8308
2024-02-19,32.8308
2024-02-20,33.2093
2024-02-21,33.3125
2024-02-22,33.4154
2024-02-23,33.4497
2024-02-24,33.4497
2024-02-25,33.4497
2024-02-26,33.2667
2024-02-27,32.9579
2024-02-28,33.0951
2024-02-29,32.7634
2024-03-01,32.5461
2024-03-02,32.5461
2024-03-03,32.5461
2024-03-04,32.7977
2024-03-05,32.6719
2024-03-06,32.9807
2024-03-07,32.7863
2024-03-08,33.3582
2024-03-09,33.3582
2024-03-10,33.3582
2024-03-11,33.5756
2024-03-12,33.6442
2024-03-13,33.5069
2024-03-14,32.9007
2024-03-15,33.0837
2024-03-16,33.0837
2024-03-17,33.0837
2024-03-18,33.1752
2024-03-19,33.3125
2024-03-20,33.5069
2024-03-21,33.5412
2024-03-22,33.484
2024-03-23,33.484
2024-03-24,33.484
2024-03-25,33.7128
2024-03-26,33.7471
2024-03-27,34.2505
2024-03-28,34.2848
2024-03-29,34.2848
2024-03-30,34.2848
2024-03-31,34.2848
2024-04-01,34.1475
2024-04-02,34.0217
2024-04-03,33.587
2024-04-04,33.77
2024-04-05,33.6213
2024-04-06,33.6213
2024-04-07,33.6213
2024-04-08,33.5412
