,DTE US Equity
2023-03-20,23.7661
2023-03-21,23.5173
2023-03-22,23.2449
2023-03-23,23.0893
2023-03-24,23.5715
2023-03-25,23.5715
2023-03-26,23.5715
2023-03-27,23.4466
2023-03-28,23.5126
2023-03-29,23.7119
2023-03-30,23.8003
2023-03-31,22.8209
2023-04-01,22.8209
2023-04-02,22.8209
2023-04-03,22.7594
2023-04-04,22.728
2023-04-05,23.1107
2023-04-06,23.3032
2023-04-07,23.3032
2023-04-08,23.3032
2023-04-09,23.3032
2023-04-10,23.2741
2023-04-11,23.3099
2023-04-12,23.2886
2023-04-13,23.2282
2023-04-14,23.2058
2023-04-15,23.2058
2023-04-16,23.2058
2023-04-17,23.1745
2023-04-18,23.1006
2023-04-19,23.1868
2023-04-20,23.2495
2023-04-21,23.2853
2023-04-22,23.2853
2023-04-23,23.2853
2023-04-24,23.358
2023-04-25,23.4106
2023-04-26,23.2047
2023-04-27,23.2584
2023-04-28,23.142
2023-04-29,23.142
2023-04-30,23.142
2023-05-01,23.2036
2023-05-02,23.0514
2023-05-03,23.0548
2023-05-04,23.1723
2023-05-05,23.2483
2023-05-06,23.2483
2023-05-07,23.2483
2023-05-08,23.2081
2023-05-09,23.2439
2023-05-10,23.3166
2023-05-11,23.2148
2023-05-12,23.2585
2023-05-13,23.2585
2023-05-14,23.2585
2023-05-15,23.1801
2023-05-16,22.9015
2023-05-17,22.7717
2023-05-18,22.7493
2023-05-19,22.7113
2023-05-20,22.7113
2023-05-21,22.7113
2023-05-22,22.7505
2023-05-23,22.7784
2023-05-24,22.7023
2023-05-25,22.5356
2023-05-26,22.4819
2023-05-27,22.4819
2023-05-28,22.4819
2023-05-29,22.4819
2023-05-30,22.4741
2023-05-31,22.6039
2023-06-01,22.5658
2023-06-02,22.7471
2023-06-03,22.7471
2023-06-04,22.7471
2023-06-05,22.8019
2023-06-06,22.8265
2023-06-07,23.0123
2023-06-08,23.0929
2023-06-09,23.0324
2023-06-10,23.0324
2023-06-11,23.0324
2023-06-12,23.0022
2023-06-13,23.1354
2023-06-14,23.2025
2023-06-15,23.3099
2023-06-16,23.3334
2023-06-17,23.3334
2023-06-18,23.3334
2023-06-19,23.3334
2023-06-20,23.2294
2023-06-21,23.2775
2023-06-22,23.2014
2023-06-23,22.8724
2023-06-24,22.8724
2023-06-25,22.8724
2023-06-26,22.9284
2023-06-27,22.9474
2023-06-28,22.7572
2023-06-29,22.7885
2023-06-30,20.6752
2023-07-01,20.6752
2023-07-02,20.6752
2023-07-03,20.7985
2023-07-04,20.7985
2023-07-05,20.9238
2023-07-06,20.7904
2023-07-07,20.6722
2023-07-08,20.6722
2023-07-09,20.6722
2023-07-10,20.623
2023-07-11,20.7584
2023-07-12,20.9549
2023-07-13,21.017
2023-07-14,20.9689
2023-07-15,20.9689
2023-07-16,20.9689
2023-07-17,20.7393
2023-07-18,20.604
2023-07-19,20.7975
2023-07-20,20.9869
2023-07-21,21.1864
2023-07-22,21.1864
2023-07-23,21.1864
2023-07-24,21.1754
2023-07-25,21.2185
2023-07-26,21.2616
2023-07-27,21.1082
2023-07-28,21.031
2023-07-29,21.031
2023-07-30,21.031
2023-07-31,21.1042
2023-08-01,20.9889
2023-08-02,20.9829
2023-08-03,20.621
2023-08-04,20.4606
2023-08-05,20.4606
2023-08-06,20.4606
2023-08-07,20.4506
2023-08-08,20.4877
2023-08-09,20.5037
2023-08-10,20.4005
2023-08-11,20.4616
2023-08-12,20.4616
2023-08-13,20.4616
2023-08-14,20.3263
2023-08-15,20.1108
2023-08-16,20.1469
2023-08-17,20.1579
2023-08-18,20.2311
2023-08-19,20.2311
2023-08-20,20.2311
2023-08-21,20.1519
2023-08-22,20.1689
2023-08-23,20.199
2023-08-24,20.1168
2023-08-25,20.1639
2023-08-26,20.1639
2023-08-27,20.1639
2023-08-28,20.1689
2023-08-29,20.185
2023-08-30,20.1459
2023-08-31,20.0095
2023-09-01,19.8892
2023-09-02,19.8892
2023-09-03,19.8892
2023-09-04,19.8892
2023-09-05,19.7459
2023-09-06,19.7599
2023-09-07,19.8922
2023-09-08,19.9373
2023-09-09,19.9373
2023-09-10,19.9373
2023-09-11,19.9734
2023-09-12,20.0637
2023-09-13,20.2772
2023-09-14,20.3463
2023-09-15,20.3504
2023-09-16,20.3504
2023-09-17,20.3504
2023-09-18,20.3724
2023-09-19,20.3103
2023-09-20,20.3403
2023-09-21,20.2812
2023-09-22,20.2932
2023-09-23,20.2932
2023-09-24,20.2932
2023-09-25,20.2381
2023-09-26,19.8872
2023-09-27,19.7248
2023-09-28,19.5333
2023-09-29,19.9529
2023-09-30,19.9529
2023-10-01,19.9529
2023-10-02,19.5717
2023-10-03,19.7598
2023-10-04,19.7346
2023-10-05,19.4419
2023-10-06,19.5385
2023-10-07,19.5385
2023-10-08,19.5385
2023-10-09,19.6823
2023-10-10,19.7598
2023-10-11,19.8081
2023-10-12,19.625
2023-10-13,19.8111
2023-10-14,19.8111
2023-10-15,19.8111
2023-10-16,19.8684
2023-10-17,19.8775
2023-10-18,19.7346
2023-10-19,19.6974
2023-10-20,19.6884
2023-10-21,19.6884
2023-10-22,19.6884
2023-10-23,19.62
2023-10-24,19.794
2023-10-25,19.8181
2023-10-26,19.8594
2023-10-27,19.7145
2023-10-28,19.7145
2023-10-29,19.7145
2023-10-30,19.6542
2023-10-31,19.6612
2023-11-01,19.6843
2023-11-02,19.9056
2023-11-03,20.0434
2023-11-04,20.0434
2023-11-05,20.0434
2023-11-06,19.8916
2023-11-07,19.8775
2023-11-08,19.8785
2023-11-09,19.8745
2023-11-10,19.8815
2023-11-11,19.8815
2023-11-12,19.8815
2023-11-13,19.79
2023-11-14,20.2014
2023-11-15,20.2336
2023-11-16,20.3603
2023-11-17,20.3875
2023-11-18,20.3875
2023-11-19,20.3875
2023-11-20,20.314
2023-11-21,20.3533
2023-11-22,20.4941
2023-11-23,20.4941
2023-11-24,20.5655
2023-11-25,20.5655
2023-11-26,20.5655
2023-11-27,20.5142
2023-11-28,20.5303
2023-11-29,20.4418
2023-11-30,20.4388
2023-12-01,20.8472
2023-12-02,20.8472
2023-12-03,20.8472
2023-12-04,20.8713
2023-12-05,20.6953
2023-12-06,20.7627
2023-12-07,20.7516
2023-12-08,20.8914
2023-12-09,20.8914
2023-12-10,20.8914
2023-12-11,21.0403
2023-12-12,21.0232
2023-12-13,21.3652
2023-12-14,21.2757
2023-12-15,21.0212
2023-12-16,21.0212
2023-12-17,21.0212
2023-12-18,21.0131
2023-12-19,21.1107
2023-12-20,20.9648
2023-12-21,21.0051
2023-12-22,20.993
2023-12-23,20.993
2023-12-24,20.993
2023-12-25,20.993
2023-12-26,21.0483
2023-12-27,21.0001
2023-12-28,21.0725
2023-12-29,19.4604
2023-12-30,19.4604
2023-12-31,19.4604
2024-01-01,19.4604
2024-01-02,19.5982
2024-01-03,19.5265
2024-01-04,19.4852
2024-01-05,19.4962
2024-01-06,19.4962
2024-01-07,19.4962
2024-01-08,19.5761
2024-01-09,19.5238
2024-01-10,19.5127
2024-01-11,19.2545
2024-01-12,19.3308
2024-01-13,19.3308
2024-01-14,19.3308
2024-01-15,19.3308
2024-01-16,19.2159
2024-01-17,19.0423
2024-01-18,18.9632
2024-01-19,18.9329
2024-01-20,18.9329
2024-01-21,18.9329
2024-01-22,18.8759
2024-01-23,18.9283
2024-01-24,18.7344
2024-01-25,18.8668
2024-01-26,18.8475
2024-01-27,18.8475
2024-01-28,18.8475
2024-01-29,18.8704
2024-01-30,18.9366
2024-01-31,19.0156
2024-02-01,19.204
2024-02-02,18.9844
2024-02-03,18.9844
2024-02-04,18.9844
2024-02-05,18.8778
2024-02-06,18.9044
2024-02-07,18.9972
2024-02-08,18.9063
2024-02-09,18.9228
2024-02-10,18.9228
2024-02-11,18.9228
2024-02-12,19.1038
2024-02-13,18.9201
2024-02-14,19.0073
2024-02-15,19.2316
2024-02-16,19.2343
2024-02-17,19.2343
2024-02-18,19.2343
2024-02-19,19.2343
2024-02-20,19.2196
2024-02-21,19.3593
2024-02-22,19.1626
2024-02-23,19.294
2024-02-24,19.294
2024-02-25,19.294
2024-02-26,19.0864
2024-02-27,19.1911
2024-02-28,19.2619
2024-02-29,19.2849
2024-03-01,19.2628
2024-03-02,19.2628
2024-03-03,19.2628
2024-03-04,19.4181
2024-03-05,19.4524
2024-03-06,19.6153
2024-03-07,19.6982
2024-03-08,19.7366
2024-03-09,19.7366
2024-03-10,19.7366
2024-03-11,19.7486
2024-03-12,19.5577
2024-03-13,19.5743
2024-03-14,19.4202
2024-03-15,19.3363
2024-03-16,19.3363
2024-03-17,19.3363
2024-03-18,19.4285
2024-03-19,19.518
2024-03-20,19.4802
2024-03-21,19.3981
2024-03-22,19.3732
2024-03-23,19.3732
2024-03-24,19.3732
2024-03-25,19.3307
2024-03-26,19.2117
2024-03-27,19.5964
2024-03-28,19.6739
2024-03-29,19.6739
2024-03-30,19.6739
2024-03-31,19.6739
2024-04-01,19.5438
2024-04-02,19.577
2024-04-03,19.5005
2024-04-04,19.4359
2024-04-05,19.3935
2024-04-06,19.3935
2024-04-07,19.3935
2024-04-08,19.4304
