,LSTR US Equity
2023-03-20,10.4901
2023-03-21,10.6604
2023-03-22,10.5184
2023-03-23,10.5323
2023-03-24,10.5815
2023-03-25,10.5815
2023-03-26,10.5815
2023-03-27,10.7241
2023-03-28,10.7462
2023-03-29,10.7304
2023-03-30,10.707
2023-03-31,12.2295
2023-04-01,12.2295
2023-04-02,12.2295
2023-04-03,12.0577
2023-04-04,11.8138
2023-04-05,12.0054
2023-04-06,11.8428
2023-04-07,11.8428
2023-04-08,11.8428
2023-04-09,11.8428
2023-04-10,12.132
2023-04-11,12.1765
2023-04-12,12.2083
2023-04-13,12.2472
2023-04-14,12.3363
2023-04-15,12.3363
2023-04-16,12.3363
2023-04-17,12.2656
2023-04-18,12.366
2023-04-19,12.4367
2023-04-20,12.4155
2023-04-21,12.4388
2023-04-22,12.4388
2023-04-23,12.4388
2023-04-24,12.4423
2023-04-25,12.0789
2023-04-26,11.4646
2023-04-27,11.9093
2023-04-28,12.0012
2023-04-29,12.0012
2023-04-30,12.0012
2023-05-01,12.1765
2023-05-02,12.1214
2023-05-03,12.2677
2023-05-04,12.1065
2023-05-05,12.3073
2023-05-06,12.3073
2023-05-07,12.3073
2023-05-08,12.2022
2023-05-09,12.0823
2023-05-10,12.0457
2023-05-11,12.0287
2023-05-12,12.028
2023-05-13,12.028
2023-05-14,12.028
2023-05-15,12.0788
2023-05-16,11.9258
2023-05-17,12.1028
2023-05-18,12.1514
2023-05-19,12.0661
2023-05-20,12.0661
2023-05-21,12.0661
2023-05-22,11.8997
2023-05-23,11.9018
2023-05-24,11.7036
2023-05-25,11.9364
2023-05-26,11.9737
2023-05-27,11.9737
2023-05-28,11.9737
2023-05-29,11.9737
2023-05-30,12.1409
2023-05-31,11.9244
2023-06-01,12.2177
2023-06-02,12.4617
2023-06-03,12.4617
2023-06-04,12.4617
2023-06-05,12.0682
2023-06-06,12.4617
2023-06-07,12.8115
2023-06-08,12.7981
2023-06-09,12.7699
2023-06-10,12.7699
2023-06-11,12.7699
2023-06-12,12.6536
2023-06-13,12.7043
2023-06-14,12.6966
2023-06-15,12.8143
2023-06-16,12.8129
2023-06-17,12.8129
2023-06-18,12.8129
2023-06-19,12.8129
2023-06-20,12.5788
2023-06-21,12.6387
2023-06-22,12.7424
2023-06-23,12.6726
2023-06-24,12.6726
2023-06-25,12.6726
2023-06-26,12.8623
2023-06-27,13.1782
2023-06-28,13.1409
2023-06-29,13.167
2023-06-30,14.8594
2023-07-01,14.8594
2023-07-02,14.8594
2023-07-03,14.9205
2023-07-04,14.9205
2023-07-05,14.6842
2023-07-06,14.7324
2023-07-07,14.8691
2023-07-08,14.8691
2023-07-09,14.8691
2023-07-10,15.1729
2023-07-11,15.3779
2023-07-12,15.2509
2023-07-13,15.1866
2023-07-14,15.0419
2023-07-15,15.0419
2023-07-16,15.0419
2023-07-17,15.0105
2023-07-18,15.2235
2023-07-19,15.5442
2023-07-20,15.7042
2023-07-21,15.7243
2023-07-22,15.7243
2023-07-23,15.7243
2023-07-24,15.7042
2023-07-25,15.7018
2023-07-26,15.8915
2023-07-27,15.4357
2023-07-28,15.7275
2023-07-29,15.7275
2023-07-30,15.7275
2023-07-31,15.7476
2023-08-01,15.5282
2023-08-02,15.5298
2023-08-03,15.6013
2023-08-04,15.4288
2023-08-05,15.4288
2023-08-06,15.4288
2023-08-07,15.3396
2023-08-08,15.2632
2023-08-09,15.2053
2023-08-10,15.3364
2023-08-11,15.2688
2023-08-12,15.2688
2023-08-13,15.2688
2023-08-14,15.2745
2023-08-15,15.0244
2023-08-16,14.8596
2023-08-17,14.5597
2023-08-18,14.5886
2023-08-19,14.5886
2023-08-20,14.5886
2023-08-21,14.5146
2023-08-22,14.3361
2023-08-23,14.6095
2023-08-24,14.4503
2023-08-25,14.4157
2023-08-26,14.4157
2023-08-27,14.4157
2023-08-28,14.4197
2023-08-29,14.698
2023-08-30,14.7494
2023-08-31,14.6457
2023-09-01,15.0429
2023-09-02,15.0429
2023-09-03,15.0429
2023-09-04,15.0429
2023-09-05,14.5613
2023-09-06,14.2276
2023-09-07,14.1737
2023-09-08,14.1769
2023-09-09,14.1769
2023-09-10,14.1769
2023-09-11,14.267
2023-09-12,14.1391
2023-09-13,14.3192
2023-09-14,14.4495
2023-09-15,14.3747
2023-09-16,14.3747
2023-09-17,14.3747
2023-09-18,14.2911
2023-09-19,14.2139
2023-09-20,14.193
2023-09-21,13.9823
2023-09-22,13.9743
2023-09-23,13.9743
2023-09-24,13.9743
2023-09-25,14.1391
2023-09-26,13.8376
2023-09-27,13.7701
2023-09-28,13.7508
2023-09-29,15.2034
2023-09-30,15.2034
2023-10-01,15.2034
2023-10-02,14.9643
2023-10-03,15.02
2023-10-04,15.1286
2023-10-05,14.9889
2023-10-06,15.0565
2023-10-07,15.0565
2023-10-08,15.0565
2023-10-09,15.3266
2023-10-10,15.4872
2023-10-11,15.4242
2023-10-12,15.2043
2023-10-13,15.0318
2023-10-14,15.0318
2023-10-15,15.0318
2023-10-16,15.3339
2023-10-17,15.6013
2023-10-18,14.8457
2023-10-19,14.5692
2023-10-20,14.7727
2023-10-21,14.7727
2023-10-22,14.7727
2023-10-23,14.4688
2023-10-24,14.3392
2023-10-25,14.2753
2023-10-26,13.9852
2023-10-27,13.8975
2023-10-28,13.8975
2023-10-29,13.8975
2023-10-30,14.0901
2023-10-31,14.0937
2023-11-01,14.1841
2023-11-02,14.2589
2023-11-03,14.5792
2023-11-04,14.5792
2023-11-05,14.5792
2023-11-06,14.6366
2023-11-07,14.5737
2023-11-08,14.4751
2023-11-09,14.236
2023-11-10,14.487
2023-11-11,14.487
2023-11-12,14.487
2023-11-13,14.3583
2023-11-14,14.7078
2023-11-15,14.9396
2023-11-16,14.7325
2023-11-17,14.8447
2023-11-18,14.8447
2023-11-19,14.8447
2023-11-20,14.8703
2023-11-21,14.9825
2023-11-22,14.9871
2023-11-23,14.9871
2023-11-24,15.0674
2023-11-25,15.0674
2023-11-26,15.0674
2023-11-27,14.9177
2023-11-28,14.7653
2023-11-29,14.6129
2023-11-30,14.8119
2023-12-01,15.1495
2023-12-02,15.1495
2023-12-03,15.1495
2023-12-04,15.5118
2023-12-05,15.3128
2023-12-06,15.3904
2023-12-07,15.5309
2023-12-08,15.4242
2023-12-09,15.4242
2023-12-10,15.4242
2023-12-11,15.6103
2023-12-12,15.7144
2023-12-13,15.802
2023-12-14,16.2902
2023-12-15,16.521
2023-12-16,16.521
2023-12-17,16.521
2023-12-18,16.4435
2023-12-19,16.845
2023-12-20,16.7464
2023-12-21,17.1242
2023-12-22,17.2045
2023-12-23,17.2045
2023-12-24,17.2045
2023-12-25,17.2045
2023-12-26,17.1233
2023-12-27,17.0339
2023-12-28,16.9052
2023-12-29,19.1492
2023-12-30,19.1492
2023-12-31,19.1492
2024-01-01,19.1492
2024-01-02,18.706
2024-01-03,18.2513
2024-01-04,18.2817
2024-01-05,18.1883
2024-01-06,18.1883
2024-01-07,18.1883
2024-01-08,18.4267
2024-01-09,18.3374
2024-01-10,18.6598
2024-01-11,18.748
2024-01-12,19.1828
2024-01-13,19.1828
2024-01-14,19.1828
2024-01-15,19.1828
2024-01-16,19.0536
2024-01-17,18.9444
2024-01-18,18.9843
2024-01-19,19.1103
2024-01-20,19.1103
2024-01-21,19.1103
2024-01-22,19.6685
2024-01-23,19.6091
2024-01-24,19.5251
2024-01-25,19.3991
2024-01-26,19.5125
2024-01-27,19.5125
2024-01-28,19.5125
2024-01-29,19.4947
2024-01-30,19.2888
2024-01-31,18.9465
2024-02-01,18.8719
2024-02-02,18.9633
2024-02-03,18.9633
2024-02-04,18.9633
2024-02-05,19.0452
2024-02-06,19.1534
2024-02-07,18.8131
2024-02-08,18.8194
2024-02-09,19.0736
2024-02-10,19.0736
2024-02-11,19.0736
2024-02-12,19.1282
2024-02-13,18.9591
2024-02-14,19.2269
2024-02-15,19.4527
2024-02-16,19.208
2024-02-17,19.208
2024-02-18,19.208
2024-02-19,19.208
2024-02-20,18.8814
2024-02-21,18.8688
2024-02-22,19.1765
2024-02-23,19.3098
2024-02-24,19.3098
2024-02-25,19.3098
2024-02-26,19.1622
2024-02-27,19.134
2024-02-28,18.7385
2024-02-29,18.6592
2024-03-01,18.2982
2024-03-02,18.2982
2024-03-03,18.2982
2024-03-04,18.1594
2024-03-05,18.126
2024-03-06,17.9351
2024-03-07,18.413
2024-03-08,18.2596
2024-03-09,18.2596
2024-03-10,18.2596
2024-03-11,18.4412
2024-03-12,18.414
2024-03-13,18.2471
2024-03-14,17.9622
2024-03-15,17.9737
2024-03-16,17.9737
2024-03-17,17.9737
2024-03-18,17.5897
2024-03-19,17.5887
2024-03-20,18.0979
2024-03-21,18.3264
2024-03-22,18.1594
2024-03-23,18.1594
2024-03-24,18.1594
2024-03-25,17.9518
2024-03-26,18.1109
2024-03-27,18.3825
2024-03-28,18.9519
2024-03-29,18.9519
2024-03-30,18.9519
2024-03-31,18.9519
2024-04-01,18.6447
2024-04-02,18.4159
2024-04-03,18.5925
2024-04-04,18.4556
2024-04-05,18.4515
2024-04-06,18.4515
2024-04-07,18.4515
2024-04-08,18.2112
