,WMT US Equity
2023-03-20,21.4125
2023-03-21,21.3491
2023-03-22,21.2304
2023-03-23,21.3795
2023-03-24,21.5312
2023-03-25,21.5312
2023-03-26,21.5312
2023-03-27,21.844
2023-03-28,21.7701
2023-03-29,21.8519
2023-03-30,22.0419
2023-03-31,22.2768
2023-04-01,22.2768
2023-04-02,22.2768
2023-04-03,22.4404
2023-04-04,22.2478
2023-04-05,22.5697
2023-04-06,22.7189
2023-04-07,22.7189
2023-04-08,22.7189
2023-04-09,22.7189
2023-04-10,22.6806
2023-04-11,22.6225
2023-04-12,22.5262
2023-04-13,22.546
2023-04-14,22.4127
2023-04-15,22.4127
2023-04-16,22.4127
2023-04-17,22.55
2023-04-18,22.5935
2023-04-19,22.6146
2023-04-20,22.7538
2023-04-21,22.8541
2023-04-22,22.8541
2023-04-23,22.8541
2023-04-24,22.9901
2023-04-25,22.833
2023-04-26,22.7459
2023-04-27,22.8079
2023-04-28,21.9003
2023-04-29,21.9003
2023-04-30,21.9003
2023-05-01,21.9786
2023-05-02,21.9268
2023-05-03,21.856
2023-05-04,21.8371
2023-05-05,22.0013
2023-05-06,22.0013
2023-05-07,22.0013
2023-05-08,22.1213
2023-05-09,22.1542
2023-05-10,22.0999
2023-05-11,22.1719
2023-05-12,22.1656
2023-05-13,22.1656
2023-05-14,22.1656
2023-05-15,22.0152
2023-05-16,21.7499
2023-05-17,21.7183
2023-05-18,21.9634
2023-05-19,21.7663
2023-05-20,21.7663
2023-05-21,21.7663
2023-05-22,21.5996
2023-05-23,21.5642
2023-05-24,21.4783
2023-05-25,21.2926
2023-05-26,21.3254
2023-05-27,21.3254
2023-05-28,21.3254
2023-05-29,21.3254
2023-05-30,21.2799
2023-05-31,21.3823
2023-06-01,21.4505
2023-06-02,21.5972
2023-06-03,21.5972
2023-06-04,21.5972
2023-06-05,21.7208
2023-06-06,21.7183
2023-06-07,21.746
2023-06-08,22.0197
2023-06-09,22.1357
2023-06-10,22.1357
2023-06-11,22.1357
2023-06-12,22.2631
2023-06-13,22.4145
2023-06-14,22.6125
2023-06-15,22.721
2023-06-16,22.4435
2023-06-17,22.4435
2023-06-18,22.4435
2023-06-19,22.4435
2023-06-20,22.2707
2023-06-21,22.3085
2023-06-22,22.4712
2023-06-23,22.4347
2023-06-24,22.4347
2023-06-25,22.4347
2023-06-26,22.383
2023-06-27,22.3123
2023-06-28,22.4183
2023-06-29,22.2858
2023-06-30,22.6516
2023-07-01,22.6516
2023-07-02,22.6516
2023-07-03,22.7803
2023-07-04,22.7803
2023-07-05,22.7689
2023-07-06,22.6428
2023-07-07,22.1862
2023-07-08,22.1862
2023-07-09,22.1862
2023-07-10,22.3615
2023-07-11,22.3325
2023-07-12,22.3817
2023-07-13,22.2669
2023-07-14,22.3338
2023-07-15,22.3338
2023-07-16,22.3338
2023-07-17,22.3577
2023-07-18,22.3224
2023-07-19,22.3287
2023-07-20,22.6894
2023-07-21,22.8017
2023-07-22,22.8017
2023-07-23,22.8017
2023-07-24,22.919
2023-07-25,22.9026
2023-07-26,22.9745
2023-07-27,22.9013
2023-07-28,22.9959
2023-07-29,22.9959
2023-07-30,22.9959
2023-07-31,22.3452
2023-08-01,22.2526
2023-08-02,22.2661
2023-08-03,22.2711
2023-08-04,22.1575
2023-08-05,22.1575
2023-08-06,22.1575
2023-08-07,22.4229
2023-08-08,22.4427
2023-08-09,22.4748
2023-08-10,22.3945
2023-08-11,22.5106
2023-08-12,22.5106
2023-08-13,22.5106
2023-08-14,22.3624
2023-08-15,22.2612
2023-08-16,22.2711
2023-08-17,21.8303
2023-08-18,22.1069
2023-08-19,22.1069
2023-08-20,22.1069
2023-08-21,22.055
2023-08-22,21.9933
2023-08-23,22.1279
2023-08-24,21.9785
2023-08-25,22.0933
2023-08-26,22.0933
2023-08-27,22.0933
2023-08-28,22.2044
2023-08-29,22.3686
2023-08-30,22.5106
2023-08-31,22.6847
2023-09-01,22.5469
2023-09-02,22.5469
2023-09-03,22.5469
2023-09-04,22.5469
2023-09-05,22.3864
2023-09-06,22.5345
2023-09-07,22.7813
2023-09-08,22.8183
2023-09-09,22.8183
2023-09-10,22.8183
2023-09-11,22.8887
2023-09-12,22.9109
2023-09-13,22.9158
2023-09-14,23.001
2023-09-15,22.9257
2023-09-16,22.9257
2023-09-17,22.9257
2023-09-18,22.7751
2023-09-19,22.7702
2023-09-20,22.8356
2023-09-21,22.59
2023-09-22,22.6431
2023-09-23,22.6431
2023-09-24,22.6431
2023-09-25,22.732
2023-09-26,22.6616
2023-09-27,22.5654
2023-09-28,22.6665
2023-09-29,22.3445
2023-09-30,22.3445
2023-10-01,22.3445
2023-10-02,22.3655
2023-10-03,22.2408
2023-10-04,22.4765
2023-10-05,22.2396
2023-10-06,21.9101
2023-10-07,21.9101
2023-10-08,21.9101
2023-10-09,21.8398
2023-10-10,22.057
2023-10-11,22.1347
2023-10-12,22.2236
2023-10-13,22.3321
2023-10-14,22.3321
2023-10-15,22.3321
2023-10-16,22.5024
2023-10-17,22.5283
2023-10-18,22.5432
2023-10-19,22.4481
2023-10-20,22.2001
2023-10-21,22.2001
2023-10-22,22.2001
2023-10-23,22.4778
2023-10-24,22.7542
2023-10-25,22.6937
2023-10-26,22.5715
2023-10-27,22.4975
2023-10-28,22.4975
2023-10-29,22.4975
2023-10-30,22.7258
2023-10-31,19.8969
2023-11-01,20.0521
2023-11-02,20.1212
2023-11-03,20.0297
2023-11-04,20.0297
2023-11-05,20.0297
2023-11-06,20.0531
2023-11-07,20.135
2023-11-08,19.9915
2023-11-09,19.9511
2023-11-10,20.1924
2023-11-11,20.1924
2023-11-12,20.1924
2023-11-13,20.3508
2023-11-14,20.3476
2023-11-15,20.574
2023-11-16,19.1134
2023-11-17,19.04
2023-11-18,19.04
2023-11-19,19.04
2023-11-20,19.0347
2023-11-21,19.0942
2023-11-22,18.9677
2023-11-23,18.9677
2023-11-24,19.1155
2023-11-25,19.1155
2023-11-26,19.1155
2023-11-27,19.191
2023-11-28,19.3898
2023-11-29,19.1176
2023-11-30,19.0803
2023-12-01,18.9367
2023-12-02,18.9367
2023-12-03,18.9367
2023-12-04,18.9325
2023-12-05,19.0845
2023-12-06,18.9048
2023-12-07,18.7368
2023-12-08,18.5667
2023-12-09,18.5667
2023-12-10,18.5667
2023-12-11,18.6071
2023-12-12,18.6199
2023-12-13,18.9059
2023-12-14,18.706
2023-12-15,18.7666
2023-12-16,18.7666
2023-12-17,18.7666
2023-12-18,19.0037
2023-12-19,19.0633
2023-12-20,18.8698
2023-12-21,18.9857
2023-12-22,19.1824
2023-12-23,19.1824
2023-12-24,19.1824
2023-12-25,19.1824
2023-12-26,19.1568
2023-12-27,19.3132
2023-12-28,19.2802
2023-12-29,19.2887
2023-12-30,19.2887
2023-12-31,19.2887
2024-01-01,19.2887
2024-01-02,19.4631
2024-01-03,19.4642
2024-01-04,19.3004
2024-01-05,19.1887
2024-01-06,19.1887
2024-01-07,19.1887
2024-01-08,19.3525
2024-01-09,19.4652
2024-01-10,19.6758
2024-01-11,19.6566
2024-01-12,19.6789
2024-01-13,19.6789
2024-01-14,19.6789
2024-01-15,19.6789
2024-01-16,19.7332
2024-01-17,19.6524
2024-01-18,19.8831
2024-01-19,19.7917
2024-01-20,19.7917
2024-01-21,19.7917
2024-01-22,19.7927
2024-01-23,19.8363
2024-01-24,19.5917
2024-01-25,19.8406
2024-01-26,19.9926
2024-01-27,19.9926
2024-01-28,19.9926
2024-01-29,20.0745
2024-01-30,20.133
2024-01-31,18.6234
2024-02-01,18.9284
2024-02-02,19.054
2024-02-03,19.054
2024-02-04,19.054
2024-02-05,18.9633
2024-02-06,19.0779
2024-02-07,19.035
2024-02-08,19.034
2024-02-09,19.0251
2024-02-10,19.0251
2024-02-11,19.0251
2024-02-12,19.1267
2024-02-13,19.0111
2024-02-14,18.9573
2024-02-15,19.0261
2024-02-16,19.1327
2024-02-17,19.1327
2024-02-18,19.1327
2024-02-19,19.1327
2024-02-20,19.6809
2024-02-21,19.4656
2024-02-22,19.636
2024-02-23,19.5992
2024-02-24,19.5992
2024-02-25,19.5992
2024-02-26,19.9212
2024-02-27,19.9182
2024-02-28,19.9271
2024-02-29,19.626
2024-03-01,19.6707
2024-03-02,19.6707
2024-03-03,19.6707
2024-03-04,19.8317
2024-03-05,20.0523
2024-03-06,20.2103
2024-03-07,20.1477
2024-03-08,20.0762
2024-03-09,20.0762
2024-03-10,20.0762
2024-03-11,20.2372
2024-03-12,20.4608
2024-03-13,20.422
2024-03-14,20.3445
2024-03-15,20.2549
2024-03-16,20.2549
2024-03-17,20.2549
2024-03-18,20.3086
2024-03-19,20.3116
2024-03-20,20.425
2024-03-21,20.4846
2024-03-22,20.3116
2024-03-23,20.3116
2024-03-24,20.3116
2024-03-25,20.2221
2024-03-26,20.2042
2024-03-27,20.2669
2024-03-28,20.1028
2024-03-29,20.1028
2024-03-30,20.1028
2024-03-31,20.1028
2024-04-01,20.0521
2024-04-02,19.8015
2024-04-03,19.882
2024-04-04,19.9029
2024-04-05,20.0073
2024-04-06,20.0073
2024-04-07,20.0073
2024-04-08,19.9865
