,CACC US Equity
2023-03-17,13.5791
2023-03-18,13.5791
2023-03-19,13.5791
2023-03-20,13.8108
2023-03-21,13.9298
2023-03-22,13.8144
2023-03-23,13.6837
2023-03-24,13.7556
2023-03-25,13.7556
2023-03-26,13.7556
2023-03-27,13.8357
2023-03-28,13.89
2023-03-29,14.1044
2023-03-30,14.1022
2023-03-31,18.6073
2023-04-01,18.6073
2023-04-02,18.6073
2023-04-03,18.5432
2023-04-04,18.3671
2023-04-05,18.4067
2023-04-06,18.4111
2023-04-07,18.4111
2023-04-08,18.4111
2023-04-09,18.4111
2023-04-10,18.5464
2023-04-11,19.0734
2023-04-12,19.2374
2023-04-13,19.593
2023-04-14,19.5898
2023-04-15,19.5898
2023-04-16,19.5898
2023-04-17,19.7264
2023-04-18,19.7193
2023-04-19,20.0538
2023-04-20,19.9502
2023-04-21,19.8736
2023-04-22,19.8736
2023-04-23,19.8736
2023-04-24,19.9534
2023-04-25,19.5363
2023-04-26,19.489
2023-04-27,19.6262
2023-04-28,19.8489
2023-04-29,19.8489
2023-04-30,19.8489
2023-05-01,20.0632
2023-05-02,18.4734
2023-05-03,18.9568
2023-05-04,18.6666
2023-05-05,18.9403
2023-05-06,18.9403
2023-05-07,18.9403
2023-05-08,18.8506
2023-05-09,18.6467
2023-05-10,18.5081
2023-05-11,18.4611
2023-05-12,18.4683
2023-05-13,18.4683
2023-05-14,18.4683
2023-05-15,18.6525
2023-05-16,18.3775
2023-05-17,18.6298
2023-05-18,18.6514
2023-05-19,18.5909
2023-05-20,18.5909
2023-05-21,18.5909
2023-05-22,18.7913
2023-05-23,18.7299
2023-05-24,18.5617
2023-05-25,18.5693
2023-05-26,18.8291
2023-05-27,18.8291
2023-05-28,18.8291
2023-05-29,18.8291
2023-05-30,19.1421
2023-05-31,18.834
2023-06-01,18.9164
2023-06-02,19.5178
2023-06-03,19.5178
2023-06-04,19.5178
2023-06-05,19.5741
2023-06-06,20.0584
2023-06-07,20.3779
2023-06-08,20.1418
2023-06-09,20.0463
2023-06-10,20.0463
2023-06-11,20.0463
2023-06-12,19.8665
2023-06-13,20.2238
2023-06-14,19.9766
2023-06-15,20.2998
2023-06-16,19.9664
2023-06-17,19.9664
2023-06-18,19.9664
2023-06-19,19.9664
2023-06-20,19.9073
2023-06-21,19.9377
2023-06-22,19.9567
2023-06-23,20.1251
2023-06-24,20.1251
2023-06-25,20.1251
2023-06-26,19.816
2023-06-27,20.2155
2023-06-28,20.2194
2023-06-29,20.2451
2023-06-30,25.6115
2023-07-01,25.6115
2023-07-02,25.6115
2023-07-03,25.716
2023-07-04,25.716
2023-07-05,25.5143
2023-07-06,25.5234
2023-07-07,25.7236
2023-07-08,25.7236
2023-07-09,25.7236
2023-07-10,25.8774
2023-07-11,26.3091
2023-07-12,26.4913
2023-07-13,26.7108
2023-07-14,26.9516
2023-07-15,26.9516
2023-07-16,26.9516
2023-07-17,26.946
2023-07-18,27.3944
2023-07-19,27.519
2023-07-20,26.9758
2023-07-21,26.7429
2023-07-22,26.7429
2023-07-23,26.7429
2023-07-24,26.7496
2023-07-25,26.8596
2023-07-26,26.5885
2023-07-27,26.5499
2023-07-28,26.7782
2023-07-29,26.7782
2023-07-30,26.7782
2023-07-31,27.0322
2023-08-01,26.9108
2023-08-02,24.881
2023-08-03,25.0743
2023-08-04,25.3134
2023-08-05,25.3134
2023-08-06,25.3134
2023-08-07,25.3388
2023-08-08,25.5096
2023-08-09,25.472
2023-08-10,25.265
2023-08-11,25.3323
2023-08-12,25.3323
2023-08-13,25.3323
2023-08-14,25.1732
2023-08-15,24.935
2023-08-16,24.721
2023-08-17,24.6309
2023-08-18,24.8128
2023-08-19,24.8128
2023-08-20,24.8128
2023-08-21,24.9283
2023-08-22,24.5644
2023-08-23,25.0125
2023-08-24,25.1627
2023-08-25,25.2971
2023-08-26,25.2971
2023-08-27,25.2971
2023-08-28,25.1682
2023-08-29,25.3688
2023-08-30,25.4218
2023-08-31,25.4143
2023-09-01,25.3233
2023-09-02,25.3233
2023-09-03,25.3233
2023-09-04,25.3233
2023-09-05,25.3717
2023-09-06,25.3606
2023-09-07,24.9102
2023-09-08,24.9341
2023-09-09,24.9341
2023-09-10,24.9341
2023-09-11,25.063
2023-09-12,25.3321
2023-09-13,25.5265
2023-09-14,25.6598
2023-09-15,25.4842
2023-09-16,25.4842
2023-09-17,25.4842
2023-09-18,25.1414
2023-09-19,24.995
2023-09-20,24.914
2023-09-21,24.5839
2023-09-22,24.4928
2023-09-23,24.4928
2023-09-24,24.4928
2023-09-25,24.4727
2023-09-26,24.3612
2023-09-27,24.6869
2023-09-28,24.393
2023-09-29,26.1648
2023-09-30,26.1648
2023-10-01,26.1648
2023-10-02,26.0617
2023-10-03,25.3831
2023-10-04,25.3376
2023-10-05,25.3605
2023-10-06,25.2757
2023-10-07,25.2757
2023-10-08,25.2757
2023-10-09,25.3491
2023-10-10,25.4593
2023-10-11,25.4224
2023-10-12,25.2073
2023-10-13,25.0135
2023-10-14,25.0135
2023-10-15,25.0135
2023-10-16,25.2717
2023-10-17,25.5456
2023-10-18,25.1203
2023-10-19,24.8757
2023-10-20,24.7838
2023-10-21,24.7838
2023-10-22,24.7838
2023-10-23,24.6668
2023-10-24,24.5906
2023-10-25,24.62
2023-10-26,24.6417
2023-10-27,24.4458
2023-10-28,24.4458
2023-10-29,24.4458
2023-10-30,23.9677
2023-10-31,24.1306
2023-11-01,24.5247
2023-11-02,25.1567
2023-11-03,25.3721
2023-11-04,25.3721
2023-11-05,25.3721
2023-11-06,24.9689
2023-11-07,24.8615
2023-11-08,24.6694
2023-11-09,24.37
2023-11-10,24.4067
2023-11-11,24.4067
2023-11-12,24.4067
2023-11-13,24.2944
2023-11-14,25.1673
2023-11-15,25.5684
2023-11-16,24.9707
2023-11-17,25.1251
2023-11-18,25.1251
2023-11-19,25.1251
2023-11-20,25.2674
2023-11-21,24.8736
2023-11-22,25.0259
2023-11-23,25.0259
2023-11-24,25.1288
2023-11-25,25.1288
2023-11-26,25.1288
2023-11-27,25.1018
2023-11-28,25.2774
2023-11-29,25.5997
2023-11-30,25.7862
2023-12-01,26.299
2023-12-02,26.299
2023-12-03,26.299
2023-12-04,25.8861
2023-12-05,25.4668
2023-12-06,25.5089
2023-12-07,25.7477
2023-12-08,25.9097
2023-12-09,25.9097
2023-12-10,25.9097
2023-12-11,26.0156
2023-12-12,26.1194
2023-12-13,27.0802
2023-12-14,27.6139
2023-12-15,27.4461
2023-12-16,27.4461
2023-12-17,27.4461
2023-12-18,27.2799
2023-12-19,27.5769
2023-12-20,27.3842
2023-12-21,27.8439
2023-12-22,27.944
2023-12-23,27.944
2023-12-24,27.944
2023-12-25,27.944
2023-12-26,28.1664
2023-12-27,28.1643
2023-12-28,28.1288
2023-12-29,31.9612
2023-12-30,31.9612
2023-12-31,31.9612
2024-01-01,31.9612
2024-01-02,32.2135
2024-01-03,31.6016
2024-01-04,31.5653
2024-01-05,32.0138
2024-01-06,32.0138
2024-01-07,32.0138
2024-01-08,32.1889
2024-01-09,32.0032
2024-01-10,32.1434
2024-01-11,32.0627
2024-01-12,31.6624
2024-01-13,31.6624
2024-01-14,31.6624
2024-01-15,31.6624
2024-01-16,31.5687
2024-01-17,31.3982
2024-01-18,31.404
2024-01-19,31.9277
2024-01-20,31.9277
2024-01-21,31.9277
2024-01-22,32.1721
2024-01-23,32.3475
2024-01-24,32.5242
2024-01-25,32.5745
2024-01-26,32.5694
2024-01-27,32.5694
2024-01-28,32.5694
2024-01-29,32.8121
2024-01-30,32.6993
2024-01-31,32.2463
2024-02-01,33.5547
2024-02-02,33.5898
2024-02-03,33.5898
2024-02-04,33.5898
2024-02-05,32.9912
2024-02-06,32.639
2024-02-07,32.5358
2024-02-08,32.6874
2024-02-09,32.5491
2024-02-10,32.5491
2024-02-11,32.5491
2024-02-12,32.5195
2024-02-13,32.3461
2024-02-14,32.3752
2024-02-15,32.7052
2024-02-16,32.5299
2024-02-17,32.5299
2024-02-18,32.5299
2024-02-19,32.5299
2024-02-20,32.1674
2024-02-21,32.1179
2024-02-22,32.1396
2024-02-23,32.1828
2024-02-24,32.1828
2024-02-25,32.1828
2024-02-26,31.9264
2024-02-27,32.234
2024-02-28,32.138
2024-02-29,32.2775
2024-03-01,32.224
2024-03-02,32.224
2024-03-03,32.224
2024-03-04,32.0168
2024-03-05,32.0944
2024-03-06,32.152
2024-03-07,32.5479
2024-03-08,32.3749
2024-03-09,32.3749
2024-03-10,32.3749
2024-03-11,32.1661
2024-03-12,32.3274
2024-03-13,32.3344
2024-03-14,32.1771
2024-03-15,32.1232
2024-03-16,32.1232
2024-03-17,32.1232
2024-03-18,32.0884
2024-03-19,32.3592
2024-03-20,32.5587
2024-03-21,32.7079
2024-03-22,32.2946
2024-03-23,32.2946
2024-03-24,32.2946
2024-03-25,32.1433
2024-03-26,32.1949
2024-03-27,32.2106
2024-03-28,32.2089
2024-03-29,32.2089
2024-03-30,32.2089
2024-03-31,32.2089
2024-04-01,31.9743
2024-04-02,31.6798
2024-04-03,31.8966
2024-04-04,31.6617
2024-04-05,31.89
2024-04-06,31.89
2024-04-07,31.89
2024-04-08,32.3829
