,JAZZ US Equity
2023-03-20,60.1584
2023-03-21,60.1584
2023-03-22,60.1584
2023-03-23,60.1584
2023-03-24,60.1584
2023-03-25,60.1584
2023-03-26,60.1584
2023-03-27,60.1584
2023-03-28,60.1584
2023-03-29,60.1584
2023-03-30,60.1584
2023-03-31,60.1584
2023-04-01,60.1584
2023-04-02,60.1584
2023-04-03,60.1584
2023-04-04,60.1584
2023-04-05,60.1584
2023-04-06,60.1584
2023-04-07,60.1584
2023-04-08,60.1584
2023-04-09,60.1584
2023-04-10,60.1584
2023-04-11,60.1584
2023-04-12,60.1584
2023-04-13,60.1584
2023-04-14,60.1584
2023-04-15,60.1584
2023-04-16,60.1584
2023-04-17,60.1584
2023-04-18,60.1584
2023-04-19,60.1584
2023-04-20,60.1584
2023-04-21,60.1584
2023-04-22,60.1584
2023-04-23,60.1584
2023-04-24,60.1584
2023-04-25,60.1584
2023-04-26,60.1584
2023-04-27,60.1584
2023-04-28,60.1584
2023-04-29,60.1584
2023-04-30,60.1584
2023-05-01,60.1584
2023-05-02,60.1584
2023-05-03,60.1584
2023-05-04,60.1584
2023-05-05,60.1584
2023-05-06,60.1584
2023-05-07,60.1584
2023-05-08,60.1584
2023-05-09,60.1584
2023-05-10,60.1584
2023-05-11,60.1584
2023-05-12,60.1584
2023-05-13,60.1584
2023-05-14,60.1584
2023-05-15,60.1584
2023-05-16,60.1584
2023-05-17,60.1584
2023-05-18,60.1584
2023-05-19,60.1584
2023-05-20,60.1584
2023-05-21,60.1584
2023-05-22,60.1584
2023-05-23,60.1584
2023-05-24,60.1584
2023-05-25,60.1584
2023-05-26,60.1584
2023-05-27,60.1584
2023-05-28,60.1584
2023-05-29,60.1584
2023-05-30,60.1584
2023-05-31,60.1584
2023-06-01,60.1584
2023-06-02,60.1584
2023-06-03,60.1584
2023-06-04,60.1584
2023-06-05,60.1584
2023-06-06,60.1584
2023-06-07,60.1584
2023-06-08,60.1584
2023-06-09,60.1584
2023-06-10,60.1584
2023-06-11,60.1584
2023-06-12,60.1584
2023-06-13,60.1584
2023-06-14,60.1584
2023-06-15,60.1584
2023-06-16,60.1584
2023-06-17,60.1584
2023-06-18,60.1584
2023-06-19,60.1584
2023-06-20,60.1584
2023-06-21,60.1584
2023-06-22,60.1584
2023-06-23,60.1584
2023-06-24,60.1584
2023-06-25,60.1584
2023-06-26,60.1584
2023-06-27,60.1584
2023-06-28,60.1584
2023-06-29,60.1584
2023-06-30,274.9011
2023-07-01,274.9011
2023-07-02,274.9011
2023-07-03,275.1431
2023-07-04,275.1431
2023-07-05,274.4457
2023-07-06,272.3394
2023-07-07,272.0975
2023-07-08,272.0975
2023-07-09,272.0975
2023-07-10,274.6734
2023-07-11,279.4126
2023-07-12,276.794
2023-07-13,278.8718
2023-07-14,278.7722
2023-07-15,278.7722
2023-07-16,278.7722
2023-07-17,278.0464
2023-07-18,282.5863
2023-07-19,285.1764
2023-07-20,280.7646
2023-07-21,284.778
2023-07-22,284.778
2023-07-23,284.778
2023-07-24,286.1727
2023-07-25,286.073
2023-07-26,284.5645
2023-07-27,283.7248
2023-07-28,284.7068
2023-07-29,284.7068
2023-07-30,284.7068
2023-07-31,284.0806
2023-08-01,282.8282
2023-08-02,283.7533
2023-08-03,282.8424
2023-08-04,283.6821
2023-08-05,283.6821
2023-08-06,283.6821
2023-08-07,285.6319
2023-08-08,286.6708
2023-08-09,284.7875
2023-08-10,287.8414
2023-08-11,293.683
2023-08-12,293.683
2023-08-13,293.683
2023-08-14,294.5936
2023-08-15,294.5796
2023-08-16,291.8759
2023-08-17,291.6798
2023-08-18,292.4503
2023-08-19,292.4503
2023-08-20,292.4503
2023-08-21,292.6184
2023-08-22,294.8598
2023-08-23,293.4449
2023-08-24,292.8705
2023-08-25,296.3447
2023-08-26,296.3447
2023-08-27,296.3447
2023-08-28,297.5355
2023-08-29,299.7909
2023-08-30,302.0323
2023-08-31,299.3006
2023-09-01,299.8609
2023-09-02,299.8609
2023-09-03,299.8609
2023-09-04,299.8609
2023-09-05,293.1087
2023-09-06,289.7746
2023-09-07,288.6119
2023-09-08,289.5504
2023-09-09,289.5504
2023-09-10,289.5504
2023-09-11,289.6345
2023-09-12,288.5978
2023-09-13,286.3564
2023-09-14,285.9362
2023-09-15,284.073
2023-09-16,284.073
2023-09-17,284.073
2023-09-18,283.8909
2023-09-19,283.1764
2023-09-20,285.8101
2023-09-21,284.4092
2023-09-22,283.0364
2023-09-23,283.0364
2023-09-24,283.0364
2023-09-25,284.087
2023-09-26,284.8855
2023-09-27,282.3079
2023-09-28,282.0277
2023-09-29,64.2478
2023-09-30,64.2478
2023-10-01,64.2478
2023-10-02,63.6875
2023-10-03,63.4189
2023-10-04,63.432
2023-10-05,63.8415
2023-10-06,64.0774
2023-10-07,64.0774
2023-10-08,64.0774
2023-10-09,64.0578
2023-10-10,64.5427
2023-10-11,64.428
2023-10-12,63.7826
2023-10-13,64.143
2023-10-14,64.143
2023-10-15,64.143
2023-10-16,66.3971
2023-10-17,65.3257
2023-10-18,65.2766
2023-10-19,65.0964
2023-10-20,65.5944
2023-10-21,65.5944
2023-10-22,65.5944
2023-10-23,63.9693
2023-10-24,64.7753
2023-10-25,64.4706
2023-10-26,64.0643
2023-10-27,63.1437
2023-10-28,63.1437
2023-10-29,63.1437
2023-10-30,62.78
2023-10-31,63.4549
2023-11-01,63.5598
2023-11-02,64.0512
2023-11-03,65.1062
2023-11-04,65.1062
2023-11-05,65.1062
2023-11-06,65.3454
2023-11-07,65.6337
2023-11-08,63.7362
2023-11-09,59.9071
2023-11-10,61.1095
2023-11-11,61.1095
2023-11-12,61.1095
2023-11-13,61.6975
2023-11-14,62.6123
2023-11-15,62.8084
2023-11-16,61.6289
2023-11-17,61.2271
2023-11-18,61.2271
2023-11-19,61.2271
2023-11-20,61.2565
2023-11-21,60.4789
2023-11-22,61.6061
2023-11-23,61.6061
2023-11-24,61.4852
2023-11-25,61.4852
2023-11-26,61.4852
2023-11-27,60.2404
2023-11-28,59.2439
2023-11-29,59.1688
2023-11-30,60.4658
2023-12-01,60.7533
2023-12-02,60.7533
2023-12-03,60.7533
2023-12-04,61.5178
2023-12-05,61.5309
2023-12-06,61.5767
2023-12-07,60.8971
2023-12-08,61.1813
2023-12-09,61.1813
2023-12-10,61.1813
2023-12-11,61.4558
2023-12-12,61.8348
2023-12-13,62.8312
2023-12-14,62.0308
2023-12-15,61.5342
2023-12-16,61.5342
2023-12-17,61.5342
2023-12-18,61.4166
2023-12-19,61.7465
2023-12-20,60.9526
2023-12-21,61.4035
2023-12-22,61.4525
2023-12-23,61.4525
2023-12-24,61.4525
2023-12-25,61.4525
2023-12-26,61.3708
2023-12-27,61.8348
2023-12-28,62.1419
2023-12-29,20.5839
2023-12-30,20.5839
2023-12-31,20.5839
2024-01-01,20.5839
2024-01-02,21.0115
2024-01-03,20.8396
2024-01-04,20.7308
2024-01-05,21.0844
2024-01-06,21.0844
2024-01-07,21.0844
2024-01-08,20.857
2024-01-09,20.5164
2024-01-10,20.2847
2024-01-11,20.301
2024-01-12,20.1421
2024-01-13,20.1421
2024-01-14,20.1421
2024-01-15,20.1421
2024-01-16,20.1628
2024-01-17,20.0192
2024-01-18,19.7341
2024-01-19,19.881
2024-01-20,19.881
2024-01-21,19.881
2024-01-22,20.239
2024-01-23,20.2694
2024-01-24,20.5991
2024-01-25,20.5643
2024-01-26,20.5338
2024-01-27,20.5338
2024-01-28,20.5338
2024-01-29,21.0616
2024-01-30,20.8625
2024-01-31,20.5534
2024-02-01,20.6579
2024-02-02,20.573
2024-02-03,20.573
2024-02-04,20.573
2024-02-05,20.4729
2024-02-06,20.77
2024-02-07,20.5774
2024-02-08,20.548
2024-02-09,20.6307
2024-02-10,20.6307
2024-02-11,20.6307
2024-02-12,20.7188
2024-02-13,20.4566
2024-02-14,20.5012
2024-02-15,20.9996
2024-02-16,20.9952
2024-02-17,20.9952
2024-02-18,20.9952
2024-02-19,20.9952
2024-02-20,20.9495
2024-02-21,21.1737
2024-02-22,21.1769
2024-02-23,21.5937
2024-02-24,21.5937
2024-02-25,21.5937
2024-02-26,21.647
2024-02-27,21.5915
2024-02-28,21.1758
2024-02-29,20.0121
2024-03-01,20.0067
2024-03-02,20.0067
2024-03-03,20.0067
2024-03-04,19.8644
2024-03-05,19.9604
2024-03-06,19.8278
2024-03-07,19.7395
2024-03-08,19.8644
2024-03-09,19.8644
2024-03-10,19.8644
2024-03-11,19.7675
2024-03-12,19.677
2024-03-13,19.8903
2024-03-14,19.9474
2024-03-15,20.2276
2024-03-16,20.2276
2024-03-17,20.2276
2024-03-18,20.4981
2024-03-19,20.6694
2024-03-20,20.6468
2024-03-21,20.5724
2024-03-22,20.3256
2024-03-23,20.3256
2024-03-24,20.3256
2024-03-25,20.2157
2024-03-26,19.9076
2024-03-27,20.1856
2024-03-28,20.1759
2024-03-29,20.1759
2024-03-30,20.1759
2024-03-31,20.1759
2024-04-01,20.0207
2024-04-02,19.8666
2024-04-03,19.7987
2024-04-04,19.6145
2024-04-05,19.7448
2024-04-06,19.7448
2024-04-07,19.7448
2024-04-08,19.6015
