,SCHW US Equity
2023-03-19,11.9784
2023-03-20,11.9196
2023-03-21,12.5789
2023-03-22,11.949
2023-03-23,11.2877
2023-03-24,11.3603
2023-03-25,11.3603
2023-03-26,11.3603
2023-03-27,11.6743
2023-03-28,11.476
2023-03-29,11.7429
2023-03-30,11.2052
2023-03-31,13.4102
2023-04-01,13.4102
2023-04-02,13.4102
2023-04-03,13.2557
2023-04-04,12.9562
2023-04-05,12.7407
2023-04-06,12.8322
2023-04-07,12.8322
2023-04-08,12.8322
2023-04-09,12.8322
2023-04-10,13.2843
2023-04-11,13.2824
2023-04-12,13.3224
2023-04-13,13.2404
2023-04-14,13.1031
2023-04-15,13.1031
2023-04-16,13.1031
2023-04-17,13.4846
2023-04-18,13.7192
2023-04-19,14.0148
2023-04-20,13.7192
2023-04-21,13.681
2023-04-22,13.681
2023-04-23,13.681
2023-04-24,13.5513
2023-04-25,13.1527
2023-04-26,13.0707
2023-04-27,13.2862
2023-04-28,13.3835
2023-04-29,13.3835
2023-04-30,13.3835
2023-05-01,13.3015
2023-05-02,12.9753
2023-05-03,12.5805
2023-05-04,12.4546
2023-05-05,12.8113
2023-05-06,12.8113
2023-05-07,12.8113
2023-05-08,12.3942
2023-05-09,12.4526
2023-05-10,12.3791
2023-05-11,12.413
2023-05-12,12.641
2023-05-13,12.641
2023-05-14,12.641
2023-05-15,13.0179
2023-05-16,12.8577
2023-05-17,13.1837
2023-05-18,13.1705
2023-05-19,13.1554
2023-05-20,13.1554
2023-05-21,13.1554
2023-05-22,13.212
2023-05-23,13.3665
2023-05-24,13.2327
2023-05-25,13.6397
2023-05-26,13.5323
2023-05-27,13.5323
2023-05-28,13.5323
2023-05-29,13.5323
2023-05-30,13.5643
2023-05-31,13.3476
2023-06-01,13.3495
2023-06-02,13.6642
2023-06-03,13.6642
2023-06-04,13.6642
2023-06-05,13.6717
2023-06-06,13.7094
2023-06-07,13.9016
2023-06-08,13.7885
2023-06-09,13.7829
2023-06-10,13.7829
2023-06-11,13.7829
2023-06-12,13.5888
2023-06-13,13.7358
2023-06-14,13.6604
2023-06-15,13.879
2023-06-16,13.6698
2023-06-17,13.6698
2023-06-18,13.6698
2023-06-19,13.6698
2023-06-20,13.5813
2023-06-21,13.5888
2023-06-22,13.4456
2023-06-23,13.4381
2023-06-24,13.4381
2023-06-25,13.4381
2023-06-26,13.4833
2023-06-27,13.8243
2023-06-28,13.9299
2023-06-29,14.1861
2023-06-30,15.0011
2023-07-01,15.0011
2023-07-02,15.0011
2023-07-03,15.2096
2023-07-04,15.2096
2023-07-05,15.0031
2023-07-06,14.8567
2023-07-07,15.0231
2023-07-08,15.0231
2023-07-09,15.0231
2023-07-10,15.2317
2023-07-11,15.1815
2023-07-12,15.348
2023-07-13,15.6528
2023-07-14,15.37
2023-07-15,15.37
2023-07-16,15.37
2023-07-17,15.3941
2023-07-18,16.872
2023-07-19,16.878
2023-07-20,17.2591
2023-07-21,16.9663
2023-07-22,16.9663
2023-07-23,16.9663
2023-07-24,16.9823
2023-07-25,16.7577
2023-07-26,16.9944
2023-07-27,16.8339
2023-07-28,16.862
2023-07-29,16.862
2023-07-30,16.862
2023-07-31,16.8901
2023-08-01,16.8139
2023-08-02,16.7377
2023-08-03,16.844
2023-08-04,16.6535
2023-08-05,16.6535
2023-08-06,16.6535
2023-08-07,16.864
2023-08-08,16.7815
2023-08-09,16.7354
2023-08-10,16.5849
2023-08-11,16.4926
2023-08-12,16.4926
2023-08-13,16.4926
2023-08-14,16.0311
2023-08-15,15.8686
2023-08-16,15.7642
2023-08-17,15.6278
2023-08-18,15.5776
2023-08-19,15.5776
2023-08-20,15.5776
2023-08-21,15.5536
2023-08-22,14.9636
2023-08-23,15.2767
2023-08-24,15.2405
2023-08-25,15.3027
2023-08-26,15.3027
2023-08-27,15.3027
2023-08-28,15.4833
2023-08-29,15.5636
2023-08-30,15.6298
2023-08-31,15.5034
2023-09-01,15.7743
2023-09-02,15.7743
2023-09-03,15.7743
2023-09-04,15.7743
2023-09-05,15.6097
2023-09-06,15.3268
2023-09-07,15.2365
2023-09-08,15.5395
2023-09-09,15.5395
2023-09-10,15.5395
2023-09-11,15.6378
2023-09-12,15.7783
2023-09-13,15.4191
2023-09-14,15.6258
2023-09-15,15.3168
2023-09-16,15.3168
2023-09-17,15.3168
2023-09-18,15.2446
2023-09-19,15.2185
2023-09-20,15.0058
2023-09-21,14.8734
2023-09-22,14.7008
2023-09-23,14.7008
2023-09-24,14.7008
2023-09-25,14.7409
2023-09-26,14.5102
2023-09-27,14.5463
2023-09-28,14.5804
2023-09-29,18.0172
2023-09-30,18.0172
2023-10-01,18.0172
2023-10-02,17.7013
2023-10-03,17.1748
2023-10-04,17.2005
2023-10-05,17.1186
2023-10-06,17.2263
2023-10-07,17.2263
2023-10-08,17.2263
2023-10-09,17.2801
2023-10-10,17.2871
2023-10-11,17.3175
2023-10-12,17.2239
2023-10-13,17.1818
2023-10-14,17.1818
2023-10-15,17.1818
2023-10-16,17.7411
2023-10-17,17.7341
2023-10-18,17.3011
2023-10-19,17.3152
2023-10-20,17.0741
2023-10-21,17.0741
2023-10-22,17.0741
2023-10-23,16.7138
2023-10-24,16.8308
2023-10-25,16.7231
2023-10-26,17.2052
2023-10-27,16.8986
2023-10-28,16.8986
2023-10-29,16.8986
2023-10-30,17.0461
2023-10-31,17.3479
2023-11-01,17.5305
2023-11-02,18.0243
2023-11-03,18.2349
2023-11-04,18.2349
2023-11-05,18.2349
2023-11-06,18.1857
2023-11-07,18.0945
2023-11-08,18.0275
2023-11-09,17.8542
2023-11-10,17.9128
2023-11-11,17.9128
2023-11-12,17.9128
2023-11-13,17.8074
2023-11-14,18.0018
2023-11-15,18.3039
2023-11-16,18.2079
2023-11-17,18.4679
2023-11-18,18.4679
2023-11-19,18.4679
2023-11-20,18.4163
2023-11-21,18.2828
2023-11-22,18.2688
2023-11-23,18.2688
2023-11-24,18.3859
2023-11-25,18.3859
2023-11-26,18.3859
2023-11-27,18.2852
2023-11-28,18.2407
2023-11-29,19.1306
2023-11-30,19.5311
2023-12-01,19.9621
2023-12-02,19.9621
2023-12-03,19.9621
2023-12-04,19.8403
2023-12-05,19.7443
2023-12-06,19.7279
2023-12-07,19.9152
2023-12-08,20.1752
2023-12-09,20.1752
2023-12-10,20.1752
2023-12-11,20.1635
2023-12-12,20.2923
2023-12-13,20.6975
2023-12-14,21.7842
2023-12-15,21.7935
2023-12-16,21.7935
2023-12-17,21.7935
2023-12-18,21.4024
2023-12-19,21.5031
2023-12-20,20.8895
2023-12-21,21.1378
2023-12-22,21.2315
2023-12-23,21.2315
2023-12-24,21.2315
2023-12-25,21.2315
2023-12-26,21.3181
2023-12-27,21.3931
2023-12-28,21.4586
2023-12-29,23.7313
2023-12-30,23.7313
2023-12-31,23.7313
2024-01-01,23.7313
2024-01-02,23.817
2024-01-03,23.2312
2024-01-04,23.1855
2024-01-05,23.2826
2024-01-06,23.2826
2024-01-07,23.2826
2024-01-08,23.4455
2024-01-09,23.1455
2024-01-10,22.8797
2024-01-11,22.7197
2024-01-12,22.7111
2024-01-13,22.7111
2024-01-14,22.7111
2024-01-15,22.7111
2024-01-16,22.4482
2024-01-17,22.2025
2024-01-18,21.9939
2024-01-19,22.2968
2024-01-20,22.2968
2024-01-21,22.2968
2024-01-22,22.2539
2024-01-23,22.3368
2024-01-24,22.2111
2024-01-25,22.2768
2024-01-26,22.3711
2024-01-27,22.3711
2024-01-28,22.3711
2024-01-29,22.3425
2024-01-30,22.4682
2024-01-31,22.051
2024-02-01,21.8653
2024-02-02,22.0567
2024-02-03,22.0567
2024-02-04,22.0567
2024-02-05,21.8939
2024-02-06,21.7567
2024-02-07,21.911
2024-02-08,21.9224
2024-02-09,22.1796
2024-02-10,22.1796
2024-02-11,22.1796
2024-02-12,22.5025
2024-02-13,21.991
2024-02-14,22.0825
2024-02-15,22.5397
2024-02-16,22.4739
2024-02-17,22.4739
2024-02-18,22.4739
2024-02-19,22.4739
2024-02-20,22.2396
2024-02-21,22.3968
2024-02-22,22.5397
2024-02-23,22.5035
2024-02-24,22.5035
2024-02-25,22.5035
2024-02-26,22.4921
2024-02-27,22.7638
2024-02-28,22.8496
2024-02-29,23.1728
2024-03-01,23.0842
2024-03-02,23.0842
2024-03-03,23.0842
2024-03-04,23.4188
2024-03-05,23.5504
2024-03-06,23.5504
2024-03-07,23.5762
2024-03-08,23.2844
2024-03-09,23.2844
2024-03-10,23.2844
2024-03-11,23.2215
2024-03-12,23.0927
2024-03-13,23.273
2024-03-14,23.1214
2024-03-15,23.2472
2024-03-16,23.2472
2024-03-17,23.2472
2024-03-18,23.3502
2024-03-19,23.6219
2024-03-20,23.9995
2024-03-21,24.6231
2024-03-22,24.5516
2024-03-23,24.5516
2024-03-24,24.5516
2024-03-25,24.4743
2024-03-26,24.3799
2024-03-27,24.7747
2024-03-28,25.6305
2024-03-29,25.6305
2024-03-30,25.6305
2024-03-31,25.6305
2024-04-01,25.6396
2024-04-02,25.3659
2024-04-03,25.3538
2024-04-04,25.3328
2024-04-05,25.4952
2024-04-06,25.4952
2024-04-07,25.4952
2024-04-08,25.6396
