,SCCO US Equity
2023-03-20,13.3771
2023-03-21,13.4359
2023-03-22,13.3684
2023-03-23,13.4376
2023-03-24,13.4169
2023-03-25,13.4169
2023-03-26,13.4169
2023-03-27,13.5864
2023-03-28,13.8632
2023-03-29,14.1953
2023-03-30,14.2005
2023-03-31,14.6256
2023-04-01,14.6256
2023-04-02,14.6256
2023-04-03,14.8015
2023-04-04,14.3699
2023-04-05,14.2633
2023-04-06,14.3521
2023-04-07,14.3521
2023-04-08,14.3521
2023-04-09,14.3521
2023-04-10,14.432
2023-04-11,14.853
2023-04-12,14.8281
2023-04-13,15.3788
2023-04-14,15.3877
2023-04-15,15.3877
2023-04-16,15.3877
2023-04-17,15.2846
2023-04-18,15.6203
2023-04-19,15.5901
2023-04-20,15.4178
2023-04-21,15.0519
2023-04-22,15.0519
2023-04-23,15.0519
2023-04-24,15.2011
2023-04-25,14.5084
2023-04-26,14.4906
2023-04-27,14.4906
2023-04-28,14.7286
2023-04-29,14.7286
2023-04-30,14.7286
2023-05-01,14.7517
2023-05-02,14.7269
2023-05-03,14.6025
2023-05-04,14.3947
2023-05-05,15.1514
2023-05-06,15.1514
2023-05-07,15.1514
2023-05-08,15.1052
2023-05-09,15.1212
2023-05-10,14.3183
2023-05-11,13.4178
2023-05-12,13.4249
2023-05-13,13.4249
2023-05-14,13.4249
2023-05-15,13.924
2023-05-16,13.416
2023-05-17,13.6931
2023-05-18,13.3521
2023-05-19,13.3165
2023-05-20,13.3165
2023-05-21,13.3165
2023-05-22,13.4071
2023-05-23,12.9222
2023-05-24,12.6327
2023-05-25,12.6611
2023-05-26,13.0288
2023-05-27,13.0288
2023-05-28,13.0288
2023-05-29,13.0288
2023-05-30,12.9897
2023-05-31,12.9417
2023-06-01,13.2846
2023-06-02,13.6824
2023-06-03,13.6824
2023-06-04,13.6824
2023-06-05,13.599
2023-06-06,13.7553
2023-06-07,13.7801
2023-06-08,13.8618
2023-06-09,13.7428
2023-06-10,13.7428
2023-06-11,13.7428
2023-06-12,13.6096
2023-06-13,14.0146
2023-06-14,14.1816
2023-06-15,14.2544
2023-06-16,14.3041
2023-06-17,14.3041
2023-06-18,14.3041
2023-06-19,14.3041
2023-06-20,14.0768
2023-06-21,14.0981
2023-06-22,14.1905
2023-06-23,13.7375
2023-06-24,13.7375
2023-06-25,13.7375
2023-06-26,13.9844
2023-06-27,14.1194
2023-06-28,13.6363
2023-06-29,13.6327
2023-06-30,13.5891
2023-07-01,13.5891
2023-07-02,13.5891
2023-07-03,13.777
2023-07-04,13.777
2023-07-05,13.4395
2023-07-06,13.1124
2023-07-07,13.4029
2023-07-08,13.4029
2023-07-09,13.4029
2023-07-10,13.4499
2023-07-11,13.6587
2023-07-12,14.0048
2023-07-13,14.6676
2023-07-14,14.4658
2023-07-15,14.4658
2023-07-16,14.4658
2023-07-17,14.311
2023-07-18,14.4415
2023-07-19,14.4623
2023-07-20,14.7233
2023-07-21,14.7424
2023-07-22,14.7424
2023-07-23,14.7424
2023-07-24,14.9164
2023-07-25,15.6505
2023-07-26,15.7253
2023-07-27,15.7166
2023-07-28,15.934
2023-07-29,15.934
2023-07-30,15.934
2023-07-31,16.3202
2023-08-01,15.8767
2023-08-02,15.3914
2023-08-03,15.6819
2023-08-04,15.701
2023-08-05,15.701
2023-08-06,15.701
2023-08-07,15.7324
2023-08-08,15.6593
2023-08-09,15.6175
2023-08-10,15.5932
2023-08-11,15.4001
2023-08-12,15.4001
2023-08-13,15.4001
2023-08-14,15.3131
2023-08-15,15.0522
2023-08-16,15.0783
2023-08-17,15.0174
2023-08-18,14.5477
2023-08-19,14.5477
2023-08-20,14.5477
2023-08-21,14.7791
2023-08-22,14.8904
2023-08-23,15.2731
2023-08-24,14.8382
2023-08-25,14.6416
2023-08-26,14.6416
2023-08-27,14.6416
2023-08-28,14.8486
2023-08-29,15.1165
2023-08-30,15.2105
2023-08-31,15.1409
2023-09-01,15.3984
2023-09-02,15.3984
2023-09-03,15.3984
2023-09-04,15.3984
2023-09-05,14.9043
2023-09-06,14.953
2023-09-07,14.7651
2023-09-08,14.8034
2023-09-09,14.8034
2023-09-10,14.8034
2023-09-11,15.0957
2023-09-12,14.9026
2023-09-13,14.7425
2023-09-14,15.0626
2023-09-15,14.9861
2023-09-16,14.9861
2023-09-17,14.9861
2023-09-18,14.9669
2023-09-19,14.7651
2023-09-20,14.6573
2023-09-21,14.3303
2023-09-22,14.1093
2023-09-23,14.1093
2023-09-24,14.1093
2023-09-25,14.0693
2023-09-26,13.7492
2023-09-27,13.7736
2023-09-28,14.1563
2023-09-29,13.3516
2023-09-30,13.3516
2023-10-01,13.3516
2023-10-02,13.1324
2023-10-03,13.0539
2023-10-04,13.0326
2023-10-05,12.7627
2023-10-06,13.1291
2023-10-07,13.1291
2023-10-08,13.1291
2023-10-09,13.17
2023-10-10,13.3385
2023-10-11,13.1946
2023-10-12,12.8706
2023-10-13,12.8363
2023-10-14,12.8363
2023-10-15,12.8363
2023-10-16,12.995
2023-10-17,13.1128
2023-10-18,12.6678
2023-10-19,12.6302
2023-10-20,12.5189
2023-10-21,12.5189
2023-10-22,12.5189
2023-10-23,12.514
2023-10-24,12.6907
2023-10-25,12.4159
2023-10-26,12.5908
2023-10-27,12.7364
2023-10-28,12.7364
2023-10-29,12.7364
2023-10-30,12.7773
2023-10-31,12.6333
2023-11-01,12.7987
2023-11-02,13.1177
2023-11-03,13.1831
2023-11-04,13.1831
2023-11-05,13.1831
2023-11-06,13.1782
2023-11-07,12.6973
2023-11-08,12.5402
2023-11-09,12.4568
2023-11-10,12.5958
2023-11-11,12.5958
2023-11-12,12.5958
2023-11-13,12.5157
2023-11-14,13.1553
2023-11-15,13.3549
2023-11-16,13.2829
2023-11-17,13.2633
2023-11-18,13.2633
2023-11-19,13.2633
2023-11-20,13.2764
2023-11-21,13.4792
2023-11-22,13.3418
2023-11-23,13.3418
2023-11-24,13.175
2023-11-25,13.175
2023-11-26,13.175
2023-11-27,12.6515
2023-11-28,12.7872
2023-11-29,12.7758
2023-11-30,12.802
2023-12-01,13.5889
2023-12-02,13.5889
2023-12-03,13.5889
2023-12-04,13.0899
2023-12-05,12.7464
2023-12-06,12.694
2023-12-07,12.7594
2023-12-08,13.3778
2023-12-09,13.3778
2023-12-10,13.3778
2023-12-11,13.3255
2023-12-12,13.2764
2023-12-13,13.6886
2023-12-14,14.4019
2023-12-15,14.4952
2023-12-16,14.4952
2023-12-17,14.4952
2023-12-18,14.5835
2023-12-19,14.9336
2023-12-20,14.662
2023-12-21,15.1021
2023-12-22,15.3655
2023-12-23,15.3655
2023-12-24,15.3655
2023-12-25,15.3655
2023-12-26,15.3164
2023-12-27,15.4636
2023-12-28,15.3213
2023-12-29,17.0177
2023-12-30,17.0177
2023-12-31,17.0177
2024-01-01,17.0177
2024-01-02,16.7597
2024-01-03,16.6187
2024-01-04,16.6041
2024-01-05,16.562
2024-01-06,16.562
2024-01-07,16.562
2024-01-08,16.9116
2024-01-09,16.6901
2024-01-10,16.5126
2024-01-11,16.4632
2024-01-12,16.4815
2024-01-13,16.4815
2024-01-14,16.4815
2024-01-15,16.4815
2024-01-16,15.8482
2024-01-17,15.6286
2024-01-18,15.689
2024-01-19,16.1063
2024-01-20,16.1063
2024-01-21,16.1063
2024-01-22,15.9836
2024-01-23,16.2655
2024-01-24,16.5016
2024-01-25,16.6059
2024-01-26,16.4925
2024-01-27,16.4925
2024-01-28,16.4925
2024-01-29,16.5766
2024-01-30,16.4174
2024-01-31,16.2911
2024-02-01,16.6004
2024-02-02,16.2232
2024-02-03,16.2232
2024-02-04,16.2232
2024-02-05,15.8498
2024-02-06,16.3111
2024-02-07,16.2781
2024-02-08,16.0786
2024-02-09,15.9359
2024-02-10,15.9359
2024-02-11,15.9359
2024-02-12,15.9578
2024-02-13,15.546
2024-02-14,15.9285
2024-02-15,16.4502
2024-02-16,16.5819
2024-02-17,16.5819
2024-02-18,16.5819
2024-02-19,16.5819
2024-02-20,16.3385
2024-02-21,16.5234
2024-02-22,16.4813
2024-02-23,16.2781
2024-02-24,16.2781
2024-02-25,16.2781
2024-02-26,15.8956
2024-02-27,16.053
2024-02-28,15.7034
2024-02-29,16.0642
2024-03-01,16.0276
2024-03-02,16.0276
2024-03-03,16.0276
2024-03-04,16.2344
2024-03-05,15.9123
2024-03-06,16.1612
2024-03-07,16.7744
2024-03-08,17.0562
2024-03-09,17.0562
2024-03-10,17.0562
2024-03-11,17.0873
2024-03-12,17.2795
2024-03-13,18.8902
2024-03-14,19.0512
2024-03-15,20.1164
2024-03-16,20.1164
2024-03-17,20.1164
2024-03-18,20.0432
2024-03-19,19.5307
2024-03-20,20.1604
2024-03-21,20.2171
2024-03-22,20.3653
2024-03-23,20.3653
2024-03-24,20.3653
2024-03-25,20.2793
2024-03-26,19.9517
2024-03-27,20.358
2024-03-28,20.7607
2024-03-29,20.7607
2024-03-30,20.7607
2024-03-31,20.7607
2024-04-01,20.8559
2024-04-02,20.9895
2024-04-03,21.6227
2024-04-04,21.3226
2024-04-05,21.4507
2024-04-06,21.4507
2024-04-07,21.4507
2024-04-08,21.8113
