,MAIN US Equity
2023-03-17,18.9147
2023-03-18,18.9147
2023-03-19,18.9147
2023-03-20,18.9026
2023-03-21,19.1519
2023-03-22,18.9357
2023-03-23,18.9687
2023-03-24,19.1549
2023-03-25,19.1549
2023-03-26,19.1549
2023-03-27,19.1849
2023-03-28,19.2059
2023-03-29,19.1909
2023-03-30,19.1459
2023-03-31,18.0244
2023-04-01,18.0244
2023-04-02,18.0244
2023-04-03,18.1061
2023-04-04,18.0835
2023-04-05,17.8694
2023-04-06,17.9821
2023-04-07,17.9821
2023-04-08,17.9821
2023-04-09,17.9821
2023-04-10,17.9624
2023-04-11,17.9568
2023-04-12,17.9427
2023-04-13,18.0779
2023-04-14,18.0526
2023-04-15,18.0526
2023-04-16,18.0526
2023-04-17,18.154
2023-04-18,18.1709
2023-04-19,18.2808
2023-04-20,18.154
2023-04-21,18.1906
2023-04-22,18.1906
2023-04-23,18.1906
2023-04-24,18.2385
2023-04-25,18.1512
2023-04-26,18.0356
2023-04-27,18.2329
2023-04-28,18.323
2023-04-29,18.323
2023-04-30,18.323
2023-05-01,18.3259
2023-05-02,18.278
2023-05-03,18.3512
2023-05-04,18.0976
2023-05-05,18.4005
2023-05-06,18.4005
2023-05-07,18.4005
2023-05-08,18.6399
2023-05-09,18.4347
2023-05-10,18.3663
2023-05-11,18.2836
2023-05-12,18.1924
2023-05-13,18.1924
2023-05-14,18.1924
2023-05-15,18.1725
2023-05-16,18.0328
2023-05-17,18.0813
2023-05-18,18.0927
2023-05-19,18.1126
2023-05-20,18.1126
2023-05-21,18.1126
2023-05-22,18.0813
2023-05-23,18.0528
2023-05-24,18.0841
2023-05-25,18.0984
2023-05-26,18.2209
2023-05-27,18.2209
2023-05-28,18.2209
2023-05-29,18.2209
2023-05-30,18.2352
2023-05-31,18.2095
2023-06-01,18.2779
2023-06-02,18.3976
2023-06-03,18.3976
2023-06-04,18.3976
2023-06-05,18.4461
2023-06-06,18.4347
2023-06-07,18.4176
2023-06-08,18.4546
2023-06-09,18.315
2023-06-10,18.315
2023-06-11,18.315
2023-06-12,18.2722
2023-06-13,18.1782
2023-06-14,18.087
2023-06-15,18.124
2023-06-16,18.0784
2023-06-17,18.0784
2023-06-18,18.0784
2023-06-19,18.0784
2023-06-20,17.9473
2023-06-21,17.8304
2023-06-22,17.7649
2023-06-23,17.7934
2023-06-24,17.7934
2023-06-25,17.7934
2023-06-26,17.953
2023-06-27,17.9787
2023-06-28,18.0813
2023-06-29,18.238
2023-06-30,13.8864
2023-07-01,13.8864
2023-07-02,13.8864
2023-07-03,13.9447
2023-07-04,13.9447
2023-07-05,13.8907
2023-07-06,13.8453
2023-07-07,13.8561
2023-07-08,13.8561
2023-07-09,13.8561
2023-07-10,13.8864
2023-07-11,13.9144
2023-07-12,13.949
2023-07-13,13.9749
2023-07-14,14.0527
2023-07-15,14.0527
2023-07-16,14.0527
2023-07-17,14.1305
2023-07-18,14.2083
2023-07-19,14.2407
2023-07-20,14.137
2023-07-21,14.204
2023-07-22,14.204
2023-07-23,14.204
2023-07-24,14.2709
2023-07-25,14.2753
2023-07-26,14.3358
2023-07-27,14.366
2023-07-28,14.3703
2023-07-29,14.3703
2023-07-30,14.3703
2023-07-31,14.3703
2023-08-01,14.3639
2023-08-02,14.4179
2023-08-03,14.4697
2023-08-04,14.6261
2023-08-05,14.6261
2023-08-06,14.6261
2023-08-07,14.6084
2023-08-08,14.4845
2023-08-09,14.3783
2023-08-10,14.2676
2023-08-11,14.2388
2023-08-12,14.2388
2023-08-13,14.2388
2023-08-14,14.2344
2023-08-15,14.1614
2023-08-16,14.1746
2023-08-17,14.0507
2023-08-18,14.2012
2023-08-19,14.2012
2023-08-20,14.2012
2023-08-21,14.1259
2023-08-22,14.0042
2023-08-23,14.0507
2023-08-24,14.0618
2023-08-25,14.0396
2023-08-26,14.0396
2023-08-27,14.0396
2023-08-28,14.0839
2023-08-29,14.1127
2023-08-30,14.1591
2023-08-31,14.1658
2023-09-01,14.2388
2023-09-02,14.2388
2023-09-03,14.2388
2023-09-04,14.2388
2023-09-05,14.1591
2023-09-06,14.106
2023-09-07,14.1414
2023-09-08,14.1525
2023-09-09,14.1525
2023-09-10,14.1525
2023-09-11,14.2366
2023-09-12,14.2344
2023-09-13,14.2278
2023-09-14,14.2875
2023-09-15,14.3141
2023-09-16,14.3141
2023-09-17,14.3141
2023-09-18,14.3605
2023-09-19,14.261
2023-09-20,14.23
2023-09-21,14.1149
2023-09-22,14.1901
2023-09-23,14.1901
2023-09-24,14.1901
2023-09-25,14.2278
2023-09-26,14.1215
2023-09-27,14.137
2023-09-28,14.2499
2023-09-29,12.2549
2023-09-30,12.2549
2023-10-01,12.2549
2023-10-02,12.1792
2023-10-03,12.0861
2023-10-04,12.1113
2023-10-05,12.0279
2023-10-06,12.0551
2023-10-07,12.0551
2023-10-08,12.0551
2023-10-09,12.1462
2023-10-10,12.1404
2023-10-11,12.1249
2023-10-12,12.0745
2023-10-13,12.0725
2023-10-14,12.0725
2023-10-15,12.0725
2023-10-16,12.2122
2023-10-17,12.1695
2023-10-18,12.1482
2023-10-19,12.0842
2023-10-20,11.9445
2023-10-21,11.9445
2023-10-22,11.9445
2023-10-23,11.8824
2023-10-24,11.9425
2023-10-25,11.8824
2023-10-26,11.8223
2023-10-27,11.7194
2023-10-28,11.7194
2023-10-29,11.7194
2023-10-30,11.7427
2023-10-31,11.7699
2023-11-01,11.9969
2023-11-02,12.1695
2023-11-03,12.3907
2023-11-04,12.3907
2023-11-05,12.3907
2023-11-06,12.4124
2023-11-07,12.2882
2023-11-08,12.3178
2023-11-09,12.3316
2023-11-10,12.3158
2023-11-11,12.3158
2023-11-12,12.3158
2023-11-13,12.3532
2023-11-14,12.4084
2023-11-15,12.4163
2023-11-16,12.367
2023-11-17,12.3611
2023-11-18,12.3611
2023-11-19,12.3611
2023-11-20,12.4262
2023-11-21,12.4459
2023-11-22,12.4873
2023-11-23,12.4873
2023-11-24,12.5089
2023-11-25,12.5089
2023-11-26,12.5089
2023-11-27,12.5326
2023-11-28,12.5306
2023-11-29,12.4951
2023-11-30,12.5188
2023-12-01,12.5878
2023-12-02,12.5878
2023-12-03,12.5878
2023-12-04,12.6193
2023-12-05,12.5917
2023-12-06,12.576
2023-12-07,12.6173
2023-12-08,12.6765
2023-12-09,12.6765
2023-12-10,12.6765
2023-12-11,12.6686
2023-12-12,12.7297
2023-12-13,12.7652
2023-12-14,12.8342
2023-12-15,12.8085
2023-12-16,12.8085
2023-12-17,12.8085
2023-12-18,12.8972
2023-12-19,12.8322
2023-12-20,12.7671
2023-12-21,12.8282
2023-12-22,12.8342
2023-12-23,12.8342
2023-12-24,12.8342
2023-12-25,12.8342
2023-12-26,12.8716
2023-12-27,12.9307
2023-12-28,13.0056
2023-12-29,11.888
2023-12-30,11.888
2023-12-31,11.888
2024-01-01,11.888
2024-01-02,11.9289
2024-01-03,11.9363
2024-01-04,11.9864
2024-01-05,11.9808
2024-01-06,11.9808
2024-01-07,11.9808
2024-01-08,12.0291
2024-01-09,11.9901
2024-01-10,11.9901
2024-01-11,11.9734
2024-01-12,11.9883
2024-01-13,11.9883
2024-01-14,11.9883
2024-01-15,11.9883
2024-01-16,11.9753
2024-01-17,11.9697
2024-01-18,12.0031
2024-01-19,12.0588
2024-01-20,12.0588
2024-01-21,12.0588
2024-01-22,12.2463
2024-01-23,12.2816
2024-01-24,12.2909
2024-01-25,12.3243
2024-01-26,12.3688
2024-01-27,12.3688
2024-01-28,12.3688
2024-01-29,12.3169
2024-01-30,12.3986
2024-01-31,12.2686
2024-02-01,12.2092
2024-02-02,12.2797
2024-02-03,12.2797
2024-02-04,12.2797
2024-02-05,12.2203
2024-02-06,12.2519
2024-02-07,12.2203
2024-02-08,12.1368
2024-02-09,12.1275
2024-02-10,12.1275
2024-02-11,12.1275
2024-02-12,12.1591
2024-02-13,12.0922
2024-02-14,12.1052
2024-02-15,12.1851
2024-02-16,12.1943
2024-02-17,12.1943
2024-02-18,12.1943
2024-02-19,12.1943
2024-02-20,12.1943
2024-02-21,12.1943
2024-02-22,12.354
2024-02-23,12.4058
2024-02-24,12.4058
2024-02-25,12.4058
2024-02-26,12.515
2024-02-27,12.5414
2024-02-28,12.4208
2024-02-29,12.4736
2024-03-01,12.4227
2024-03-02,12.4227
2024-03-03,12.4227
2024-03-04,12.4811
2024-03-05,12.4265
2024-03-06,12.5753
2024-03-07,12.5282
2024-03-08,12.4999
2024-03-09,12.4999
2024-03-10,12.4999
2024-03-11,12.532
2024-03-12,12.5565
2024-03-13,12.5621
2024-03-14,12.4943
2024-03-15,12.5659
2024-03-16,12.5659
2024-03-17,12.5659
2024-03-18,12.5339
2024-03-19,12.5094
2024-03-20,12.5357
2024-03-21,12.5508
2024-03-22,12.5282
2024-03-23,12.5282
2024-03-24,12.5282
2024-03-25,12.5527
2024-03-26,12.6036
2024-03-27,12.6751
2024-03-28,12.775
2024-03-29,12.775
2024-03-30,12.775
2024-03-31,12.775
2024-04-01,12.7015
2024-04-02,12.7185
2024-04-03,12.7392
2024-04-04,12.7185
2024-04-05,12.7769
2024-04-06,12.7769
2024-04-07,12.7769
2024-04-08,12.8296
