,FTV US Equity
2023-03-18,25.6195
2023-03-19,25.6195
2023-03-20,26.1561
2023-03-21,26.3385
2023-03-22,26.0309
2023-03-23,25.8341
2023-03-24,26.0953
2023-03-25,26.0953
2023-03-26,26.0953
2023-03-27,26.3421
2023-03-28,26.4565
2023-03-29,26.8142
2023-03-30,26.8393
2023-03-31,26.2599
2023-04-01,26.2599
2023-04-02,26.2599
2023-04-03,26.1312
2023-04-04,25.3382
2023-04-05,25.0565
2023-04-06,24.9348
2023-04-07,24.9348
2023-04-08,24.9348
2023-04-09,24.9348
2023-04-10,25.1504
2023-04-11,25.1748
2023-04-12,25.7939
2023-04-13,25.933
2023-04-14,25.9121
2023-04-15,25.9121
2023-04-16,25.9121
2023-04-17,25.9678
2023-04-18,25.9156
2023-04-19,25.6895
2023-04-20,25.613
2023-04-21,25.78
2023-04-22,25.78
2023-04-23,25.78
2023-04-24,25.8078
2023-04-25,25.2887
2023-04-26,24.5044
2023-04-27,24.6924
2023-04-28,24.5149
2023-04-29,24.5149
2023-04-30,24.5149
2023-05-01,24.7899
2023-05-02,24.783
2023-05-03,24.8317
2023-05-04,24.7412
2023-05-05,25.0824
2023-05-06,25.0824
2023-05-07,25.0824
2023-05-08,25.1102
2023-05-09,25.0162
2023-05-10,25.0232
2023-05-11,24.8804
2023-05-12,25.0093
2023-05-13,25.0093
2023-05-14,25.0093
2023-05-15,25.4131
2023-05-16,25.0093
2023-05-17,25.2182
2023-05-18,25.4897
2023-05-19,25.4236
2023-05-20,25.4236
2023-05-21,25.4236
2023-05-22,25.6742
2023-05-23,25.1903
2023-05-24,24.7621
2023-05-25,25.2216
2023-05-26,26.1617
2023-05-27,26.1617
2023-05-28,26.1617
2023-05-29,26.1617
2023-05-30,25.9597
2023-05-31,25.2182
2023-06-01,25.3435
2023-06-02,25.9702
2023-06-03,25.9702
2023-06-04,25.9702
2023-06-05,25.8379
2023-06-06,25.9562
2023-06-07,26.5098
2023-06-08,26.3636
2023-06-09,26.1552
2023-06-10,26.1552
2023-06-11,26.1552
2023-06-12,26.2591
2023-06-13,26.706
2023-06-14,26.6228
2023-06-15,27.4784
2023-06-16,27.4264
2023-06-17,27.4264
2023-06-18,27.4264
2023-06-19,27.4264
2023-06-20,27.3156
2023-06-21,27.2186
2023-06-22,27.1216
2023-06-23,27.1528
2023-06-24,27.1528
2023-06-25,27.1528
2023-06-26,27.4992
2023-06-27,27.8559
2023-06-28,27.8005
2023-06-29,28.0222
2023-06-30,26.5901
2023-07-01,26.5901
2023-07-02,26.5901
2023-07-03,26.3118
2023-07-04,26.3118
2023-07-05,26.0238
2023-07-06,25.7553
2023-07-07,25.7979
2023-07-08,25.7979
2023-07-09,25.7979
2023-07-10,26.3446
2023-07-11,26.5377
2023-07-12,26.6818
2023-07-13,26.6196
2023-07-14,26.3937
2023-07-15,26.3937
2023-07-16,26.3937
2023-07-17,26.5803
2023-07-18,26.5214
2023-07-19,26.4559
2023-07-20,26.4493
2023-07-21,26.4264
2023-07-22,26.4264
2023-07-23,26.4264
2023-07-24,26.3479
2023-07-25,26.3904
2023-07-26,27.2551
2023-07-27,27.1274
2023-07-28,27.3403
2023-07-29,27.3403
2023-07-30,27.3403
2023-07-31,27.7826
2023-08-01,27.7695
2023-08-02,27.7597
2023-08-03,27.7204
2023-08-04,27.4648
2023-08-05,27.4648
2023-08-06,27.4648
2023-08-07,27.8121
2023-08-08,27.9071
2023-08-09,27.9661
2023-08-10,28.1135
2023-08-11,28.1299
2023-08-12,28.1299
2023-08-13,28.1299
2023-08-14,28.2544
2023-08-15,28.0316
2023-08-16,27.9038
2023-08-17,27.4648
2023-08-18,27.0389
2023-08-19,27.0389
2023-08-20,27.0389
2023-08-21,27.17
2023-08-22,27.1831
2023-08-23,27.5991
2023-08-24,27.0291
2023-08-25,27.3469
2023-08-26,27.3469
2023-08-27,27.3469
2023-08-28,27.5074
2023-08-29,27.8612
2023-08-30,28.0578
2023-08-31,27.9464
2023-09-01,28.0021
2023-09-02,28.0021
2023-09-03,28.0021
2023-09-04,28.0021
2023-09-05,27.4714
2023-09-06,27.5631
2023-09-07,27.8809
2023-09-08,27.5238
2023-09-09,27.5238
2023-09-10,27.5238
2023-09-11,27.835
2023-09-12,27.1667
2023-09-13,26.9537
2023-09-14,27.0848
2023-09-15,27.0094
2023-09-16,27.0094
2023-09-17,27.0094
2023-09-18,27.1634
2023-09-19,26.9046
2023-09-20,26.7015
2023-09-21,26.3313
2023-09-22,26.4492
2023-09-23,26.4492
2023-09-24,26.4492
2023-09-25,26.6261
2023-09-26,26.115
2023-09-27,26.2231
2023-09-28,26.4787
2023-09-29,25.4061
2023-09-30,25.4061
2023-10-01,25.4061
2023-10-02,25.2607
2023-10-03,25.1533
2023-10-04,25.3366
2023-10-05,25.5452
2023-10-06,25.8171
2023-10-07,25.8171
2023-10-08,25.8171
2023-10-09,25.8139
2023-10-10,26.1363
2023-10-11,26.3544
2023-10-12,25.9846
2023-10-13,25.3935
2023-10-14,25.3935
2023-10-15,25.3935
2023-10-16,25.5642
2023-10-17,25.7159
2023-10-18,24.7487
2023-10-19,24.4389
2023-10-20,24.1671
2023-10-21,24.1671
2023-10-22,24.1671
2023-10-23,24.0944
2023-10-24,24.1703
2023-10-25,22.3501
2023-10-26,22.5079
2023-10-27,22.4858
2023-10-28,22.4858
2023-10-29,22.4858
2023-10-30,22.4889
2023-10-31,22.5647
2023-11-01,22.5363
2023-11-02,22.6025
2023-11-03,22.7761
2023-11-04,22.7761
2023-11-05,22.7761
2023-11-06,22.6625
2023-11-07,22.4637
2023-11-08,22.6025
2023-11-09,22.5836
2023-11-10,22.7382
2023-11-11,22.7382
2023-11-12,22.7382
2023-11-13,22.5773
2023-11-14,23.0885
2023-11-15,23.2463
2023-11-16,23.3062
2023-11-17,23.4545
2023-11-18,23.4545
2023-11-19,23.4545
2023-11-20,23.322
2023-11-21,23.2368
2023-11-22,23.3693
2023-11-23,23.3693
2023-11-24,23.281
2023-11-25,23.281
2023-11-26,23.281
2023-11-27,23.2463
2023-11-28,23.2652
2023-11-29,23.3315
2023-11-30,23.7322
2023-12-01,23.8332
2023-12-02,23.8332
2023-12-03,23.8332
2023-12-04,23.9058
2023-12-05,23.5177
2023-12-06,23.6376
2023-12-07,23.7575
2023-12-08,23.7038
2023-12-09,23.7038
2023-12-10,23.7038
2023-12-11,24.2655
2023-12-12,24.3791
2023-12-13,24.4296
2023-12-14,25.0229
2023-12-15,24.7105
2023-12-16,24.7105
2023-12-17,24.7105
2023-12-18,24.742
2023-12-19,24.9345
2023-12-20,24.559
2023-12-21,24.8682
2023-12-22,24.9661
2023-12-23,24.9661
2023-12-24,24.9661
2023-12-25,24.9661
2023-12-26,25.1396
2023-12-27,25.2185
2023-12-28,25.1838
2023-12-29,24.5248
2023-12-30,24.5248
2023-12-31,24.5248
2024-01-01,24.5248
2024-01-02,24.1032
2024-01-03,23.7219
2024-01-04,23.8707
2024-01-05,23.8459
2024-01-06,23.8459
2024-01-07,23.8459
2024-01-08,24.0567
2024-01-09,23.9792
2024-01-10,23.9637
2024-01-11,23.9389
2024-01-12,23.9823
2024-01-13,23.9823
2024-01-14,23.9823
2024-01-15,23.9823
2024-01-16,23.8242
2024-01-17,23.6785
2024-01-18,23.8893
2024-01-19,24.1032
2024-01-20,24.1032
2024-01-21,24.1032
2024-01-22,24.5496
2024-01-23,24.7387
2024-01-24,24.5589
2024-01-25,24.7294
2024-01-26,24.6302
2024-01-27,24.6302
2024-01-28,24.6302
2024-01-29,24.8534
2024-01-30,24.8565
2024-01-31,25.9352
2024-02-01,27.1375
2024-02-02,27.3819
2024-02-03,27.3819
2024-02-04,27.3819
2024-02-05,27.1529
2024-02-06,26.9271
2024-02-07,27.1684
2024-02-08,27.1406
2024-02-09,27.2829
2024-02-10,27.2829
2024-02-11,27.2829
2024-02-12,27.419
2024-02-13,27.2272
2024-02-14,27.5551
2024-02-15,27.8737
2024-02-16,27.784
2024-02-17,27.784
2024-02-18,27.784
2024-02-19,27.784
2024-02-20,27.6046
2024-02-21,27.8118
2024-02-22,28.2078
2024-02-23,28.3377
2024-02-24,28.3377
2024-02-25,28.3377
2024-02-26,28.3099
2024-02-27,28.3925
2024-02-28,28.4451
2024-02-29,28.0856
2024-03-01,28.2437
2024-03-02,28.2437
2024-03-03,28.2437
2024-03-04,27.9802
2024-03-05,27.7788
2024-03-06,27.8067
2024-03-07,28.0484
2024-03-08,28.0608
2024-03-09,28.0608
2024-03-10,28.0608
2024-03-11,28.005
2024-03-12,28.4172
2024-03-13,28.1879
2024-03-14,28.2871
2024-03-15,28.1538
2024-03-16,28.1538
2024-03-17,28.1538
2024-03-18,28.1135
2024-03-19,28.1569
2024-03-20,28.3181
2024-03-21,28.4172
2024-03-22,28.2499
2024-03-23,28.2499
2024-03-24,28.2499
2024-03-25,27.8687
2024-03-26,28.0112
2024-03-27,28.3615
2024-03-28,28.3615
2024-03-29,28.3615
2024-03-30,28.3615
2024-03-31,28.3615
2024-04-01,27.9275
2024-04-02,27.9895
2024-04-03,27.9647
2024-04-04,27.6641
2024-04-05,27.8191
2024-04-06,27.8191
2024-04-07,27.8191
2024-04-08,27.8036
