,LMT US Equity
2023-03-19,15.9047
2023-03-20,16.2044
2023-03-21,16.1758
2023-03-22,15.9971
2023-03-23,15.9666
2023-03-24,15.8471
2023-03-25,15.8471
2023-03-26,15.8471
2023-03-27,15.8124
2023-03-28,15.7537
2023-03-29,15.8365
2023-03-30,15.8061
2023-03-31,15.7926
2023-04-01,15.7926
2023-04-02,15.7926
2023-04-03,16.2108
2023-04-04,16.2687
2023-04-05,16.3123
2023-04-06,16.3177
2023-04-07,16.3177
2023-04-08,16.3177
2023-04-09,16.3177
2023-04-10,16.5159
2023-04-11,16.2476
2023-04-12,16.2554
2023-04-13,16.3771
2023-04-14,16.2521
2023-04-15,16.2521
2023-04-16,16.2521
2023-04-17,16.3018
2023-04-18,16.5811
2023-04-19,16.3938
2023-04-20,16.2572
2023-04-21,16.016
2023-04-22,16.016
2023-04-23,16.016
2023-04-24,15.9671
2023-04-25,15.8071
2023-04-26,15.3888
2023-04-27,15.4901
2023-04-28,15.4736
2023-04-29,15.4736
2023-04-30,15.4736
2023-05-01,15.6229
2023-05-02,15.307
2023-05-03,15.1326
2023-05-04,15.0985
2023-05-05,15.2067
2023-05-06,15.2067
2023-05-07,15.2067
2023-05-08,15.0694
2023-05-09,15.1018
2023-05-10,15.135
2023-05-11,15.0613
2023-05-12,15.0643
2023-05-13,15.0643
2023-05-14,15.0643
2023-05-15,15.0982
2023-05-16,14.9726
2023-05-17,15.2594
2023-05-18,15.2129
2023-05-19,15.1752
2023-05-20,15.1752
2023-05-21,15.1752
2023-05-22,15.1821
2023-05-23,15.1195
2023-05-24,15.1222
2023-05-25,14.8258
2023-05-26,14.9942
2023-05-27,14.9942
2023-05-28,14.9942
2023-05-29,14.9942
2023-05-30,14.9798
2023-05-31,14.8612
2023-06-01,15.0308
2023-06-02,15.1752
2023-06-03,15.1752
2023-06-04,15.1752
2023-06-05,15.1812
2023-06-06,15.2992
2023-06-07,15.3927
2023-06-08,15.4652
2023-06-09,15.4209
2023-06-10,15.4209
2023-06-11,15.4209
2023-06-12,15.3364
2023-06-13,15.1117
2023-06-14,15.1171
2023-06-15,15.2189
2023-06-16,15.3154
2023-06-17,15.3154
2023-06-18,15.3154
2023-06-19,15.3154
2023-06-20,15.2918
2023-06-21,15.5213
2023-06-22,15.4431
2023-06-23,15.0981
2023-06-24,15.0981
2023-06-25,15.0981
2023-06-26,14.9055
2023-06-27,14.9157
2023-06-28,14.8133
2023-06-29,15.0417
2023-06-30,15.1281
2023-07-01,15.1281
2023-07-02,15.1281
2023-07-03,15.1927
2023-07-04,15.1927
2023-07-05,15.198
2023-07-06,15.1651
2023-07-07,15.079
2023-07-08,15.079
2023-07-09,15.079
2023-07-10,15.1281
2023-07-11,15.3016
2023-07-12,15.1745
2023-07-13,15.3043
2023-07-14,15.2435
2023-07-15,15.2435
2023-07-16,15.2435
2023-07-17,15.4097
2023-07-18,14.9906
2023-07-19,14.7932
2023-07-20,14.9246
2023-07-21,14.8881
2023-07-22,14.8881
2023-07-23,14.8881
2023-07-24,14.9477
2023-07-25,14.8703
2023-07-26,14.8311
2023-07-27,14.7094
2023-07-28,14.7199
2023-07-29,14.7199
2023-07-30,14.7199
2023-07-31,14.6431
2023-08-01,14.7865
2023-08-02,14.707
2023-08-03,14.6884
2023-08-04,14.6241
2023-08-05,14.6241
2023-08-06,14.6241
2023-08-07,14.7427
2023-08-08,14.7336
2023-08-09,14.8311
2023-08-10,14.7506
2023-08-11,14.8674
2023-08-12,14.8674
2023-08-13,14.8674
2023-08-14,14.7514
2023-08-15,14.5616
2023-08-16,14.6069
2023-08-17,14.6521
2023-08-18,14.7508
2023-08-19,14.7508
2023-08-20,14.7508
2023-08-21,14.7926
2023-08-22,14.8349
2023-08-23,14.8825
2023-08-24,14.8236
2023-08-25,14.7809
2023-08-26,14.7809
2023-08-27,14.7809
2023-08-28,14.8168
2023-08-29,14.7024
2023-08-30,14.8195
2023-08-31,14.7009
2023-09-01,14.6959
2023-09-02,14.6959
2023-09-03,14.6959
2023-09-04,14.6959
2023-09-05,14.6086
2023-09-06,13.9881
2023-09-07,14.0465
2023-09-08,13.9633
2023-09-09,13.9633
2023-09-10,13.9633
2023-09-11,13.8923
2023-09-12,13.8097
2023-09-13,13.902
2023-09-14,14.045
2023-09-15,13.9913
2023-09-16,13.9913
2023-09-17,13.9913
2023-09-18,14.161
2023-09-19,14.0281
2023-09-20,14.076
2023-09-21,13.8012
2023-09-22,13.8719
2023-09-23,13.8719
2023-09-24,13.8719
2023-09-25,13.8497
2023-09-26,13.7268
2023-09-27,13.7259
2023-09-28,13.7922
2023-09-29,13.733
2023-09-30,13.733
2023-10-01,13.733
2023-10-02,13.6993
2023-10-03,13.5812
2023-10-04,13.5072
2023-10-05,13.3894
2023-10-06,13.4894
2023-10-07,13.4894
2023-10-08,13.4894
2023-10-09,14.5492
2023-10-10,14.5069
2023-10-11,14.5527
2023-10-12,14.4784
2023-10-13,14.6833
2023-10-14,14.6833
2023-10-15,14.6833
2023-10-16,14.6641
2023-10-17,14.4918
2023-10-18,14.6359
2023-10-19,14.7266
2023-10-20,14.5805
2023-10-21,14.5805
2023-10-22,14.5805
2023-10-23,14.6385
2023-10-24,14.4851
2023-10-25,14.6831
2023-10-26,14.633
2023-10-27,14.5577
2023-10-28,14.5577
2023-10-29,14.5577
2023-10-30,14.6292
2023-10-31,14.8858
2023-11-01,14.8199
2023-11-02,14.985
2023-11-03,14.8479
2023-11-04,14.8479
2023-11-05,14.8479
2023-11-06,14.7843
2023-11-07,14.7549
2023-11-08,14.5948
2023-11-09,14.5306
2023-11-10,14.6009
2023-11-11,14.6009
2023-11-12,14.6009
2023-11-13,14.6055
2023-11-14,14.5819
2023-11-15,14.6088
2023-11-16,14.6219
2023-11-17,14.5953
2023-11-18,14.5953
2023-11-19,14.5953
2023-11-20,14.57
2023-11-21,14.6965
2023-11-22,14.7622
2023-11-23,14.7622
2023-11-24,14.8091
2023-11-25,14.8091
2023-11-26,14.8091
2023-11-27,14.619
2023-11-28,14.7
2023-11-29,14.605
2023-11-30,14.6855
2023-12-01,14.7333
2023-12-02,14.7333
2023-12-03,14.7333
2023-12-04,14.7706
2023-12-05,14.6408
2023-12-06,14.7333
2023-12-07,14.6662
2023-12-08,14.6927
2023-12-09,14.6927
2023-12-10,14.6927
2023-12-11,14.7872
2023-12-12,14.798
2023-12-13,14.7925
2023-12-14,14.6125
2023-12-15,14.5116
2023-12-16,14.5116
2023-12-17,14.5116
2023-12-18,14.6604
2023-12-19,14.686
2023-12-20,14.5347
2023-12-21,14.6927
2023-12-22,14.6986
2023-12-23,14.6986
2023-12-24,14.6986
2023-12-25,14.6986
2023-12-26,14.7557
2023-12-27,14.7205
2023-12-28,14.7864
2023-12-29,15.2422
2023-12-30,15.2422
2023-12-31,15.2422
2024-01-01,15.2422
2024-01-02,15.3262
2024-01-03,15.4137
2024-01-04,15.3772
2024-01-05,15.3373
2024-01-06,15.3373
2024-01-07,15.3373
2024-01-08,15.3985
2024-01-09,15.3311
2024-01-10,15.3052
2024-01-11,15.239
2024-01-12,15.5321
2024-01-13,15.5321
2024-01-14,15.5321
2024-01-15,15.5321
2024-01-16,15.3763
2024-01-17,15.3364
2024-01-18,15.4268
2024-01-19,15.374
2024-01-20,15.374
2024-01-21,15.374
2024-01-22,15.4032
2024-01-23,14.5128
2024-01-24,14.285
2024-01-25,14.2677
2024-01-26,14.2356
2024-01-27,14.2356
2024-01-28,14.2356
2024-01-29,14.1816
2024-01-30,14.2858
2024-01-31,14.2214
2024-02-01,14.2316
2024-02-02,14.1236
2024-02-03,14.1236
2024-02-04,14.1236
2024-02-05,14.0023
2024-02-06,14.1515
2024-02-07,14.241
2024-02-08,14.1529
2024-02-09,14.1387
2024-02-10,14.1387
2024-02-11,14.1387
2024-02-12,14.1833
2024-02-13,14.1393
2024-02-14,13.9026
2024-02-15,14.0427
2024-02-16,14.0697
2024-02-17,14.0697
2024-02-18,14.0697
2024-02-19,14.0697
2024-02-20,14.0754
2024-02-21,14.1685
2024-02-22,14.2066
2024-02-23,14.2699
2024-02-24,14.2699
2024-02-25,14.2699
2024-02-26,14.2148
2024-02-27,14.2503
2024-02-28,14.3086
2024-02-29,14.1881
2024-03-01,14.1376
2024-03-02,14.1376
2024-03-03,14.1376
2024-03-04,14.2932
2024-03-05,14.2944
2024-03-06,14.337
2024-03-07,14.2378
2024-03-08,14.3205
2024-03-09,14.3205
2024-03-10,14.3205
2024-03-11,14.373
2024-03-12,14.3776
2024-03-13,14.3688
2024-03-14,14.402
2024-03-15,14.4034
2024-03-16,14.4034
2024-03-17,14.4034
2024-03-18,14.2706
2024-03-19,14.3834
2024-03-20,14.4744
2024-03-21,14.5521
2024-03-22,14.629
2024-03-23,14.629
2024-03-24,14.629
2024-03-25,14.6412
2024-03-26,14.6321
2024-03-27,14.9372
2024-03-28,14.8832
2024-03-29,14.8832
2024-03-30,14.8832
2024-03-31,14.8832
2024-04-01,14.8244
2024-04-02,14.8371
2024-04-03,14.6861
2024-04-04,14.8597
2024-04-05,14.8976
2024-04-06,14.8976
2024-04-07,14.8976
2024-04-08,14.8128
