,CW US Equity
2023-03-17,17.6099
2023-03-18,17.6099
2023-03-19,17.6099
2023-03-20,18.0835
2023-03-21,18.2688
2023-03-22,17.976
2023-03-23,17.8666
2023-03-24,18.1325
2023-03-25,18.1325
2023-03-26,18.1325
2023-03-27,18.2935
2023-03-28,18.3361
2023-03-29,18.4573
2023-03-30,18.5441
2023-03-31,18.0613
2023-04-01,18.0613
2023-04-02,18.0613
2023-04-03,18.2382
2023-04-04,17.8522
2023-04-05,17.8522
2023-04-06,17.8071
2023-04-07,17.8071
2023-04-08,17.8071
2023-04-09,17.8071
2023-04-10,17.9589
2023-04-11,18.0535
2023-04-12,18.1324
2023-04-13,18.1307
2023-04-14,17.9641
2023-04-15,17.9641
2023-04-16,17.9641
2023-04-17,18.1602
2023-04-18,18.2478
2023-04-19,17.9433
2023-04-20,17.9676
2023-04-21,17.9285
2023-04-22,17.9285
2023-04-23,17.9285
2023-04-24,17.8964
2023-04-25,17.7359
2023-04-26,17.2466
2023-04-27,17.3429
2023-04-28,17.5034
2023-04-29,17.5034
2023-04-30,17.5034
2023-05-01,17.6665
2023-05-02,17.5642
2023-05-03,17.5399
2023-05-04,16.873
2023-05-05,16.9634
2023-05-06,16.9634
2023-05-07,16.9634
2023-05-08,16.8704
2023-05-09,16.9894
2023-05-10,17.0103
2023-05-11,16.9755
2023-05-12,16.9538
2023-05-13,16.9538
2023-05-14,16.9538
2023-05-15,17.0762
2023-05-16,16.9555
2023-05-17,17.1205
2023-05-18,17.0459
2023-05-19,16.9686
2023-05-20,16.9686
2023-05-21,16.9686
2023-05-22,17.0771
2023-05-23,16.7489
2023-05-24,16.7011
2023-05-25,16.5908
2023-05-26,16.6073
2023-05-27,16.6073
2023-05-28,16.6073
2023-05-29,16.6073
2023-05-30,16.5596
2023-05-31,16.4953
2023-06-01,16.926
2023-06-02,17.2907
2023-06-03,17.2907
2023-06-04,17.2907
2023-06-05,17.0163
2023-06-06,17.2847
2023-06-07,17.5617
2023-06-08,17.955
2023-06-09,17.8673
2023-06-10,17.8673
2023-06-11,17.8673
2023-06-12,18.1522
2023-06-13,18.0723
2023-06-14,17.909
2023-06-15,18.0532
2023-06-16,18.0983
2023-06-17,18.0983
2023-06-18,18.0983
2023-06-19,18.0983
2023-06-20,18.0176
2023-06-21,18.2868
2023-06-22,18.0358
2023-06-23,17.7927
2023-06-24,17.7927
2023-06-25,17.7927
2023-06-26,17.8587
2023-06-27,18.12
2023-06-28,18.2208
2023-06-29,18.5837
2023-06-30,17.9351
2023-07-01,17.9351
2023-07-02,17.9351
2023-07-03,17.783
2023-07-04,17.783
2023-07-05,17.8746
2023-07-06,18.0478
2023-07-07,18.036
2023-07-08,18.036
2023-07-09,18.036
2023-07-10,18.0881
2023-07-11,18.236
2023-07-12,18.5344
2023-07-13,18.3217
2023-07-14,18.3217
2023-07-15,18.3217
2023-07-16,18.3217
2023-07-17,18.3512
2023-07-18,18.3696
2023-07-19,18.273
2023-07-20,18.5915
2023-07-21,18.5966
2023-07-22,18.5966
2023-07-23,18.5966
2023-07-24,18.71
2023-07-25,18.7613
2023-07-26,18.7857
2023-07-27,18.6251
2023-07-28,18.5083
2023-07-29,18.5083
2023-07-30,18.5083
2023-07-31,18.5823
2023-08-01,18.5344
2023-08-02,18.4251
2023-08-03,19.1669
2023-08-04,19.4893
2023-08-05,19.4893
2023-08-06,19.4893
2023-08-07,19.9217
2023-08-08,19.9217
2023-08-09,19.9469
2023-08-10,19.6925
2023-08-11,19.8915
2023-08-12,19.8915
2023-08-13,19.8915
2023-08-14,19.8218
2023-08-15,19.6127
2023-08-16,19.5926
2023-08-17,19.3348
2023-08-18,19.4272
2023-08-19,19.4272
2023-08-20,19.4272
2023-08-21,19.6413
2023-08-22,19.7143
2023-08-23,19.8218
2023-08-24,19.6379
2023-08-25,19.7605
2023-08-26,19.7605
2023-08-27,19.7605
2023-08-28,19.9116
2023-08-29,19.9494
2023-08-30,19.9763
2023-08-31,19.9629
2023-09-01,20.0334
2023-09-02,20.0334
2023-09-03,20.0334
2023-09-04,20.0334
2023-09-05,19.5833
2023-09-06,19.5195
2023-09-07,19.4154
2023-09-08,19.2534
2023-09-09,19.2534
2023-09-10,19.2534
2023-09-11,19.4053
2023-09-12,19.5632
2023-09-13,19.386
2023-09-14,19.4767
2023-09-15,19.3407
2023-09-16,19.3407
2023-09-17,19.3407
2023-09-18,19.6933
2023-09-19,19.7336
2023-09-20,19.5758
2023-09-21,19.2273
2023-09-22,19.1064
2023-09-23,19.1064
2023-09-24,19.1064
2023-09-25,19.1828
2023-09-26,18.9486
2023-09-27,19.0804
2023-09-28,19.1157
2023-09-29,17.6927
2023-09-30,17.6927
2023-10-01,17.6927
2023-10-02,17.4873
2023-10-03,17.4793
2023-10-04,17.4801
2023-10-05,17.4698
2023-10-06,17.5566
2023-10-07,17.5566
2023-10-08,17.5566
2023-10-09,18.0979
2023-10-10,18.2603
2023-10-11,18.5008
2023-10-12,18.4092
2023-10-13,18.488
2023-10-14,18.488
2023-10-15,18.488
2023-10-16,18.5199
2023-10-17,18.7125
2023-10-18,18.4546
2023-10-19,18.3033
2023-10-20,18.16
2023-10-21,18.16
2023-10-22,18.16
2023-10-23,18.0135
2023-10-24,17.91
2023-10-25,17.8838
2023-10-26,17.9307
2023-10-27,17.6959
2023-10-28,17.6959
2023-10-29,17.6959
2023-10-30,17.7357
2023-10-31,17.9459
2023-11-01,18.0725
2023-11-02,18.3541
2023-11-03,18.312
2023-11-04,18.312
2023-11-05,18.312
2023-11-06,18.614
2023-11-07,18.6815
2023-11-08,18.3891
2023-11-09,18.4773
2023-11-10,18.6084
2023-11-11,18.6084
2023-11-12,18.6084
2023-11-13,19.0765
2023-11-14,19.1791
2023-11-15,19.0463
2023-11-16,18.8882
2023-11-17,18.8341
2023-11-18,18.8341
2023-11-19,18.8341
2023-11-20,18.9398
2023-11-21,18.9859
2023-11-22,19.1298
2023-11-23,19.1298
2023-11-24,19.1354
2023-11-25,19.1354
2023-11-26,19.1354
2023-11-27,19.1131
2023-11-28,18.8127
2023-11-29,18.854
2023-11-30,19.1187
2023-12-01,19.528
2023-12-02,19.528
2023-12-03,19.528
2023-12-04,19.4143
2023-12-05,19.2816
2023-12-06,19.1751
2023-12-07,19.1862
2023-12-08,19.253
2023-12-09,19.253
2023-12-10,19.253
2023-12-11,19.3348
2023-12-12,19.6965
2023-12-13,19.8006
2023-12-14,19.4596
2023-12-15,19.5788
2023-12-16,19.5788
2023-12-17,19.5788
2023-12-18,19.5741
2023-12-19,19.6973
2023-12-20,19.3984
2023-12-21,19.524
2023-12-22,19.6782
2023-12-23,19.6782
2023-12-24,19.6782
2023-12-25,19.6782
2023-12-26,19.7036
2023-12-27,19.7362
2023-12-28,19.7267
2023-12-29,19.2331
2023-12-30,19.2331
2023-12-31,19.2331
2024-01-01,19.2331
2024-01-02,19.1992
2024-01-03,18.8859
2024-01-04,18.7975
2024-01-05,18.8338
2024-01-06,18.8338
2024-01-07,18.8338
2024-01-08,18.6689
2024-01-09,18.5726
2024-01-10,18.8977
2024-01-11,18.8922
2024-01-12,19.2102
2024-01-13,19.2102
2024-01-14,19.2102
2024-01-15,19.2102
2024-01-16,19.0437
2024-01-17,19.0469
2024-01-18,19.3144
2024-01-19,19.2315
2024-01-20,19.2315
2024-01-21,19.2315
2024-01-22,19.4967
2024-01-23,19.4485
2024-01-24,19.267
2024-01-25,19.3491
2024-01-26,19.4651
2024-01-27,19.4651
2024-01-28,19.4651
2024-01-29,19.4935
2024-01-30,19.443
2024-01-31,19.2157
2024-02-01,19.3554
2024-02-02,19.4769
2024-02-03,19.4769
2024-02-04,19.4769
2024-02-05,19.4825
2024-02-06,19.5574
2024-02-07,19.5559
2024-02-08,19.5219
2024-02-09,19.7089
2024-02-10,19.7089
2024-02-11,19.7089
2024-02-12,19.6947
2024-02-13,19.716
2024-02-14,20.169
2024-02-15,20.3047
2024-02-16,20.0948
2024-02-17,20.0948
2024-02-18,20.0948
2024-02-19,20.0948
2024-02-20,20.1666
2024-02-21,20.5104
2024-02-22,20.4615
2024-02-23,20.4978
2024-02-24,20.4978
2024-02-25,20.4978
2024-02-26,20.4205
2024-02-27,20.2643
2024-02-28,20.2226
2024-02-29,20.2833
2024-03-01,20.4299
2024-03-02,20.4299
2024-03-03,20.4299
2024-03-04,20.5869
2024-03-05,20.4938
2024-03-06,20.7059
2024-03-07,20.7943
2024-03-08,20.728
2024-03-09,20.728
2024-03-10,20.728
2024-03-11,20.3874
2024-03-12,20.5687
2024-03-13,20.6515
2024-03-14,20.6539
2024-03-15,20.8037
2024-03-16,20.8037
2024-03-17,20.8037
2024-03-18,20.9504
2024-03-19,20.8345
2024-03-20,20.9977
2024-03-21,21.0908
2024-03-22,21.3667
2024-03-23,21.3667
2024-03-24,21.3667
2024-03-25,21.3226
2024-03-26,21.4614
2024-03-27,21.6475
2024-03-28,21.8344
2024-03-29,21.8344
2024-03-30,21.8344
2024-03-31,21.8344
2024-04-01,21.9132
2024-04-02,21.7594
2024-04-03,21.9408
2024-04-04,21.8052
2024-04-05,22.0859
2024-04-06,22.0859
2024-04-07,22.0859
2024-04-08,22.0693
