,EA US Equity
2023-03-19,20.2225
2023-03-20,20.2532
2023-03-21,20.509
2023-03-22,20.1883
2023-03-23,20.7072
2023-03-24,21.2459
2023-03-25,21.2459
2023-03-26,21.2459
2023-03-27,21.1757
2023-03-28,21.064
2023-03-29,21.2748
2023-03-30,21.2585
2023-03-31,24.3894
2023-04-01,24.3894
2023-04-02,24.3894
2023-04-03,24.5747
2023-04-04,25.3756
2023-04-05,25.5629
2023-04-06,25.3591
2023-04-07,25.3591
2023-04-08,25.3591
2023-04-09,25.3591
2023-04-10,25.4538
2023-04-11,25.4662
2023-04-12,25.5588
2023-04-13,26.0014
2023-04-14,25.917
2023-04-15,25.917
2023-04-16,25.917
2023-04-17,25.9603
2023-04-18,26.1579
2023-04-19,25.9809
2023-04-20,26.1085
2023-04-21,26.1723
2023-04-22,26.1723
2023-04-23,26.1723
2023-04-24,26.2485
2023-04-25,26.2526
2023-04-26,25.3509
2023-04-27,25.637
2023-04-28,25.7956
2023-04-29,25.7956
2023-04-30,25.7956
2023-05-01,25.8244
2023-05-02,25.565
2023-05-03,25.3406
2023-05-04,25.1223
2023-05-05,25.4126
2023-05-06,25.4126
2023-05-07,25.4126
2023-05-08,25.4826
2023-05-09,25.4106
2023-05-10,25.2726
2023-05-11,25.392
2023-05-12,25.4229
2023-05-13,25.4229
2023-05-14,25.4229
2023-05-15,25.2932
2023-05-16,25.3509
2023-05-17,25.3097
2023-05-18,25.5753
2023-05-19,25.462
2023-05-20,25.462
2023-05-21,25.462
2023-05-22,25.3509
2023-05-23,25.3859
2023-05-24,25.2658
2023-05-25,25.2658
2023-05-26,25.5525
2023-05-27,25.5525
2023-05-28,25.5525
2023-05-29,25.5525
2023-05-30,25.487
2023-05-31,25.7982
2023-06-01,25.7347
2023-06-02,25.7306
2023-06-03,25.7306
2023-06-04,25.7306
2023-06-05,25.5975
2023-06-06,25.6221
2023-06-07,25.4378
2023-06-08,25.6159
2023-06-09,25.3764
2023-06-10,25.3764
2023-06-11,25.3764
2023-06-12,25.3395
2023-06-13,25.6589
2023-06-14,25.7777
2023-06-15,26.0009
2023-06-16,25.9333
2023-06-17,25.9333
2023-06-18,25.9333
2023-06-19,25.9333
2023-06-20,25.4726
2023-06-21,25.0959
2023-06-22,25.2761
2023-06-23,25.1792
2023-06-24,25.1792
2023-06-25,25.1792
2023-06-26,25.4693
2023-06-27,26.4315
2023-06-28,26.2844
2023-06-29,26.2415
2023-06-30,24.3605
2023-07-01,24.3605
2023-07-02,24.3605
2023-07-03,24.5827
2023-07-04,24.5827
2023-07-05,24.3966
2023-07-06,24.5504
2023-07-07,24.2655
2023-07-08,24.2655
2023-07-09,24.2655
2023-07-10,24.52
2023-07-11,25.8094
2023-07-12,25.4562
2023-07-13,25.6916
2023-07-14,25.8113
2023-07-15,25.8113
2023-07-16,25.8113
2023-07-17,25.9841
2023-07-18,26.1018
2023-07-19,25.7163
2023-07-20,25.7714
2023-07-21,25.7581
2023-07-22,25.7581
2023-07-23,25.7581
2023-07-24,25.891
2023-07-25,26.2347
2023-07-26,26.0942
2023-07-27,25.8435
2023-07-28,25.9081
2023-07-29,25.9081
2023-07-30,25.9081
2023-07-31,25.6233
2023-08-01,25.5796
2023-08-02,23.7167
2023-08-03,23.2458
2023-08-04,23.0103
2023-08-05,23.0103
2023-08-06,23.0103
2023-08-07,23.2876
2023-08-08,22.911
2023-08-09,22.7806
2023-08-10,22.8467
2023-08-11,22.8335
2023-08-12,22.8335
2023-08-13,22.8335
2023-08-14,22.9413
2023-08-15,22.686
2023-08-16,22.5461
2023-08-17,22.1832
2023-08-18,22.1075
2023-08-19,22.1075
2023-08-20,22.1075
2023-08-21,22.1529
2023-08-22,22.3287
2023-08-23,22.6671
2023-08-24,22.4006
2023-08-25,22.359
2023-08-26,22.359
2023-08-27,22.359
2023-08-28,22.5159
2023-08-29,22.5991
2023-08-30,22.5216
2023-08-31,22.4138
2023-09-01,22.5197
2023-09-02,22.5197
2023-09-03,22.5197
2023-09-04,22.5197
2023-09-05,22.7012
2023-09-06,22.5877
2023-09-07,22.5953
2023-09-08,22.7484
2023-09-09,22.7484
2023-09-10,22.7484
2023-09-11,22.8959
2023-09-12,22.686
2023-09-13,22.7352
2023-09-14,22.9923
2023-09-15,22.5045
2023-09-16,22.5045
2023-09-17,22.5045
2023-09-18,22.531
2023-09-19,22.6066
2023-09-20,22.5027
2023-09-21,22.1907
2023-09-22,22.2285
2023-09-23,22.2285
2023-09-24,22.2285
2023-09-25,22.3628
2023-09-26,22.1075
2023-09-27,22.0338
2023-09-28,22.2626
2023-09-29,23.5291
2023-09-30,23.5291
2023-10-01,23.5291
2023-10-02,23.4801
2023-10-03,23.3626
2023-10-04,23.5918
2023-10-05,23.6055
2023-10-06,24.0306
2023-10-07,24.0306
2023-10-08,24.0306
2023-10-09,24.3499
2023-10-10,25.0335
2023-10-11,25.3489
2023-10-12,25.7172
2023-10-13,25.6623
2023-10-14,25.6623
2023-10-15,25.6623
2023-10-16,25.6329
2023-10-17,25.6114
2023-10-18,25.4606
2023-10-19,25.0629
2023-10-20,24.9082
2023-10-21,24.9082
2023-10-22,24.9082
2023-10-23,24.6927
2023-10-24,24.9513
2023-10-25,24.5712
2023-10-26,24.1638
2023-10-27,23.9659
2023-10-28,23.9659
2023-10-29,23.9659
2023-10-30,23.7074
2023-10-31,24.1932
2023-11-01,24.1912
2023-11-02,25.0727
2023-11-03,25.3293
2023-11-04,25.3293
2023-11-05,25.3293
2023-11-06,25.2666
2023-11-07,25.1743
2023-11-08,25.3707
2023-11-09,25.4796
2023-11-10,25.7674
2023-11-11,25.7674
2023-11-12,25.7674
2023-11-13,25.748
2023-11-14,26.0903
2023-11-15,26.0883
2023-11-16,25.888
2023-11-17,25.9464
2023-11-18,25.9464
2023-11-19,25.9464
2023-11-20,26.2867
2023-11-21,26.4053
2023-11-22,26.417
2023-11-23,26.417
2023-11-24,26.5104
2023-11-25,26.5104
2023-11-26,26.5104
2023-11-27,26.6115
2023-11-28,26.4676
2023-11-29,26.6484
2023-11-30,26.7846
2023-12-01,26.7359
2023-12-02,26.7359
2023-12-03,26.7359
2023-12-04,26.7476
2023-12-05,26.6698
2023-12-06,26.6154
2023-12-07,26.3061
2023-12-08,26.6154
2023-12-09,26.6154
2023-12-10,26.6154
2023-12-11,26.8915
2023-12-12,27.2358
2023-12-13,27.6286
2023-12-14,27.3369
2023-12-15,26.944
2023-12-16,26.944
2023-12-17,26.944
2023-12-18,26.8001
2023-12-19,26.8896
2023-12-20,26.5084
2023-12-21,26.7593
2023-12-22,26.7184
2023-12-23,26.7184
2023-12-24,26.7184
2023-12-25,26.7184
2023-12-26,26.6445
2023-12-27,26.5317
2023-12-28,26.5415
2023-12-29,24.613
2023-12-30,24.613
2023-12-31,24.613
2024-01-01,24.613
2024-01-02,24.4231
2024-01-03,24.4102
2024-01-04,24.4581
2024-01-05,24.3917
2024-01-06,24.3917
2024-01-07,24.3917
2024-01-08,24.5484
2024-01-09,24.7807
2024-01-10,24.7641
2024-01-11,24.7844
2024-01-12,24.8176
2024-01-13,24.8176
2024-01-14,24.8176
2024-01-15,24.8176
2024-01-16,24.6756
2024-01-17,24.5779
2024-01-18,24.8379
2024-01-19,24.7807
2024-01-20,24.7807
2024-01-21,24.7807
2024-01-22,24.7531
2024-01-23,25.048
2024-01-24,24.8065
2024-01-25,25.0056
2024-01-26,25.0941
2024-01-27,25.0941
2024-01-28,25.0941
2024-01-29,24.9393
2024-01-30,24.7494
2024-01-31,24.7549
2024-02-01,24.8176
2024-02-02,24.5816
2024-02-03,24.5816
2024-02-04,24.5816
2024-02-05,24.2682
2024-02-06,24.1774
2024-02-07,24.4504
2024-02-08,24.8352
2024-02-09,25.1577
2024-02-10,25.1577
2024-02-11,25.1577
2024-02-12,24.597
2024-02-13,24.8627
2024-02-14,25.6104
2024-02-15,25.7881
2024-02-16,25.4638
2024-02-17,25.4638
2024-02-18,25.4638
2024-02-19,25.4638
2024-02-20,25.2365
2024-02-21,25.2604
2024-02-22,25.691
2024-02-23,25.5206
2024-02-24,25.5206
2024-02-25,25.5206
2024-02-26,25.5187
2024-02-27,24.9543
2024-02-28,25.0606
2024-02-29,24.9507
2024-03-01,25.1907
2024-03-02,25.1907
2024-03-03,25.1907
2024-03-04,24.8279
2024-03-05,24.3643
2024-03-06,24.225
2024-03-07,24.2031
2024-03-08,24.1572
2024-03-09,24.1572
2024-03-10,24.1572
2024-03-11,24.4468
2024-03-12,24.3167
2024-03-13,24.4889
2024-03-14,24.1353
2024-03-15,23.996
2024-03-16,23.996
2024-03-17,23.996
2024-03-18,23.668
2024-03-19,23.7559
2024-03-20,23.6387
2024-03-21,23.668
2024-03-22,23.5251
2024-03-23,23.5251
2024-03-24,23.5251
2024-03-25,23.3088
2024-03-26,23.3785
2024-03-27,23.5562
2024-03-28,23.7028
2024-03-29,23.7028
2024-03-30,23.7028
2024-03-31,23.7028
2024-04-01,23.8256
2024-04-02,23.6075
2024-04-03,23.6753
2024-04-04,23.1329
2024-04-05,23.2667
2024-04-06,23.2667
2024-04-07,23.2667
2024-04-08,23.2135
