,PDCO US Equity
2023-03-15,12.7567
2023-03-16,12.7808
2023-03-17,12.6044
2023-03-18,12.6044
2023-03-19,12.6044
2023-03-20,12.9853
2023-03-21,13.3902
2023-03-22,13.0895
2023-03-23,13.0253
2023-03-24,13.0855
2023-03-25,13.0855
2023-03-26,13.0855
2023-03-27,13.1336
2023-03-28,13.1136
2023-03-29,12.9853
2023-03-30,12.9933
2023-03-31,13.1697
2023-04-01,13.1697
2023-04-02,13.1697
2023-04-03,13.1456
2023-04-04,12.9973
2023-04-05,13.1536
2023-04-06,13.0614
2023-04-07,13.0614
2023-04-08,13.0614
2023-04-09,13.0614
2023-04-10,13.0374
2023-04-11,13.3341
2023-04-12,13.1336
2023-04-13,13.1697
2023-04-14,13.0855
2023-04-15,13.0855
2023-04-16,13.0855
2023-04-17,13.2098
2023-04-18,13.0975
2023-04-19,13.1416
2023-04-20,13.29
2023-04-21,13.4303
2023-04-22,13.4303
2023-04-23,13.4303
2023-04-24,13.3782
2023-04-25,13.1055
2023-04-26,13.0093
2023-04-27,13.306
2023-04-28,11.299
2023-04-29,11.299
2023-04-30,11.299
2023-05-01,11.3663
2023-05-02,11.1078
2023-05-03,11.168
2023-05-04,10.9131
2023-05-05,11.1184
2023-05-06,11.1184
2023-05-07,11.1184
2023-05-08,10.991
2023-05-09,10.9237
2023-05-10,11.0122
2023-05-11,11.0689
2023-05-12,11.1113
2023-05-13,11.1113
2023-05-14,11.1113
2023-05-15,11.2777
2023-05-16,11.1715
2023-05-17,11.2671
2023-05-18,11.3592
2023-05-19,11.2565
2023-05-20,11.2565
2023-05-21,11.2565
2023-05-22,11.3061
2023-05-23,11.2246
2023-05-24,11.1078
2023-05-25,10.9768
2023-05-26,11.083
2023-05-27,11.083
2023-05-28,11.083
2023-05-29,11.083
2023-05-30,10.9343
2023-05-31,10.9733
2023-06-01,11.0016
2023-06-02,11.2707
2023-06-03,11.2707
2023-06-04,11.2707
2023-06-05,11.2105
2023-06-06,11.3202
2023-06-07,11.4548
2023-06-08,11.4831
2023-06-09,11.4548
2023-06-10,11.4548
2023-06-11,11.4548
2023-06-12,11.4866
2023-06-13,11.4973
2023-06-14,11.3096
2023-06-15,11.5858
2023-06-16,11.7911
2023-06-17,11.7911
2023-06-18,11.7911
2023-06-19,11.7911
2023-06-20,11.7061
2023-06-21,12.892
2023-06-22,12.4949
2023-06-23,12.4534
2023-06-24,12.4534
2023-06-25,12.4534
2023-06-26,12.6019
2023-06-27,12.8436
2023-06-28,12.8954
2023-06-29,13.1371
2023-06-30,13.1855
2023-07-01,13.1855
2023-07-02,13.1855
2023-07-03,12.9196
2023-07-04,12.9196
2023-07-05,12.8091
2023-07-06,12.7849
2023-07-07,12.7607
2023-07-08,12.7607
2023-07-09,12.7607
2023-07-10,12.854
2023-07-11,13.0128
2023-07-12,12.961
2023-07-13,13.0335
2023-07-14,12.7746
2023-07-15,12.7746
2023-07-16,12.7746
2023-07-17,12.9334
2023-07-18,12.9265
2023-07-19,12.9092
2023-07-20,12.8747
2023-07-21,12.8229
2023-07-22,12.8229
2023-07-23,12.8229
2023-07-24,12.8781
2023-07-25,12.9023
2023-07-26,12.8264
2023-07-27,12.8816
2023-07-28,13.0951
2023-07-29,13.0951
2023-07-30,13.0951
2023-07-31,13.2145
2023-08-01,13.2793
2023-08-02,13.2862
2023-08-03,13.2589
2023-08-04,13.3544
2023-08-05,13.3544
2023-08-06,13.3544
2023-08-07,13.4465
2023-08-08,13.3271
2023-08-09,13.3783
2023-08-10,13.2862
2023-08-11,13.4431
2023-08-12,13.4431
2023-08-13,13.4431
2023-08-14,13.6989
2023-08-15,13.5352
2023-08-16,13.4124
2023-08-17,13.4465
2023-08-18,13.658
2023-08-19,13.658
2023-08-20,13.658
2023-08-21,13.5932
2023-08-22,13.5181
2023-08-23,13.5659
2023-08-24,13.5284
2023-08-25,13.4704
2023-08-26,13.4704
2023-08-27,13.4704
2023-08-28,13.5591
2023-08-29,13.3646
2023-08-30,12.5423
2023-08-31,12.3021
2023-09-01,12.3673
2023-09-02,12.3673
2023-09-03,12.3673
2023-09-04,12.3673
2023-09-05,12.1992
2023-09-06,12.1683
2023-09-07,12.1065
2023-09-08,11.9452
2023-09-09,11.9452
2023-09-10,11.9452
2023-09-11,12.0104
2023-09-12,11.9315
2023-09-13,11.6227
2023-09-14,11.7737
2023-09-15,11.7188
2023-09-16,11.7188
2023-09-17,11.7188
2023-09-18,11.6982
2023-09-19,11.9624
2023-09-20,12.0447
2023-09-21,12.0413
2023-09-22,12.1202
2023-09-23,12.1202
2023-09-24,12.1202
2023-09-25,12.1683
2023-09-26,12.2026
2023-09-27,12.1202
2023-09-28,12.1854
2023-09-29,12.1648
2023-09-30,12.1648
2023-10-01,12.1648
2023-10-02,12.2232
2023-10-03,12.2335
2023-10-04,12.2575
2023-10-05,11.9864
2023-10-06,12.0756
2023-10-07,12.0756
2023-10-08,12.0756
2023-10-09,12.1065
2023-10-10,12.134
2023-10-11,12.0619
2023-10-12,12.0791
2023-10-13,12.0894
2023-10-14,12.0894
2023-10-15,12.0894
2023-10-16,12.5869
2023-10-17,12.556
2023-10-18,12.6075
2023-10-19,12.405
2023-10-20,12.357
2023-10-21,12.357
2023-10-22,12.357
2023-10-23,12.4942
2023-10-24,12.5011
2023-10-25,12.6281
2023-10-26,12.3501
2023-10-27,12.8402
2023-10-28,12.8402
2023-10-29,12.8402
2023-10-30,12.8576
2023-10-31,12.9166
2023-11-01,13.0658
2023-11-02,12.7881
2023-11-03,13.1491
2023-11-04,13.1491
2023-11-05,13.1491
2023-11-06,12.9651
2023-11-07,12.861
2023-11-08,12.8506
2023-11-09,12.7777
2023-11-10,12.9304
2023-11-11,12.9304
2023-11-12,12.9304
2023-11-13,13.0589
2023-11-14,13.458
2023-11-15,13.3851
2023-11-16,13.5066
2023-11-17,13.458
2023-11-18,13.458
2023-11-19,13.458
2023-11-20,13.4615
2023-11-21,13.5482
2023-11-22,13.5587
2023-11-23,13.5587
2023-11-24,13.642
2023-11-25,13.642
2023-11-26,13.642
2023-11-27,13.4129
2023-11-28,13.2532
2023-11-29,11.0717
2023-11-30,10.8703
2023-12-01,11.2931
2023-12-02,11.2931
2023-12-03,11.2931
2023-12-04,11.0918
2023-12-05,11.2663
2023-12-06,11.1958
2023-12-07,11.1925
2023-12-08,11.2629
2023-12-09,11.2629
2023-12-10,11.2629
2023-12-11,11.2495
2023-12-12,11.2394
2023-12-13,11.33
2023-12-14,11.5179
2023-12-15,11.4038
2023-12-16,11.4038
2023-12-17,11.4038
2023-12-18,11.4072
2023-12-19,11.6656
2023-12-20,11.6723
2023-12-21,11.8736
2023-12-22,11.83
2023-12-23,11.83
2023-12-24,11.83
2023-12-25,11.83
2023-12-26,11.887
2023-12-27,11.9172
2023-12-28,11.9038
2023-12-29,11.8904
2023-12-30,11.8904
2023-12-31,11.8904
2024-01-01,11.8904
2024-01-02,11.9709
2024-01-03,12.0581
2024-01-04,12.0179
2024-01-05,11.9407
2024-01-06,11.9407
2024-01-07,11.9407
2024-01-08,12.2729
2024-01-09,12.2897
2024-01-10,12.246
2024-01-11,12.2142
2024-01-12,12.2863
2024-01-13,12.2863
2024-01-14,12.2863
2024-01-15,12.2863
2024-01-16,12.2863
2024-01-17,12.3165
2024-01-18,12.5212
2024-01-19,12.4641
2024-01-20,12.4641
2024-01-21,12.4641
2024-01-22,12.5313
2024-01-23,12.4776
2024-01-24,12.3534
2024-01-25,12.5245
2024-01-26,13.1519
2024-01-27,13.1519
2024-01-28,13.1519
2024-01-29,13.1588
2024-01-30,13.1794
2024-01-31,13.0937
2024-02-01,13.1691
2024-02-02,13.0662
2024-02-03,13.0662
2024-02-04,13.0662
2024-02-05,12.8399
2024-02-06,12.7885
2024-02-07,12.6445
2024-02-08,12.7611
2024-02-09,12.6891
2024-02-10,12.6891
2024-02-11,12.6891
2024-02-12,12.8296
2024-02-13,12.4079
2024-02-14,12.5005
2024-02-15,12.7782
2024-02-16,12.5759
2024-02-17,12.5759
2024-02-18,12.5759
2024-02-19,12.5759
2024-02-20,12.5931
2024-02-21,12.4045
2024-02-22,12.5656
2024-02-23,12.7302
2024-02-24,12.7302
2024-02-25,12.7302
2024-02-26,12.7851
2024-02-27,12.7439
2024-02-28,11.7202
2024-02-29,11.8363
2024-03-01,11.9224
2024-03-02,11.9224
2024-03-03,11.9224
2024-03-04,11.8429
2024-03-05,11.7269
2024-03-06,11.7567
2024-03-07,11.813
2024-03-08,11.8628
2024-03-09,11.8628
2024-03-10,11.8628
2024-03-11,11.8595
2024-03-12,11.7932
2024-03-13,11.8329
2024-03-14,11.7501
2024-03-15,11.8794
2024-03-16,11.8794
2024-03-17,11.8794
2024-03-18,11.7335
2024-03-19,11.7633
2024-03-20,11.9258
2024-03-21,11.9158
2024-03-22,11.8926
2024-03-23,11.8926
2024-03-24,11.8926
2024-03-25,11.8528
2024-03-26,11.8197
2024-03-27,12.0683
2024-03-28,12.0219
2024-03-29,12.0219
2024-03-30,12.0219
2024-03-31,12.0219
2024-04-01,11.8296
2024-04-02,11.6108
2024-04-03,11.6539
2024-04-04,11.5942
2024-04-05,11.5578
2024-04-06,11.5578
2024-04-07,11.5578
2024-04-08,11.5412
